0,1282.84,18661.9
381.418,128.284,19469
84.7595,0,19054.7
1654.28,992.567,17079.9
726.998,1222.09,17721.1
-70.2487,322.418,18682.5
532.59,-119.265,18457.5
962.101,282.753,18252.5
949.726,304.038,18472.5
1098.82,996.923,18169.6
0,-1019.01,19377.4
430.536,-101.901,19769.1
-1431.22,-443.235,20414.7
-572.587,-166.213,20213.9
246.745,-204.776,19343.5
321.862,-170.646,18903.1
139.489,-191.349,18445.5
-13.3754,-626.344,18691
-73.2472,-910.541,20744.5
-128.556,-640.196,19596.5
405.519,-405.519,18599.5
-559.94,-490.921,19772.5
-272.626,-100.082,18905.8
-650.771,-71.1446,18164.7
-246.268,341.84,18375.5
184.781,184.526,19000.7
357.76,291.636,19220.4
542.243,780.693,19193.8
294.354,-271.17,19532.3
-292.01,-1081.91,19321.9
225.307,0,18684.3
-366.96,0,20511.3
-1206.29,-1063.03,19479.2
-85.0411,-295.924,18424.5
150.457,31.1714,19502.2
-512.45,-792.293,19015
-414.129,-1625.77,17734.7
252.647,-1238.51,18685.4
-72.5612,123.793,20301.1
74.3564,642.857,19636.7
743.564,-230.518,17895.7
191.507,-986.048,19214.8
36.3514,-1703.52,21755.9
606.453,846.345,20503.7
508.525,679.977,18134.3
219.256,-102.36,18257.9
98.9149,0,18660
127.693,-15.8194,17178.1
340.513,-74.4903,16422.3
54.0642,-43.472,16652
540.642,1019.01,18740.1
54.0642,12.5697,20297.7
375.069,1097.72,20159.9
140.651,167.062,18162.5
-121.804,-567.316,17692.1
-101.503,-566.427,18673.4
191.349,428.207,19648.2
334.861,812.633,20021
95.6746,-1064.66,19915.2
467.665,-80.5728,19300.2
371.292,849.665,20120.2
1997.85,738.54,20025.4
435.716,-211.905,18979.3
-295.551,-133.929,19148.4
-168.886,-149.72,17928.3
0,-423.976,17586.3
13.5005,-732.749,19505.2
509.884,-425.474,20612.8
1296.69,526.791,18580.4
0,-353.952,18599.6
0,174.584,18003.6
98.0003,878.53,17877.2
108.738,321.79,18158.7
-89.3345,48.9151,18415.1
256.645,326.328,18962.9
750.313,418.398,20162.1
565.123,-20.062,21204.1
163.879,-127.617,20603.7
87.6078,390.479,18853.2
-1745.65,-871.321,19542
140.833,-478.373,18712.4
415.785,-47.8373,20442
-874.613,-642.586,18929.3
178.382,-240.97,18555.7
-44.7374,441.665,17654
310.365,1263.06,17871.3
369.805,896.08,18547.9
-622.735,-109.758,18489.2
-136.333,688.317,19189.8
-685.486,701.796,20078.1
-719.894,236.853,17695.1
-1337.59,23.6853,20669.7
-374.529,910.104,21342.2
-850.275,341.289,20346.9
-85.7785,-290.917,20299.4
-108.795,-242.431,20147.7
-408.858,44.7752,20037
178.148,602.975,20610.6
-163.852,1398.98,20331.6
-833.007,38.408,18434.6
-956.746,384.08,19517.3
-933.752,130.387,19580.7
-186.239,1551.23,21145.3
0,921.26,20003.8
-1017.48,198.407,20321
-1743.81,-223.977,20067.6
-1711.84,-300.123,19316.4
-1744.51,837.419,19339.5
-1739.72,2320.22,18977.9
-251.646,-236.923,19585.3
147.227,294.454,20974.8
-48.6037,-736.637,20275
-1964.72,1093.04,20841
-2228.86,1358.43,21034.5
-632.013,1730.41,20627.9
174.335,2431.8,20219.6
-467.533,1814.24,19175.2
-954.219,722.817,17994.5
-557.749,1459.13,18775.6
-574.537,467.849,20117.6
0,358.449,20365.2
-103.658,1327.45,19465.3
-1570.45,1035.8,19796.7
-814.367,1427.61,20278.5
-133.764,825.248,19656.5
-1442.32,141.602,19591.7
-1878.61,431.974,19726.6
-541.398,903.788,19637.3
-726.353,871.313,19862.6
36.8012,2167.06,17303.4
-870.345,201.603,19221.3
-87.0345,524.124,19574.1
392.939,2035.73,18787.8
-269.265,557.888,18589.2
379.177,2116.36,17985.9
532.771,2503.86,18321.4
213.429,911.307,19107.4
411.178,203.833,19213
272.625,-53.1228,19315.1
