-21.0785,-5.96535,-14.876
-23.439,-5.55985,-16.3052
-25.6972,-5.00864,-17.4815
-27.9285,-4.45274,-18.8533
-30.0443,-3.78867,-20.2999
-31.7104,-3.11258,-21.7855
-33.3302,-2.46071,-23.1697
-35.4131,-1.61261,-24.5002
-37.5666,-0.53775,-26.0344
-39.0919,0.0336409,-27.5368
-40.7159,0.448037,-29.0722
-42.3042,0.476967,-30.4786
-43.5265,-0.156259,-31.8479
-44.9121,-1.72335,-32.9784
-45.8228,-4.34799,-34.012
-46.0611,-7.63391,-35.204
-46.1313,-11.5393,-36.1672
-46.3194,-16.209,-36.7079
-46.3666,-21.7091,-37.3213
-46.5434,-28.4299,-37.9605
-47.372,-35.3187,-38.8442
-48.0873,-41.9022,-39.379
-48.9683,-48.0148,-40.679
-49.9089,-53.3629,-41.4642
-50.6813,-57.6156,-42.904
-51.5132,-61.1682,-44.6348
-52.3926,-63.5599,-45.9681
-53.1147,-64.137,-46.8987
-53.7136,-63.1038,-47.7439
-54.2923,-60.6863,-48.389
-54.3808,-57.7596,-48.1793
-53.8808,-53.8881,-47.8265
-53.4445,-49.547,-47.1743
-53.1539,-44.6344,-46.3497
-52.2572,-39.6085,-45.5636
-51.3999,-34.1134,-44.8834
-50.7901,-28.4924,-43.9383
-49.7696,-23.3294,-42.3297
-48.3312,-18.4973,-40.1939
-47.7647,-13.9752,-38.0516
-45.8249,-9.91608,-35.7655
-43.6152,-6.14112,-33.3127
-40.7854,-3.0667,-29.96
-37.5656,-0.692172,-26.6598
-34.0993,1.05617,-22.092
-30.7216,2.31685,-17.2886
-27.1424,3.36199,-12.4149
-23.3396,4.48154,-7.25944
-19.7721,5.59283,-2.526
-15.6628,6.00893,2.36289
-11.5702,5.67725,7.54569
-7.93017,8.34925,11.4791
-3.28117,8.74696,15.4546
0.434491,9.07622,20.4347
4.95148,9.02288,25.6602
10.1689,9.46397,30.8197
15.5051,10.3075,35.5958
20.9705,11.3308,39.8867
26.9864,12.9411,44.0943
33.8812,13.7892,48.1684
39.6289,14.1217,50.6113
46.5007,13.4222,53.494
53.1763,13.3922,56.4549
58.4572,13.9129,59.5777
64.1845,13.9869,63.0217
70.8401,14.3896,66.5766
77.2646,15.2434,70.3008
83.061,16.1644,74.1339
89.0615,17.5476,77.563
94.6382,19.6036,80.5661
100.629,20.919,84.169
105.986,22.3772,87.1608
111.187,23.4621,89.8641
117.096,24.463,93.2073
122.714,25.3203,96.1419
128.118,25.7388,98.857
133.6,25.6969,101.493
139.267,25.4417,104.304
145.025,25.0774,107.662
150.105,24.3067,110.519
153.917,22.7863,114.02
158.359,21.3422,116.84
162.683,20.09,119.822
167.372,18.6001,122.567
172.367,17.7587,125.252
177.22,17.0211,127.833
181.975,16.3733,130.227
186.789,16.2338,132.596
191.444,16.7743,135.049
195.795,18.7311,137.114
198.77,20.7193,139.098
201.477,23.7764,142.104
204.539,27.7253,145.633
207.468,32.3169,148.415
209.579,37.2263,151.397
211.033,42.5419,154.42
212.833,49.1445,157.202
215.606,56.5793,160.352
218.443,63.4451,164.39
219.574,71.2997,168.189
220.359,77.6206,173.069
220.348,85.557,176.873
223.593,92.4642,180.946
221.297,97.4412,186.573
221.293,102.979,191.513
224.833,108.694,194.356
227.186,114.245,197.245
226.808,119.693,201.721
227.418,124.288,205.596
228.783,127.642,207.722
225.348,130.488,212.313
227.762,134.817,216.807
230.007,137.453,219.56
229.929,138.399,223.55
229.275,138.273,227.566
228.294,136.161,230.829
226.996,132.475,233.327
225.684,128.394,235.342
224.368,123.789,236.892
222.913,117.948,237.319
221.367,111.958,236.985
219.905,105.812,235.502
218.146,99.7478,234.135
216.704,94.1841,231.853
215.289,89.2951,228.896
214.108,84.957,226.37
213.065,81.5766,224.054
212.186,79.3795,221.746
211.857,77.8314,220.018
211.626,76.6719,217.727
211.183,75.543,215.996
211.061,74.7593,214.6
210.611,74.3934,213.453
210.351,73.0595,212.371
209.826,71.0814,211.586
209.083,68.5134,210.706
208.388,65.1527,209.726
207.779,60.9433,208.862
207.122,55.919,207.875
206.382,49.8819,206.336
204.954,43.3889,204.021
204.829,35.5825,201.89
204.46,27.1131,199.476
204.231,18.034,197.013
204.512,8.33876,194.741
204.707,-1.57549,192.899
204.848,-11.3669,191.279
205.453,-20.8616,189.704
206.605,-29.7281,188.213
208.076,-37.3239,186.304
208.913,-43.5617,184.224
210.488,-48.4353,182.191
211.731,-51.8023,180.438
212.838,-53.5736,178.852
213.811,-54.1988,177.387
214.745,-54.0019,175.765
215.517,-52.9151,174.153
