

Devices
250
,,TS-01902 - accel,,,TS-01902 - gyro,,,TS-01902 - mag,,,TS-01902 - Global Angle,,,TS-01902 - HighG,,,
Frame,Sub Frame,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
,,mm/s²,mm/s²,mm/s²,deg/s,deg/s,deg/s,T,T,T,deg,deg,deg,mm/s²,mm/s²,mm/s²
20,2,-389.31,9752.41,-261.706,1.6299,-2.5749,-4.38786,1.29e-05,2.625e-05,-2.055e-05,86.7627,-33.9201,-35.6529,434.6,9693.09,8180.95
20,3,-506.199,9758.14,-288.034,1.61093,-2.50888,-4.21113,1.29e-05,2.625e-05,-2.055e-05,86.7811,-33.9287,-35.685,1339.51,11524.6,8646.65
20,4,-589.877,9816.4,-241.938,1.82291,-2.5645,-3.96132,1.28913e-05,2.62471e-05,-2.05384e-05,86.7997,-33.9366,-35.7173,89.6083,11120.8,9079.56
21,0,-593.311,9782.18,-162.279,2.19097,-2.81108,-3.22159,1.28128e-05,2.62209e-05,-2.04337e-05,86.8169,-33.9468,-35.7477,353.452,8964.17,8632.03
21,1,-567.094,9752.87,-80.1062,2.33806,-2.8117,-2.61024,1.26774e-05,2.61758e-05,-2.02532e-05,86.8317,-33.9589,-35.7757,655.656,9920.67,10145.2
21,2,-512.642,9704.54,9.79891,2.26007,-2.76757,-2.43244,1.2542e-05,2.61307e-05,-2.00727e-05,86.8438,-33.9712,-35.8028,-397.463,9889.45,9181.33
21,3,-471.875,9686.36,42.2479,2.46836,-2.89261,-2.33694,1.25925e-05,2.61268e-05,-2.00987e-05,86.8559,-33.9847,-35.8291,-118.882,8143.16,8744.15
21,4,-443.815,9710.11,-0.707053,2.96495,-3.0761,-2.36459,1.28076e-05,2.61596e-05,-2.03076e-05,86.8704,-34,-35.8548,86.2827,9238.81,9875.25
22,0,-388.704,9663.85,-43.7751,3.46304,-3.26953,-2.65214,1.30784e-05,2.62047e-05,-2.05784e-05,86.8874,-34.0167,-35.8803,288.922,12593.5,8991.74
22,1,-299.35,9572.19,-28.2673,3.79935,-3.57975,-3.08339,1.32773e-05,2.6178e-05,-2.07174e-05,86.9048,-34.0347,-35.9065,469.506,12774.4,6792.45
