Devices,,,,,,,,,,,,,,,,
250,,,,,,,,,,,,,,,,
,,TS-01902 - accel,,,TS-01902 - gyro,,,TS-01902 - mag,,,TS-01902 - Global Angle,,,TS-01902 - HighG,,
Frame,Sub Frame,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
,,mm/s²,mm/s²,mm/s²,deg/s,deg/s,deg/s,T,T,T,deg,deg,deg,mm/s²,mm/s²,mm/s²
212,0,-1762.65,1845.21,9712.46,-8.48612,8.54717,5.21338,2.64E-05,1.42E-06,-2.93E-06,-0.883683,8.40479,70.8817,-947.777,2640.02,19622.3
212,1,-1792.19,1821.51,9743.97,-7.91392,7.50795,5.62363,2.64E-05,1.41E-06,-2.93E-06,-0.908524,8.44016,70.902,-1384.25,2675.76,20102.4
212,2,-1759.96,1796.89,9769.39,-7.083,6.84461,6.00554,2.65E-05,1.60E-06,-2.70E-06,-0.928918,8.47425,70.9235,-289.048,2841.05,21296.9
212,3,-1711.2,1719.83,9843.06,-6.53391,6.45884,6.35557,2.69E-05,2.05E-06,-2.16E-06,-0.946953,8.50626,70.9461,-84.3975,2126.23,19969.5
212,4,-1638.15,1731.3,9911.41,-6.20073,5.66719,6.61017,2.74E-05,2.50E-06,-1.64E-06,-0.960635,8.53502,70.9692,-2024.96,1470.56,16968.1
213,0,-1575.74,1771.59,9831.31,-5.67486,5.06009,6.7903,2.77E-05,2.91E-06,-1.29E-06,-0.969416,8.56255,70.9915,714.794,1677.07,18431.2
213,1,-1620.86,1751.77,9933.2,-5.43502,4.45087,7.44318,2.76E-05,3.18E-06,-1.70E-06,-0.9763,8.58862,71.0162,295.507,1907.37,18032
213,2,-1573.12,1729.96,9940.68,-4.59643,4.50695,7.64937,2.75E-05,3.45E-06,-2.10E-06,-0.980141,8.61607,71.0432,320.129,1692.68,19084.5
213,3,-1466.82,1696.41,9926.32,-4.21985,4.44591,8.71787,2.74E-05,3.51E-06,-2.38E-06,-0.982149,8.64178,71.0819,-568.343,601.655,19804.7
213,4,-1437.98,1700.96,9910.37,-3.47158,4.45115,9.56044,2.70E-05,2.81E-06,-2.22E-06,-0.981073,8.66944,71.1265,-1347.16,924.999,19720.4
214,0,-1382.42,1707.37,9963.77,-2.65345,4.58237,10.2079,2.66E-05,1.77E-06,-1.86E-06,-0.976679,8.69826,71.1749,-31.9635,1875.19,18710.8
214,1,-1314.8,1697.44,10002.4,-2.27915,4.87422,10.7281,2.62E-05,9.01E-07,-1.52E-06,-0.971377,8.72768,71.2278,895.57,1623.93,18280.4
214,2,-1301.99,1684.5,9983.41,-2.18613,5.28421,11.0124,2.61E-05,6.67E-07,-1.27E-06,-0.966965,8.75836,71.2847,-53.4351,1082.56,18854.4
214,3,-1287.11,1667.28,9986.61,-2.00674,5.66743,11.3208,2.62E-05,1.30E-06,-1.14E-06,-0.962921,8.79024,71.342,89.2641,2537.38,19371.6
214,4,-1283.41,1638.2,9874.15,-1.98735,6.11468,11.8398,2.64E-05,1.91E-06,-1.00E-06,-0.959749,8.82355,71.3949,393.313,3425.31,21425.5
215,0,-1301.69,1554.77,9868.49,-1.14004,6.79256,11.8103,2.66E-05,2.40E-06,-9.00E-07,-0.955635,8.8603,71.4294,-83.7495,675.685,19670.1
215,1,-1282.1,1561.67,9827.57,-0.653669,7.25316,12.2358,2.66E-05,2.40E-06,-9.00E-07,-0.950088,8.8999,71.4616,-1936.95,686.853,19223.8
215,2,-1278.41,1564.56,9798.05,-0.424421,7.56722,12.3102,2.66E-05,2.40E-06,-9.00E-07,-0.944708,8.94097,71.4959,-517.003,717.875,18562.5
215,3,-1322.67,1607.05,9792.9,-0.392631,8.16931,12.7694,2.66E-05,2.32E-06,-1.03E-06,-0.94121,8.98567,71.5406,-720.257,243.655,19500.2
215,4,-1383.46,1638.78,9755,-0.395673,8.71394,13.1747,2.68E-05,2.02E-06,-1.57E-06,-0.93948,9.03361,71.5903,-1196.06,875.962,19812.7
216,0,-1355.56,1616.29,9763.28,-0.540266,9.0296,13.4611,2.71E-05,1.61E-06,-2.30E-06,-0.939017,9.08099,71.6421,117.314,1845.86,19079
216,1,-1312.41,1618.27,9786.11,-0.64376,9.34989,13.7045,2.73E-05,1.28E-06,-2.92E-06,-0.938964,9.12862,71.6944,568.577,1868.94,18716.1
216,2,-1336.3,1674.44,9760.61,-0.484208,9.72681,13.8786,2.76E-05,1.19E-06,-3.22E-06,-0.938414,9.17888,71.7453,-1036.77,986.415,19249
216,3,-1363.67,1684.82,9748.12,-0.377076,9.90725,13.928,2.78E-05,1.41E-06,-3.08E-06,-0.937987,9.23043,71.7936,-1011.77,247.95,19536.8
216,4,-1420.9,1681.96,9783.74,-0.897367,10.0997,13.927,2.80E-05,1.64E-06,-2.93E-06,-0.940455,9.28197,71.8414,-32.0981,93.3187,19393.4
217,0,-1380.3,1761.65,9801.22,-1.38974,9.9737,14.4302,2.83E-05,1.84E-06,-2.66E-06,-0.942344,9.33201,71.8924,-320.981,0,18813.9
217,1,-1363.22,1718.79,9764.72,-1.6698,9.91592,14.5927,2.85E-05,1.97E-06,-1.98E-06,-0.946037,9.38013,71.9484,-32.0981,2583.22,18887.2
217,2,-1335.7,1732.08,9796.44,-2.13627,10.4299,15.3012,2.87E-05,2.11E-06,-1.30E-06,-0.951938,9.42859,72.0083,-19.6579,2689.64,19450
217,3,-1376.61,1786.6,9803.81,-2.30513,10.7542,15.7194,2.88E-05,2.22E-06,-8.59E-07,-0.958538,9.47917,72.0703,651.07,810.268,19594.6
217,4,-1344.57,1764.5,9791.27,-2.22069,10.9489,16.0974,2.84E-05,2.25E-06,-1.03E-06,-0.965258,9.52945,72.135,376.252,1591.77,19109.8
218,0,-1278.88,1746.62,9767.61,-2.04711,10.9535,16.7325,2.79E-05,2.25E-06,-1.49E-06,-0.970603,9.57888,72.2031,126.511,3020.39,19325.6
218,1,-1275.97,1755.95,9788.97,-1.88276,11.1276,17.4943,2.74E-05,2.29E-06,-1.94E-06,-0.975557,9.62941,72.2738,151.813,3378.36,19324.7
218,2,-1310.49,1766.83,9832.67,-1.71281,11.8542,18.0415,2.69E-05,2.48E-06,-2.39E-06,-0.981684,9.68336,72.3455,10.7185,2689.32,18699
218,3,-1266.76,1797.52,9775.39,-1.36394,12.7829,18.4004,2.64E-05,2.84E-06,-2.84E-06,-0.987538,9.74096,72.4171,-0.584647,1386.1,19024.7
218,4,-1163.63,1802.41,9667.01,-0.610065,13.1329,19.1136,2.60E-05,3.18E-06,-3.26E-06,-0.990127,9.80022,72.4912,-167.566,2117.1,18650.3
219,0,-1194.98,1883.08,9748.41,-0.200729,13.1712,19.7351,2.57E-05,3.35E-06,-3.44E-06,-0.990325,9.86176,72.5687,-363.13,956.746,19250.2
219,1,-1253.43,2029.22,9815.37,0.0664821,13.6271,20.3012,2.60E-05,3.03E-06,-2.95E-06,-0.988961,9.92858,72.6527,916.604,2417.7,19160.8
219,2,-1228.19,2048.7,9761.2,0.421384,13.7031,20.7431,2.63E-05,2.72E-06,-2.45E-06,-0.985885,9.99594,72.7389,-426.415,2046.8,19074.5
219,3,-1231.44,2020.07,9748.17,1.12314,13.5802,21.2515,2.65E-05,2.55E-06,-2.13E-06,-0.980456,10.0643,72.8268,-594.569,2775.33,19445.9
219,4,-1284.81,2048.04,9727.86,1.63111,13.7031,21.6191,2.65E-05,2.71E-06,-2.22E-06,-0.973758,10.1356,72.9144,-650.737,2732.02,19774
220,0,-1335.43,2047.42,9678.02,2.06475,13.6598,21.9176,2.65E-05,3.03E-06,-2.49E-06,-0.965754,10.2085,72.9996,-721.033,1228.45,19276.1
220,1,-1358.78,2041.71,9654.47,2.53975,13.373,22.2149,2.64E-05,3.25E-06,-2.69E-06,-0.95542,10.2818,73.083,-559.534,907.426,19326.1
220,2,-1357.5,2109.24,9672.14,2.85821,13.0468,22.5924,2.63E-05,3.18E-06,-2.67E-06,-0.941913,10.3553,73.1677,-522.386,2431.48,20382.6
220,3,-1343.07,2211.5,9671.92,2.85585,12.5397,23.0211,2.61E-05,2.77E-06,-2.40E-06,-0.925355,10.4279,73.2562,-921.577,2939.5,20078.3
220,4,-1371.51,2305.73,9676.69,2.68401,11.7469,22.9831,2.59E-05,2.39E-06,-2.14E-06,-0.906599,10.4988,73.3484,-861.072,3345.1,18108.2
221,0,-1396.1,2377.1,9690.24,2.42572,11.1864,23.0814,2.58E-05,2.18E-06,-1.95E-06,-0.886511,10.5683,73.4418,0,2391.87,17553.6
221,1,-1421.78,2411.09,9665.57,1.77329,10.0836,22.7315,2.60E-05,2.40E-06,-1.95E-06,-0.865427,10.6324,73.5305,560.316,3683.47,20698.9
221,2,-1416.43,2472.25,9657.34,0.637636,8.9396,23.126,2.61E-05,2.63E-06,-1.95E-06,-0.84354,10.6901,73.6148,-15.7408,2296.19,17931.4
221,3,-1367.01,2560.5,9715.97,-0.0769535,8.67228,23.6578,2.63E-05,2.79E-06,-1.91E-06,-0.820887,10.7454,73.6994,247.121,784.917,18275.5
221,4,-1310.17,2554.34,9707.48,-0.956313,8.5807,23.8973,2.66E-05,2.80E-06,-1.77E-06,-0.800727,10.7968,73.7855,171.266,887.343,18794.2
222,0,-1186.63,2575.37,9656.2,-1.93383,8.74156,24.1303,2.70E-05,2.76E-06,-1.58E-06,-0.782375,10.8447,73.8757,-267.501,2341.66,18393.2
222,1,-1042.22,2653.88,9619.65,-2.99889,9.57173,24.4792,2.73E-05,2.70E-06,-1.56E-06,-0.766951,10.8916,73.9697,130.376,2945.9,18161.2
222,2,-904.324,2708.96,9580.62,-4.27056,11.1371,24.8884,2.75E-05,2.61E-06,-1.98E-06,-0.757122,10.9389,74.0666,789.909,2718.28,19072.1
222,3,-695.124,2734.75,9505.29,-5.56098,13.2731,25.4371,2.77E-05,2.47E-06,-2.88E-06,-0.753881,10.9873,74.1666,95.6746,3464.63,20433.3
222,4,-499.976,2778.42,9446.18,-6.64475,16.1215,26.0719,2.78E-05,2.34E-06,-3.73E-06,-0.758199,11.0401,74.2703,481.468,2101.34,19858.7
223,0,-389.924,2803.43,9364.05,-8.02178,19.2851,26.938,2.77E-05,2.25E-06,-4.15E-06,-0.773105,11.0988,74.3781,509.317,1720.72,17761.7
223,1,-207.282,2932.08,9318.71,-9.04254,23.2486,28.0525,2.73E-05,2.25E-06,-3.61E-06,-0.797725,11.1681,74.4917,744.289,3353.54,18195.3
223,2,-78.9004,3032.9,9240.42,-9.51697,26.9679,28.614,2.68E-05,2.25E-06,-3.06E-06,-0.829758,11.2482,74.6079,-521.641,3182.54,18161.4
223,3,-44.5298,3059.2,9079.53,-10.0356,30.409,28.7299,2.65E-05,2.24E-06,-2.70E-06,-0.871719,11.3388,74.7249,131.363,3707.01,17326.5
223,4,-65.5219,3112.65,9026.93,-10.4838,33.4,28.5818,2.66E-05,2.20E-06,-2.69E-06,-0.922016,11.4392,74.8415,651.69,3204.59,17052.8
224,0,-91.5443,3165.62,9025.7,-10.9478,35.8927,28.3755,2.68E-05,2.16E-06,-2.83E-06,-0.979569,11.5473,74.9566,739.453,2349.57,17158.3
224,1,-187.489,3178.15,9004.37,-11.8158,37.6612,27.8655,2.69E-05,2.13E-06,-2.97E-06,-1.04566,11.6604,75.0678,838.214,2542.15,17599.5
224,2,-416.633,3155.45,8991.29,-13.1191,38.3374,26.9797,2.69E-05,2.13E-06,-3.13E-06,-1.1211,11.7754,75.1737,686.22,3078.09,17932.4
224,3,-739.759,3113.35,9045.62,-14.3593,37.8342,26.0262,2.67E-05,2.18E-06,-3.31E-06,-1.20433,11.8895,75.2751,43.993,2627.21,17659.7
224,4,-1126.32,3059.27,9208.01,-15.3888,36.535,24.6404,2.65E-05,2.22E-06,-3.47E-06,-1.29374,12.001,75.3706,23.3584,3300.78,18774.2
225,0,-1382.88,2955.87,9434.31,-16.3554,34.1205,23.0131,2.67E-05,2.20E-06,-3.47E-06,-1.38547,12.1033,75.4594,233.584,2870.24,17978.2
225,1,-1575.36,2806.5,9541.01,-17.4661,30.0112,21.627,2.74E-05,2.06E-06,-3.16E-06,-1.47526,12.1872,75.5417,23.3584,2851,18588.7
225,2,-1770.91,2656.2,9643.84,-18.5305,25.199,20.3959,2.80E-05,1.92E-06,-2.84E-06,-1.56109,12.2524,75.6192,369.666,2826.87,19752.5
225,3,-1974.62,2516.35,9847.89,-19.7032,19.8275,18.9604,2.85E-05,1.83E-06,-2.62E-06,-1.64197,12.2965,75.6909,-55.3235,2185.86,19467.1
225,4,-2107.96,2477.85,10019.2,-20.7979,14.2288,17.3319,2.87E-05,1.80E-06,-2.55E-06,-1.71425,12.3196,75.7563,-110.828,3015.77,19866.5
226,0,-2132.54,2407.28,10108.9,-21.6874,8.94302,15.9875,2.87E-05,1.80E-06,-2.55E-06,-1.77757,12.3215,75.8167,-1505.58,3141.71,19137.2
226,1,-2091.64,2271.12,10130.5,-22.2604,4.01695,14.9909,2.86E-05,1.85E-06,-2.57E-06,-1.83181,12.3029,75.8729,-2213.43,3264.95,18037.1
226,2,-2001.96,2169.77,10132.9,-22.483,-0.50298,14.0919,2.83E-05,2.00E-06,-2.62E-06,-1.87563,12.2659,75.9255,-1256.68,3370.4,18726.3
226,3,-1814.86,2131.84,10155.2,-22.3859,-4.12239,13.3746,2.79E-05,2.28E-06,-2.71E-06,-1.90804,12.2134,75.9754,-1357.41,1322.83,19876.3
226,4,-1564.34,2072.45,10132.4,-21.8127,-6.6951,13.2453,2.74E-05,2.57E-06,-2.78E-06,-1.92955,12.1494,76.0251,483.709,2642.44,18947.6
227,0,-1327.09,2056.5,10056.5,-20.5059,-8.44697,13.345,2.72E-05,3.01E-06,-2.69E-06,-1.93942,12.0794,76.0762,531.728,4837.09,20091.7
227,1,-1117.79,2103.42,10014.2,-19.1585,-9.19053,13.1718,2.72E-05,3.73E-06,-2.33E-06,-1.93848,12.0078,76.1289,-133.78,1401.41,17545.3
227,2,-917.806,2108.9,9979.38,-17.7883,-8.72416,13.5156,2.73E-05,4.46E-06,-1.97E-06,-1.93193,11.9391,76.1833,337.326,2477.16,18748.9
227,3,-683.825,2077.37,9893.11,-16.1634,-7.04494,13.8888,2.73E-05,4.80E-06,-1.93E-06,-1.92253,11.8771,76.2433,635.741,3293.14,17791.2
227,4,-545.535,2058.13,9851.97,-14.7315,-4.8121,14.3108,2.75E-05,4.55E-06,-2.40E-06,-1.91379,11.8245,76.3121,702.365,3690.87,17682.8
228,0,-479.456,2056.04,9878.66,-13.5915,-1.95727,14.6515,2.77E-05,4.05E-06,-3.08E-06,-1.9085,11.7836,76.3861,424.05,2061.14,18305.7
228,1,-414.383,2040.59,9901.03,-12.5976,1.70299,14.7762,2.78E-05,3.61E-06,-3.61E-06,-1.90904,11.7565,76.4598,104.19,1231.67,19162.5
228,2,-354.692,2001.68,9868.81,-11.5608,5.85476,14.7658,2.79E-05,3.31E-06,-3.79E-06,-1.91663,11.7447,76.5301,538.669,2502.98,19845.4
228,3,-346.348,1961.59,9830.46,-10.5315,9.85364,14.8029,2.78E-05,3.13E-06,-3.66E-06,-1.93155,11.7484,76.5965,1746.34,1933.71,19495.8
228,4,-356.793,1921.48,9852,-10.0859,13.4627,14.822,2.78E-05,2.96E-06,-3.54E-06,-1.95518,11.7648,76.6619,1865.66,1087.69,19230.1
229,0,-393.801,1897.85,9887.21,-10.3988,17.2005,14.7107,2.78E-05,2.87E-06,-3.51E-06,-1.99037,11.793,76.7251,1435.12,2774.74,18561.1
229,1,-483.893,1817.88,9963.96,-10.6609,20.2753,14.204,2.78E-05,2.92E-06,-3.65E-06,-2.03823,11.8317,76.783,574.048,277.474,19640.6
229,2,-708.665,1739.02,10085.1,-11.1178,23.2426,12.5635,2.79E-05,2.96E-06,-3.78E-06,-2.10037,11.881,76.8331,137.049,1613.54,19684.1
229,3,-1094.86,1662.18,10148.5,-11.6514,25.5809,10.492,2.78E-05,2.93E-06,-3.78E-06,-2.1775,11.9413,76.8747,297.977,2290.03,18917.3
229,4,-1453.59,1525.88,10067.4,-12.1919,26.7402,8.51347,2.74E-05,2.79E-06,-3.59E-06,-2.26684,12.0072,76.9088,-261.991,2713.53,19649.2
230,0,-1710.6,1412.56,9972.42,-12.5789,26.5822,6.97823,2.70E-05,2.61E-06,-3.32E-06,-2.36217,12.0739,76.9369,-176.931,2464.99,19278.4
230,1,-1912.35,1380.93,9970.8,-12.8427,25.3299,5.75876,2.68E-05,2.51E-06,-3.19E-06,-2.45819,12.1379,76.96,395.258,1759.82,19328.7
230,2,-2068.07,1356.49,10010.4,-13.1184,23.1223,4.51227,2.70E-05,2.58E-06,-3.37E-06,-2.55167,12.1952,76.9771,493.04,1719.14,20107.8
230,3,-2131.66,1272.72,9998.43,-13.4258,19.8895,3.05274,2.76E-05,2.81E-06,-3.82E-06,-2.63969,12.2404,76.9857,455.274,2245.13,18224.4
230,4,-2171.9,1280.41,9989.6,-13.7148,15.8668,1.29061,2.82E-05,3.02E-06,-4.22E-06,-2.71842,12.2717,76.9842,0,1312.49,19199.8
231,0,-2123.54,1332.43,9990.3,-13.891,11.6572,-0.636859,2.84E-05,3.08E-06,-4.26E-06,-2.7855,12.2879,76.9747,0,2359.16,19783.7
231,1,-1995.59,1409.79,10021.8,-14.4164,7.39238,-2.19871,2.82E-05,2.95E-06,-3.76E-06,-2.83928,12.2849,76.9626,-111.084,2596.96,18074.8
231,2,-1840.34,1446.51,10084.9,-15.2255,3.18749,-3.5475,2.81E-05,2.81E-06,-3.26E-06,-2.88296,12.2631,76.9509,-24.6853,1710.32,18690
231,3,-1613.72,1395.95,10063.9,-15.7958,-0.454204,-4.96829,2.79E-05,2.74E-06,-3.11E-06,-2.91748,12.2232,76.9356,560.816,2127.06,19614.5
231,4,-1411.89,1351.71,9994.6,-15.8238,-3.35153,-6.2957,2.78E-05,2.75E-06,-3.43E-06,-2.94288,12.1706,76.9145,3.39389,1149.98,19420.7
232,0,-1245.8,1324.65,9956.43,-15.4634,-5.39722,-7.40964,2.78E-05,2.80E-06,-3.92E-06,-2.96019,12.1094,76.8871,773.457,902.902,19028.9
232,1,-1079.76,1255.96,9923.33,-14.958,-6.43167,-8.34372,2.78E-05,2.88E-06,-4.21E-06,-2.97247,12.0428,76.8544,1625.4,2042.99,19231.7
232,2,-917.445,1170.85,9821.36,-14.407,-6.62589,-9.2602,2.79E-05,3.04E-06,-4.04E-06,-2.9821,11.974,76.8182,368.933,2176.86,18670.8
232,3,-818.355,1146.72,9693.28,-13.8654,-6.37185,-10.3281,2.82E-05,3.27E-06,-3.50E-06,-2.99048,11.9061,76.7785,-805.35,447.177,16499.3
232,4,-830.362,1054.56,9711.64,-13.5144,-5.37363,-11.6145,2.84E-05,3.47E-06,-2.99E-06,-3.00266,11.8414,76.7346,-1.66638,0,16798.1
233,0,-930.121,832.097,9814.32,-13.2662,-3.41048,-13.4636,2.83E-05,3.48E-06,-2.75E-06,-3.0248,11.782,76.6832,658.176,0,17967.9
233,1,-1217.31,611.252,9859.95,-12.3479,-1.35857,-15.4605,2.80E-05,3.26E-06,-2.84E-06,-3.05891,11.7347,76.624,-7.33186,1181.88,18413.2
233,2,-1550.25,412.975,9901.66,-10.9617,0.277619,-16.9495,2.76E-05,3.03E-06,-2.93E-06,-3.10073,11.699,76.5603,-1001.13,1247.52,18728.4
233,3,-1838.82,204.623,9869.44,-9.65731,1.11053,-17.9585,2.74E-05,2.82E-06,-3.08E-06,-3.14773,11.6712,76.4925,-369.328,369.328,18821.7
233,4,-2120.12,5.27111,9839.88,-8.61707,0.979354,-18.4704,2.74E-05,2.63E-06,-3.32E-06,-3.19781,11.6475,76.4221,0,689.891,18903.6
234,0,-2397.36,-199.61,9873.15,-7.32904,-0.130385,-18.8309,2.74E-05,2.45E-06,-3.59E-06,-3.24713,11.6249,76.3477,-675.347,574.909,19197.5
234,1,-2617.65,-345.181,9926.32,-5.62952,-2.26805,-19.4405,2.74E-05,2.37E-06,-3.75E-06,-3.28972,11.6009,76.267,-800.728,0,19797.8
234,2,-2745.19,-351.804,9961.81,-3.97666,-5.34639,-20.2069,2.73E-05,2.49E-06,-3.66E-06,-3.32017,11.5727,76.1804,-62.7659,-231.232,20193.2
234,3,-2812.89,-252.022,10012,-2.95133,-8.88822,-20.6463,2.72E-05,2.76E-06,-3.39E-06,-3.33713,11.5375,76.0912,-782.911,-760.598,19969.9
234,4,-2863.74,-146.658,10044.4,-2.75918,-12.2171,-20.7558,2.70E-05,3.01E-06,-3.15E-06,-3.34341,11.4939,76.0006,-2709.96,-673.542,20232.1
235,0,-2821.05,-11.2847,9995.75,-2.93005,-15.4022,-20.8367,2.68E-05,3.10E-06,-3.12E-06,-3.33902,11.4405,75.9087,-1435.12,-256.421,19322.4
235,1,-2668.9,121.139,9912.81,-3.36235,-18.63,-20.7307,2.64E-05,3.01E-06,-3.35E-06,-3.32209,11.3736,75.8181,-3446.94,-1624.53,20840.6
235,2,-2423.6,214.619,9812.72,-4.50971,-21.17,-20.5944,2.61E-05,2.92E-06,-3.57E-06,-3.29839,11.2928,75.7311,-2505.05,-835.641,19153.5
235,3,-2198.26,308.23,9828.41,-5.87702,-22.9803,-20.5423,2.60E-05,3.20E-06,-3.82E-06,-3.27063,11.2004,75.6478,-1057.01,212.776,17996.7
235,4,-2000.79,377.312,9869.26,-7.39184,-23.9257,-20.5519,2.63E-05,3.90E-06,-4.08E-06,-3.24226,11.099,75.5666,-959.818,40.689,17596.6
236,0,-1798.4,378.032,9865.19,-8.96055,-24.1481,-20.548,2.67E-05,4.75E-06,-4.35E-06,-3.21618,10.9899,75.486,-405.241,-184.863,18778.1
236,1,-1607.82,344.629,9799.25,-10.5677,-23.7311,-20.4465,2.70E-05,5.42E-06,-4.56E-06,-3.19479,10.8754,75.4055,249.014,-557.702,19115
236,2,-1447.33,331.264,9690.16,-12.2673,-22.5017,-20.2446,2.72E-05,5.70E-06,-4.65E-06,-3.18056,10.7588,75.3258,-194.658,-909.46,17921.2
236,3,-1302.5,306.927,9555.75,-13.8612,-20.355,-19.9607,2.72E-05,5.70E-06,-4.65E-06,-3.17611,10.6437,75.2502,-466.569,0,18335.1
236,4,-1204.89,195.385,9370.53,-14.71,-17.7226,-19.4023,2.71E-05,5.66E-06,-4.62E-06,-3.18284,10.5333,75.1866,236.331,217.759,18341
237,0,-1102.58,102.719,9125.47,-14.9853,-14.7374,-18.373,2.69E-05,5.34E-06,-4.37E-06,-3.19938,10.4307,75.1378,0,2177.59,18285.3
237,1,-1058.08,125.533,9027.45,-15.6026,-11.2926,-17.1387,2.65E-05,4.71E-06,-3.87E-06,-3.22698,10.3399,75.0973,-1290.3,-1069.91,19050
237,2,-995.608,205.982,9004.57,-16.1469,-7.44592,-16.0734,2.61E-05,4.08E-06,-3.37E-06,-3.26376,10.2613,75.0619,-198.751,716.759,19636.4
237,3,-894.027,295.119,8976.13,-16.7975,-3.39382,-15.4064,2.60E-05,3.63E-06,-3.19E-06,-3.30951,10.1946,75.0232,214.908,739.92,19657.8
237,4,-889.059,381.82,8955.96,-17.8543,0.923888,-15.1678,2.63E-05,3.37E-06,-3.34E-06,-3.36786,10.1413,74.9779,103.951,207.903,17407.9
238,0,-945.304,406.28,8898.76,-19.1573,5.58438,-14.7934,2.67E-05,3.19E-06,-3.61E-06,-3.44352,10.1049,74.9305,392.691,1524.36,16490.3
238,1,-995.673,338.523,8815.02,-20.3896,10.4566,-14.1479,2.70E-05,3.09E-06,-3.82E-06,-3.53794,10.0843,74.8847,636.308,2159.39,17887.2
238,2,-1039.72,236.418,8738.54,-21.5054,15.3197,-13.5776,2.72E-05,3.13E-06,-3.90E-06,-3.64977,10.0767,74.8406,-23.8664,460.791,18665.2
238,3,-1083.69,166.991,8675.33,-22.7331,19.8552,-13.1466,2.72E-05,3.26E-06,-3.90E-06,-3.77738,10.0828,74.7983,-816.597,-311.953,17599.6
238,4,-1069.4,63.5094,8685.07,-24.103,23.4906,-12.4423,2.71E-05,3.43E-06,-3.93E-06,-3.91917,10.1015,74.7591,87.0653,-78.2468,17923.7
239,0,-1076.93,-101.052,8745.03,-25.2464,26.7703,-12.2621,2.70E-05,3.83E-06,-4.22E-06,-4.07335,10.1284,74.7224,87.1394,-782.468,18178.2
239,1,-1282.17,-255.528,8857.03,-26.0883,29.2102,-12.5692,2.69E-05,4.46E-06,-4.77E-06,-4.24408,10.1556,74.6856,47.1967,-78.2468,18608.7
239,2,-1532.34,-353.386,8987.55,-27.0318,30.4605,-13.2394,2.67E-05,5.09E-06,-5.31E-06,-4.42721,10.1804,74.6462,915.836,-278.78,18656.6
239,3,-1762.44,-434.475,9154.7,-28.4253,30.4325,-14.1723,2.67E-05,5.19E-06,-5.64E-06,-4.61925,10.2019,74.6089,-663.274,229.241,17319.3
239,4,-2005.56,-496.408,9299.7,-29.9612,29.0097,-14.9978,2.68E-05,4.74E-06,-5.76E-06,-4.81662,10.2166,74.5753,-1046.61,33.0079,17763.1
240,0,-2206.68,-591.302,9384.44,-31.5175,26.4404,-15.6231,2.70E-05,4.11E-06,-5.80E-06,-5.01632,10.2196,74.5432,-849.768,-621.271,18070.4
240,1,-2326.17,-721.795,9428.03,-33.0072,23.0387,-16.0634,2.71E-05,3.64E-06,-5.91E-06,-5.21498,10.2072,74.508,-1817.51,-813.388,18676.7
240,2,-2360.02,-833.437,9464.4,-34.1912,19.0334,-16.3714,2.72E-05,3.45E-06,-6.15E-06,-5.40821,10.1773,74.4669,-2744.16,-825.317,19494.7
240,3,-2320.09,-910.83,9491.89,-34.8808,14.6043,-16.6949,2.73E-05,3.45E-06,-6.47E-06,-5.59208,10.129,74.4209,-2046.53,-1409.74,17962.4
240,4,-2272.19,-1021,9477.9,-35.2954,10.0054,-17.2612,2.74E-05,3.47E-06,-6.77E-06,-5.76628,10.062,74.3726,-3134.26,-1252.91,17741.3
241,0,-2221.64,-1109.32,9377.74,-35.5564,6.1787,-18.4202,2.74E-05,3.62E-06,-6.93E-06,-5.93232,9.97972,74.3202,-1644.62,-755.094,16533.6
241,1,-2127.14,-1162.36,9400.9,-35.4087,3.03177,-19.8998,2.72E-05,3.89E-06,-6.97E-06,-6.08822,9.8831,74.2627,-238.804,-112.68,16477.4
241,2,-2077.64,-1233.01,9350.37,-35.0217,0.0382385,-21.5328,2.71E-05,4.16E-06,-7.02E-06,-6.23589,9.77586,74.1996,-16.5204,-1179.49,16499.4
241,3,-2026.45,-1297.64,9272.7,-34.3404,-2.43871,-22.7973,2.70E-05,4.27E-06,-6.90E-06,-6.37541,9.66084,74.1323,462.073,-439.21,17911.1
241,4,-1931.11,-1333.47,9197.24,-33.3637,-4.34824,-23.9614,2.70E-05,4.23E-06,-6.64E-06,-6.50625,9.54021,74.0626,130.222,-353.934,18465.4
242,0,-1888.86,-1376.55,9099.24,-32.0431,-5.46739,-25.1427,2.70E-05,4.14E-06,-6.32E-06,-6.63052,9.41858,73.9906,-1062.27,178.932,17591.3
242,1,-1957.07,-1429.13,9063.47,-30.7073,-5.81407,-26.5057,2.69E-05,4.15E-06,-6.13E-06,-6.75148,9.29979,73.9143,-949.553,335.095,17213.8
242,2,-2084.79,-1471.72,9171.25,-29.7398,-5.57791,-28.2371,2.67E-05,4.32E-06,-6.18E-06,-6.87195,9.18532,73.8309,493.461,-280.302,18194.9
242,3,-2196.68,-1524.96,9337.74,-29.0213,-4.84181,-30.2245,2.64E-05,4.59E-06,-6.36E-06,-6.99376,9.07563,73.7386,167.072,119.952,18788.5
242,4,-2307.8,-1626.17,9419.84,-28.1352,-3.80841,-31.9781,2.61E-05,4.85E-06,-6.55E-06,-7.11802,8.9718,73.6382,-1610.83,-1178.47,18344.3
