Devices,,,,,,,,,,,,,,,,
250,,,,,,,,,,,,,,,,
,,TS-01874 - accel,,,TS-01874 - gyro,,,TS-01874 - mag,,,TS-01874 - Global Angle,,,TS-01874 - HighG,,
Frame,Sub Frame,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
,,mm/s²,mm/s²,mm/s²,deg/s,deg/s,deg/s,T,T,T,deg,deg,deg,mm/s²,mm/s²,mm/s²
157,4,-3992.53,-2539.54,683.081,104.824,-141.524,217.882,-1.14E-05,-2.09E-05,7.38E-06,-54.2663,23.5855,-5.08582,-5152.15,3433.76,9864.04
158,0,-3870.58,-2715.56,658.596,109.038,-139.98,218.393,-1.13E-05,-2.06E-05,7.84E-06,-53.6402,23.4609,-4.14398,-4482.27,3882.55,9901.95
158,1,-3709.44,-2862.51,687.565,114.038,-138.074,218.86,-1.13E-05,-2.04E-05,8.33E-06,-52.9917,23.3415,-3.21067,-3794.13,3576.68,9743.13
158,2,-3568.97,-2905.71,834.792,119.632,-135.614,219.338,-1.11E-05,-2.04E-05,8.71E-06,-52.3181,23.2303,-2.28898,-3114.1,3248.26,10114.6
158,3,-3645.3,-2818.58,1031.1,125.142,-132.14,219.927,-1.06E-05,-2.06E-05,8.81E-06,-51.6201,23.1317,-1.38125,-3719.61,3078.44,8325.61
158,4,-3924.71,-2722.78,1305.32,129.943,-127.974,220.594,-9.83E-06,-2.09E-05,8.76E-06,-50.9005,23.0485,-0.487685,-3850.87,3165.8,8905.71
159,0,-4284.92,-2537.24,1605.12,134.621,-123.33,221.893,-9.11E-06,-2.12E-05,8.72E-06,-50.1595,22.9831,0.394037,-3718.04,1636.42,14938.5
159,1,-4488.92,-2340.72,1913.29,139.122,-118.66,223.775,-8.91E-06,-2.13E-05,8.89E-06,-49.397,22.9355,1.27381,-5107.7,2936.29,13075.3
159,2,-4497.71,-2020.55,2240.43,143.027,-114.136,225.616,-8.92E-06,-2.14E-05,9.15E-06,-48.6172,22.9042,2.14991,-3862.75,3426.47,11375.7
159,3,-4575.88,-1679.51,2514.79,146.967,-109.924,227.785,-8.97E-06,-2.14E-05,9.42E-06,-47.8188,22.8904,3.02072,-4446.81,4693.02,12007.2
159,4,-4769.29,-1391.62,2890.15,150.896,-106.001,230.426,-8.91E-06,-2.12E-05,9.58E-06,-47.0013,22.8943,3.8874,-5722.01,4244.31,12959.9
160,0,-5005.79,-1148.52,3328.49,155.03,-102.239,233.039,-8.76E-06,-2.07E-05,9.66E-06,-46.1635,22.9158,4.74829,-6193.63,4844.97,12497.5
160,1,-5326.73,-938.824,3763.21,159.282,-98.9306,235.236,-8.58E-06,-2.02E-05,9.71E-06,-45.3054,22.9525,5.60218,-5495.86,5593.8,12111.9
160,2,-5733.84,-747.576,4163.55,163.422,-96.2937,237.102,-8.34E-06,-1.96E-05,9.91E-06,-44.4276,23.0012,6.44965,-4959.47,4849.48,12838.6
160,3,-6058.51,-535.381,4511.43,167.301,-94.0726,238.832,-7.99E-06,-1.90E-05,1.05E-05,-43.5315,23.0593,7.29251,-5700.11,5092.74,13332.4
160,4,-6232.26,-285.37,4826.84,170.414,-92.226,240.237,-7.58E-06,-1.84E-05,1.12E-05,-42.6209,23.124,8.13349,-5539.05,6146.53,14601.6
161,0,-6355.95,7.83658,4936.41,172.725,-90.8588,241.162,-7.17E-06,-1.77E-05,1.19E-05,-41.6987,23.1929,8.97096,-6218.85,5858.15,15768
161,1,-6398.33,230.184,4931.64,174.22,-90.127,242.056,-6.90E-06,-1.74E-05,1.22E-05,-40.7667,23.2647,9.8044,-6797.66,7189.27,14920.6
161,2,-6423.07,260.409,4877.17,175.731,-90.0592,242.413,-6.67E-06,-1.72E-05,1.24E-05,-39.8267,23.3338,10.6369,-7147.63,6059.82,15350.7
161,3,-6503.08,154.848,4748.24,177.217,-90.3295,242.33,-6.44E-06,-1.69E-05,1.25E-05,-38.8789,23.3989,11.4657,-7910.62,5421.12,14161.9
161,4,-6659.09,-372.624,4561.75,176.968,-90.5372,242.247,-6.10E-06,-1.67E-05,1.25E-05,-37.9302,23.4606,12.2906,-7673.84,5210.97,14537.6
162,0,-6738.13,-750.557,4353.67,177.439,-90.8829,241.805,-5.67E-06,-1.64E-05,1.24E-05,-36.9768,23.5177,13.1106,-7402.45,5014.79,14560.9
162,1,-6734.81,-788.981,4153.24,179.062,-91.3683,240.743,-5.22E-06,-1.62E-05,1.23E-05,-36.0157,23.5692,13.9231,-7352.27,5378.41,13692.2
162,2,-6799.77,-835.979,3888.03,180.268,-91.8837,239.81,-4.86E-06,-1.57E-05,1.23E-05,-35.0481,23.6154,14.728,-7291.52,5470.11,13550.5
162,3,-6970.83,-1087.35,3489.97,181.109,-92.502,239.848,-4.70E-06,-1.49E-05,1.26E-05,-34.0745,23.6568,15.5299,-7605.54,4110.73,14013.5
162,4,-7037,-1419.72,3162.77,182.693,-93.045,239.828,-4.61E-06,-1.40E-05,1.31E-05,-33.0935,23.6925,16.3328,-7448.91,5030.27,13365.5
163,0,-6903.44,-1630.1,2816.42,185.098,-93.5418,239.62,-4.52E-06,-1.31E-05,1.35E-05,-32.1012,23.7238,17.132,-6544.72,5567.11,12264.3
163,1,-6871.72,-1740.97,2612.83,189.02,-94.2099,238.928,-3.91E-06,-1.27E-05,1.41E-05,-31.0896,23.751,17.9205,-9174.22,4431.53,13240.2
163,2,-6792.55,-1777.87,2274.19,194.509,-94.2324,237.655,-3.15E-06,-1.23E-05,1.46E-05,-30.0547,23.7774,18.6937,-7200.76,5070.76,11753.9
163,3,-6897.91,-1708.65,2245.85,200.665,-94.4436,236.062,-2.39E-06,-1.20E-05,1.51E-05,-28.9952,23.8012,19.4544,-6886.53,4696.47,11927.4
163,4,-7166.53,-1606.31,2539.21,208.741,-94.7175,234.454,-2.02E-06,-1.15E-05,1.55E-05,-27.9031,23.8239,20.1995,-7497.78,4885.1,11165.4
164,0,-7673.24,-1362.42,3102.41,218.68,-94.568,232.673,-1.95E-06,-1.08E-05,1.58E-05,-26.7737,23.8973,20.9338,-8160.83,6174.04,10137.7
164,1,-8423.5,-871.968,3798.71,230.362,-93.7891,230.608,-1.95E-06,-1.01E-05,1.60E-05,-25.5962,24.03,21.6591,-9448.51,6927.27,11912.3
164,2,-9248.9,-117.801,4444.23,242.948,-92.6888,228.611,-2.00E-06,-9.43E-06,1.63E-05,-24.3671,24.1555,22.3634,-10961.3,6454,14750
164,3,-9975.5,853.349,4933.41,254.485,-91.7702,226.949,-2.15E-06,-8.89E-06,1.68E-05,-23.0975,24.2168,23.0325,-11304.2,6240.46,14075.1
164,4,-10669.6,1892.08,5303.6,264.327,-91.3491,224.859,-2.33E-06,-8.40E-06,1.73E-05,-21.7916,24.2626,23.676,-11953.3,6616.53,14697.9
165,0,-11314.7,2678.5,5660.79,272.985,-92.5566,222.47,-2.51E-06,-7.90E-06,1.78E-05,-20.4521,24.3041,24.3019,-11552.5,9223.17,14485.3
165,1,-11794,3048.47,5991.85,278.752,-94.7932,219.859,-2.40E-06,-6.99E-06,1.83E-05,-19.086,24.3346,24.9085,-11396.2,8956.19,16563.3
165,2,-12240.7,3348.24,6027.41,284.25,-97.5174,215.711,-2.22E-06,-6.01E-06,1.89E-05,-17.698,24.3518,25.49,-12632,10328.3,15887.6
165,3,-12649.1,3383.28,5771.14,289.364,-100.369,211.097,-2.04E-06,-5.01E-06,1.95E-05,-16.2897,24.3551,26.0444,-13259.7,10570.6,15279.6
165,4,-12753.8,3185.09,5412.13,294.342,-102.129,203.998,-1.96E-06,-4.57E-06,1.98E-05,-14.8648,24.3477,26.5608,-13107.4,9419.88,14922.3
166,0,-12582.1,3058.63,5012.56,298.557,-103.854,195.258,-1.95E-06,-4.50E-06,1.98E-05,-13.428,24.3277,27.0349,-13110.1,9409.93,14822.6
166,1,-12304.1,3051.16,4585.32,301.439,-105.453,186.2,-1.95E-06,-4.50E-06,1.98E-05,-11.9857,24.2949,27.4705,-12514.1,9147.92,14553.8
166,2,-12040.2,3041.87,4202.89,303.632,-106.257,177.034,-2.05E-06,-4.29E-06,1.98E-05,-10.5415,24.2519,27.8691,-12050.1,7847.77,14399.2
166,3,-11859.2,3011.58,4002.07,306.395,-106.79,167.251,-2.37E-06,-3.65E-06,1.97E-05,-9.09353,24.2009,28.2247,-13481.7,8420.5,14769.3
166,4,-11881.6,2889.89,4095.77,309.628,-107.138,156.301,-2.74E-06,-2.93E-06,1.96E-05,-7.64102,24.1432,28.531,-12505.4,8838.58,13577
167,0,-12184.1,2692.54,4473.61,313.546,-107,144.775,-3.10E-06,-2.21E-06,1.95E-05,-6.18244,24.0817,28.7851,-12735.8,7293.46,14131.7
167,1,-12564.5,2887.57,4713.05,318.68,-106.251,132.27,-3.11E-06,-1.05E-06,1.97E-05,-4.71405,24.0207,28.977,-12614.7,9198.4,15048.6
167,2,-13097.7,3234.1,5093.36,323.446,-105.733,120.158,-3.07E-06,1.65E-07,1.98E-05,-3.2378,23.9593,29.1147,-15369.7,9292.56,15137.2
167,3,-13582.6,3739.29,5520.89,327.875,-104.827,108.311,-3.02E-06,1.39E-06,2.00E-05,-1.75531,23.8996,29.1991,-13613.9,9170.97,15472
167,4,-14099.5,4462.9,6147.04,330.794,-103.293,97.2275,-3.08E-06,2.05E-06,2.00E-05,-0.274346,23.8433,29.2416,-13933.7,9136.09,16312.6
168,0,-14717.3,4912.14,6989.47,333.94,-100.937,85.4494,-3.21E-06,2.37E-06,1.98E-05,1.20568,23.7949,29.2369,-15844.5,9341.4,17565
168,1,-15333,5205.24,7964.64,336.891,-97.9214,73.164,-3.34E-06,2.64E-06,1.96E-05,2.68285,23.7569,29.181,-16528,10127.2,17822.4
168,2,-15918.2,5714.39,8932.2,339.096,-94.3046,61.2454,-3.72E-06,3.05E-06,1.96E-05,4.15471,23.7318,29.075,-16494.8,11002.6,17802
168,3,-16585.4,6331.64,9779.7,341.872,-90.018,49.1652,-4.61E-06,3.73E-06,1.99E-05,5.62212,23.7232,28.9189,-17588.9,11205,19506.6
168,4,-17204,6997.51,10539.1,343.366,-85.8262,36.8325,-5.56E-06,4.46E-06,2.02E-05,7.08026,23.7301,28.712,-17961,12027.8,19178.7
169,0,-17787.5,7692.28,11023.7,343.151,-81.8317,24.5168,-6.51E-06,5.18E-06,2.05E-05,8.5229,23.7506,28.4559,-18782.2,12145.9,20071.4
169,1,-18292.6,8401.66,11482.5,341.197,-78.4639,10.8908,-6.14E-06,6.11E-06,2.05E-05,9.93129,23.788,28.1835,-20770.3,13700.1,19421.4
169,2,-18589.4,8892.02,11913.3,337.487,-75.3263,-3.24893,-5.65E-06,7.06E-06,2.04E-05,11.3085,23.8353,27.861,-19314.2,14599.8,21052.9
169,3,-18695.1,9135.64,12397.8,331.885,-73.4245,-18.1199,-5.15E-06,8.01E-06,2.03E-05,12.6484,23.8864,27.4833,-19405.6,14854.1,21535.8
169,4,-18826.9,9211.32,12918.7,325.322,-72.8061,-33.9105,-4.94E-06,8.68E-06,2.03E-05,13.9481,23.9366,27.0468,-19575.6,15628.6,22401.2
170,0,-18998.2,9222.01,13367.4,318.811,-73.4275,-50.165,-4.88E-06,9.19E-06,2.03E-05,15.2089,23.9824,26.5493,-18925.3,15522,22897.2
170,1,-19162.6,9311.36,13821.7,311.928,-75.3515,-66.6638,-4.83E-06,9.69E-06,2.04E-05,16.4294,24.0192,25.9896,-19253.1,15185.3,23191.6
170,2,-19224.7,9473.05,14393.9,303.489,-78.7206,-83.4808,-4.92E-06,1.02E-05,2.03E-05,17.6044,24.0412,25.3668,-20274.7,15357.3,23855.9
170,3,-19097.5,9599.62,15049.8,293.162,-83.5545,-100.35,-5.26E-06,1.07E-05,2.00E-05,18.7278,24.042,24.6815,-19551.5,15042.9,24594
170,4,-18946.2,9825.15,15787.9,281.523,-89.461,-116.557,-5.62E-06,1.12E-05,1.97E-05,19.7955,24.0169,23.9364,-20298.2,15935.7,26442.2
171,0,-18823.4,9679.33,16413.2,267.716,-95.8439,-132.259,-5.99E-06,1.17E-05,1.94E-05,20.8,23.9629,23.1348,-19725.8,16292.9,27070.4
171,1,-18576.9,9514.71,16794.9,252.635,-101.238,-146.767,-6.09E-06,1.25E-05,1.94E-05,21.7334,23.8742,22.2496,-21296.5,15885,27341.6
171,2,-18576,9469.4,17093.9,237.656,-105.932,-159.003,-6.18E-06,1.33E-05,1.94E-05,22.5955,23.7667,21.3481,-18855,15405.2,28058.1
171,3,-18501.4,9114.42,17400.1,222.192,-110.31,-170.096,-6.27E-06,1.41E-05,1.94E-05,23.3886,23.6371,20.4149,-19967.3,16173,27357.3
171,4,-18422.7,8811.67,17632.6,206.503,-113.574,-179.557,-6.36E-06,1.44E-05,1.91E-05,24.1133,23.4889,19.4543,-20196,16165.6,27738.2
172,0,-18418.9,8496.57,17810.2,191.012,-116.023,-187.907,-6.45E-06,1.43E-05,1.88E-05,24.7707,23.325,18.4704,-19820.1,14926.9,27733.6
172,1,-18410.3,8120.06,17864.6,176.153,-117.823,-195.457,-6.54E-06,1.43E-05,1.85E-05,25.3636,23.1486,17.4664,-18860.9,14770.4,27237.6
172,2,-18247.2,7789.1,17768.3,162.143,-118.367,-202.035,-6.72E-06,1.45E-05,1.84E-05,25.8961,22.9639,16.4421,-17439.9,15544.5,27109.8
172,3,-17883.6,7509.09,17602.9,148.857,-117.095,-207.882,-7.08E-06,1.53E-05,1.85E-05,26.3711,22.7772,15.3972,-17410.3,14098.9,26510.7
172,4,-17408.6,7134.85,17268.2,136.156,-114.354,-213.921,-7.44E-06,1.60E-05,1.87E-05,26.7881,22.5981,14.3432,-17307.9,12775.9,25741.1
173,0,-16807.6,6677.4,16819.8,124.65,-109.593,-220.163,-7.80E-06,1.68E-05,1.89E-05,27.151,22.4355,13.2799,-15962.8,13755.1,28165.2
173,1,-16296.5,6397.98,16602.4,116.063,-102.744,-227.463,-7.48E-06,1.61E-05,1.86E-05,27.4644,22.3042,12.2012,-17956.1,12138.4,26926.5
173,2,-15767.4,5953.55,16321.3,108.909,-95.3051,-236.075,-7.17E-06,1.53E-05,1.83E-05,27.7401,22.204,11.0967,-17507.7,12487,27364.2
173,3,-15482.7,5629.14,16081.7,103.372,-87.3227,-245.077,-6.85E-06,1.46E-05,1.80E-05,27.9834,22.1394,9.96861,-16667.3,12578.1,27677.4
173,4,-15211.1,6393.68,15980.6,100.023,-79.0473,-254.781,-6.72E-06,1.43E-05,1.78E-05,28.2024,22.1135,8.814,-16064.5,12560.7,26451.5
174,0,-15147.8,6061.77,16111.9,96.9452,-72.5099,-266.752,-6.67E-06,1.41E-05,1.78E-05,28.3959,22.1212,7.62203,-16062.2,11900.1,25718.8
174,1,-15225.8,5221.33,16068.7,94.3248,-68.1254,-280.472,-6.63E-06,1.39E-05,1.77E-05,28.5649,22.1574,6.38809,-16695.7,11071.6,25224.4
174,2,-15283.5,5421.28,15852.6,92.956,-65.33,-294.446,-6.55E-06,1.40E-05,1.76E-05,28.7137,22.2171,5.11032,-16907.3,10944.3,24391.7
174,3,-15367.6,5702.95,16077.8,91.8132,-64.3583,-308.4,-6.41E-06,1.46E-05,1.74E-05,28.8441,22.2924,3.78313,-15815.1,11283.5,24964.3
174,4,-15245,5904.16,16354.9,91.0501,-64.9491,-322.139,-6.28E-06,1.52E-05,1.72E-05,28.9579,22.3772,2.40488,-15424.1,11435.2,26346.3
175,0,-14965.1,6265.86,16730.7,90.3409,-67.0367,-335.573,-6.14E-06,1.58E-05,1.70E-05,29.055,22.4656,0.976111,-15313.1,11023.2,27246.7
175,1,-14542.2,6760.06,17171.1,89.7776,-71.192,-348.464,-5.91E-06,1.61E-05,1.70E-05,29.1347,22.5484,-0.510603,-13877.8,13824.1,26931.8
175,2,-14077.9,7265.42,17511.2,88.9214,-76.5422,-361.012,-5.69E-06,1.65E-05,1.71E-05,29.1971,22.6202,-2.04918,-14607.3,13723.6,26921.8
175,3,-13701.6,7771.38,17670,86.4678,-82.4952,-372.553,-5.48E-06,1.68E-05,1.72E-05,29.2374,22.6758,-3.64227,-14976.9,13890.9,28411.2
175,4,-13446.7,8237.38,17959.7,83.165,-88.1881,-383.259,-5.47E-06,1.70E-05,1.74E-05,29.2497,22.7198,-5.27076,-13636.3,14778,28572
176,0,-13211,8809.54,18114.2,78.5537,-93.9985,-392.35,-5.56E-06,1.70E-05,1.76E-05,29.2299,22.7494,-6.92939,-12996.2,16120.2,28342.3
176,1,-12988.8,9376.84,17999.1,72.8445,-100.343,-399.812,-5.64E-06,1.70E-05,1.79E-05,29.1754,22.7602,-8.61585,-13362.4,15960.9,27669.9
176,2,-12828.2,9884.93,17831.5,66.7768,-107.175,-405.991,-5.70E-06,1.70E-05,1.80E-05,29.0854,22.7494,-10.3251,-13467,15138,27427.8
176,3,-12691.1,10486.7,17772,60.3096,-114.494,-410.848,-5.70E-06,1.70E-05,1.80E-05,28.9586,22.7138,-12.0533,-13263.1,16685.2,28603.6
176,4,-12553.5,10923,17677.4,52.973,-122.598,-414.974,-5.70E-06,1.69E-05,1.80E-05,28.7915,22.6503,-13.798,-12547.6,16877.1,25205
177,0,-12680.1,11495.3,17619.4,44.6587,-130.696,-417.875,-5.69E-06,1.69E-05,1.80E-05,28.5813,22.5577,-15.5555,-13345.9,18178.2,27600
177,1,-12673.1,12238.3,17491.8,36.1075,-139.299,-421.491,-5.60E-06,1.61E-05,1.79E-05,28.32,22.4329,-17.3285,-11484.7,17844.5,27828
177,2,-12534.5,12850.1,17684.9,28.8152,-148.274,-423.515,-5.51E-06,1.52E-05,1.78E-05,28.0186,22.2753,-19.109,-13603.1,18753.6,27001.8
177,3,-12050.5,13390.2,18000.8,20.3513,-156.587,-425.796,-5.43E-06,1.45E-05,1.77E-05,27.6707,22.0901,-20.8959,-14217.4,19072.9,26947
177,4,-11045.9,13840.5,18735.5,11.3968,-163.63,-428.372,-5.40E-06,1.44E-05,1.76E-05,27.2744,21.8843,-22.6832,-13045.2,20327.4,27966.3
178,0,-9749.95,14240.7,19530.9,2.25694,-169.217,-430.537,-5.40E-06,1.47E-05,1.75E-05,26.8305,21.663,-24.4691,-11322.2,21715.4,28987.1
178,1,-8315.76,14603.3,20188.4,-7.38579,-172.928,-432.055,-5.39E-06,1.49E-05,1.73E-05,26.3394,21.4331,-26.2521,-9074.18,22176.5,30103
178,2,-6769.1,14861.8,20787.1,-18.1167,-174.314,-432.733,-5.27E-06,1.49E-05,1.74E-05,25.7997,21.2036,-28.0271,-7108.62,21876.1,31171
178,3,-5166.75,14957.3,21350.8,-30.3209,-173.133,-431.985,-5.00E-06,1.47E-05,1.76E-05,25.2098,20.9846,-29.7863,-6580.41,21286.8,31376.8
178,4,-3509.25,14962.6,21956.4,-43.664,-169.048,-429.674,-4.74E-06,1.45E-05,1.79E-05,24.5693,20.7875,-31.5197,-4222.3,20369.7,32496.3
179,0,-1972.83,14872.2,22575.5,-57.8858,-162.91,-425.595,-4.55E-06,1.43E-05,1.82E-05,23.8786,20.6201,-33.2179,-2698.59,22483.5,32974.9
179,1,-443.121,14700.1,23117.3,-71.4911,-154.839,-420.336,-4.91E-06,1.38E-05,1.82E-05,23.138,20.495,-34.8671,-269.859,21186.8,32153.7
179,2,848.118,14697.8,23232,-86.3584,-144.595,-412.316,-5.27E-06,1.32E-05,1.82E-05,22.3536,20.4155,-36.4614,-206.317,21546.5,33171.4
179,3,1812.85,14640.8,23321,-102.116,-133.144,-402.985,-5.59E-06,1.28E-05,1.83E-05,21.5252,20.3867,-37.9963,814.07,21683.6,32526.9
179,4,2481.61,14461,23105.7,-118.63,-121.556,-391.794,-5.66E-06,1.27E-05,1.87E-05,20.6521,20.4092,-39.4633,1202.87,21543.3,31509.3
180,0,2817.24,14253.4,22694.6,-135.455,-110.252,-378.654,-5.62E-06,1.29E-05,1.93E-05,19.7351,20.4819,-40.856,1335.73,20691,32526.9
180,1,2861.09,14050.3,22255.4,-152.168,-100.112,-364.287,-5.61E-06,1.30E-05,1.98E-05,18.7746,20.6003,-42.1722,1474.88,20554.9,32996.3
180,2,2697.03,13808.9,21858,-168.305,-91.9462,-349.384,-5.78E-06,1.28E-05,2.00E-05,17.7716,20.7567,-43.4134,1133.1,21262.8,31568.9
180,3,2389.87,13526,21567.2,-183.355,-86.0445,-334.036,-6.23E-06,1.20E-05,1.99E-05,16.7279,20.9422,-44.5812,899.798,20749.1,31602.8
180,4,2043.98,13247.1,21393.8,-197.2,-83.4192,-318.263,-6.67E-06,1.12E-05,1.98E-05,15.6434,21.1439,-45.6749,2422.62,20594.6,31542.5
181,0,1433.12,12959.1,21264.4,-209.62,-84.8382,-302.599,-6.97E-06,1.04E-05,1.96E-05,14.5174,21.3463,-46.6971,956.746,19124.4,31271.3
181,1,873.492,12680.3,21346.6,-219.249,-89.7773,-287.856,-6.57E-06,9.59E-06,1.94E-05,13.3499,21.5321,-47.6459,482.768,19047,32123.1
181,2,333.953,12574.2,21211.4,-228.312,-97.6598,-274,-6.16E-06,8.82E-06,1.93E-05,12.1404,21.6916,-48.5291,86.0207,19881,29736.8
181,3,123.306,12500.5,21234.7,-237.036,-107.057,-262.327,-5.86E-06,8.09E-06,1.92E-05,10.8875,21.8212,-49.3601,0,18752.2,29872.4
181,4,319.234,12491.5,21146.9,-244.615,-116.903,-251.942,-6.01E-06,7.56E-06,1.94E-05,9.59409,21.9187,-50.1424,-964.231,17994.3,30396.5
182,0,689.788,12478.4,20899.3,-251.496,-126.201,-242.761,-6.38E-06,7.10E-06,1.99E-05,8.26137,21.9869,-50.8736,99.5254,19194,30546.1
182,1,1031.65,12459.8,20533,-258.258,-133.861,-235.023,-6.74E-06,6.65E-06,2.03E-05,6.89213,22.0328,-51.5599,574.155,18841.5,30431
182,2,1264.65,12461.3,20059.9,-264.927,-139.355,-228.62,-7.10E-06,6.18E-06,2.05E-05,5.491,22.0645,-52.2119,-461.1,17574.1,30260.1
182,3,1378.04,12416.8,19500.2,-271.314,-143.074,-222.807,-7.46E-06,5.68E-06,2.04E-05,4.06209,22.0884,-52.8327,1470.59,20144.3,30007.4
182,4,1440.99,12278.2,18873.1,-277.432,-145.522,-216.277,-7.82E-06,5.18E-06,2.03E-05,2.60935,22.1088,-53.4196,1525.94,18803.8,28712
183,0,1368.58,12232.3,18102.5,-283.256,-146.956,-209.183,-8.18E-06,4.67E-06,2.03E-05,1.13631,22.1293,-53.971,747.12,18774.8,28315.4
183,1,1395.25,11999.5,17403.4,-288.922,-147.682,-202.225,-8.55E-06,4.13E-06,2.06E-05,-0.357217,22.1534,-54.4829,263.378,18184.6,27749.4
183,2,1320.1,11745.1,16700,-294.206,-148.814,-195.355,-8.91E-06,3.59E-06,2.09E-05,-1.86891,22.1784,-54.9569,686.915,18592,27591.9
183,3,1381.3,11436.8,15916.6,-298.811,-150.006,-188.219,-9.32E-06,2.97E-06,2.10E-05,-3.3953,22.2035,-55.3947,847.619,17604.1,27628.5
183,4,1362.15,11175.2,15120.7,-302.657,-151.054,-180.742,-9.92E-06,2.09E-06,2.09E-05,-4.93282,22.2282,-55.796,652.53,15846.6,25816.1
184,0,1320.56,10904,14387.1,-305.933,-152.037,-172.917,-1.06E-05,1.09E-06,2.07E-05,-6.47917,22.2523,-56.1589,946.037,16119.6,24055.7
184,1,1247.14,10595.9,13725.7,-308.898,-152.872,-164.671,-1.13E-05,1.82E-07,2.05E-05,-8.03234,22.2764,-56.4822,1613.68,16943,24342.2
184,2,1165.16,10296.7,13044.4,-311.57,-153.547,-156.204,-1.20E-05,-4.35E-07,2.05E-05,-9.5904,22.301,-56.7667,1373.43,16519,24490.6
184,3,1192.71,10014.6,12306.5,-313.626,-154.261,-147.789,-1.28E-05,-6.61E-07,2.08E-05,-11.151,22.3253,-57.0125,81.6804,16394.8,22271.7
184,4,1106.67,9690.96,11746.2,-314.771,-154.938,-138.932,-1.36E-05,-9.05E-07,2.10E-05,-12.7109,22.3479,-57.216,446.558,15581,23429.1
185,0,979.11,9376,11242,-315.472,-155.849,-130.284,-1.42E-05,-1.29E-06,2.11E-05,-14.2695,22.367,-57.3737,789.959,15571.3,22698.6
185,1,972.369,9059.07,10800.2,-314.923,-157.3,-121.784,-1.41E-05,-2.15E-06,2.10E-05,-15.8215,22.3788,-57.4888,-501.393,15044.1,22364.7
185,2,977.973,8765.2,10362.6,-314.206,-159.028,-114.39,-1.40E-05,-3.01E-06,2.09E-05,-17.3679,22.3831,-57.573,-128.975,14017.9,20771.2
185,3,827.279,8499.51,9995.4,-312.394,-160.823,-107.071,-1.40E-05,-3.73E-06,2.08E-05,-18.9037,22.3784,-57.6295,643.334,13896.6,20178.8
185,4,687.393,8287.37,9666.99,-310.288,-162.828,-99.6352,-1.42E-05,-4.07E-06,2.07E-05,-20.4289,22.3639,-57.6557,654.643,13877.3,19517.6
186,0,466.925,8107.82,9341.79,-307.954,-164.672,-92.0004,-1.45E-05,-4.25E-06,2.05E-05,-21.9425,22.3397,-57.6472,438.104,14609.2,18933.6
186,1,211.804,7939.33,8933.53,-305.741,-166.626,-84.3845,-1.48E-05,-4.43E-06,2.03E-05,-23.4464,22.3047,-57.5992,-32.2721,15786.5,18837.4
186,2,73.7995,7762.15,8429.11,-303.985,-169.017,-76.9224,-1.51E-05,-4.59E-06,2.00E-05,-24.9256,22.2473,-57.5123,-474.202,15893.1,18869.4
186,3,47.3534,7535.2,7954.05,-302.181,-171.53,-69.4045,-1.55E-05,-4.72E-06,1.96E-05,-26.3328,22.1392,-57.3954,-206.315,14596,18341.5
186,4,36.2963,7226.29,7575.11,-299.71,-174.157,-61.785,-1.59E-05,-4.85E-06,1.92E-05,-27.6288,21.9571,-57.2529,-928.42,13798.6,17401.2
187,0,-68.9414,6924.04,7226.25,-297.216,-176.657,-53.859,-1.62E-05,-4.95E-06,1.89E-05,-28.9179,21.7728,-57.0762,0,12120.7,17371.4
187,1,-187.615,6531.96,6821.17,-294.318,-178.567,-46.5999,-1.62E-05,-4.95E-06,1.89E-05,-30.1988,21.5894,-56.8658,-1199.59,12159.5,15422.3
187,2,-277.427,6204.97,6427.23,-291.114,-180.53,-39.7071,-1.62E-05,-4.95E-06,1.89E-05,-31.512,21.4266,-56.6224,-1659.37,12313.9,15287.5
187,3,-275.416,5850.11,6011.97,-287.998,-182.165,-33.0752,-1.64E-05,-5.08E-06,1.88E-05,-32.9036,21.3086,-56.3419,-1493.29,13371.6,16613.8
187,4,-289.397,5441.55,5695.27,-284.578,-183.004,-26.2788,-1.69E-05,-5.50E-06,1.84E-05,-34.3014,21.1998,-56.0306,-796.81,12699.1,16341.2
188,0,-368.396,5064.04,5352.31,-281.143,-183.213,-19.647,-1.77E-05,-6.04E-06,1.79E-05,-35.6794,21.0888,-55.6928,-612.887,11653,15337.2
188,1,-475.763,4753.64,4997.01,-277.278,-182.964,-13.4191,-1.83E-05,-6.62E-06,1.75E-05,-37.0353,20.976,-55.3303,-493.509,10671.7,14445.3
188,2,-548.881,4470.05,4695.3,-272.505,-182.238,-7.57175,-1.85E-05,-7.32E-06,1.73E-05,-38.3654,20.8608,-54.9444,-287.024,10046.2,14231.2
188,3,-595.583,4209.47,4392.83,-267.356,-181.198,-2.21942,-1.84E-05,-8.13E-06,1.73E-05,-39.6685,20.7433,-54.5374,-903.222,10702,14957.5
188,4,-723.364,4061.79,4148.95,-262.454,-180.338,2.41612,-1.84E-05,-8.93E-06,1.72E-05,-40.9461,20.6234,-54.1132,-726.655,9762.39,13656.8
189,0,-822.994,3932.37,3850.71,-257.924,-179.654,6.6102,-1.86E-05,-9.62E-06,1.70E-05,-42.2005,20.5,-53.6708,-1064.41,10213.5,13609.8
