

Devices
250
,,TS-01902 - accel,,,TS-01902 - gyro,,,TS-01902 - mag,,,TS-01902 - Global Angle,,,TS-01902 - HighG,,,TS-01874 - accel,,,TS-01874 - gyro,,,TS-01874 - mag,,,TS-01874 - Global Angle,,,TS-01874 - HighG,,,
Frame,Sub Frame,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
6,0,-902.023,301.669,9828.88,-7.72245,-10.7619,-1.63023,2.63319e-05,-4.49416e-07,-5.91813e-06,-3.82617,5.62441,95.2529,-277.895,-572.58,18895.7,1479.83,2492.5,9286.81,-2.29246,-0.00621318,-0.0663637,-2.32885e-05,1.11e-05,1.92184e-05,5.30246,-18.1791,-88.483,239.187,9708.61,19442.4
6,1,-779.273,259.582,9860.66,-7.72031,-10.2983,-2.02295,2.62845e-05,-9.70849e-07,-5.96553e-06,-3.80511,5.56941,95.2386,6.71588,701.696,19921.6,1519.94,2518.79,9303.56,-2.18414,0.21407,-0.19062,-2.37178e-05,1.10923e-05,1.90981e-05,5.30165,-18.1808,-88.4769,1052.42,9738.43,19739.9
6,2,-735.562,182.539,9886.98,-7.51472,-9.88785,-2.58962,2.62669e-05,-1.26817e-06,-5.90835e-06,-3.78513,5.51449,95.2174,171.358,1093.2,20781.2,1456.29,2511.68,9286.43,-2.13209,0.335863,-0.356701,-2.40902e-05,1.10657e-05,1.90157e-05,5.30179,-18.1815,-88.4711,1339.44,9403.25,20239.4
6,3,-711.638,53.6127,9887.76,-7.10343,-9.47502,-3.32655,2.63103e-05,-1.10865e-06,-5.63797e-06,-3.76696,5.45981,95.1925,-1130.6,-359.37,19494.1,1398.22,2524.8,9239.61,-1.9906,0.300898,-0.272605,-2.44068e-05,1.10205e-05,1.89705e-05,5.30296,-18.1819,-88.4658,285.643,7809.04,20201.3
6,4,-751.427,16.1159,9845.26,-6.84953,-9.0168,-4.06848,2.63531e-05,-9.17493e-07,-5.35664e-06,-3.75107,5.40745,95.1656,-48.7921,-97.5842,17589.3,1498.09,2524.42,9283.5,-1.96188,0.527125,-0.420026,-2.46915e-05,1.10112e-05,1.89392e-05,5.30257,-18.1833,-88.4604,1301.15,9500.98,18839.3
7,0,-909.349,25.7793,9910.22,-6.64694,-8.38813,-4.46865,2.63588e-05,-7.13992e-07,-5.1e-06,-3.73923,5.36009,95.1393,-487.921,-975.842,19857.3,1512.16,2540.75,9283.73,-2.16023,0.891081,-0.829851,-2.47199e-05,1.12903e-05,1.90201e-05,5.30251,-18.183,-88.4554,157.573,9089.09,20359.9
7,1,-983.837,43.443,9874.7,-6.35492,-8.42274,-4.91095,2.59796e-05,-3.8217e-07,-5.1e-06,-3.72757,5.31543,95.1115,577.561,2329.37,20381.4,1448.85,2585.67,9254.69,-2.31328,0.964764,-0.908271,-2.43128e-05,1.20592e-05,1.92915e-05,5.30461,-18.1813,-88.4506,776.069,8402.04,19816.2
7,2,-1070.05,42.6275,9882.07,-5.58781,-9.19932,-6.00215,2.56004e-05,-5.03488e-08,-5.1e-06,-3.71243,5.27199,95.0816,877.646,539.323,19342,1436.14,2559.57,9294.69,-2.27225,0.522362,-1.00194,-2.39057e-05,1.28282e-05,1.95629e-05,5.30579,-18.1819,-88.4447,414.548,9073.52,19122
7,3,-1093.29,-32.9697,9931.45,-3.86902,-10.5924,-6.83992,2.5479e-05,1.80185e-07,-5.1e-06,-3.6889,5.22885,95.0526,1413.25,338.531,19453.2,1423.23,2531.92,9328.38,-2.32879,0.119524,-1.01872,-2.36005e-05,1.30586e-05,1.96596e-05,5.30481,-18.1819,-88.4445,438.674,8793.93,18725.2
7,4,-1095.31,-128.816,10016.1,-1.80253,-11.9898,-7.48281,2.60951e-05,1.20975e-07,-5.1e-06,-3.65627,5.18668,95.0224,166.769,193.446,18662.8,1348.49,2539.48,9322.74,-2.66061,-0.0501112,-1.17943,-2.34481e-05,1.2481e-05,1.94943e-05,5.30193,-18.1797,-88.4546,536.669,8429.87,18694.8
8,0,-1192.79,-193.871,10036.8,0.452926,-13.0076,-7.9616,2.70432e-05,-6.86375e-08,-5.1e-06,-3.61652,5.14967,94.9904,-880.507,161.923,18179.2,1329.71,2509.21,9328.17,-2.88774,0.0293777,-1.40217,-2.33576e-05,1.15764e-05,1.92229e-05,5.2974,-18.1759,-88.4705,696.214,8355.1,20134.7
8,1,-1291.82,-231.372,9950.45,2.66025,-13.4947,-8.16251,2.77119e-05,-1.98989e-07,-5.04921e-06,-3.57101,5.11946,94.9563,-956.746,161.534,19287.9,1362.61,2452.29,9379.08,-2.76012,0.107351,-1.61821,-2.33534e-05,1.08443e-05,1.90464e-05,5.29259,-18.1715,-88.4848,579.947,8505.83,20215.1
8,2,-1253.38,-252.034,9842.31,4.62547,-13.4792,-8.14726,2.77194e-05,-1.89103e-07,-4.87821e-06,-3.51947,5.09512,94.9194,-669.722,-200.865,20157.8,1351.64,2438.66,9422.56,-2.59664,-0.100964,-1.72377,-2.35432e-05,1.05e-05,1.90832e-05,5.28866,-18.167,-88.4922,291.914,8940.33,19371.8
8,3,-1103.74,-231.728,9808.36,6.56026,-13.1132,-8.1334,2.71032e-05,-4.68942e-08,-4.59379e-06,-3.4606,5.07651,94.8796,116.887,-531.623,18945,1318.1,2475.02,9393.09,-2.76145,-0.524782,-1.55944,-2.3905e-05,1.05e-05,1.93094e-05,5.28512,-18.1628,-88.4915,410.404,9294.47,21136.2
8,4,-878.637,-149.667,9776.49,8.60134,-12.541,-8.03812,2.65045e-05,9.82325e-08,-4.34438e-06,-3.39284,5.06443,94.8396,573.828,-670.161,19314.3,1352.62,2525.82,9367.07,-2.78724,-0.713376,-1.3798,-2.42379e-05,1.05179e-05,1.95311e-05,5.28138,-18.1604,-88.4884,158.922,8372.84,17906.3
9,0,-779.852,4.96537,9697.17,10.1411,-11.9347,-8.18732,2.60458e-05,2.66699e-07,-4.37505e-06,-3.31892,5.06036,94.8,478.373,0,19019.7,1301.11,2537.85,9414.72,-2.73806,-0.658268,-1.72936,-2.43383e-05,1.06788e-05,1.9717e-05,5.27915,-18.1571,-88.4864,696.433,9198.12,19764.6
9,1,-960.603,101.756,9715.47,11.2646,-11.7425,-7.73436,2.5714e-05,4.56311e-07,-4.65947e-06,-3.24392,5.06588,94.7645,340.764,117.171,16912.1,1285.26,2545.65,9468.45,-2.67442,-0.730103,-1.87013,-2.41121e-05,1.10406e-05,1.98527e-05,5.27742,-18.1537,-88.4845,1106.64,8972.69,19476.8
9,2,-1161.6,56.8591,9881.25,12.9245,-11.7673,-6.81053,2.53821e-05,6.45923e-07,-4.94389e-06,-3.16777,5.07871,94.7326,26.3216,297.45,16463.7,1358.75,2526.88,9508.72,-2.73853,-0.8855,-1.98391,-2.38859e-05,1.14025e-05,1.99884e-05,5.27342,-18.1512,-88.4821,831.598,9261.18,18449.6
9,3,-1331.6,-81.8221,10019,14.7967,-12.9609,-5.97651,2.52325e-05,3.40976e-07,-5.25433e-06,-3.08662,5.09359,94.7049,-1462.01,-562.546,18090.6,1374.93,2489.77,9516.89,-2.56483,-1.13099,-1.91653,-2.38054e-05,1.1732e-05,2.00108e-05,5.26853,-18.1496,-88.4792,626.638,8962.06,18720.9
9,4,-1517.59,-145.48,10159.6,16.9586,-15.2205,-5.40322,2.52e-05,-2.81805e-07,-5.58151e-06,-2.99527,5.11028,94.681,-496.418,281.799,18397,1347.48,2475.56,9469.97,-2.55557,-1.13479,-1.79075,-2.39131e-05,1.20197e-05,1.98869e-05,5.2637,-18.1478,-88.4778,1169.3,9081.4,19632.6
10,0,-1707.99,-144.58,10319,19.5837,-18.203,-5.02618,2.52e-05,-9.92851e-07,-5.91333e-06,-2.8893,5.12916,94.6591,275.589,640.401,19300.9,1382.02,2475.58,9408.64,-2.62228,-0.751273,-1.72417,-2.4094e-05,1.22911e-05,1.9706e-05,5.25886,-18.1459,-88.4792,2074.11,8772.77,20570
10,1,-1852.46,-169.103,10489.6,22.5401,-22.0395,-4.90479,2.53265e-05,-1.23387e-06,-5.91975e-06,-2.75935,5.14566,94.6347,-210.82,872.465,21051.6,1461.39,2462.86,9391.01,-2.57011,-0.217746,-1.65206,-2.42559e-05,1.24573e-05,1.96111e-05,5.25407,-18.1437,-88.4821,1921.38,9155.3,20091.7
10,2,-1990.4,-221.915,10626.3,25.772,-26.7583,-5.08107,2.5627e-05,-8.29042e-07,-5.47904e-06,-2.5948,5.15556,94.6028,-451.674,1339.44,20788.9,1487.83,2452.4,9413.54,-2.48584,0.0833168,-1.45935,-2.4378e-05,1.24051e-05,1.96949e-05,5.24996,-18.1415,-88.485,837.381,9900.44,18814.1
10,3,-2236.17,-251.429,10708.5,29.5483,-32.108,-5.31654,2.59568e-05,-3.08143e-07,-4.95889e-06,-2.39206,5.15977,94.563,-548.136,-9.81917,18455.4,1453.29,2482.64,9412.06,-2.48073,0.114659,-1.22123,-2.44684e-05,1.2179e-05,1.9921e-05,5.24736,-18.1402,-88.4891,579.6,8296.78,19565.8
10,4,-2561.45,-341.96,10862.2,33.808,-38.6317,-5.27772,2.61804e-05,1.84814e-07,-4.5058e-06,-2.15513,5.15813,94.5212,-1583.24,-21.516,19591.8,1450.27,2516.95,9376.25,-2.23123,0.348277,-1.21159,-2.45663e-05,1.19528e-05,2.01028e-05,5.24627,-18.14,-88.4959,589.881,7476.45,20922.2
11,0,-2881.99,-471.515,11004.8,37.9309,-46.2742,-5.03769,2.56115e-05,4.69233e-07,-4.55321e-06,-1.881,5.14687,94.4825,-1095.07,226.703,19840,1448.77,2497.18,9420.29,-1.95422,0.519855,-1.46448,-2.47234e-05,1.17266e-05,1.99292e-05,5.24472,-18.1391,-88.5036,2079.03,9714.76,19300.5
11,1,-3207.56,-477.008,11120.4,41.2311,-54.0115,-5.20266,2.50427e-05,7.53651e-07,-4.60061e-06,-1.56767,5.12138,94.4477,-2261.81,22.6703,20927.2,1452.77,2482.11,9408.36,-1.62386,0.463799,-1.35493,-2.49495e-05,1.15005e-05,1.93412e-05,5.24311,-18.1395,-88.5061,435.968,8695.53,19479.6
11,2,-3541.25,-316.614,11349.4,43.4825,-63.1639,-5.85361,2.46106e-05,9.62868e-07,-4.66168e-06,-1.21775,5.07458,94.4098,-1425.72,91.0168,21559.3,1489.78,2507.51,9397.73,-1.58816,0.752615,-1.19568,-2.51757e-05,1.12743e-05,1.87532e-05,5.24181,-18.1407,-88.5053,588.56,9132.4,19052.7
11,3,-3853.92,-169.618,11582.1,44.3025,-73.812,-6.32429,2.48133e-05,8.22927e-07,-4.78624e-06,-0.830754,4.99723,94.3693,-2364.45,352.396,21223.4,1493.45,2504.88,9409.46,-1.7362,1.14645,-1.22524,-2.51346e-05,1.11728e-05,1.84858e-05,5.24197,-18.1399,-88.5053,536.566,9718.89,19463.9
11,4,-4242.98,-5.3246,11690.6,43.9681,-85.7002,-6.06786,2.51925e-05,5.85911e-07,-4.92845e-06,-0.406104,4.88229,94.3308,-3117.7,-313.061,20669.4,1471.16,2484.8,9359.27,-1.68743,1.3367,-1.28706,-2.47939e-05,1.12112e-05,1.8578e-05,5.24423,-18.137,-88.5062,962.285,8692.1,20217.2
12,0,-4610.62,154.97,11623.2,42.7617,-98.5776,-5.62807,2.54062e-05,4.15119e-07,-5.04583e-06,0.0567296,4.72421,94.2957,-3231.93,-388.521,20704.6,1438.21,2490.46,9351.85,-1.53858,1.4048,-1.37579,-2.43416e-05,1.13017e-05,1.88042e-05,5.24838,-18.1333,-88.5072,905.156,7790.16,19605.5
12,1,-4833.37,253.562,11393.4,40.8812,-112.146,-5.05288,2.51985e-05,4.12872e-07,-5.1e-06,0.557963,4.51887,94.2633,-3595,722.385,20634.7,1389.51,2509.75,9408.59,-1.55411,1.40869,-1.37072,-2.41306e-05,1.13187e-05,1.90094e-05,5.25286,-18.1296,-88.5074,315.252,8221.25,19568.9
12,2,-4923.86,308,11115.5,38.7565,-126.248,-3.71492,2.46297e-05,5.55081e-07,-5.1e-06,1.09894,4.26401,94.2337,-4242.61,1457.79,19660.7,1335.85,2511.71,9444.15,-1.70098,1.36073,-1.23656,-2.4387e-05,1.11935e-05,1.91739e-05,5.25679,-18.1259,-88.5065,512.14,9027.84,20106.4
12,3,-4980.79,391.977,10973.5,36.9881,-140.59,-1.43097,2.41338e-05,6.87227e-07,-5.02517e-06,1.68151,3.96015,94.208,-4177.36,840.312,18857.6,1315.26,2501.72,9426.3,-1.69477,1.35308,-1.16759,-2.4975e-05,1.09673e-05,1.93096e-05,5.26073,-18.1217,-88.5055,1398.23,9058.46,18477.7
12,4,-4999.39,461.456,11031.5,35.6396,-154.075,0.872753,2.39352e-05,7.78397e-07,-4.64564e-06,2.30414,3.61104,94.1853,-3767.6,941.331,20135.8,1334.15,2488.79,9394.69,-1.55763,1.32508,-1.12951,-2.54982e-05,1.07735e-05,1.94264e-05,5.26374,-18.1183,-88.5044,230.107,8881.21,19692.4
13,0,-4873.63,452.825,11106.1,34.2598,-166.773,1.91977,2.40706e-05,8.23519e-07,-3.92369e-06,2.96392,3.21896,94.1621,-4687.64,860.653,21813,1398.04,2527.33,9377.23,-1.59142,0.951839,-1.01417,-2.55029e-05,1.0839e-05,1.9392e-05,5.2645,-18.1183,-88.5016,837.574,8388.68,17477.8
13,1,-4775.16,350.11,11190.9,34.4471,-177.727,1.48113,2.42059e-05,8.68641e-07,-3.20174e-06,3.66393,2.79038,94.1339,-6124.69,-910.727,20440.7,1342.2,2522.32,9400.14,-1.61198,0.789122,-1.03005,-2.50054e-05,1.11557e-05,1.9211e-05,5.26607,-18.1171,-88.4992,1122.04,8081.86,18969.2
13,2,-4373.69,-52.0635,10677.5,32.9205,-174.934,-1.75418,2.39036e-05,8.94731e-07,-2.72721e-06,4.30629,2.38676,94.0906,-4222.28,65.0115,19557.9,1299.42,2499.21,9414.23,-1.67269,0.192706,-1.09491,-2.45078e-05,1.14723e-05,1.90301e-05,5.26825,-18.1147,-88.4943,230.729,8608.1,18479.5
13,3,-3122.56,-583.029,9288.56,32.688,-151.216,-0.37066,2.31223e-05,9e-07,-2.52335e-06,4.85604,2.06483,94.0579,-3176.35,257.147,16303.6,1382.23,2519.73,9380.67,-1.86356,-0.270299,-1.09255,-2.41464e-05,1.18278e-05,1.90437e-05,5.26977,-18.1141,-88.4865,-840.703,7982.24,18834.5
13,4,-1834.02,-279.288,8173.61,38.2192,-118.062,11.8344,2.22199e-05,9e-07,-2.38798e-06,5.34643,1.84921,94.0827,-1667.12,388.446,15466.6,1415.1,2569.49,9374.02,-2.16418,-0.514484,-1.2045,-2.39183e-05,1.22214e-05,1.92476e-05,5.26985,-18.1146,-88.4797,-469.237,8272.68,18596.6
14,0,-1483.83,421.285,8183.9,46.3639,-87.1664,25.998,2.15594e-05,9e-07,-2.28891e-06,5.7671,1.75228,94.166,-1498.48,990.719,16763.8,1405.24,2583.55,9402.83,-2.33895,-0.962052,-1.11134,-2.37373e-05,1.26285e-05,1.9519e-05,5.2667,-18.1163,-88.4763,29.7155,8688.75,18554.8
14,1,-2106.6,570.358,8983.7,54.0924,-62.8353,33.1073,2.13e-05,9e-07,-2.25e-06,6.10619,1.76913,94.278,-1620.84,823.927,18034.9,1382.46,2552.27,9437.95,-2.29342,-1.43034,-0.869812,-2.36249e-05,1.275e-05,1.96648e-05,5.26101,-18.1187,-88.4765,-580.496,8236.91,18986
14,2,-3175.01,229.944,9750.22,60.9452,-44.8194,33.6143,2.13e-05,9e-07,-2.25e-06,6.39367,1.86808,94.3944,-1511.98,-189.165,18726.2,1362.27,2509.16,9439.78,-2.21454,-1.60105,-0.777034,-2.36373e-05,1.23518e-05,1.95818e-05,5.25423,-18.1213,-88.479,-675.897,8540.47,19348.4
14,3,-4340.11,258.518,10174,66.6613,-32.1752,33.6182,2.13098e-05,9.04921e-07,-2.29428e-06,6.68161,2.00669,94.5135,-3407.13,243.797,19277.3,1394.52,2480.68,9381.44,-2.31835,-1.65684,-0.774622,-2.37277e-05,1.16281e-05,1.93557e-05,5.24595,-18.1242,-88.4827,1124.6,10699.5,19577
14,4,-5283.53,409.76,10433.4,71.2514,-22.2863,35.8261,2.13592e-05,9.29616e-07,-2.51654e-06,6.9834,2.17208,94.6433,-4128.9,2064.36,19323,1466.16,2502.68,9304.32,-2.47242,-1.59297,-0.6569,-2.38123e-05,1.09513e-05,1.91442e-05,5.23621,-18.1287,-88.4895,486.644,9906.76,19424.4
15,0,-5692.75,524.36,10777.1,75.7965,-15.2204,40.2468,2.14495e-05,9.74738e-07,-2.92264e-06,7.27667,2.37264,94.7909,-4270.32,0,20978.3,1432.17,2578.85,9314.47,-2.34803,-1.68987,-0.528015,-2.385e-05,1.065e-05,1.905e-05,5.22768,-18.1346,-88.499,199.826,7932.52,19334.8
15,1,-5931.97,763.542,11060.4,78.5319,-10.8907,45.6439,2.15397e-05,1.01986e-06,-3.32874e-06,7.56447,2.5966,94.9619,-5398.94,979.08,20457.9,1359.83,2529.28,9341.96,-2.08183,-1.64391,-0.664765,-2.385e-05,1.065e-05,1.905e-05,5.22061,-18.1392,-88.51,324.163,8795.61,19510.6
15,2,-6014.39,1022.35,11205.3,79.9615,-7.27719,51.2116,2.169e-05,1.105e-06,-3.31469e-06,7.84573,2.83409,95.155,-5314.55,217.573,20936.5,1397.8,2530.93,9406.04,-2.23488,-1.32447,-0.79027,-2.385e-05,1.065e-05,1.905e-05,5.21431,-18.1418,-88.5145,1280.46,9243.89,18383.8
15,3,-5840.04,1211.8,11336.5,80.9692,-3.71143,57.1438,2.19005e-05,1.23031e-06,-2.87876e-06,8.11957,3.08423,95.3717,-5512.93,1507.51,21219.3,1424.24,2554.37,9409.98,-2.76985,-1.014,-0.620567,-2.37657e-05,1.09029e-05,1.92397e-05,5.208,-18.142,-88.5119,1749.05,10046,20437.6
15,4,-5657.85,1253.44,11531.8,81.3702,-1.11314,63.2099,2.21261e-05,1.36568e-06,-2.3373e-06,8.38774,3.34156,95.6117,-5692.46,861.436,21980.1,1423.91,2539.34,9361.4,-2.902,-0.997474,-0.41184,-2.36089e-05,1.13732e-05,1.95924e-05,5.20148,-18.1417,-88.5062,1336.34,10478,19264.4
