

Devices
250
,,TS-01874 - accel,,,TS-01874 - gyro,,,TS-01874 - mag,,,TS-01874 - Global Angle,,,TS-01874 - HighG,,,
Frame,Sub Frame,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
,,mm/s²,mm/s²,mm/s²,deg/s,deg/s,deg/s,T,T,T,deg,deg,deg,mm/s²,mm/s²,mm/s²
10,0,-2303.38,1194.93,9710.44,-2.45263,8.60559,9.62231,-1.12504e-05,5.68429e-06,2.06213e-05,5.81529,15.3848,14.8916,-3749.94,6630.21,19627.4
10,1,-2258.49,1176.9,9773.96,-2.61437,9.04568,9.77656,-1.14106e-05,5.92271e-06,2.07364e-05,5.81952,15.4074,14.8592,-3524.64,6775.65,18853.9
10,2,-2278.58,1148.19,9705.31,-2.54489,9.58669,9.7687,-1.16368e-05,6.19411e-06,2.08721e-05,5.82247,15.4331,14.8323,-2316.28,7268.52,18974.1
10,3,-2367.13,1072.99,9658.17,-2.3927,10.0236,9.79026,-1.18287e-05,6.37993e-06,2.09478e-05,5.82401,15.4624,14.8074,-2915.26,6792.9,21109.1
10,4,-2362.84,1078.41,9700.21,-2.09589,10.2271,9.53451,-1.18978e-05,6.25872e-06,2.08087e-05,5.82652,15.4923,14.7815,-2574.95,7160.44,18844.7
11,0,-2449.4,1118.62,9629.75,-1.81196,10.7158,9.66828,-1.19431e-05,6.07779e-06,2.06278e-05,5.83107,15.526,14.7532,-2333.47,7024.01,19193.3
11,1,-2449.43,1132.08,9597.91,-1.58352,11.0775,10.127,-1.19883e-05,5.89685e-06,2.04469e-05,5.83728,15.5614,14.7256,-3451.4,6299.37,20001.8
11,2,-2544.2,1154.63,9715.33,-0.893886,10.8591,10.4919,-1.16849e-05,5.78563e-06,2.06145e-05,5.84669,15.5972,14.6986,-1715.95,6483.83,19885.8
11,3,-2574.51,1150.72,9685.11,-0.533147,10.756,10.5659,-1.12912e-05,5.69249e-06,2.08725e-05,5.8574,15.6333,14.671,-1775.32,6834.78,20228.2
11,4,-2581.7,1155.51,9764,-0.145581,10.3521,10.6563,-1.08841e-05,5.60202e-06,2.11439e-05,5.86995,15.6673,14.643,-3817.4,6560.65,19988.9
12,0,-2578.8,1145.46,9795.62,0.360255,9.96933,10.864,-1.05879e-05,5.7555e-06,2.12158e-05,5.88454,15.6998,14.6154,-3010.23,6822.88,18982.3
12,1,-2568.93,1163.76,9726.55,0.843349,9.66239,11.024,-1.03922e-05,6.13011e-06,2.11066e-05,5.90155,15.7315,14.5903,-1321.47,7049.61,18563.7
12,2,-2570.25,1215.67,9680.57,1.06145,9.14286,11.1103,-1.02112e-05,6.53722e-06,2.09709e-05,5.9202,15.7617,14.5689,-2329.2,7016.21,19120.1
12,3,-2605.46,1213.58,9669.26,1.03447,8.63998,11.3899,-1.01567e-05,6.81795e-06,2.08623e-05,5.9389,15.7906,14.5495,-3367.36,7528.55,19076.1
12,4,-2669.21,1208.78,9629.68,1.38313,8.89394,11.8734,-1.05516e-05,6.64921e-06,2.085e-05,5.95876,15.8219,14.5327,-2859.07,5795.47,18225.6
13,0,-2599.35,1297.09,9702.06,1.13209,8.63755,11.6829,-1.10039e-05,6.42304e-06,2.085e-05,5.97871,15.8507,14.5205,-3979.06,6697.22,19058.9
13,1,-2733.06,1148.82,9749.35,1.55303,8.25619,11.9585,-1.14563e-05,6.19687e-06,2.085e-05,5.99687,15.8802,14.5103,-3968.68,7076.7,19455.7
13,2,-2742.32,1168.27,9750.9,1.90695,7.87033,11.9697,-1.13577e-05,6.55837e-06,2.09235e-05,6.01729,15.9082,14.5,-5258.01,5442.58,18953.1
13,3,-2761.22,1184.19,9867.05,2.04413,7.40501,12.0009,-1.11445e-05,7.04203e-06,2.10122e-05,6.03828,15.934,14.4897,-3040.66,7494.02,19360.7
13,4,-2800.81,1166.03,9917.57,2.41281,7.14918,11.8831,-1.09184e-05,7.53961e-06,2.11027e-05,6.06107,15.9592,14.4723,-2814.8,7988.71,20753.7
14,0,-2881.41,1231.07,10006.7,2.86255,6.96871,11.985,-1.11358e-05,7.57026e-06,2.08196e-05,6.08738,15.9848,14.4507,-3506.52,6554.98,20773.9
14,1,-2971.69,1320.15,10127.7,3.34719,6.72933,12.2558,-1.17351e-05,7.19884e-06,2.02149e-05,6.11713,16.0105,14.4285,-3004.29,6811.41,20110.6
14,2,-3021.13,1287.88,10171.7,3.92745,6.35202,12.3793,-1.23684e-05,6.79174e-06,1.95816e-05,6.14815,16.0356,14.4077,-2304.7,8664.07,20189.3
14,3,-3016.99,1179.48,10175.5,4.43574,5.81834,12.3871,-1.27358e-05,6.52704e-06,1.91667e-05,6.17873,16.0586,14.3905,-3191.64,8240.82,19910.4
14,4,-2963.87,1191.22,10241.9,4.80698,5.42108,12.422,-1.2165e-05,6.76498e-06,1.95225e-05,6.21163,16.0786,14.3745,-4382.02,7497.06,19446.7
15,0,-2972.95,1233.24,10356.2,5.40033,4.61802,12.7366,-1.15318e-05,7.03639e-06,1.99296e-05,6.25307,16.0934,14.3604,-2372.77,6084.9,20646.6
15,1,-3110.04,1264.15,10254,5.79672,4.63336,13.0151,-1.08985e-05,7.30779e-06,2.03367e-05,6.29254,16.1133,14.3362,-2987.04,8226.14,20046.6
15,2,-3045.32,1261.26,10375.4,6.89088,4.4957,13.6211,-1.08056e-05,7.34759e-06,2.07052e-05,6.34218,16.1281,14.3126,-3662.48,7091.26,20834.7
15,3,-3038.9,1210.67,10445.4,7.89079,4.70503,13.9486,-1.08e-05,7.35e-06,2.10675e-05,6.39658,16.1434,14.2893,-3387.69,6746.01,21617.5
15,4,-3081.57,1191.18,10392,9.01101,4.85193,14.8174,-1.08e-05,7.35e-06,2.14293e-05,6.455,16.1598,14.276,-3865.16,6402.83,20133.9
16,0,-3097.52,1234.51,10320.9,10.1919,4.82101,15.5999,-1.08e-05,7.35e-06,2.15951e-05,6.5178,16.1769,14.2699,-4290.81,6928.84,18848.5
16,1,-3015.1,1196.31,10318.3,11.3279,5.17003,16.052,-1.08e-05,7.35e-06,2.16e-05,6.58493,16.1959,14.2662,-3261.83,7564.46,19548.8
16,2,-2922.13,1093.15,10353.4,12.6504,5.98615,16.7295,-1.08e-05,7.35e-06,2.16e-05,6.65744,16.2186,14.2643,-2109.92,7471.84,20413.1
16,3,-2990.29,1130.59,10347.7,14.3731,6.75508,17.7228,-1.08199e-05,7.35996e-06,2.15303e-05,6.73708,16.2448,14.2639,-3354.14,7628.94,19467.4
