

Devices
250
,,TS-01902 - accel,,,TS-01902 - gyro,,,TS-01902 - mag,,,TS-01902 - Global Angle,,,TS-01902 - HighG,,,TS-01874 - accel,,,TS-01874 - gyro,,,TS-01874 - mag,,,TS-01874 - Global Angle,,,TS-01874 - HighG,,,
Frame,Sub Frame,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
,,mm/s²,mm/s²,mm/s²,deg/s,deg/s,deg/s,T,T,T,deg,deg,deg,mm/s²,mm/s²,mm/s²,mm/s²,mm/s²,mm/s²,deg/s,deg/s,deg/s,T,T,T,deg,deg,deg,mm/s²,mm/s²,mm/s²
146,0,-1196.38,-1107.15,9702.16,-9.36069,-1.3206,-2.17199,3.14894e-05,1.07564e-07,-3.54091e-06,-13.3837,-1.87641,97.9901,-713.37,708.579,17769.2,-649.48,2202.54,8906.93,6.2577,-24.5607,-13.5889,-2.29807e-05,3.77702e-06,1.9917e-05,11.7837,-3.09351,-54.4259,-324.2,8869.35,18305.2
146,1,-1259.99,-1080.32,9726.42,-9.22841,-1.14037,-1.64109,3.15796e-05,4.68588e-07,-3.40553e-06,-13.3929,-1.90248,98.003,373.597,-290.377,19215.3,-685.511,2222.04,8980.11,7.00748,-24.6943,-13.5543,-2.295e-05,3.9e-06,1.99811e-05,11.7805,-3.19441,-54.4867,-214.699,9487.35,17871.3
146,2,-1252.04,-1066.25,9713.56,-9.21039,-1.05969,-1.25385,3.15753e-05,6.80943e-07,-3.31069e-06,-13.4018,-1.92819,98.0193,161.563,-548.349,19482.7,-718.559,2339.58,9011.25,7.82175,-25.1221,-13.7207,-2.295e-05,3.9e-06,1.98454e-05,11.7817,-3.2987,-54.5495,-756.481,9228.29,19843.3
146,3,-1201.14,-1071.11,9749.27,-8.78003,-1.17902,-1.13766,3.13746e-05,5.84761e-07,-3.3e-06,-13.4083,-1.954,98.0412,0,-577.401,18313.5,-711.948,2444.71,9024.87,8.57375,-25.7863,-14.3622,-2.29703e-05,3.88782e-06,1.97016e-05,11.7863,-3.40736,-54.6148,-120.061,8838.11,20150.9
146,4,-1298.35,-1125.12,9782.07,-8.52477,-1.03146,0.0792867,3.1149e-05,4.49377e-07,-3.3e-06,-13.4171,-1.97762,98.0693,0,-2201.17,17561.6,-705.855,2525.12,8997.12,9.34245,-26.4974,-14.7392,-2.30766e-05,3.82402e-06,1.95234e-05,11.7937,-3.52042,-54.6815,-721.088,8830.63,20232.2
147,0,-1264.71,-1181.72,9731.5,-8.64777,-0.323752,0.570364,3.09233e-05,3.13993e-07,-3.3e-06,-13.4292,-2.00084,98.0993,0,-851.366,19706.5,-671.001,2469.78,9034.74,9.8995,-27.2326,-15.1432,-2.33028e-05,3.68832e-06,1.92972e-05,11.8005,-3.63677,-54.7497,-1808.11,9205.84,18796
147,1,-1342.2,-1190.86,9753.31,-8.61318,-0.75157,0.756073,3.08205e-05,4.6512e-07,-3.01349e-06,-13.441,-2.02383,98.1285,674.903,-271.305,18331,-653.178,2465.64,9160.24,9.95076,-27.6056,-15.857,-2.3529e-05,3.55262e-06,1.9071e-05,11.8059,-3.75419,-54.821,-1091.64,8289.45,16385.8
147,2,-1448.96,-1223.68,9761.66,-8.20406,-1.42228,0.83449,3.07288e-05,6.42367e-07,-2.70086e-06,-13.4514,-2.04615,98.1577,-362.757,-167.702,17416.5,-733.922,2610.87,9171.09,10.0436,-28.0365,-16.8386,-2.36202e-05,3.5181e-06,1.90978e-05,11.8148,-3.87246,-54.8961,-227.151,8521.15,18163.7
147,3,-1508.74,-1274.16,9723.55,-8.26454,-2.01765,1.28272,3.06386e-05,8.22879e-07,-2.38496e-06,-13.4621,-2.07041,98.1889,111.57,-989.927,17681.7,-795.221,2685.14,9177.14,10.3112,-28.9044,-17.9147,-2.35312e-05,3.61879e-06,1.94626e-05,11.8249,-3.99339,-54.9757,-198.713,9758.87,19331.8
147,4,-1489.11,-1274.45,9737.71,-7.91242,-2.74127,1.50275,3.07962e-05,9.20763e-07,-2.23432e-06,-13.4684,-2.09554,98.221,-317.264,-704.917,18511.1,-827.904,2736.55,9206.57,10.7853,-29.8593,-18.7532,-2.33955e-05,3.7545e-06,1.9915e-05,11.8361,-4.11795,-55.0591,-1365.55,9081.19,19590.4
148,0,-1558.02,-1238.87,9734.55,-7.65516,-3.83802,1.5817,3.10968e-05,9.70976e-07,-2.17902e-06,-13.4712,-2.12163,98.2567,-1443.22,-729.535,19034.3,-820.385,2787.5,9234.88,11.3029,-30.6825,-19.6371,-2.3391e-05,3.81368e-06,2.01596e-05,11.8486,-4.24633,-55.1461,-1333.64,9124.12,19355.1
148,1,-1601.75,-1259.74,9653.97,-7.59254,-5.16734,1.73194,3.14127e-05,1.0161e-06,-2.1339e-06,-13.4706,-2.15164,98.2962,-1022.73,-1164.57,18595.7,-790.763,2835.51,9220.35,11.5444,-31.5918,-20.4838,-2.36277e-05,3.73213e-06,2.00223e-05,11.8608,-4.37876,-55.236,-524.116,10088.3,19639
148,2,-1515.19,-1325.33,9581.55,-7.4405,-6.35631,1.96341,3.15757e-05,8.6664e-07,-2.11657e-06,-13.4655,-2.18676,98.3377,94.8893,-981.493,17371.1,-757.873,2910.19,9189.83,11.509,-32.7629,-21.131,-2.40348e-05,3.55119e-06,1.96152e-05,11.8719,-4.51604,-55.3279,-316.838,10410.4,20210.1
148,3,-1486.32,-1336.68,9600.17,-7.33028,-7.17279,2.15613,3.14246e-05,3.17322e-07,-2.15636e-06,-13.457,-2.22428,98.3805,-837.954,-838.331,16852.3,-695.383,3029.83,9215.97,11.5383,-34.0507,-21.8755,-2.43515e-05,3.40641e-06,1.92669e-05,11.8822,-4.6595,-55.4221,-437.023,10172.5,19812.5
148,4,-1489.09,-1385.76,9543.87,-7.12044,-7.62496,2.10518,3.1244e-05,-2.69343e-07,-2.20149e-06,-13.4473,-2.26317,98.4233,-326.507,-1718.45,18608.9,-582.869,3106.91,9246.9,11.5386,-35.4818,-22.835,-2.42968e-05,3.41027e-06,1.91603e-05,11.8902,-4.81003,-55.5199,-1879.31,8397.8,19937.1
149,0,-1374.09,-1322.32,9423.4,-7.30588,-7.91195,2.30224,3.10635e-05,-8.56007e-07,-2.24662e-06,-13.435,-2.30401,98.4669,0,-1595.58,18179.7,-558.851,3183.68,9192.77,11.3422,-37.059,-23.9196,-2.38011e-05,3.59051e-06,1.93405e-05,11.896,-4.96635,-55.6232,872.933,10440.4,19822.8
149,1,-1361.6,-1381.84,9495.54,-7.47482,-8.18732,2.47118,3.13459e-05,-6.01024e-07,-1.74467e-06,-13.4226,-2.34744,98.5112,185.232,-159.558,17933,-600.877,3202.79,9148.22,10.9476,-39.0604,-24.9886,-2.33054e-05,3.77076e-06,1.95208e-05,11.8972,-5.12831,-55.7334,34.4765,10138.1,18773.2
149,2,-1359.97,-1396.03,9443.85,-7.54888,-8.69164,2.13313,3.16581e-05,-2.91896e-07,-1.20754e-06,-13.4088,-2.39169,98.5445,967.96,-839.163,18123.7,-572.605,3225.64,9212.92,10.7498,-41.0275,-25.9724,-2.32468e-05,3.87816e-06,1.9446e-05,11.8939,-5.29658,-55.8478,-841.958,9227.35,17638.1
149,3,-1309.45,-1454.89,9415.72,-7.52516,-8.63561,2.34424,3.1974e-05,2.40003e-08,-6.66e-07,-13.3955,-2.43669,98.5751,697.389,-649.547,19182.8,-413.676,3265.53,9249.98,10.6289,-43.1348,-27.1691,-2.37016e-05,3.9e-06,1.90719e-05,11.8855,-5.47459,-55.9656,-311.333,9670.37,18345.9
149,4,-1190.21,-1433.56,9412.26,-7.47235,-8.27361,1.93746,3.19218e-05,5.67815e-08,-1.00214e-06,-13.3806,-2.48164,98.6025,692.954,-971.419,17759.1,-246.262,3288.01,9151.29,10.3473,-45.1417,-28.384,-2.42874e-05,3.9e-06,1.86213e-05,11.8717,-5.66132,-56.0863,164.643,11199.5,18368
150,0,-1113.62,-1405.17,9386.67,-7.35952,-8.15502,1.61074,3.16664e-05,-6.67815e-08,-1.82295e-06,-13.3643,-2.52701,98.6324,410.871,-764.939,18326.2,-128.92,3305.57,9001.3,9.90407,-46.994,-29.4087,-2.48043e-05,3.9e-06,1.83774e-05,11.853,-5.85523,-56.2098,243.671,11144.3,19338.9
150,1,-1132.71,-1365.66,9418.4,-7.4063,-8.13913,1.36554,3.13957e-05,-2.02174e-07,-2.68043e-06,-13.3479,-2.57184,98.6652,-289.772,-810.329,19198.5,-34.4573,3320.98,8915.02,9.39682,-48.6552,-30.2671,-2.5201e-05,3.9e-06,1.8494e-05,11.8293,-6.05515,-56.3363,248.937,9408.2,19543.1
150,2,-1175.75,-1311.13,9518.54,-7.56224,-7.93252,0.766878,3.12106e-05,-3.6614e-07,-3.05216e-06,-13.3321,-2.61529,98.6967,-507.102,-1179.12,17914.2,108.702,3307.29,8864.68,8.91192,-49.9241,-31.1151,-2.55164e-05,3.9e-06,1.88545e-05,11.8002,-6.26043,-56.4669,293.056,8768.9,18485.9
150,3,-1167.09,-1335.39,9530.33,-7.38147,-7.71221,0.270071,3.12e-05,-5.88264e-07,-2.43521e-06,-13.3165,-2.65798,98.7253,-44.4216,-72.7567,18198.3,315.309,3244.97,8742.27,8.49643,-50.6216,-32.0635,-2.57948e-05,3.90463e-06,1.91686e-05,11.7658,-6.47017,-56.6042,36.0631,10026.9,18983.5
150,4,-1155.97,-1360.13,9474.07,-7.11645,-7.46851,0.0122858,3.12e-05,-8.13918e-07,-1.75825e-06,-13.3014,-2.69919,98.7487,-199.897,-426.703,18236.1,447.124,3162.65,8615.48,8.17376,-50.9199,-33.124,-2.59218e-05,3.92818e-06,1.92936e-05,11.7278,-6.68166,-56.749,-987.89,8933.3,16693.5
151,0,-1126.68,-1373.67,9549.06,-7.31219,-7.03772,0,3.12e-05,-1.03957e-06,-1.08128e-06,-13.2877,-2.74014,98.7707,0,-1268.57,17757.9,465.912,3145.16,8620.36,8.24207,-50.732,-33.9777,-2.58768e-05,3.97324e-06,1.92035e-05,11.6902,-6.89195,-56.8971,-1781.74,7274.41,18755.4
151,1,-1199.97,-1428.06,9618.75,-7.5325,-7.23046,0.475023,3.12433e-05,-6.1642e-07,-1.39916e-06,-13.276,-2.78192,98.7947,-535.027,-431.296,18210,518.524,3189.38,8526.8,8.80727,-50.3256,-34.2557,-2.58317e-05,4.0183e-06,1.91134e-05,11.6567,-7.10297,-57.0463,167.396,8477.09,18751.4
151,2,-1262.49,-1288.33,9761.82,-6.81166,-6.64773,0.262558,3.12882e-05,-1.6824e-07,-1.75541e-06,-13.2621,-2.81509,98.8174,-118.895,-854.252,20809.9,557.099,3231.86,8363.09,8.83684,-49.8872,-33.8574,-2.57492e-05,4.19429e-06,1.90233e-05,11.6247,-7.31354,-57.1936,76.7935,8976.22,18426
151,3,-1251.85,-1260.02,9722.22,-6.84851,-6.88969,0.476115,3.13333e-05,2.83068e-07,-2.11645e-06,-13.2474,-2.8495,98.8399,-547.777,-568.863,19493.8,615.906,3264.23,8335.74,8.75242,-49.3257,-33.1318,-2.56247e-05,4.51741e-06,1.89331e-05,11.5934,-7.52299,-57.337,883.025,9082.64,17254.2
151,4,-1204.48,-1224.88,9696.82,-6.88042,-6.8572,0.711062,3.12039e-05,3.85207e-07,-2.18653e-06,-13.2317,-2.88336,98.8624,-1822.39,-1184.18,18202.9,718.982,3287.79,8316.92,8.83154,-49.0503,-32.7533,-2.54895e-05,4.87791e-06,1.8843e-05,11.5623,-7.73356,-57.4782,839.159,8802.07,17838.2
152,0,-1155.6,-1291.27,9763.97,-6.62834,-6.50999,0.790496,3.09822e-05,3.02863e-07,-2.10286e-06,-13.2165,-2.91713,98.8845,-1093.75,-1573.95,19153.3,825.973,3264.8,8246.92,8.92342,-48.6347,-32.2828,-2.54487e-05,4.95539e-06,1.86586e-05,11.5271,-7.93751,-57.6171,-263.656,8036.2,18869.1
152,1,-1106.55,-1363.08,9800.44,-6.22359,-6.29205,1.07901,3.07565e-05,2.12602e-07,-2.0126e-06,-13.2009,-2.9508,98.9109,136.327,-921.614,19917.7,899.805,3222.17,8170.84,9.05662,-47.8231,-31.6499,-2.55681e-05,4.55222e-06,1.83139e-05,11.4861,-8.1284,-57.7535,-1454.46,6475,18247.3
152,2,-1088.56,-1320.91,9764.21,-5.74814,-6.39254,1.45926,3.06776e-05,2.25097e-07,-1.92234e-06,-13.1829,-2.98301,98.9433,-105.949,-374.026,19045.7,912.075,3182.64,8115.26,9.30892,-46.8626,-31.2638,-2.57934e-05,3.83124e-06,1.78633e-05,11.4426,-8.30942,-57.8887,-1128.19,6635.56,17482.4
152,3,-1142.16,-1304.81,9780.4,-5.18747,-6.59698,1.35756,3.08948e-05,4.44803e-07,-1.83208e-06,-13.1634,-3.01292,98.9766,-70.704,-891.634,18852.7,849.286,3099.37,8037.58,9.64945,-45.9716,-31.1549,-2.59949e-05,3.18638e-06,1.74602e-05,11.4021,-8.48824,-58.0245,741.148,10639.3,19232.1
152,4,-1163.56,-1352.2,9810.8,-4.53461,-6.42319,1.35439,3.11205e-05,6.70457e-07,-1.74182e-06,-13.1433,-3.0405,99.0099,-393.371,-967.968,19274.2,781.075,2996.2,7939.46,10.4233,-45.0477,-30.9632,-2.61e-05,2.85e-06,1.725e-05,11.3659,-8.66566,-58.1607,111.178,11201.6,19858.6
153,0,-1041.26,-1378.61,9811.44,-3.49629,-6.52723,0.922944,3.13461e-05,8.96111e-07,-1.65156e-06,-13.1182,-3.06707,99.0405,-752.03,-1725.49,18280.5,800.474,3068.68,7925.95,11.7283,-44.49,-30.7101,-2.61e-05,2.85e-06,1.725e-05,11.3354,-8.84383,-58.2952,1111.78,9938.05,18178.2
153,1,-1039.3,-1430.07,9722.09,-3.42574,-5.01085,1.07872,3.12608e-05,6.77457e-07,-1.51686e-06,-13.1,-3.08937,99.0706,1379.09,-966.659,19480,819.904,3147.01,7915.61,12.6896,-44.0006,-29.8834,-2.61e-05,2.85e-06,1.725e-05,11.3098,-9.02209,-58.4209,694.038,10412.7,17495.9
153,2,-1023.91,-1326.38,9779.41,-2.93392,-4.58326,1.29124,3.1171e-05,4.52581e-07,-1.38155e-06,-13.079,-3.10688,99.1016,-1113.53,-973.229,18527.9,802.171,3196.35,7843.21,13.6052,-43.9991,-29.2967,-2.62919e-05,3.09953e-06,1.73076e-05,11.2874,-9.20206,-58.5391,696.798,11277.9,18013
153,3,-960.071,-1397.93,9753.55,-2.80872,-3.88011,0.790287,3.10808e-05,2.26927e-07,-1.24616e-06,-13.0606,-3.1252,99.1327,-538.764,-833.62,18764.5,794.033,3239.79,7804.3,14.6566,-44.6122,-29.1865,-2.66904e-05,3.61753e-06,1.74271e-05,11.2676,-9.38648,-58.655,621.789,10067.3,19177.7
153,4,-965.454,-1352.21,9623.4,-2.91631,-2.87342,0.00440967,3.10503e-05,1.50684e-07,-1.20041e-06,-13.0458,-3.14021,99.1617,127.174,14.079,19331.7,754.632,3287.29,7785.75,15.6514,-45.3638,-29.4131,-2.7141e-05,4.20333e-06,1.75623e-05,11.25,-9.57543,-58.7708,445.943,9437.93,18527.7
154,0,-988.697,-1364.91,9579.54,-2.98961,-1.71176,-0.181423,3.105e-05,1.5e-07,-1.2e-06,-13.0361,-3.15235,99.19,105.979,-71.1225,19012.3,711.525,3360.25,7708.58,16.5706,-46.121,-29.5789,-2.74707e-05,4.60765e-06,1.77096e-05,11.234,-9.76931,-58.8902,176.828,9494.86,18167
154,1,-996.863,-1413.42,9541.41,-2.74625,-0.964139,-0.0246093,3.10499e-05,1.5e-07,-1.20019e-06,-13.029,-3.16185,99.2167,18.305,-590.294,17988.9,708.266,3396.55,7565.36,17.5122,-46.7593,-29.8346,-2.76e-05,4.71155e-06,1.78769e-05,11.2198,-9.96801,-59.0168,-1.42428,8995.55,18385
154,2,-972.461,-1368.98,9472.56,-2.52779,-0.486542,-0.0433259,3.10046e-05,1.5e-07,-1.27569e-06,-13.0211,-3.16754,99.2416,556.304,-478.815,17760.9,765.413,3361.33,7401.75,18.5135,-47.202,-30.6032,-2.76e-05,4.62143e-06,1.80571e-05,11.2084,-10.1707,-59.1509,69.3936,8889.72,17578.7
154,3,-906.281,-1348.59,9551.79,-3.00378,0.379761,-0.0999323,3.08692e-05,1.5e-07,-1.50134e-06,-13.0141,-3.17138,99.2664,1495.04,-556.52,18740,862.438,3342.78,7237.15,19.4848,-47.6747,-31.7692,-2.75756e-05,4.55083e-06,1.81837e-05,11.1998,-10.3767,-59.2894,48.8097,10284.9,16288.4
154,4,-956.476,-1368.5,9541.44,-3.4748,0.51145,-0.520439,3.07342e-05,1.49947e-07,-1.72668e-06,-13.0129,-3.1788,99.2873,508.736,-613.148,18332.4,922.443,3395.93,7069.16,20.3046,-48.4665,-32.6887,-2.7453e-05,4.55882e-06,1.80941e-05,11.193,-10.5868,-59.4299,-583.84,8918.84,16670.5
155,0,-1026.58,-1440.3,9486.03,-2.9373,1.21591,-0.790051,3.06021e-05,1.4947e-07,-1.94947e-06,-13.0149,-3.18271,99.3066,722.976,356.072,19602.5,944.902,3409.64,6859.21,21.0134,-49.2393,-33.6739,-2.72276e-05,4.64894e-06,1.77787e-05,11.1878,-10.8007,-59.572,591.496,9567.46,17108.3
155,1,-1183.66,-1354.38,9503.72,-3.64078,0.825202,-0.522036,3.07826e-05,1.04339e-07,-1.90434e-06,-13.0192,-3.18619,99.3272,495.007,12.1284,18312.8,1016.61,3387.83,6655.1,21.7603,-50.2513,-34.9936,-2.70023e-05,4.73907e-06,1.74633e-05,11.1839,-11.0198,-59.7188,489.685,10437.4,16797.3
155,2,-1156.96,-1302.76,9547.64,-3.54065,0.108339,-0.736249,3.09632e-05,5.92084e-08,-1.85921e-06,-13.0187,-3.19111,99.347,691.477,-89.1455,18008.6,1036.18,3347.38,6607.03,22.4031,-51.4896,-36.1679,-2.69345e-05,5.04573e-06,1.74234e-05,11.1803,-11.2444,-59.8697,233.923,10037.3,15907.4
155,3,-1208.24,-1266.25,9579.26,-4.24498,-0.0237607,-0.969422,3.11383e-05,1.67823e-08,-1.81881e-06,-13.0207,-3.19752,99.3661,71.1169,-548.234,18239.3,1017.41,3264.09,6485.78,22.8875,-52.5624,-37.3646,-2.7029e-05,5.57552e-06,1.76676e-05,11.1768,-11.4733,-60.0251,386.704,9336.29,16093.4
155,4,-1221.18,-1270.24,9647.62,-4.24844,-0.270115,-1.21707,3.10758e-05,9.31595e-08,-1.98632e-06,-13.0212,-3.20431,99.3833,111.867,-295.292,19444.7,874.722,3088.92,6319.64,23.0716,-53.4153,-38.7387,-2.71642e-05,6.16132e-06,1.7983e-05,11.1728,-11.7051,-60.1853,418.525,8574.89,16115.1
156,0,-1226.76,-1215.73,9691.29,-4.25174,-0.826439,-1.13179,3.08953e-05,2.28552e-07,-2.2571e-06,-13.019,-3.21158,99.4009,595.465,-16.3229,20305.2,623.943,2761.96,6189.03,23.2332,-54.0023,-40.4704,-2.73986e-05,6.53621e-06,1.80751e-05,11.1689,-11.939,-60.3543,661.889,9588.35,15667.4
156,1,-1334.35,-1181.82,9679.22,-4.67072,-1.03281,-1.1706,3.07153e-05,3.68991e-07,-2.52901e-06,-13.0192,-3.21863,99.4182,515.285,-84.3555,19184.6,375.818,2358.16,6074.04,23.8353,-54.2588,-42.4707,-2.77932e-05,6.57064e-06,1.78068e-05,11.1674,-12.175,-60.5347,508.64,9657.58,15123.5
156,2,-1412.22,-1248.92,9670.61,-5.32246,-1.1703,-1.58344,3.05507e-05,6.47346e-07,-2.83156e-06,-13.0226,-3.22907,99.4347,260.251,-113.344,18165.9,193.176,2028.23,5954,25.266,-54.1301,-44.1834,-2.82889e-05,6.3904e-06,1.73111e-05,11.1721,-12.4136,-60.7236,-223.368,7521.24,15260.1
156,3,-1298.84,-1300.95,9715.28,-5.91787,-2.29901,-1.69402,3.04153e-05,1.18892e-06,-3.19261e-06,-13.0225,-3.24712,99.4528,557.843,-136.161,19635.9,32.0649,1825.34,5904.13,27.6259,-53.7945,-44.9414,-2.86945e-05,6.20515e-06,1.68705e-05,11.1861,-12.6559,-60.9143,-322.878,7224.77,16264.7
156,4,-1406.26,-1312.85,9754.9,-5.09358,-3.14649,-1.62804,3.02806e-05,1.72571e-06,-3.54943e-06,-13.0189,-3.26345,99.4719,-781.437,-744.918,17503.1,-119.301,1669.08,5963.59,30.6123,-53.8556,-44.731,-2.87398e-05,5.99988e-06,1.665e-05,11.2103,-12.905,-61.1042,-44.1807,7980.53,16235.3
157,0,-1299.63,-1317.38,9823.21,-5.27963,-3.78324,-1.48967,3.01518e-05,2.22427e-06,-3.87243e-06,-13.0117,-3.28372,99.4922,-1687.11,-1321.93,17926.2,-152.712,1592.26,6062.35,34.162,-54.155,-43.9598,-2.84244e-05,5.77457e-06,1.665e-05,11.2459,-13.1633,-61.2909,-441.807,8168.91,15970.7
157,1,-1233.21,-1222.36,9652.95,-4.58755,-3.80281,-0.643229,3.0197e-05,1.59244e-06,-3.19547e-06,-13.0005,-3.30161,99.526,261.825,-388.738,17825.1,-112.316,1635.65,6092.42,37.8436,-54.8227,-43.1918,-2.8109e-05,5.54927e-06,1.665e-05,11.2942,-13.4333,-61.4721,99.3109,7992.51,14226.1
157,2,-1222.74,-1312.27,9722,-4.40858,-4.26014,-0.547105,3.02421e-05,9.60608e-07,-2.51851e-06,-12.9884,-3.32258,99.5615,478.373,-139.944,17885.9,-189.305,1775.75,6134.42,41.0842,-56.2179,-42.8166,-2.81971e-05,5.60644e-06,1.66904e-05,11.3506,-13.7154,-61.65,-498.39,7805.3,17123
157,3,-1163.27,-1362.14,9739.86,-4.18261,-5.03412,-0.513448,3.02888e-05,3.5106e-07,-1.86542e-06,-12.9723,-3.34664,99.5975,-671.924,-438.818,18629.7,-287.71,1869.7,6098.9,43.9936,-57.3538,-43.0055,-2.86835e-05,5.94243e-06,1.67705e-05,11.4153,-14.0071,-61.8242,-791.931,7661.25,16754
157,4,-1181.33,-1412.22,9778.11,-3.42913,-5.42898,-0.610732,3.03647e-05,1.5e-07,-1.65e-06,-12.9537,-3.36845,99.6263,-610.946,-1187.77,17428.8,-371.999,1842.22,6008.53,46.6392,-57.8051,-43.9114,-2.92693e-05,6.34798e-06,1.68607e-05,11.4896,-14.3051,-61.9962,-383.848,9271.62,15478.5
158,0,-1242.73,-1412.17,9784.24,-2.90256,-5.63381,-0.207982,3.0455e-05,1.5e-07,-1.65e-06,-12.9341,-3.38743,99.6527,52.2478,-1240.97,17695.3,-458.382,1766.07,5973.82,48.9161,-57.5813,-45.3415,-2.96644e-05,6.77896e-06,1.70144e-05,11.5736,-14.6062,-62.1694,-37.4559,8861.43,15174.4
158,1,-1251.07,-1401.8,9730.5,-2.46311,-5.97508,0.455673,3.05409e-05,1.55419e-07,-1.64133e-06,-12.9123,-3.40527,99.6806,207.68,-784.391,18992.4,-475.759,1687.82,5958.18,50.9527,-56.9084,-46.9385,-2.97591e-05,7.24999e-06,1.72682e-05,11.667,-14.909,-62.3484,-441.862,6618.39,14712.7
158,2,-1206.3,-1444.73,9696.02,-1.79709,-6.3357,0.738237,3.05645e-05,2.38767e-07,-1.50797e-06,-12.8876,-3.42309,99.7092,-65.4305,-893.365,18862.8,-397.733,1600.6,5870.98,53.187,-56.1504,-48.5994,-2.9669e-05,7.74567e-06,1.75836e-05,11.7706,-15.2142,-62.5364,-773.258,6431.62,13807.8
158,3,-1183.54,-1485.95,9705.67,-1.60158,-6.542,0.593657,3.04742e-05,4.6442e-07,-1.14693e-06,-12.8619,-3.4419,99.7369,-174.481,-1631.24,18366.3,-346.039,1513.4,5748.75,56.0795,-55.5953,-50.4645,-2.95327e-05,8.12344e-06,1.78426e-05,11.8863,-15.5239,-62.7334,-83.0113,8629.85,14323.8
158,4,-1166.57,-1457.77,9603.2,-2.03801,-6.95398,0.0666734,3.03852e-05,6.86929e-07,-7.8997e-07,-12.8357,-3.46332,99.7625,47.8373,-1964.39,17750.8,-385.336,1457.99,5675.95,59.7394,-55.1,-52.3653,-2.9213e-05,8.03234e-06,1.78774e-05,12.0172,-15.8394,-62.9355,-572.939,8749.33,15317.3
159,0,-1127.93,-1311.12,9617.52,-2.15836,-6.93326,0.754897,3.03063e-05,8.84272e-07,-4.65728e-07,-12.8074,-3.48276,99.7909,478.373,-938.526,16328.5,-469.715,1508.65,5660.82,63.5216,-54.6385,-54.1266,-2.87173e-05,7.4916e-06,1.76972e-05,12.1633,-16.1613,-63.1434,-1993.88,6989.34,15559.9
159,1,-1037.02,-1299,9638.78,-1.68705,-6.57751,0.229406,3.03966e-05,6.58618e-07,-6.91382e-07,-12.7768,-3.50064,99.817,356.687,-1484.66,18743.8,-555.798,1739.92,5632.34,66.8455,-54.6477,-55.7138,-2.82216e-05,6.95087e-06,1.7517e-05,12.3235,-16.4912,-63.3578,-427.784,7663.64,15611.4
159,2,-1048.29,-1300.81,9499.72,-2.19871,-5.96523,0.0509689,3.04868e-05,4.32964e-07,-9.17036e-07,-12.7515,-3.51938,99.8474,1225.9,-687.184,17962.3,-495.29,2028.01,5551.03,70.1492,-55.2475,-57.0362,-2.816e-05,6.92685e-06,1.7378e-05,12.4949,-16.8305,-63.5745,-50.7546,9491.89,15752.5
159,3,-1012.33,-1337.38,9445.64,-2.5325,-6.03626,0.19845,3.05796e-05,2.19846e-07,-1.15523e-06,-12.7266,-3.54102,99.8799,1658.72,-566.566,18344.7,-383.474,2287.23,5443.08,73.3361,-56.0987,-58.419,-2.85088e-05,7.39149e-06,1.72782e-05,12.6773,-17.1786,-63.7885,26.8423,10519.8,14862.3
159,4,-1014.88,-1336.19,9472.72,-2.58533,-5.85614,0.0393112,3.0701e-05,1.5e-07,-1.53669e-06,-12.7026,-3.56179,99.9116,708.759,-251.631,17781.3,-315.232,2555.95,5383.84,76.1572,-57.0652,-60.0854,-2.89595e-05,7.97729e-06,1.71881e-05,12.8697,-17.5348,-64,75.2273,9188.41,14397.2
160,0,-960.238,-1347.33,9499.25,-2.97496,-5.63707,-0.0774476,3.08364e-05,1.5e-07,-1.988e-06,-12.6795,-3.5843,99.9396,197.224,-98.4576,18326.3,-230.616,2829.25,5358.99,78.7143,-58.3405,-61.9828,-2.92278e-05,8.47195e-06,1.69808e-05,13.0703,-17.9001,-64.2128,-742.817,8772,14988.1
160,1,-881.115,-1363.02,9495.09,-3.51367,-5.22918,0.0732307,3.09654e-05,1.48393e-07,-2.41359e-06,-12.6586,-3.60807,99.965,184.861,-322.046,19695.4,-94.8228,3052.72,5269.35,81.138,-59.6728,-63.8601,-2.92157e-05,8.82641e-06,1.65933e-05,13.2778,-18.2751,-64.4328,-1307.67,9282.63,14604.3
160,2,-909.191,-1299.99,9527.27,-3.67986,-4.5929,0.202536,3.10309e-05,1.30939e-07,-2.58563e-06,-12.6397,-3.62867,99.9899,264.017,-763.575,19765.3,27.022,3176.72,5099.66,83.4896,-60.6266,-65.7222,-2.90355e-05,9.09678e-06,1.60976e-05,13.4924,-18.6588,-64.6638,-453.173,9461.38,13658.3
160,3,-1031.72,-1192.67,9623.14,-3.78947,-4.44174,-0.018949,3.09858e-05,8.58081e-08,-2.31485e-06,-12.6219,-3.64568,100.013,1080.1,-1074.16,19293.7,81.2816,3210.55,4997.26,85.8123,-61.2586,-67.8492,-2.89287e-05,9.3514e-06,1.56859e-05,13.7147,-19.0501,-64.9057,539.918,10395.4,15043.5
160,4,-1114.18,-1267.82,9598.73,-4.51837,-4.67797,-0.509447,3.09362e-05,4.51308e-08,-2.04718e-06,-12.6078,-3.66592,100.033,677.664,-301.066,20175.3,135.89,3232,5076.42,87.9691,-61.9852,-70.0968,-2.91125e-05,9.54376e-06,1.56063e-05,13.9449,-19.4481,-65.1545,512.479,10622.3,15050.5
