

Devices
250
,,TS-01874 - accel,,,TS-01874 - gyro,,,TS-01874 - mag,,,TS-01874 - Global Angle,,,TS-01874 - HighG,,,
Frame,Sub Frame,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
5,2,1083.64,-4458.69,1941.56,-48.9683,-48.0148,-40.679,-2.67e-05,-1.92857e-05,5.54993e-06,-60.5018,15.0087,-37.6707,648.23,1209.63,11531.4
5,3,1266.92,-4415.72,1710.99,-49.9089,-53.3629,-41.4642,-2.67e-05,-1.90475e-05,5.21652e-06,-60.7842,14.8061,-37.6919,545.038,885.586,11765.7
5,4,1537.79,-4325.14,1393.48,-50.6813,-57.6156,-42.904,-2.67335e-05,-1.89767e-05,4.98351e-06,-61.0755,14.5869,-37.7089,743.128,409.325,11151.6
6,0,1862.82,-4202.23,1014.22,-51.5132,-61.1682,-44.6348,-2.69146e-05,-1.9644e-05,5.19334e-06,-61.3754,14.3528,-37.7237,2086.11,2219.58,10292.4
6,1,2175.1,-4103.49,610.749,-52.3926,-63.5599,-45.9681,-2.72003e-05,-2.08347e-05,5.71728e-06,-61.6822,14.1088,-37.737,2547.8,3206.29,10174.7
6,2,2509.53,-4051.43,254.764,-53.1147,-64.137,-46.8987,-2.73831e-05,-2.18087e-05,6.09488e-06,-61.9929,13.8611,-37.7509,1291.61,1339.28,10062.4
6,3,2952.58,-4030.25,-14.6057,-53.7136,-63.1038,-47.7439,-2.72276e-05,-2.20703e-05,5.9916e-06,-62.305,13.6154,-37.769,987.096,607.172,9245.22
6,4,3328.86,-3953.41,-435.367,-54.2923,-60.6863,-48.389,-2.66084e-05,-2.13558e-05,5.22952e-06,-62.6165,13.377,-37.794,1265.71,1033.46,8850.4
7,0,3711.93,-3901.41,-653.818,-54.3808,-57.7596,-48.1793,-2.59892e-05,-2.06413e-05,4.46743e-06,-62.9246,13.1487,-37.8245,2680.61,1723.86,10903.5
7,1,3889.89,-3883.35,-859.641,-53.8808,-53.8881,-47.8265,-2.59496e-05,-2.0265e-05,4.11589e-06,-63.2248,12.9348,-37.8629,2751.67,1287.28,9270.53
7,2,4090.08,-3904.14,-1050.85,-53.4445,-49.547,-47.1743,-2.64109e-05,-2.01808e-05,4.11917e-06,-63.5174,12.7363,-37.9082,3230.8,520.857,8325.47
7,3,4348.35,-3925.8,-1418.84,-53.1539,-44.6344,-46.3497,-2.69348e-05,-2.01332e-05,4.1668e-06,-63.8025,12.5514,-37.9548,3348.61,1722.37,7074.08
7,4,4635.13,-3896.71,-1678.72,-52.2572,-39.6085,-45.5636,-2.72238e-05,-2.01069e-05,4.19307e-06,-64.0774,12.3806,-38.0055,2531.42,1046.36,7284.1
8,0,4990.86,-3888.01,-1803.93,-51.3999,-34.1134,-44.8834,-2.73e-05,-2.01e-05,4.2e-06,-64.3418,12.2274,-38.0645,3043.31,578.931,7253.24
8,1,5286.68,-3902,-1979.6,-50.7901,-28.4924,-43.9383,-2.73e-05,-2.01e-05,4.2e-06,-64.5962,12.0957,-38.1351,4827.02,1329.94,6595.33
8,2,5499.55,-3872.75,-2255.46,-49.7696,-23.3294,-42.3297,-2.7237e-05,-2.0163e-05,4.1748e-06,-64.8388,11.9861,-38.2162,5338.62,1609.83,6767.33
8,3,5770.74,-3846.28,-2473.29,-48.3312,-18.4973,-40.1939,-2.70399e-05,-2.03601e-05,4.09596e-06,-65.0686,11.8963,-38.3026,3971.63,1000.57,7529.8
8,4,5866.75,-4002.07,-2618.73,-47.7647,-13.9752,-38.0516,-2.68145e-05,-2.05855e-05,4.00579e-06,-65.2891,11.8257,-38.3922,4054.13,1281.09,6499.92
9,0,5983.7,-4060.46,-2803.3,-45.8249,-9.91608,-35.7655,-2.65891e-05,-2.08109e-05,3.91562e-06,-65.4956,11.7709,-38.4833,5376.7,2227.96,7418.12
9,1,5836.49,-4061.17,-2942.31,-43.6152,-6.14112,-33.3127,-2.70867e-05,-2.06178e-05,3.63517e-06,-65.6852,11.7297,-38.5696,3449.17,222.796,7199.85
9,2,5877.55,-3991.68,-3092.59,-40.7854,-3.0667,-29.96,-2.7703e-05,-2.03558e-05,3.32348e-06,-65.8577,11.7009,-38.6494,5492.21,2036.46,7298.56
9,3,5851.92,-3975.82,-3097.32,-37.5656,-0.692172,-26.6598,-2.83342e-05,-2.00853e-05,3.00788e-06,-66.0128,11.682,-38.7231,6109.08,2742.3,8180.49
9,4,5773.08,-3834.53,-3145.28,-34.0993,1.05617,-22.092,-2.84035e-05,-1.98914e-05,3.12649e-06,-66.1494,11.6775,-38.7894,5035.86,3668.81,8207.41
10,0,5670.91,-3764.07,-3233.76,-30.7216,2.31685,-17.2886,-2.81091e-05,-1.97472e-05,3.52616e-06,-66.2684,11.6853,-38.8463,3684.7,2832.69,6864.39
10,1,5561.65,-3737.41,-3281.99,-27.1424,3.36199,-12.4149,-2.77484e-05,-1.96119e-05,3.97701e-06,-66.3692,11.7035,-38.8904,3950.95,2079.35,5482.62
10,2,5444.62,-3625.94,-3293.86,-23.3396,4.48154,-7.25944,-2.75291e-05,-1.95152e-05,4.20932e-06,-66.4508,11.7318,-38.9202,4937.99,2691.9,5383.87
10,3,5315.47,-3513.36,-3280.42,-19.7721,5.59283,-2.526,-2.76086e-05,-1.95e-05,3.97989e-06,-66.5144,11.7692,-38.9367,4074.91,1574.44,5720.74
10,4,5196.47,-3376.84,-3121.41,-15.6628,6.00893,2.36289,-2.77439e-05,-1.95e-05,3.6643e-06,-66.5587,11.8133,-38.9379,3846.01,662.399,4562.67
11,0,5021.05,-3241.88,-3171.23,-11.5702,5.67725,7.54569,-2.78791e-05,-1.95e-05,3.3487e-06,-66.5844,11.8622,-38.9211,4017.26,2962.69,6979.94
11,1,4771.55,-3205.74,-3430.95,-7.93017,8.34925,11.4791,-2.75873e-05,-1.98106e-05,3.38252e-06,-66.588,11.9249,-38.8961,4249.74,3359.43,6294.96
11,2,4617.32,-3118.96,-3365.06,-3.28117,8.74696,15.4546,-2.72343e-05,-2.01657e-05,3.46643e-06,-66.5707,11.9902,-38.8584,4540.2,1767.99,6903.17
11,3,4549.94,-3044.09,-3331.13,0.434491,9.07622,20.4347,-2.68736e-05,-2.05264e-05,3.5566e-06,-66.536,12.0631,-38.8045,4348.04,2058.23,7695.85
11,4,4541.82,-2982.74,-3332.5,4.95148,9.02288,25.6602,-2.68516e-05,-2.03921e-05,3.41229e-06,-66.4804,12.1383,-38.7293,3067.12,2028.31,7546.29
12,0,4451.03,-3048.15,-3296.96,10.1689,9.46397,30.8197,-2.70424e-05,-1.99468e-05,3.12071e-06,-66.4011,12.2175,-38.6354,2110.33,1535.41,6916.83
12,1,4295.85,-3189.92,-3222.81,15.5051,10.3075,35.5958,-2.72678e-05,-1.94509e-05,2.80511e-06,-66.2973,12.302,-38.5272,1903.92,1692.39,6702.53
12,2,4139.39,-3317.32,-3147.29,20.9705,11.3308,39.8867,-2.73621e-05,-1.92434e-05,2.73865e-06,-66.1686,12.392,-38.4077,1914.25,1962.09,6702.17
12,3,3961.27,-3427.82,-3080.8,26.9864,12.9411,44.0943,-2.71814e-05,-1.9641e-05,3.19472e-06,-66.0121,12.4889,-38.2794,2105.25,1472.17,6042.76
12,4,3846.62,-3404.78,-3029.31,33.8812,13.7892,48.1684,-2.69559e-05,-2.01369e-05,3.73574e-06,-65.8257,12.59,-38.1435,2407.63,2981.69,5486.83
13,0,3592.86,-3504.13,-2996.59,39.6289,14.1217,50.6113,-2.67305e-05,-2.06329e-05,4.27677e-06,-65.6153,12.6904,-38.0022,2870.24,2656.53,6822.71
13,1,3461.87,-3387.94,-2821.07,46.5007,13.4222,53.494,-2.67031e-05,-2.08913e-05,4.65942e-06,-65.3744,12.785,-37.8499,1578.63,1583.24,7192.27
13,2,3252.2,-3428.45,-2897.92,53.1763,13.3922,56.4549,-2.67e-05,-2.11203e-05,5.02254e-06,-65.1063,12.8762,-37.6876,1793.43,2996.08,6731.27
13,3,3099.73,-3228.32,-2692.83,58.4572,13.9129,59.5777,-2.67e-05,-2.13458e-05,5.38323e-06,-64.816,12.9689,-37.5165,1904.35,3420.65,4912.18
13,4,3043.93,-3105.9,-2535.84,64.1845,13.9869,63.0217,-2.64078e-05,-2.14118e-05,5.29229e-06,-64.5012,13.061,-37.3345,1715.99,2918.49,5495.38
14,0,3031.82,-3099.49,-2504.02,70.8401,14.3896,66.5766,-2.59374e-05,-2.13807e-05,4.92608e-06,-64.1578,13.1539,-37.1438,896.439,2481.85,6710.56
14,1,2994.28,-3027.61,-2474.64,77.2646,15.2434,70.3008,-2.54415e-05,-2.13356e-05,4.52031e-06,-63.7868,13.2495,-36.9443,676.201,2644.42,7461.8
14,2,2918.72,-2872.79,-2443.32,83.061,16.1644,74.1339,-2.52931e-05,-2.11568e-05,4.20812e-06,-63.3899,13.3488,-36.7355,1289.21,2780.98,7842.92
14,3,2784.68,-2792.55,-2518.11,89.0615,17.5476,77.563,-2.58687e-05,-2.06996e-05,4.09084e-06,-62.9664,13.4507,-36.5175,1057.58,2114.64,7044.46
14,4,2478.2,-2695.54,-2612.61,94.6382,19.6036,80.5661,-2.6545e-05,-2.02037e-05,4.00067e-06,-62.5177,13.5534,-36.2871,921.867,1826.35,6262.27
15,0,2356.75,-2553.97,-2768.84,100.629,20.919,84.169,-2.72213e-05,-1.97077e-05,3.9105e-06,-62.0425,13.6583,-36.0459,607.948,2870.24,8481.14
15,1,2230.65,-2414.98,-2574.97,105.986,22.3772,87.1608,-2.63235e-05,-1.99383e-05,4.42575e-06,-61.5402,13.7675,-35.7976,1449.47,3779.84,7257.62
15,2,2091.13,-2432.65,-2450.16,111.187,23.4621,89.8641,-2.52619e-05,-2.02445e-05,5.00399e-06,-61.0145,13.885,-35.5538,1387.64,4326.95,6537.52
15,3,2009.69,-2396.49,-2395.39,117.096,24.463,93.2073,-2.41798e-05,-2.05601e-05,5.5901e-06,-60.4622,14.0071,-35.3059,710.555,3340.71,7406.14
15,4,1770.85,-2407.04,-2240.24,122.714,25.3203,96.1419,-2.36664e-05,-2.06861e-05,5.90542e-06,-59.8857,14.1312,-35.0526,92.8297,2665.24,8999.84
16,0,1448.86,-2405.69,-2091.8,128.118,25.7388,98.857,-2.34895e-05,-2.07e-05,6.06053e-06,-59.2863,14.2548,-34.7924,-68.3152,2542.02,8631.39
16,1,1168.39,-2328.58,-1895.58,133.6,25.6969,101.493,-2.33542e-05,-2.07e-05,6.19579e-06,-58.6646,14.3728,-34.5191,185.559,2687.16,7882.45
16,2,917.472,-2245.86,-1545.08,139.267,25.4417,104.304,-2.31508e-05,-2.06728e-05,6.39917e-06,-58.0203,14.4832,-34.2287,324.729,3109.63,8828.81
16,3,610.279,-2199.28,-1149.43,145.025,25.0774,107.662,-2.28065e-05,-2.05891e-05,6.74348e-06,-57.3525,14.5896,-33.9248,0,3400.3,9379.8
16,4,245.793,-1995.04,-793.913,150.105,24.3067,110.519,-2.24458e-05,-2.0499e-05,7.10416e-06,-56.6644,14.6918,-33.61,-90.9878,2327.07,8372.84
17,0,-23.8809,-1942.5,-405.112,153.917,22.7863,114.02,-2.20852e-05,-2.04088e-05,7.46484e-06,-55.9611,14.7896,-33.28,-909.878,1097.35,9567.46
17,1,-203.76,-1975.24,-79.5358,158.359,21.3422,116.84,-2.20946e-05,-2.04831e-05,7.7844e-06,-55.2383,14.8811,-32.9369,-1084.55,1906.39,11364.1
17,2,-514.669,-1875.98,388.601,162.683,20.09,119.822,-2.21358e-05,-2.05716e-05,8.10043e-06,-54.4984,14.9682,-32.5821,-1255.17,3801.99,9304.11
17,3,-855.741,-1900.89,765.601,167.372,18.6001,122.567,-2.21809e-05,-2.06617e-05,8.41603e-06,-53.7403,15.0479,-32.2148,-1093.15,4095.97,9812.12
17,4,-972.847,-1892.39,1038.83,172.367,17.7587,125.252,-2.195e-05,-2.06415e-05,8.75922e-06,-52.9621,15.123,-31.8374,-872.545,4899.17,10423.3
18,0,-1052.88,-1792.35,1335.46,177.22,17.0211,127.833,-2.15607e-05,-2.05579e-05,9.11826e-06,-52.1646,15.1938,-31.4509,-707.583,5133.64,10846.4
18,1,-1136.68,-1631.09,1630.87,181.975,16.3733,130.227,-2.11549e-05,-2.04678e-05,9.47894e-06,-51.3478,15.261,-31.0574,-379.557,4673.67,12283.8
18,2,-1144.43,-1460.52,1856.48,186.789,16.2338,132.596,-2.08741e-05,-2.04054e-05,9.72858e-06,-50.5111,15.3267,-30.6586,-825.799,4323.5,13213.8
18,3,-1171.15,-1311.16,2073.59,191.444,16.7743,135.049,-2.085e-05,-2.04e-05,9.75e-06,-49.6543,15.393,-30.2543,-2218.36,4260.22,11859.6
18,4,-1280.39,-1127.95,2319.89,195.795,18.7311,137.114,-2.085e-05,-2.04e-05,9.75e-06,-48.7779,15.4643,-29.8474,-415.849,5518.28,13216.7
19,0,-1301.47,-779.168,2558.23,198.77,20.7193,139.098,-2.085e-05,-2.04e-05,9.75e-06,-47.8871,15.5408,-29.4353,-3428.16,4066.28,11800
19,1,-1406.96,-553.343,2803.71,201.477,23.7764,142.104,-2.00539e-05,-2.04838e-05,1.02528e-05,-46.9793,15.6309,-29.0172,-3928.59,4336.03,10706.4
19,2,-1590.11,-221.729,2841.89,204.539,27.7253,145.633,-1.9204e-05,-2.05733e-05,1.07896e-05,-46.0536,15.7372,-28.5938,-2262.89,5942.52,10919
19,3,-1737.17,-29.9587,3092.54,207.468,32.3169,148.415,-1.83474e-05,-2.06634e-05,1.13306e-05,-45.1106,15.8608,-28.1694,-2043.33,5403.73,11411.7
19,4,-1860.07,165.244,3283.2,209.579,37.2263,151.397,-1.82215e-05,-2.04445e-05,1.17592e-05,-44.1543,16.0012,-27.736,-2476.97,5831.51,12859.9
20,0,-2109.84,342.16,3350.04,211.033,42.5419,154.42,-1.85032e-05,-2.0053e-05,1.21251e-05,-43.1864,16.1615,-27.2959,-3579.12,6075.71,13790.6
20,1,-2418.31,577.077,3409.67,212.833,49.1445,157.202,-1.88188e-05,-1.96473e-05,1.24858e-05,-42.2037,16.3472,-26.8555,-4410.27,6489.11,13556.9
20,2,-2688.24,925.388,3810.95,215.606,56.5793,160.352,-1.88517e-05,-1.91425e-05,1.27334e-05,-41.2013,16.5622,-26.4188,-3935.98,7590.22,13750.5
20,3,-3027.25,1246.16,4682.59,218.443,63.4451,164.39,-1.83071e-05,-1.84357e-05,1.275e-05,-40.1788,16.8074,-25.9861,-3322.66,7254.07,14953.1
20,4,-3476.34,1486.18,5147.62,219.574,71.2997,168.189,-1.7721e-05,-1.77144e-05,1.275e-05,-39.1423,17.0851,-25.5534,-4604.89,5945.63,13827.4
21,0,-4018.98,1796.4,5478.18,220.359,77.6206,173.069,-1.71349e-05,-1.6993e-05,1.275e-05,-38.0938,17.3907,-25.1126,-3690.28,7927.37,16469.7
21,1,-4162.31,1878.41,5720.15,220.348,85.557,176.873,-1.68902e-05,-1.69543e-05,1.2878e-05,-37.0357,17.7317,-24.6631,-5358.9,6665.41,16461.7
21,2,-4358.53,1992.62,6562.7,223.593,92.4642,180.946,-1.66626e-05,-1.695e-05,1.30125e-05,-35.955,18.0977,-24.2083,-4579.5,8602.67,17656.5
21,3,-4564.76,1943.7,7141.49,221.297,97.4412,186.573,-1.64372e-05,-1.695e-05,1.31477e-05,-34.7778,18.5164,-23.7151,-4756.43,7996,18658.9
21,4,-4856.97,1913.54,7522.23,221.293,102.979,191.513,-1.58111e-05,-1.66066e-05,1.37122e-05,-33.5555,18.9699,-23.2017,-5543.05,8234.05,18404.5
22,0,-5160.86,1894.54,7798.47,224.833,108.694,194.356,-1.49679e-05,-1.60771e-05,1.45093e-05,-32.3086,19.4451,-22.6847,-5649.33,8401.27,18212.4
22,1,-5319.56,2023.81,8073.7,227.186,114.245,197.245,-1.41113e-05,-1.55361e-05,1.53209e-05,-31.0435,19.9394,-22.1635,-5883.21,7926.59,18688.5
22,2,-5410.29,2236.74,8427.88,226.808,119.693,201.721,-1.34557e-05,-1.50229e-05,1.58733e-05,-29.7678,20.4536,-21.6298,-7018.42,7773.96,19256
22,3,-5676.37,2163.3,8876.85,227.418,124.288,205.596,-1.32081e-05,-1.45663e-05,1.59e-05,-28.5133,20.9767,-21.0903,-7585.64,7986.03,18907.1
22,4,-5994.71,2011.7,9428.25,228.783,127.642,207.722,-1.29812e-05,-1.41125e-05,1.59e-05,-27.3584,21.4824,-20.5712,-6943.19,8021.86,16875.2
23,0,-6453.48,2320.84,9618.84,225.348,130.488,212.313,-1.27543e-05,-1.36587e-05,1.59e-05,-26.2087,22.005,-20.0342,-8997.99,8234.88,21321.7
23,1,-6800.56,2217.03,10488.2,227.762,134.817,216.807,-1.14126e-05,-1.31603e-05,1.6123e-05,-25.0398,22.5465,-19.4858,-7838.51,7712.06,20847.9
23,2,-7356.04,2588.77,10711.6,230.007,137.453,219.56,-1.00534e-05,-1.26612e-05,1.63494e-05,-23.8577,23.095,-18.9311,-7312.76,9802.36,21513.1
23,3,-7981.71,2966.05,11001.5,229.929,138.399,223.55,-8.70053e-06,-1.21635e-05,1.65788e-05,-22.6716,23.6472,-18.3616,-7931.11,10617.6,20981.2
23,4,-8481.54,3139.76,11211.6,229.275,138.273,227.566,-8.28064e-06,-1.18161e-05,1.7079e-05,-21.4833,24.1992,-17.7773,-8833.19,9286.52,20584.5
24,0,-8815.76,3230.78,11424.7,228.294,136.161,230.829,-8.32602e-06,-1.15439e-05,1.77143e-05,-20.2983,24.7402,-17.1683,-9392.18,8251.3,20099.9
24,1,-9093.45,3337.94,11659,226.996,132.475,233.327,-8.36413e-06,-1.1265e-05,1.83437e-05,-19.1191,25.2645,-16.5369,-9635.8,8718.54,20416.7
24,2,-9316.94,3497.56,11807.7,225.684,128.394,235.342,-8.23221e-06,-1.08315e-05,1.88339e-05,-17.9446,25.772,-15.8929,-9739.83,9887.13,21512.4
24,3,-9400.66,3705.37,11861,224.368,123.789,236.892,-7.77843e-06,-1.01055e-05,1.90608e-05,-16.7746,26.2607,-15.2418,-9768.43,10485.7,21545.5
24,4,-9546.49,3754.86,11919.2,222.913,117.948,237.319,-7.32348e-06,-9.38059e-06,1.92859e-05,-15.61,26.7259,-14.5918,-10025.3,9382.94,21722.7
25,0,-9628.35,3634.05,11988,221.367,111.958,236.985,-6.8592e-06,-8.66503e-06,1.94971e-05,-14.453,27.1657,-13.9411,-9840.8,8587.95,20911.7
25,1,-9619.83,3446.39,12138.9,219.905,105.812,235.502,-6.2239e-06,-8.12049e-06,1.94517e-05,-13.3056,27.5757,-13.2936,-10687,8377.28,20883.3
25,2,-9794.07,3310.53,12400,218.146,99.7478,234.135,-5.58861e-06,-7.57595e-06,1.94063e-05,-12.1686,27.959,-12.6453,-10192.9,10367.5,21658.7
25,3,-9768.67,3147.82,12630.8,216.704,94.1841,231.853,-4.97961e-06,-7.04602e-06,1.93843e-05,-11.0407,28.3175,-12.003,-9918.32,10362.5,22998.8
25,4,-9772.62,3038.62,12775.2,215.289,89.2951,228.896,-4.62786e-06,-6.65901e-06,1.9591e-05,-9.9223,28.6537,-11.3695,-9948.7,9767.97,24009.8
26,0,-9802.85,3073.9,12818.8,214.108,84.957,226.37,-4.40097e-06,-6.34136e-06,1.99086e-05,-8.81287,28.9695,-10.7385,-10269.2,9198.61,23594
26,1,-9745.9,3204.25,12803.2,213.065,81.5766,224.054,-4.13711e-06,-5.99761e-06,2.01893e-05,-7.71146,29.2689,-10.1106,-10720.8,9140.02,22288.3
26,2,-9626.09,3380.41,12817.9,212.186,79.3795,221.746,-3.59761e-06,-5.4593e-06,2.01944e-05,-6.61583,29.5569,-9.48994,-10741.7,9514.75,21489.5
26,3,-9591.87,3613.78,12910,211.857,77.8314,220.018,-2.59929e-06,-4.59711e-06,1.97406e-05,-5.523,29.836,-8.87625,-10314.1,9547.25,21955.6
26,4,-9673.24,3778.68,12970.8,211.626,76.6719,217.727,-1.61235e-06,-3.73894e-06,1.92989e-05,-4.43299,30.1075,-8.27199,-11000.2,9759.94,23692
27,0,-9735.35,4031.15,12895.2,211.183,75.543,215.996,-7.16509e-07,-2.91292e-06,1.89536e-05,-3.34602,30.3719,-7.67492,-10660.8,9259.96,23884.4
27,1,-10033.1,4402.42,12911,211.061,74.7593,214.6,-4.89617e-07,-2.323e-06,1.93166e-05,-2.26061,30.63,-7.08496,-9647.27,11388.6,26056.3
27,2,-10216.9,4743.25,12822.1,210.611,74.3934,213.453,-2.62725e-07,-1.73309e-06,1.96796e-05,-1.17829,30.8842,-6.49728,-9727.02,13174.1,22647.1
27,3,-10354.1,5099.73,12746.1,210.351,73.0595,212.371,-5.81197e-08,-1.14317e-06,2.00705e-05,-0.10161,31.1299,-5.90001,-10629,11435.4,23263.4
27,4,-10337.6,5327.18,12660.7,209.826,71.0814,211.586,3.82118e-08,-5.53247e-07,2.05968e-05,0.970537,31.3652,-5.29955,-11412.7,10891.7,23017.4
28,0,-10290.9,5581.51,12615.8,209.083,68.5134,210.706,8.35902e-08,3.66723e-08,2.11867e-05,2.03852,31.5881,-4.70132,-10981.2,11787.2,22175.3
28,1,-10214,5845.8,12576.1,208.388,65.1527,209.726,1.43722e-07,6.26591e-07,2.16844e-05,3.10284,31.7952,-4.1073,-10903.9,12278.2,22377.1
28,2,-10065.3,6058.62,12499.5,207.779,60.9433,208.862,2.71735e-07,1.21651e-06,2.17578e-05,4.16389,31.9834,-3.51767,-11745.1,12096.3,23157.4
28,3,-9924.8,6285.1,12467.8,207.122,55.919,207.875,4.98627e-07,1.80643e-06,2.12133e-05,5.22122,32.1493,-2.93307,-11334.4,12342.1,23082.2
28,4,-9772.29,6357.47,12552.8,206.382,49.8819,206.336,7.20278e-07,2.38272e-06,2.06813e-05,6.27412,32.2892,-2.35698,-10739.5,12864.5,21890.1
29,0,-9745.37,6508.7,12623.2,204.954,43.3889,204.021,9e-07,2.85e-06,2.025e-05,7.32004,32.4012,-1.79509,-11116.5,13531,23599.5
29,1,-9728.79,6618.99,12623.9,204.829,35.5825,201.89,9e-07,2.85e-06,2.025e-05,8.36262,32.4764,-1.24618,-9291.83,11833,21450.6
29,2,-9662.15,6731.9,12664.6,204.46,27.1131,199.476,9e-07,2.85e-06,2.025e-05,9.40004,32.5162,-0.707542,-10615.9,12661.7,22229.2
29,3,-9636.64,6893.63,12844.3,204.231,18.034,197.013,9.57543e-07,3.06373e-06,2.02253e-05,10.4317,32.5187,-0.175351,-9281.62,12652.7,23063
29,4,-9587.8,7095.36,12962.1,204.512,8.33876,194.741,1.19397e-06,3.94189e-06,2.0124e-05,11.4609,32.4813,0.346789,-9509.85,13137.5,23027.3
30,0,-9550.6,7293.95,12979.8,204.707,-1.57549,192.899,1.51162e-06,5.12173e-06,1.99879e-05,12.4881,32.4032,0.858499,-10688.9,13612.7,23912.4
30,1,-9508.23,7473.25,12928.9,204.848,-11.3669,191.279,1.75644e-06,6.19233e-06,1.99194e-05,13.5135,32.2851,1.36043,-10856.8,14133.4,24179.9
30,2,-9377.37,7623.28,12857.6,205.453,-20.8616,189.704,1.75308e-06,6.89066e-06,2.00813e-05,14.5385,32.1284,1.85387,-9886.59,14302.1,23201.4
30,3,-9181.97,7756.74,12804.5,206.605,-29.7281,188.213,1.43543e-06,7.11755e-06,2.05351e-05,15.565,31.936,2.33954,-8754.48,13528.2,23542.4
