

Devices
250
,,TS-01902 - accel,,,TS-01902 - gyro,,,TS-01902 - mag,,,TS-01902 - Global Angle,,,TS-01902 - HighG,,,
Frame,Sub Frame,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
11,2,-13.787,4494.36,10282.6,-64.2036,21.6771,-1.5189,2.65168e-05,3.00519e-06,-3.068e-06,-2.11231,5.80038,81.475,1300.68,4714.08,20487.1
11,3,179.415,4447.86,10282,-69.6708,22.7312,0.534897,2.71033e-05,3.32103e-06,-3.29359e-06,-2.40088,5.68287,81.4873,618.454,4125.02,19464.2
11,4,267.403,4361.42,10340.9,-74.8843,25.087,2.66942,2.76292e-05,3.59017e-06,-3.50285e-06,-2.71301,5.55921,81.5086,598.334,4802.94,19165.7
12,0,264.544,4112.55,10330.8,-79.2859,28.1827,3.51957,2.75236e-05,3.37355e-06,-3.54209e-06,-3.04462,5.435,81.5341,443.057,4684.13,19875.1
12,1,206.595,3754.31,10217,-82.577,31.5625,3.34043,2.6937e-05,2.787e-06,-3.45185e-06,-3.36426,5.3258,81.5651,923.414,4071.67,20014.1
12,2,154.16,3441.85,10060.4,-84.5138,35.3436,3.42167,2.6371e-05,2.21074e-06,-3.36675e-06,-3.66473,5.23721,81.6038,1876.33,3874.82,19150.9
12,3,197.299,3202.57,9885.07,-84.7899,39.5013,4.20694,2.59929e-05,1.72842e-06,-3.32863e-06,-3.98013,5.15809,81.6462,833.176,2694.8,19233.9
12,4,153.909,2963.94,9864.06,-84.3321,43.189,5.25521,2.61283e-05,1.50282e-06,-3.41887e-06,-4.30725,5.09044,81.6901,541.116,1997.38,20354.9
13,0,96.8236,2178.8,10091.5,-85.7206,43.8761,6.86051,2.62637e-05,1.27723e-06,-3.50911e-06,-4.648,5.0175,81.729,2361.12,2036.49,18595.1
13,1,-366.237,-3112.58,12068.2,-106.698,24.7095,5.54051,2.63948e-05,1.12757e-06,-3.59935e-06,-5.06337,4.78867,81.7638,807.015,-1097.39,20522.3
13,2,-1543.05,-88.6565,12462.5,-52.7855,15.2862,11.3824,2.64896e-05,1.63232e-06,-3.68959e-06,-5.24874,4.71292,81.8122,-87.9163,-74.3362,21602.1
13,3,-1877.9,2784.86,11654.6,-40.7539,-1.84702,20.0462,2.65798e-05,2.21887e-06,-3.77983e-06,-5.36319,4.59567,81.8942,-907.788,1882.9,21486.2
13,4,-1606.25,5356.42,10553.2,15.5369,-21.2437,38.4815,2.66457e-05,2.7627e-06,-3.88532e-06,-5.21347,4.59959,82.0414,-428.192,7497.91,22003.1
14,0,-1503.16,6715.47,11739.5,51.9157,-31.1136,48.6445,2.65191e-05,2.96985e-06,-4.11107e-06,-4.93964,4.66244,82.2168,54.3655,8225.7,21814.5
14,1,-1236.18,6445.04,13210.5,44.4173,-25.2413,38.9892,2.62484e-05,2.92473e-06,-4.4269e-06,-4.71289,4.72246,82.3549,154.763,5795.21,21417.8
14,2,-210.121,5555.68,13149.9,28.3235,-9.22741,19.3181,2.59842e-05,2.85987e-06,-4.723e-06,-4.5877,4.78342,82.4241,748.396,5788.32,22184.1
14,3,1114.57,4737.95,13688.4,6.65906,4.21346,4.85214,2.5769e-05,2.64836e-06,-4.87245e-06,-4.57182,4.82288,82.4412,1944.23,4675.84,23291.9
14,4,1865.11,2834.85,13462.5,-11.4729,9.30619,-3.75361,2.56787e-05,2.06181e-06,-4.64685e-06,-4.62969,4.82591,82.4278,2776.35,1917.58,23533.7
15,0,1724.24,682.238,12932,-19.5711,11.0867,-6.24754,2.55885e-05,1.47526e-06,-4.42125e-06,-4.71915,4.81124,82.4049,1931.32,965.662,21057.3
15,1,506.214,-1063.9,12465.3,-17.0088,14.2804,-4.97768,2.55406e-05,1.02105e-06,-4.20095e-06,-4.8093,4.81669,82.3865,623.668,-1015.37,20708.6
15,2,-1023.42,-1701.86,11673.6,-10.6659,17.0913,-0.0763266,2.57759e-05,1.45186e-06,-4.01605e-06,-4.88812,4.85158,82.3873,95.6746,-865.423,20325.1
15,3,-1957.92,-1327.69,10706.9,-2.56343,16.9368,6.8957,2.60466e-05,1.9933e-06,-3.83557e-06,-4.95981,4.91144,82.4122,-451.067,-676.061,19906.9
15,4,-2266.18,-519.808,10303.3,2.78863,13.1526,11.9004,2.63023e-05,2.48951e-06,-3.6777e-06,-4.99886,4.98431,82.4477,-257.753,-159.567,19068.3
16,0,-2220.88,453.645,10101.5,6.44538,8.34006,13.6358,2.64627e-05,2.7e-06,-3.66269e-06,-4.99566,5.06566,82.4847,-745.743,585.103,20262
16,1,-2004.78,1458.67,9974.9,6.92302,3.73604,13.1825,2.65529e-05,2.7e-06,-3.75293e-06,-4.95993,5.14282,82.5207,-1270.82,990.566,20304.7
16,2,-1697.74,2223.89,9960.61,2.80961,-0.518348,12.1152,2.66452e-05,2.69399e-06,-3.83115e-06,-4.91009,5.19949,82.5589,-822.175,1550.59,18114.2
16,3,-1424.68,2520.29,9756.11,-2.99707,-3.60584,11.2894,2.67501e-05,2.64988e-06,-3.83318e-06,-4.86299,5.22935,82.6033,-399.94,2425.62,18235.7
16,4,-1335.59,2586.92,9472.18,-9.68277,-5.62525,10.938,2.68855e-05,2.51453e-06,-3.6527e-06,-4.8304,5.23348,82.6498,78.7495,488.439,16994
17,0,-1291.17,2419.4,9349.53,-18.1799,-6.07652,11.4013,2.70208e-05,2.37917e-06,-3.47222e-06,-4.8263,5.20921,82.7002,-930.91,1435.12,20970.9
17,1,-1314.59,1830.59,9063.65,-21.4119,-5.88797,13.4102,2.70861e-05,2.28202e-06,-3.3427e-06,-4.84587,5.16739,82.7598,-531.028,1325.64,18026.9
17,2,-1082.88,1538,8851.08,-25.2047,-5.51693,13.9284,2.67725e-05,2.39155e-06,-3.48873e-06,-4.87966,5.10852,82.8214,-97.3193,2927.49,16169
17,3,-1121.3,1297.81,8779.74,-29.4739,-4.87381,14.854,2.64116e-05,2.52691e-06,-3.66921e-06,-4.936,5.03549,82.8873,712.134,3190.77,17600.5
17,4,-1166.45,1153.81,8642.97,-34.4888,-4.45002,15.0558,2.60865e-05,2.64881e-06,-3.83175e-06,-5.02242,4.93604,82.9521,406.934,2382.07,17488.5
18,0,-1207.18,1057.98,8580.71,-40.1959,-4.45863,14.6956,2.595e-05,2.7e-06,-3.9e-06,-5.13267,4.81381,83.0156,-360.968,1419.87,17097.6
18,1,-1303.03,958.485,8626.04,-46.4765,-4.51407,14.0393,2.595e-05,2.7e-06,-3.9e-06,-5.26282,4.67484,83.0778,-591.414,1148.1,17077
18,2,-1448.5,847.934,8749.96,-53.0565,-4.53579,12.9702,2.59547e-05,2.69055e-06,-3.90472e-06,-5.41178,4.52508,83.1384,-441.249,1072.53,16941.3
18,3,-1600.19,677.337,8998.32,-59.5927,-4.99381,11.5727,2.59858e-05,2.6284e-06,-3.9358e-06,-5.57847,4.36665,83.1967,-438.155,387.298,17323.2
18,4,-1659.14,331.496,9188.09,-66.0025,-5.63115,10.1102,2.6076e-05,2.44792e-06,-4.02604e-06,-5.76959,4.1837,83.2508,-10.4921,920.493,17332.6
19,0,-1704.36,28.6447,9355.7,-70.3883,-6.3985,8.47129,2.61663e-05,2.26744e-06,-4.11628e-06,-5.97739,3.98199,83.2994,-104.921,-69.9474,20325.2
19,1,-1777.85,-315.832,9553.11,-74.3673,-6.11312,6.08489,2.62416e-05,2.09441e-06,-4.20652e-06,-6.20694,3.76399,83.3377,-1172.73,-308.162,18350.5
19,2,-1801.16,-562.322,9651.48,-75.5508,-6.15396,3.91121,2.625e-05,1.95487e-06,-4.29676e-06,-6.44206,3.54036,83.3651,-800.341,-1172.38,18912.8
19,3,-1698.86,-880.559,9527.76,-75.5088,-5.85433,1.89035,2.625e-05,1.81951e-06,-4.38699e-06,-6.68098,3.31205,83.3837,-2144.49,-1917.92,18703.1
19,4,-1626.58,-1133.57,9467.72,-73.9691,-6.09795,-0.281916,2.62344e-05,1.69976e-06,-4.41481e-06,-6.91591,3.08323,83.3929,-2267.35,-22.9658,18570.8
20,0,-1595.99,-1320.34,9545.87,-71.239,-6.79889,-1.76438,2.61488e-05,1.65e-06,-4.16264e-06,-7.14133,2.85734,83.395,-965.069,369.051,19584.2
20,1,-1573.27,-1500.72,9702.73,-67.6893,-7.93359,-2.34199,2.60134e-05,1.65e-06,-3.71144e-06,-7.35322,2.63547,83.3934,466.385,-883.605,19888.3
20,2,-1529.97,-1616.92,9890.75,-63.5042,-9.49994,-2.64032,2.5889e-05,1.62552e-06,-3.30377e-06,-7.54693,2.41883,83.3904,575.592,-1336.78,19280.8
20,3,-1438.57,-1616.68,10061.3,-58.8774,-10.9062,-3.20851,2.58191e-05,1.47815e-06,-3.11457e-06,-7.71944,2.20988,83.3852,-682.846,-1498.73,19749.7
20,4,-1308.58,-1736.26,10115.8,-53.9325,-11.6331,-4.21887,2.58642e-05,1.07207e-06,-3.38529e-06,-7.8732,2.00932,83.3758,-70.8901,-891.22,17876.2
21,0,-1052.97,-1715.46,10247.1,-48.877,-12.5654,-5.0325,2.59093e-05,6.65997e-07,-3.656e-06,-8.00315,1.81678,83.3632,1149.37,1092.21,18999.5
21,1,-872.446,-1668.78,10391.9,-44.0743,-13.3576,-6.90206,2.58863e-05,3.62159e-07,-3.79892e-06,-8.10839,1.6345,83.3407,396.144,-883.73,19551.9
21,2,-612.69,-1534.24,10535.8,-40.1312,-12.2633,-6.96678,2.5603e-05,4.48718e-07,-3.45385e-06,-8.19796,1.46628,83.312,721.745,-986.053,20492.3
21,3,-291.643,-1548.24,10591.8,-36.2883,-9.31462,-5.04048,2.52872e-05,5.84076e-07,-3.04777e-06,-8.27969,1.3199,83.2888,712.302,-823.866,19671.8
21,4,-13.5209,-1872.04,10630.6,-31.0357,-6.78815,-3.55161,2.50246e-05,6.72084e-07,-2.72456e-06,-8.35163,1.20935,83.2706,265.761,-1184.46,18884.3
22,0,165.483,-2321.1,10564.3,-23.3041,-5.15203,-3.17272,2.49699e-05,5.75345e-07,-2.72466e-06,-8.40423,1.12765,83.2536,122.624,-1743.41,19318.9
22,1,222.127,-2539.18,10276.8,-14.4052,-4.06053,-3.07909,2.50601e-05,3.49747e-07,-2.95025e-06,-8.43488,1.05561,83.2359,344.733,-1782.21,19988
22,2,78.832,-2386.32,9907.88,-6.80018,-3.30625,-2.49797,2.5175e-05,1.45702e-07,-3.12967e-06,-8.44735,0.992813,83.2191,447.821,-1567.72,19860.4
22,3,-305.245,-2062.28,9748.85,-1.62736,-2.91491,-1.53476,2.54029e-05,4.05789e-08,-3.09711e-06,-8.44517,0.957221,83.2059,457.591,-1638.25,19362.4
22,4,-691.407,-1775.41,9723,1.83169,-2.95923,-0.727749,2.58541e-05,1.30818e-07,-2.64591e-06,-8.43276,0.942114,83.1948,850.44,-507.329,18616.7
23,0,-921.357,-1592.51,9701.03,4.89488,-2.17723,-0.388579,2.63053e-05,2.21057e-07,-2.19472e-06,-8.4131,0.945014,83.1814,158.656,-237.983,18257.5
23,1,-705.765,-1507.28,9497.76,7.59658,-0.47847,-0.317099,2.6603e-05,2.82511e-07,-1.94502e-06,-8.38484,0.960368,83.1666,185.153,-884.87,19032.6
23,2,-626.439,-1374.02,9261.03,8.3531,1.47983,-0.553883,2.63954e-05,2.49233e-07,-2.35844e-06,-8.3583,0.984488,83.1507,803.016,-666.335,19184.6
23,3,-731.29,-1074.36,9133.22,7.62871,3.72258,-0.801189,2.61247e-05,2.04113e-07,-2.85476e-06,-8.33823,1.01973,83.1362,753.081,-330.869,18586.9
23,4,-797.67,-886.843,9187.87,6.04504,5.62508,-0.897675,2.58805e-05,1.52358e-07,-3.2449e-06,-8.32674,1.05928,83.1223,201.461,-374.309,18344.5
24,0,-882.381,-805.091,9397.94,4.41268,6.82749,-0.851497,2.57277e-05,7.77485e-08,-3.26937e-06,-8.32315,1.10033,83.1086,112.739,-645.159,17239.1
24,1,-983.759,-786.314,9593.55,2.85927,7.49304,-0.99231,2.56375e-05,-1.24905e-08,-3.04377e-06,-8.32706,1.14058,83.0931,200.143,-846.852,17743.1
24,2,-1021.47,-799.119,9694.74,1.51531,7.85169,-1.38548,2.5537e-05,-9.58548e-08,-2.86974e-06,-8.33645,1.17842,83.0749,326.105,-372.963,19573.8
24,3,-1008.02,-795.44,9780.59,0.734925,7.86109,-1.65736,2.53926e-05,-1.5e-07,-2.91484e-06,-8.34787,1.21357,83.0554,872.52,683.961,17981.3
24,4,-993.341,-874.711,9774.29,-0.179971,7.60988,-1.83512,2.5167e-05,-1.5e-07,-3.36604e-06,-8.36253,1.2439,83.0347,-37.6764,-60.9029,17494
25,0,-1110.15,-939.352,9685.95,-0.319408,7.78574,-1.70856,2.49414e-05,-1.5e-07,-3.81723e-06,-8.381,1.27542,83.013,-507.524,-609.029,19685.7
25,1,-1074.36,-974.242,9573.55,-0.270293,7.45535,-1.81274,2.48332e-05,-1.60673e-07,-3.99095e-06,-8.39856,1.30463,82.9907,-429.246,-680.685,18381
25,2,-1163.64,-1035.31,9601.06,0.253418,7.03129,-1.94662,2.50619e-05,-2.01975e-07,-3.36839e-06,-8.4153,1.33473,82.9674,-84.1096,-1413.9,16659
25,3,-1183.94,-1074.56,9717.22,1.13879,6.33471,-1.52126,2.53326e-05,-2.47107e-07,-2.64629e-06,-8.42726,1.36482,82.9454,0,-1376.97,17903.6
25,4,-1267.38,-1098.12,9817.76,1.7445,5.47367,-1.44501,2.56108e-05,-2.5535e-07,-2.16766e-06,-8.43628,1.39478,82.9231,-1260.49,-1269.67,19070.7
26,0,-1332.92,-1063.28,9850.37,2.49858,4.38213,-1.6165,2.59116e-05,-1.50525e-07,-2.43527e-06,-8.43959,1.42479,82.9004,-1133.9,-1180.83,19724.8
26,1,-1336.69,-1027,9813.64,3.43797,3.27719,-1.65945,2.62275e-05,2.99999e-08,-3.2025e-06,-8.43643,1.45434,82.8778,-320.785,-1263.99,19387.1
26,2,-1320.4,-997.247,9758.69,4.0742,2.37742,-1.49946,2.64938e-05,1.76145e-07,-3.88187e-06,-8.42811,1.48293,82.8564,-588.599,-1314.64,19028.6
26,3,-1287.03,-871.729,9752.71,4.11236,1.53588,-1.29955,2.65634e-05,1.86189e-07,-4.21343e-06,-8.41489,1.51003,82.8366,-910.91,-783.004,20562.4
26,4,-1225.09,-751.997,9781.13,3.50526,0.672073,-1.2438,2.62926e-05,-3.94667e-08,-3.94264e-06,-8.39837,1.53322,82.8177,-1668.46,-429.483,20432
27,0,-1166.8,-791.989,9749.78,3.09113,0.0376261,-0.687101,2.60219e-05,-2.65122e-07,-3.67185e-06,-8.38139,1.55173,82.8019,0,-123.682,19860.7
27,1,-1073.86,-757.842,9772.16,2.53761,-0.374874,-0.973431,2.58577e-05,-3.60393e-07,-3.47219e-06,-8.36306,1.56546,82.7877,0,-442.904,18149.3
27,2,-1052.47,-736.17,9748.38,1.74872,-0.158937,-1.253,2.59599e-05,-1.3028e-07,-3.45e-06,-8.34787,1.57776,82.773,0,-205.397,19119.2
27,3,-951.397,-728.331,9771.99,0.790538,-0.179172,-0.483158,2.60953e-05,1.40507e-07,-3.45e-06,-8.33392,1.58565,82.761,0,-435.612,17347.1
27,4,-861.548,-765.915,9786.19,-0.119084,-0.130032,-0.16404,2.61e-05,3.45979e-07,-3.40918e-06,-8.32267,1.58875,82.7472,241.157,681.529,16491.2
28,0,-794.539,-732.598,9792,-1.14038,0.414293,-0.0586104,2.57472e-05,3.7264e-07,-3.2566e-06,-8.31514,1.58917,82.7325,200.964,371.986,17093.8
28,1,-714.391,-657.955,9783.28,-2.20528,1.27985,0.113545,2.51605e-05,2.82378e-07,-3.03094e-06,-8.31113,1.58957,82.7187,119.17,-651.904,18260.7
28,2,-640.506,-653.724,9775.14,-3.27794,1.92243,0.330539,2.46285e-05,2.00542e-07,-2.82636e-06,-8.31106,1.58924,82.7077,330.555,-334.861,18768.9
28,3,-649.53,-710.184,9815,-4.53059,2.17826,0.62744,2.43e-05,1.5e-07,-2.7e-06,-8.31684,1.58542,82.7012,516.704,80.8388,18004.6
28,4,-754.98,-762.999,9851.14,-5.63477,2.47387,0.372599,2.43e-05,1.5e-07,-2.7e-06,-8.32922,1.58023,82.6943,861.072,330.523,18484.5
29,0,-836.49,-779.056,9781.98,-6.62616,2.2142,0.348982,2.43e-05,1.5e-07,-2.7e-06,-8.34561,1.57255,82.687,0,-332.514,19572.5
29,1,-778.506,-728.875,9721.96,-7.70222,2.2057,0.584078,2.44173e-05,2.67299e-07,-2.84337e-06,-8.36412,1.56146,82.6786,0,-463.787,19609.2
29,2,-844.592,-777.085,9641.34,-8.61722,2.11497,0.710103,2.47914e-05,6.41381e-07,-3.30058e-06,-8.38752,1.54811,82.6704,0,-754.315,19996
29,3,-916.75,-828.688,9579.35,-9.73047,2.31193,1.02234,2.51976e-05,1.04756e-06,-3.79702e-06,-8.41717,1.53288,82.6635,4.34454,422.732,20757.1
29,4,-1031.02,-883.436,9562.5,-10.0032,2.79299,1.15833,2.55411e-05,1.28367e-06,-4.13234e-06,-8.45136,1.51993,82.6586,-448.49,321.161,20656.5
30,0,-1091.76,-981.063,9615.56,-9.40061,3.04181,0.980426,2.573e-05,1.10009e-06,-4.07006e-06,-8.48625,1.50851,82.6573,-459.374,-824.55,19450.1
30,1,-1095.83,-1083.88,9707.54,-8.44341,2.86715,0.979366,2.58202e-05,6.48776e-07,-3.75414e-06,-8.51888,1.49759,82.6597,-226.894,-1117.85,18121.4
30,2,-1104.09,-1131.83,9777.96,-7.37992,2.35851,1.30546,2.58967e-05,2.71171e-07,-3.47508e-06,-8.54708,1.48761,82.6632,65.4433,-520.435,17937.9
30,3,-1104.18,-1141.56,9793.87,-6.2037,1.76886,1.43228,2.59246e-05,1.52308e-07,-3.32538e-06,-8.56982,1.47924,82.6642,597.754,-681.001,19101.4
30,4,-1088.76,-1163.46,9758.65,-5.27108,1.8704,1.47283,2.58795e-05,4.23095e-07,-3.37052e-06,-8.58986,1.47373,82.6601,-740.162,-903.406,20086.8
31,0,-1127.38,-1158.16,9730.9,-4.5687,2.1357,1.30051,2.58344e-05,6.93881e-07,-3.41565e-06,-8.60882,1.47183,82.6541,142.301,-956.746,19471
