

Devices
250
,,TS-01902 - accel,,,TS-01902 - gyro,,,TS-01902 - mag,,,TS-01902 - Global Angle,,,TS-01902 - HighG,,,TS-01874 - accel,,,TS-01874 - gyro,,,TS-01874 - mag,,,TS-01874 - Global Angle,,,TS-01874 - HighG,,,
Frame,Sub Frame,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
3,0,-432.425,9731.73,-111.755,-3.91889,0.250644,0.908736,1.21354e-05,2.55146e-05,-2.24083e-05,-137.358,134.847,138.438,275.073,9364.16,8000.82,1905.92,9567.23,-373.48,-3.23426,14.7656,-2.92777,-1.68907e-05,3.51585e-05,-1.3111e-05,-46.3612,154.386,148.571,910.075,16089.7,8260.69
3,1,-414.224,9681.77,-146.312,-3.69252,-0.0857565,1.03102,1.20879e-05,2.55621e-05,-2.25983e-05,-137.371,134.846,138.447,-221.259,10991.8,8119.19,1944.22,9566.39,-369.768,-3.29179,14.4307,-2.59794,-1.70807e-05,3.4731e-05,-1.3396e-05,-46.4158,154.376,148.586,948.867,16248.8,9435.18
3,2,-442.364,9792.4,-88.3203,-3.57541,-0.678359,1.0494,1.20404e-05,2.56096e-05,-2.27883e-05,-137.373,134.846,138.46,1267.2,10549.7,9001.89,1911.49,9479.51,-429.762,-3.58926,13.7118,-2.41809,-1.72329e-05,3.45047e-05,-1.35301e-05,-46.4651,154.366,148.601,1338.73,14839.8,8557.6
3,3,-412.71,9859.21,-158.064,-3.24116,-0.626598,0.94066,1.19929e-05,2.54966e-05,-2.30104e-05,-137.38,134.846,138.462,2393.4,11406,8514.27,1963.16,9493.04,-421.341,-3.70901,13.283,-2.50383,-1.73027e-05,3.47186e-05,-1.3334e-05,-46.5108,154.355,148.616,1467.12,15243.9,9372.33
3,4,-455.897,9863.65,-223.141,-2.9505,-0.676309,0.72566,1.19454e-05,2.51587e-05,-2.32776e-05,-137.39,134.843,138.459,1084.27,11450.6,7964.16,1903.04,9458.17,-393.101,-3.95172,12.9155,-2.34305,-1.73502e-05,3.50511e-05,-1.30491e-05,-46.5541,154.342,148.633,905.216,15203.3,9724
4,0,-509.125,9807.32,-250.773,-2.947,-0.978082,0.629743,1.18979e-05,2.47311e-05,-2.35626e-05,-137.39,134.842,138.46,499.739,11378.8,8308.35,1792.29,9450.06,-340.342,-4.33473,12.5559,-2.29135,-1.74818e-05,3.52273e-05,-1.28723e-05,-46.5994,154.325,148.653,1195.52,16090.2,8686.76
4,1,-495.156,9808.54,-206.204,-2.62799,-1.34423,0.655937,1.18004e-05,2.45162e-05,-2.37976e-05,-137.379,134.844,138.466,791.036,11526,9253.37,1811.8,9461.72,-335.749,-4.48216,12.0958,-2.412,-1.77612e-05,3.51291e-05,-1.28854e-05,-46.6442,154.308,148.674,1626.17,16369.1,8858.9
4,2,-483.658,9899.24,-108.949,-1.83784,-1.53642,0.933848,1.16145e-05,2.46769e-05,-2.39442e-05,-137.362,134.851,138.47,621.885,11166.3,10086.3,1887.4,9430.89,-368.601,-4.50972,11.4543,-2.59687,-1.81412e-05,3.48441e-05,-1.30279e-05,-46.685,154.291,148.693,1411.17,15306,10411
4,3,-550.89,9906.21,-95.2584,-1.51157,-1.45285,1.63028,1.13769e-05,2.50569e-05,-2.40392e-05,-137.345,134.862,138.472,765.397,10680.3,10118.6,1804.77,9415.61,-355.978,-4.86471,10.8355,-2.88214,-1.84305e-05,3.46239e-05,-1.31898e-05,-46.7258,154.27,148.713,1557.04,15586.8,10011.2
4,4,-539.379,9788.98,-204.439,-1.75263,-1.44369,1.93052,1.11592e-05,2.53933e-05,-2.41184e-05,-137.325,134.876,138.472,66.9824,11235.4,8756.11,1791.26,9453.03,-495.104,-4.77864,10.5182,-2.67856,-1.83742e-05,3.46506e-05,-1.34258e-05,-46.7704,154.254,148.728,733.086,14800.5,9701.11
5,0,-549.789,9836.66,-208.668,-2.25944,-1.36651,1.62177,1.11e-05,2.53811e-05,-2.40708e-05,-137.305,134.887,138.476,669.824,8611.22,10428.2,1824.4,9455.64,-417.776,-4.52466,10.2726,-2.26999,-1.80892e-05,3.48405e-05,-1.37108e-05,-46.8122,154.24,148.743,674.528,15700.3,8156.37
5,1,-436.839,9843.17,-323.39,-2.41199,-1.12362,1.84484,1.11e-05,2.52386e-05,-2.39758e-05,-137.286,134.904,138.475,600.573,11297,9283.69,1906.74,9355.18,-360.433,-4.67507,9.59751,-2.49384,-1.78042e-05,3.50305e-05,-1.39958e-05,-46.8464,154.226,148.761,2921.83,16284.8,8606.67
5,2,-464.02,9868.79,-306.442,-2.71472,-0.970259,1.54134,1.11e-05,2.50961e-05,-2.38807e-05,-137.269,134.916,138.478,180.132,10492.2,8829.63,1927.77,9436.57,-411.167,-4.60843,9.55974,-2.70787,-1.74216e-05,3.53181e-05,-1.37926e-05,-46.871,154.209,148.775,2059.46,15622,8672.74
5,3,-435.754,9793.76,-284.747,-3.0167,-1.06094,1.16954,1.10328e-05,2.51551e-05,-2.392e-05,-137.252,134.925,138.483,1106.19,10727.5,8001.78,1991.73,9485.18,-362.97,-4.73608,9.44024,-2.19339,-1.70014e-05,3.56434e-05,-1.34014e-05,-46.8864,154.193,148.792,871.315,14344.3,9635.78
5,4,-378.675,9769.67,-264.052,-3.26928,-1.05153,1.03375,1.09407e-05,2.52889e-05,-2.40093e-05,-137.236,134.935,138.491,618.917,10326.3,7792.57,1996.78,9459.57,-303.784,-5.13914,9.24862,-1.95004,-1.65739e-05,3.59758e-05,-1.29739e-05,-46.8973,154.175,148.814,192.505,15021.7,10294.8
6,0,-380.973,9786.07,-230.144,-2.87089,-1.01825,0.956879,1.08616e-05,2.54438e-05,-2.40972e-05,-137.226,134.941,138.496,-238.02,9621.12,8596.7,2009.69,9418.89,-283.785,-5.34406,8.77992,-1.93392,-1.62445e-05,3.60143e-05,-1.2767e-05,-46.9028,154.157,148.836,497.516,15999.2,10518.5
6,1,-421.425,9805.45,-203.673,-2.39636,-0.990615,0.714236,1.09725e-05,2.57465e-05,-2.41007e-05,-137.221,134.943,138.496,-502.207,9561.85,9311.28,1976.92,9417.34,-322.706,-5.41618,8.306,-2.03891,-1.59994e-05,3.57994e-05,-1.275e-05,-46.9063,154.137,148.856,752.402,15892.2,9449.4
6,2,-438.724,9828.1,-215.878,-2.47077,-0.900544,0.457742,1.13051e-05,2.62215e-05,-2.40057e-05,-137.215,134.945,138.496,-244.621,10488.7,8940.98,1905.03,9442.67,-376.632,-5.75438,8.10339,-2.09139,-1.57647e-05,3.55715e-05,-1.27609e-05,-46.9094,154.114,148.876,403.369,15548.6,7846.37
6,3,-436.579,9831.33,-240.308,-2.58443,-0.740002,0.420481,1.16162e-05,2.6649e-05,-2.39036e-05,-137.208,134.948,138.495,534.825,11868.3,8285.06,1940.53,9437.55,-349.043,-6.08262,7.90696,-1.84278,-1.55547e-05,3.54302e-05,-1.28708e-05,-46.9084,154.092,148.899,473.742,15884.7,8426.43
6,4,-426.297,9775.41,-194.255,-2.70709,-0.438144,0.215724,1.18157e-05,2.68284e-05,-2.37642e-05,-137.201,134.95,138.495,841.757,11909.2,8765.71,1914.72,9399.17,-261.658,-5.60742,7.63978,-1.98431,-1.54122e-05,3.55252e-05,-1.32508e-05,-46.9066,154.068,148.921,593.401,15939.6,9724.1
7,0,-476.112,9782.57,-212.883,-2.64477,-0.416686,0.0313627,1.17207e-05,2.63533e-05,-2.35267e-05,-137.197,134.95,138.495,478.373,11182.2,7593.54,1893.6,9503.59,-296.881,-6.14347,7.40297,-1.57467,-1.52697e-05,3.56202e-05,-1.36308e-05,-46.8982,154.044,148.944,389.421,15786.3,7920.83
7,1,-408.347,9765.5,-284.034,-2.94562,-0.654431,0.231472,1.16257e-05,2.58783e-05,-2.32891e-05,-137.188,134.953,138.498,303.968,11113.2,9113.94,1956.38,9492.79,-309.225,-6.54675,7.08958,-1.46988,-1.54284e-05,3.55994e-05,-1.38602e-05,-46.8837,154.019,148.97,447.978,15721.8,10285.4
7,2,-412.193,9794.9,-277.982,-3.48468,-0.844162,0.254088,1.16116e-05,2.55004e-05,-2.32297e-05,-137.176,134.955,138.509,-254.745,10399.9,9198.88,1998.16,9503.83,-391.234,-7.00879,7.29145,-1.40392,-1.64171e-05,3.52593e-05,-1.36746e-05,-46.8678,153.995,148.996,1522.87,16471.5,7981.86
7,3,-408.251,9839.69,-275.666,-3.51006,-0.834678,0.282876,1.17215e-05,2.52713e-05,-2.34431e-05,-137.17,134.955,138.517,-82.8661,9452.06,10409.8,2009.47,9551.44,-300.361,-6.96543,7.13112,-1.3141,-1.75095e-05,3.48793e-05,-1.34371e-05,-46.841,153.968,149.023,797.483,15788.1,7708.61
7,4,-401.058,9805.16,-252.965,-3.6523,-0.831963,0.454933,1.18641e-05,2.50813e-05,-2.37281e-05,-137.166,134.955,138.527,19.4328,9457.96,10402.6,2008.72,9603.69,-278.074,-6.99939,6.84214,-1.26415,-1.81314e-05,3.45883e-05,-1.32759e-05,-46.8084,153.939,149.051,1215.49,16211.5,9255.54
8,0,-434.152,9754.7,-231.651,-3.50147,-0.746517,0.637263,1.1978e-05,2.50056e-05,-2.39417e-05,-137.165,134.955,138.535,26.0308,10155.3,9606.51,2008.45,9589.4,-332.555,-7.47542,6.69717,-1.16753,-1.79339e-05,3.44524e-05,-1.32476e-05,-46.7746,153.91,149.08,2202.98,16985.1,9750.71
8,1,-469.032,9752.83,-206.063,-3.11903,-0.880955,0.844634,1.20497e-05,2.50988e-05,-2.40497e-05,-137.159,134.957,138.543,487.514,10910.5,8090.93,1987.02,9527.12,-322.244,-7.92315,6.59967,-1.20771,-1.72689e-05,3.44049e-05,-1.32951e-05,-46.7537,153.882,149.112,1930.82,16218.3,9036.18
8,2,-503.121,9792.18,-161.598,-2.85547,-1.1547,1.07441,1.20972e-05,2.52888e-05,-2.40972e-05,-137.145,134.961,138.553,929.329,11652.3,7023.96,1938.75,9493.87,-261.725,-7.95338,6.4699,-1.38456,-1.67811e-05,3.44017e-05,-1.33249e-05,-46.7508,153.855,149.147,839.192,14489,9084.08
8,3,-589.121,9835.67,-114.083,-2.60712,-0.98775,1.23515,1.20561e-05,2.54345e-05,-2.41521e-05,-137.129,134.965,138.562,432.041,11626,8483.92,1927.37,9509.92,-281.017,-7.93284,6.36739,-1.36973,-1.67404e-05,3.45103e-05,-1.33099e-05,-46.7509,153.829,149.182,1027.32,14545.7,9863.64
8,4,-590.826,9844.43,-75.5334,-2.63584,-1.03669,1.5876,1.16857e-05,2.54156e-05,-2.42344e-05,-137.112,134.97,138.574,323.723,8759.87,9171,2017.54,9522.07,-245.536,-8.09406,6.03134,-1.38301,-1.70254e-05,3.47003e-05,-1.32624e-05,-46.7442,153.804,149.218,2175.5,16871.7,8612.77
9,0,-508.526,9772.69,-191.801,-3.29288,-1.19378,1.69969,1.11631e-05,2.53206e-05,-2.43294e-05,-137.092,134.979,138.585,-503.257,10667.1,8778.47,2007.03,9522.64,-186.786,-8.22013,6.18889,-1.10715,-1.73104e-05,3.48902e-05,-1.32149e-05,-46.7246,153.774,149.256,1913.49,17608.6,9052.59
9,1,-576.032,9915.36,-205.72,-3.49887,-0.888114,2.31983,1.06406e-05,2.52256e-05,-2.44244e-05,-137.073,134.991,138.596,319.812,10293,7332.01,2008.79,9444.87,-208.751,-8.23264,5.98446,-1.17055,-1.7391e-05,3.4944e-05,-1.32015e-05,-46.701,153.745,149.292,1688.54,15463,12435.4
9,2,-674.642,9940.96,-222.653,-3.61968,-0.553454,2.68919,1.07574e-05,2.50998e-05,-2.43094e-05,-137.056,135.001,138.607,464.951,9099.9,7657.83,1998.03,9466.16,-178.03,-8.72871,5.939,-1.29835,-1.74e-05,3.495e-05,-1.32e-05,-46.6769,153.711,149.333,834.111,15146,10269.4
9,3,-610.283,9909.7,-202.8,-4.06166,-0.368741,3.12597,1.10468e-05,2.49657e-05,-2.41375e-05,-137.037,135.015,138.622,1138.97,10010.5,8702.28,1977.84,9448.51,-110.438,-8.65613,6.22225,-1.46821,-1.74e-05,3.495e-05,-1.32e-05,-46.66,153.676,149.376,929.831,15397.6,10035.6
9,4,-619.294,9833.71,-161.735,-4.67619,-0.375196,3.64314,1.13627e-05,2.48303e-05,-2.3957e-05,-137.015,135.032,138.642,790.258,10745.6,8051.05,1910.62,9449.86,-110.161,-8.70054,6.22537,-1.39779,-1.72062e-05,3.48669e-05,-1.32554e-05,-46.6459,153.641,149.42,1546.43,16037.1,9463.83
10,0,-637.089,9851.87,-154.246,-4.9626,-0.153856,3.87242,1.15266e-05,2.48035e-05,-2.39068e-05,-136.992,135.049,138.663,498.3,10758.5,7561.03,1852.57,9446.31,-121.327,-8.85089,5.6768,-1.51431,-1.68922e-05,3.47324e-05,-1.33451e-05,-46.6301,153.603,149.462,1585.61,16086.1,8893.67
10,1,-598.092,9855.65,-134.304,-5.03733,0.0074019,3.85386,1.155e-05,2.4877e-05,-2.3977e-05,-136.969,135.066,138.686,504.26,10137.1,7595.64,1877.87,9425.31,-117.326,-8.64392,5.3622,-1.62069,-1.6572e-05,3.46001e-05,-1.3436e-05,-46.6122,153.567,149.503,1270.55,15347.8,8899.43
10,2,-549.144,9770.54,-99.6974,-5.02069,-0.134191,3.90831,1.155e-05,2.49673e-05,-2.40673e-05,-136.946,135.086,138.709,239.74,9726.09,7861.82,1958.74,9413.28,-117.377,-8.48651,5.54904,-1.48036,-1.65429e-05,3.47104e-05,-1.34299e-05,-46.5899,153.532,149.543,1568.68,15728.1,9332.91
10,3,-512.212,9750.46,-141.492,-4.66047,-0.0531956,4.04245,1.155e-05,2.50663e-05,-2.41049e-05,-136.928,135.107,138.726,-213.216,10385.3,9174.58,1985.61,9452.59,-104.157,-9.07035,5.40547,-1.47605,-1.70653e-05,3.52804e-05,-1.32399e-05,-46.5594,153.495,149.586,2181.82,17964.4,9810
10,4,-459.715,9696.25,-171.744,-4.50687,0.279498,4.0281,1.155e-05,2.51967e-05,-2.39545e-05,-136.915,135.13,138.739,-1121.89,10078.1,9442.62,1949.57,9583.46,-72.412,-9.11548,5.22792,-1.42976,-1.75663e-05,3.58297e-05,-1.30558e-05,-46.5278,153.454,149.629,1339.44,16992.4,8798.86
11,0,-466.972,9765.89,-197.676,-4.77678,0.519979,4.44978,1.155e-05,2.5332e-05,-2.37739e-05,-136.903,135.155,138.752,322.47,10368.3,8777.28,1966.9,9517.78,-66.6029,-9.50747,5.15175,-1.60371,-1.7895e-05,3.62141e-05,-1.29191e-05,-46.4967,153.413,149.676,478.373,14931.6,8861.62
11,1,-491.872,9822.39,-231.22,-5.05872,0.982802,4.60592,1.155e-05,2.54674e-05,-2.35934e-05,-136.891,135.18,138.766,1245.72,10508.6,8001.1,1965.63,9537.01,-97.2439,-9.53844,5.05077,-1.22536,-1.73973e-05,3.58069e-05,-1.30096e-05,-46.4738,153.377,149.722,1766.24,14062.6,7946.2
11,2,-449.802,9864.59,-180.822,-5.46459,0.652986,5.19698,1.155e-05,2.54965e-05,-2.35547e-05,-136.873,135.211,138.785,269.66,9938.8,8268.84,1919.33,9421.33,-86.0238,-9.91493,5.11793,-1.22246,-1.68997e-05,3.53998e-05,-1.31001e-05,-46.453,153.338,149.771,1681.96,15805,9301.56
11,3,-451.125,9781.66,-232.31,-5.36934,0.888714,4.94803,1.155e-05,2.55e-05,-2.355e-05,-136.858,135.239,138.8,329.608,8970.49,8534.7,1953.07,9373.03,-83.6578,-10.3139,4.98342,-1.06048,-1.65324e-05,3.50795e-05,-1.32267e-05,-46.4268,153.299,149.822,1374.44,15705.4,8702.8
11,4,-481.47,9785.86,-229.401,-5.29664,1.00595,5.02492,1.155e-05,2.55e-05,-2.355e-05,-136.848,135.266,138.814,416.881,9591.77,7526.54,2007.86,9422.24,-77.8245,-10.3133,4.82047,-0.917301,-1.66335e-05,3.50715e-05,-1.34835e-05,-46.3915,153.26,149.873,506.804,15084,10102.4
12,0,-457.611,9813.94,-226.419,-5.52381,1.06481,5.08153,1.14605e-05,2.55224e-05,-2.34605e-05,-136.842,135.293,138.829,291.681,10033.2,7836.28,2007.44,9469.28,-76.7591,-10.2371,4.59586,-1.00188,-1.69502e-05,3.52072e-05,-1.38002e-05,-46.3515,153.22,149.922,266.786,15055,10397.7
12,1,-414.787,9795.16,-259.723,-5.80986,1.1259,4.98381,1.12909e-05,2.55648e-05,-2.32909e-05,-136.836,135.32,138.844,312.833,10009.5,8916.05,1976.83,9450.32,-96.0438,-10.4098,4.30495,-1.12727,-1.72446e-05,3.53207e-05,-1.40367e-05,-46.3092,153.177,149.97,496.507,14938.7,9326.44
12,2,-390.765,9770.87,-267.742,-5.81129,1.1357,5.03223,1.11103e-05,2.56099e-05,-2.31103e-05,-136.83,135.348,138.858,1201.01,10911.4,9037.33,1947.67,9385.56,-100.863,-10.602,4.02831,-1.19175,-1.74525e-05,3.53476e-05,-1.39615e-05,-46.265,153.133,150.02,513.665,14413.9,9714.38
12,3,-342.16,9778.5,-217.907,-5.60405,1.05635,5.09391,1.10201e-05,2.55918e-05,-2.30021e-05,-136.825,135.378,138.872,2501.07,11715.2,8893.87,1902.95,9340.36,-60.6811,-10.4654,3.75909,-1.33344,-1.75429e-05,3.52571e-05,-1.34639e-05,-46.2201,153.087,150.068,546.744,14756.4,10862
12,4,-342.163,9788.4,-172.1,-5.6587,0.407355,5.01427,1.1251e-05,2.5349e-05,-2.31507e-05,-136.82,135.406,138.888,904.288,9146.71,8255.68,1900.61,9378.23,-70.1488,-10.4217,3.42293,-1.2102,-1.76215e-05,3.51785e-05,-1.29794e-05,-46.1731,153.042,150.116,94.3686,16075.9,9757.51
13,0,-366.009,9804.85,-240.452,-5.61957,0.0343862,5.00364,1.15218e-05,2.50782e-05,-2.33312e-05,-136.815,135.435,138.902,432.162,9665.31,11913.1,1872.83,9409.64,20.9425,-10.8005,3.34702,-1.11841,-1.76045e-05,3.51955e-05,-1.26e-05,-46.1276,152.993,150.169,943.686,14596.9,11028.7
13,1,-372.354,9861.31,-173.717,-5.11524,-0.0464784,4.75406,1.17926e-05,2.48074e-05,-2.35117e-05,-136.81,135.461,138.915,491.493,10231.9,8994.18,1970.7,9393.92,-45.6497,-10.7067,2.89034,-0.879395,-1.72425e-05,3.55575e-05,-1.26e-05,-46.0872,152.954,150.219,1653.92,17121.6,9656.36
13,2,-314.03,9792.13,-86.3249,-5.2373,-0.0153985,5.06018,1.1881e-05,2.49743e-05,-2.36558e-05,-136.797,135.493,138.933,666.067,9345.44,10252.8,1934.37,9417.31,-108.36,-10.645,2.67907,-1.08567,-1.68806e-05,3.59194e-05,-1.26e-05,-46.0507,152.913,150.265,2087.93,15041,9647.22
13,3,-419.945,9791,-84.6482,-5.53508,0.271864,5.17378,1.19307e-05,2.52341e-05,-2.37921e-05,-136.784,135.52,138.954,533.733,10099.4,9516.29,1911.08,9423.77,-34.758,-11.1554,2.7666,-1.30301,-1.66703e-05,3.61564e-05,-1.25643e-05,-46.0149,152.867,150.318,794.481,14487.2,8897.05
13,4,-415.814,9840.09,-91.8242,-5.19208,0.412558,4.81719,1.19758e-05,2.55049e-05,-2.39274e-05,-136.773,135.546,138.971,654.893,10892.7,8256.18,1924.72,9442.82,31.1939,-11.287,2.74897,-1.17894,-1.68861e-05,3.60426e-05,-1.24284e-05,-45.9756,152.821,150.374,376.587,15012,8051.35
14,0,-351.609,9826.65,-95.5843,-4.85582,0.511381,4.73973,1.18599e-05,2.55456e-05,-2.42009e-05,-136.76,135.575,138.986,680.487,10592.1,8416.16,1906.88,9440.16,29.4827,-11.1673,2.60187,-0.966832,-1.72933e-05,3.57712e-05,-1.22474e-05,-45.9298,152.774,150.427,964.016,15608.7,8719.78
14,1,-301.891,9791.34,-94.794,-4.77551,0.556385,4.80954,1.16036e-05,2.53857e-05,-2.45947e-05,-136.744,135.607,139.001,536.648,10355.4,8753.71,1895.77,9430.92,-18.3172,-11.234,2.28029,-0.833835,-1.7565e-05,3.55214e-05,-1.21206e-05,-45.8771,152.727,150.478,1092.54,15949.8,9570.08
14,2,-287.736,9787.27,-97.606,-4.58643,0.393002,4.62001,1.13328e-05,2.52052e-05,-2.50008e-05,-136.726,135.638,139.015,575.222,10300.6,8354.85,1930.18,9451.84,-52.4338,-11.5226,2.08517,-0.738574,-1.73921e-05,3.53428e-05,-1.21717e-05,-45.8221,152.68,150.53,503.334,16258.2,9529.92
14,3,-322.102,9759.48,-96.434,-4.12661,0.234385,4.35265,1.10713e-05,2.50154e-05,-2.52119e-05,-136.706,135.669,139.027,747.523,9540.25,8865.08,1947.56,9485.17,-58.8358,-11.7684,2.50259,-0.720937,-1.66682e-05,3.52523e-05,-1.24432e-05,-45.7741,152.635,150.584,302.776,16380.5,9986.38
14,4,-280.776,9767.42,3.25321,-3.45444,0.556236,3.68146,1.08427e-05,2.47927e-05,-2.47325e-05,-136.676,135.698,139.04,519.187,11271,9806.33,1968.31,9510.34,-137.593,-11.8114,2.90014,-0.883121,-1.59817e-05,3.51618e-05,-1.27103e-05,-45.7385,152.594,150.636,177.099,15220.3,9894.7
15,0,-348.463,9768.34,-7.94386,-3.75411,0.382767,3.82761,1.06171e-05,2.45671e-05,-2.41909e-05,-136.642,135.727,139.057,396.615,10606,9120.4,2012.37,9528.92,-67.0047,-11.8985,3.12098,-1.15938,-1.55934e-05,3.50713e-05,-1.2943e-05,-45.7058,152.55,150.692,-62.0869,15709.6,9089.09
15,1,-313.475,9764.31,-17.4694,-2.95906,0.213797,2.97,1.03914e-05,2.43414e-05,-2.36494e-05,-136.608,135.752,139.068,-163.05,10977.3,9956.88,1963.35,9518.86,-32.9016,-11.8969,3.29371,-1.04712,-1.60458e-05,3.49808e-05,-1.30787e-05,-45.6687,152.505,150.748,1450.08,16506.8,10811.2
15,2,-350.18,9767.21,-76.4899,-2.86545,0.139687,2.77471,1.04658e-05,2.44908e-05,-2.36328e-05,-136.593,135.771,139.074,-1304.82,10458.3,8351.05,1992.4,9488.07,-0.852681,-12.5133,3.4781,-0.778206,-1.64982e-05,3.48904e-05,-1.32145e-05,-45.6133,152.454,150.809,330.768,15565.4,10981.1
15,3,-347.081,9862.81,-210.956,-2.82663,0.00268331,2.78721,1.05959e-05,2.47099e-05,-2.37139e-05,-136.585,135.791,139.072,488.484,10753.6,8048.71,1926.02,9484.45,-11.7232,-12.7145,3.84123,-0.87801,-1.68552e-05,3.48317e-05,-1.3276e-05,-45.5579,152.399,150.87,633.221,15129.8,10837.8
15,4,-289.059,9794.75,-230.774,-3.08464,-0.298387,2.39106,1.07313e-05,2.49355e-05,-2.38042e-05,-136.576,135.809,139.073,924.653,10116.5,8516.83,1889.74,9522.61,-62.1334,-12.7768,4.14894,-1.26356,-1.69953e-05,3.48453e-05,-1.31688e-05,-45.5075,152.343,150.93,1221.38,15562.6,9408.48
16,0,-260.64,9759.63,-196.479,-3.33895,-0.56263,2.23979,1.07248e-05,2.52321e-05,-2.38472e-05,-136.566,135.827,139.078,462.772,10616.1,9538.25,1896.48,9544.84,-94.836,-13.0368,4.3888,-1.32796,-1.70405e-05,3.48905e-05,-1.29879e-05,-45.4617,152.287,150.991,1448.99,15858,9284.29
16,1,-323.875,9846.17,-197.274,-3.32053,-0.549489,2.20778,1.05979e-05,2.55889e-05,-2.385e-05,-136.554,135.842,139.082,-118.574,11442,9620.34,1988.64,9543.28,-99.5719,-13.5696,4.66326,-1.07864,-1.70475e-05,3.48657e-05,-1.28515e-05,-45.416,152.234,151.055,1251.19,15803,9962.2
