

Devices
250
,,TS-01902 - accel,,,TS-01902 - gyro,,,TS-01902 - mag,,,TS-01902 - Global Angle,,,TS-01902 - HighG,,,TS-01874 - accel,,,TS-01874 - gyro,,,TS-01874 - mag,,,TS-01874 - Global Angle,,,TS-01874 - HighG,,,
Frame,Sub Frame,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
,,mm/s²,mm/s²,mm/s²,deg/s,deg/s,deg/s,T,T,T,deg,deg,deg,mm/s²,mm/s²,mm/s²,mm/s²,mm/s²,mm/s²,deg/s,deg/s,deg/s,T,T,T,deg,deg,deg,mm/s²,mm/s²,mm/s²
62,1,-2292.61,-6199.92,18259.2,-48.0761,4.63582,94.2961,2.47098e-05,-5.65246e-06,-2.59754e-06,-27.4835,-32.024,149.859,-326.085,-4971.55,28038.5,11166,12049.3,-1622.04,-155.557,-107.883,-38.5822,-2.09089e-05,3.64371e-05,-1.53314e-05,-150.554,-91.1878,-130.145,10115.6,19517.6,6779.94
62,2,-1969.31,-6002.63,17935.7,-50.0319,-8.9779,94.2024,2.47629e-05,-5.62893e-06,-2.62107e-06,-27.6503,-32.2442,150.166,-464.297,-4029.06,27442.5,10902.5,11830,-1548.79,-154.518,-103.406,-34.0477,-2.04876e-05,3.63723e-05,-1.48447e-05,-151.24,-90.8813,-130.672,10373.4,19426.5,5893.36
62,3,-1623.19,-5837.51,17552.1,-52.0838,-21.2214,94.862,2.45155e-05,-5.44365e-06,-2.80635e-06,-27.7594,-32.4901,150.491,21.1402,-5670.67,26329.4,10749,11703.4,-1608.6,-152.693,-100.468,-29.192,-1.98521e-05,3.62362e-05,-1.45723e-05,-151.918,-90.5378,-131.2,10440.2,17809.1,7285.61
62,4,-1224.83,-5743.48,17180.9,-53.9417,-31.6833,96.3157,2.41093e-05,-5.17285e-06,-3.07715e-06,-27.8201,-32.7585,150.835,95.8578,-4684.79,26691.8,10719.7,11598.1,-1684.14,-149.929,-98.7991,-23.3973,-1.92443e-05,3.61072e-05,-1.42999e-05,-152.586,-90.1573,-131.719,9015.47,17620.5,8822.46
63,0,-744.481,-5616.54,16759.7,-55.9392,-40.2745,98.187,2.37031e-05,-4.90204e-06,-3.34796e-06,-27.8427,-33.0472,151.196,7.26877,-6197.04,26317.8,10687,11536,-1590.09,-146.405,-97.5845,-17.153,-1.88587e-05,3.60362e-05,-1.40276e-05,-153.246,-89.7382,-132.225,9721.86,18276.1,8188.87
63,1,-278.681,-5456.46,16364.3,-58.779,-46.6773,100.333,2.35653e-05,-4.8102e-06,-3.4398e-06,-27.8363,-33.3608,151.572,2040.55,-4280.42,24375,10767,11605.4,-1527.54,-144.051,-96.2253,-10.159,-1.92672e-05,3.61724e-05,-1.37552e-05,-153.9,-89.2655,-132.724,10334,17084.1,7144.16
63,2,73.1501,-5301.65,15967.1,-61.4467,-51.8302,102.644,2.355e-05,-4.8e-06,-3.45e-06,-27.8109,-33.6942,151.962,1405.26,-3501.95,25311,10810.7,11742.4,-1512.7,-141.926,-94.8802,-2.87991,-1.96758e-05,3.63086e-05,-1.34828e-05,-154.543,-88.7434,-133.218,10356.8,16378.9,6740.24
63,3,331.942,-5188.96,15526.9,-63.3627,-55.1537,104.576,2.355e-05,-4.8e-06,-3.45e-06,-27.7739,-34.0424,152.365,1176.5,-4784.18,24643.1,10864.8,11720.1,-1512.45,-140.608,-93.2089,4.53963,-1.99812e-05,3.63698e-05,-1.31729e-05,-155.174,-88.1684,-133.715,10932.8,17324.3,7900.6
63,4,553.829,-5218.29,15042.7,-64.6777,-56.2807,105.792,2.36709e-05,-4.98137e-06,-3.47015e-06,-27.7345,-34.4001,152.775,514.445,-4442.37,23206.6,10941.9,11704.5,-1473.41,-139.714,-91.1004,11.6339,-2.00127e-05,3.62317e-05,-1.27634e-05,-155.795,-87.5403,-134.217,10482,18310.3,9092.67
64,0,672.388,-5374.87,14594.4,-64.7994,-55.4761,105.856,2.3902e-05,-5.32795e-06,-3.50866e-06,-27.6992,-34.7582,153.183,751.086,-5792.52,23849.1,10935.1,11757.1,-1488.52,-139.502,-88.8094,18.3816,-1.99219e-05,3.60047e-05,-1.23094e-05,-156.4,-86.8612,-134.729,9551.38,18417.4,8395.42
64,1,532.238,-5608.22,14283.6,-64.0937,-53.2756,103.635,2.41728e-05,-5.73416e-06,-3.5538e-06,-27.6703,-35.1116,153.579,1072.54,-6171.12,24099.2,10872.2,11803.5,-1568.03,-139.557,-86.1104,24.6407,-1.98723e-05,3.58072e-05,-1.19261e-05,-156.985,-86.1356,-135.255,9348.81,17952.6,8111.94
64,2,157.944,-5921,14206.9,-63.2706,-50.4572,98.2282,2.43108e-05,-6.06889e-06,-3.48662e-06,-27.6456,-35.4592,153.948,475.724,-4164.3,22484.7,10826.2,11779,-1685.78,-139.193,-82.9087,30.7196,-1.99493e-05,3.57e-05,-1.17597e-05,-157.55,-85.3643,-135.792,9744.06,18428.1,8960.33
64,3,-224.44,-6340.96,14393.5,-61.9737,-47.9748,89.8659,2.41416e-05,-6.23813e-06,-3.15937e-06,-27.6182,-35.7987,154.277,349.771,-5153.41,22619,10759.1,11728.8,-1815.87,-138.354,-79.803,37.3105,-2.01762e-05,3.57e-05,-1.18505e-05,-158.096,-84.5439,-136.338,9814.98,19897.2,7832.45
64,4,-569.508,-6799.65,14697.6,-59.5598,-46.4721,79.3517,2.38256e-05,-6.32839e-06,-2.70804e-06,-27.5782,-36.1261,154.564,430.536,-5557.05,23167.3,10671.4,11749.8,-1756.32,-137.112,-77.0279,43.8792,-2.04032e-05,3.57e-05,-1.19188e-05,-158.618,-83.6787,-136.89,10041.3,18221.5,7339.69
65,0,-775.297,-7121.01,14962.6,-56.9798,-46.4699,68.3037,2.35097e-05,-6.41866e-06,-2.2567e-06,-27.5163,-36.4431,154.81,0,-7385.76,23364.2,10659.9,11816.1,-1655.6,-136.164,-74.0042,50.5855,-2.06302e-05,3.57e-05,-1.18075e-05,-159.112,-82.7689,-137.45,10000.4,18611.1,6868.19
65,1,-624.272,-7239.6,15247.9,-54.0261,-47.3788,57.4562,2.35351e-05,-6.41584e-06,-2.39495e-06,-27.4229,-36.7496,155.02,-55.4175,-4775.38,23752.4,10631.9,11902.8,-1590.46,-134.993,-70.7541,57.5225,-2.08572e-05,3.57e-05,-1.12627e-05,-159.572,-81.8104,-138.019,8040.35,17076.7,6856.19
65,2,-292.621,-7314.52,15515.2,-49.9115,-49.0524,47.6011,2.36984e-05,-6.3754e-06,-2.77138e-06,-27.298,-37.0391,155.203,-926.08,-7168.61,23870.5,10582.6,11977.2,-1671.46,-133.767,-67.5994,64.9598,-2.10842e-05,3.57e-05,-1.0718e-05,-160,-80.8033,-138.596,7080.39,16168.4,7269.54
65,3,181.914,-7314.84,15670.2,-44.6568,-50.1525,39.1624,2.38789e-05,-6.33027e-06,-3.17758e-06,-27.1474,-37.3032,155.36,327.061,-6755.79,24863.6,10610.4,12071.1,-1679.98,-131.855,-64.804,72.3709,-2.1141e-05,3.57851e-05,-1.01854e-05,-160.398,-79.75,-139.174,9491.38,17854.8,6817.09
65,4,692.04,-7270.03,15785.6,-38.4465,-50.6614,32.1578,2.39128e-05,-6.30609e-06,-3.03897e-06,-26.9764,-37.5341,155.495,908.263,-6559.13,24107.8,10580.1,12234.6,-1659.56,-129.726,-62.1414,79.2218,-2.08713e-05,3.60334e-05,-9.67607e-06,-160.772,-78.6527,-139.75,10235.3,19151.5,8062.36
66,0,1103.05,-7203.18,15917.1,-31.4646,-50.5665,26.3097,2.382e-05,-6.3e-06,-2.43003e-06,-26.7896,-37.7266,155.61,1394.72,-5846.53,24186.3,10583.7,12372.4,-1632.9,-127.831,-59.494,85.4381,-2.04628e-05,3.63512e-05,-9.17671e-06,-161.125,-77.5119,-140.325,9694.52,18907.5,7990.8
66,1,1393.46,-7159.11,16114.3,-24.3476,-50.016,21.3094,2.36846e-05,-6.3e-06,-1.66275e-06,-26.5903,-37.8801,155.709,2148.17,-5971.67,25189.6,10649.4,12481.8,-1608.82,-126.541,-57.1592,91.1124,-2.01887e-05,3.65045e-05,-8.74462e-06,-161.458,-76.3306,-140.9,9712.74,18571.9,7629.39
66,2,1554.21,-7140.23,16336.9,-17.648,-49.4165,17.1655,2.35598e-05,-6.35306e-06,-1.22442e-06,-26.38,-37.9978,155.799,2353.93,-7429.65,25670.3,10732,12576.6,-1592.82,-125.951,-55.4878,96.1801,-2.02544e-05,3.62427e-05,-8.48236e-06,-161.77,-75.1123,-141.477,9945.17,18592.8,8546.7
66,3,1502.74,-7077.29,16485.8,-11.4539,-49.1952,14.0471,2.34592e-05,-6.527e-06,-1.53559e-06,-26.1584,-38.084,155.885,1703.06,-7254.94,26375.7,10828,12598,-1566.13,-125.731,-54.4881,100.538,-2.0663e-05,3.55617e-05,-8.39157e-06,-162.068,-73.8577,-142.054,9382.14,17830.7,8505.36
66,4,1235.5,-6978.64,16635.5,-5.99965,-49.6228,11.765,2.33689e-05,-6.75267e-06,-2.16747e-06,-25.9246,-38.1422,155.97,465.995,-7117.93,26631.6,10870.2,12616.1,-1493.1,-125.494,-54.0511,104.428,-2.10575e-05,3.48968e-05,-8.30077e-06,-162.357,-72.568,-142.627,9207.36,18013.9,9344.82
67,0,781.049,-7119.4,16825.6,-0.720407,-51.1763,11.0186,2.32787e-05,-6.97834e-06,-2.79934e-06,-25.6761,-38.1731,156.059,478.373,-6598.91,25958.8,10869.5,12618.7,-1354.95,-125.276,-54.4871,107.85,-2.134e-05,3.43599e-05,-8.20998e-06,-162.637,-71.2478,-143.194,7984.86,18822,7341.04
67,1,448.82,-7224.39,16808.3,4.74048,-53.9066,11.6165,2.32529e-05,-6.97837e-06,-2.52866e-06,-25.4075,-38.1719,156.156,1554.33,-5824.78,26061.2,10859.4,12497.5,-1180.44,-124.766,-56.1531,110.365,-2.14308e-05,3.40421e-05,-8.11918e-06,-162.919,-69.8979,-143.746,9455.88,18958.4,10683.1
67,2,29.8339,-7291.01,16736.2,10.4189,-57.4998,13.0632,2.325e-05,-6.89813e-06,-1.93692e-06,-25.1171,-38.142,156.268,536.098,-7533.02,25698.9,10788.3,12333,-1017.82,-124.255,-58.3322,112.29,-2.15216e-05,3.37244e-05,-8.02839e-06,-163.207,-68.5225,-144.279,8965.42,19217.4,8257.33
67,3,-396.615,-7406.96,16599.5,16.1234,-61.9312,15.1306,2.325e-05,-6.80786e-06,-1.30505e-06,-24.8013,-38.0845,156.397,1025.92,-6448.92,26750.7,10725.9,12188.4,-875.807,-123.83,-60.3688,113.555,-2.18065e-05,3.36605e-05,-7.81813e-06,-163.498,-67.1291,-144.795,9695.79,18850.8,8560.4
67,4,-841.052,-7506.57,16497.5,21.8071,-66.1619,17.3149,2.31195e-05,-6.4348e-06,-1.04303e-06,-24.4619,-37.9992,156.544,650.059,-5594.13,26776.8,10679.9,12064,-849.748,-123.337,-62.3845,114.438,-2.2374e-05,3.3966e-05,-7.43402e-06,-163.791,-65.7201,-145.293,9485,17512.9,8355.97
68,0,-1174.44,-7541.88,16383.2,27.3027,-70.2237,19.864,2.2882e-05,-5.83008e-06,-1.08398e-06,-24.0997,-37.8878,156.712,89.1332,-6292.67,26521.5,10691.3,11947.7,-889.648,-122.36,-64.2043,115.363,-2.30549e-05,3.442e-05,-6.98005e-06,-164.086,-64.2968,-145.772,9438.81,17524.9,9246.87
68,1,-1326.58,-7618.07,16203.6,32.5311,-74.3811,22.6659,2.26113e-05,-5.15316e-06,-1.21937e-06,-23.7148,-37.752,156.902,0,-7779.17,26295.2,10747.9,11834.3,-951.571,-120.886,-65.6532,116.613,-2.36362e-05,3.47017e-05,-6.62577e-06,-164.379,-62.8604,-146.229,10199.2,18364,9780.55
68,2,-1373.92,-7773.44,15972.1,37.4219,-78.1922,25.2063,2.24946e-05,-4.71835e-06,-1.2337e-06,-23.3091,-37.5926,157.11,-383.082,-8310.64,25036,10803.1,11741.5,-1034.01,-119.217,-66.6118,118.233,-2.40012e-05,3.46099e-05,-6.48779e-06,-164.667,-61.4099,-146.666,10436.6,18298.6,8676.08
68,3,-1419.27,-7891.13,15719.9,41.9106,-80.8492,27.3873,2.27237e-05,-4.82699e-06,-9.76301e-07,-22.8884,-37.4107,157.334,-1021.55,-7143.19,23196.5,10811.4,11706.9,-1113.18,-117.37,-66.9139,120.137,-2.41827e-05,3.42013e-05,-6.53319e-06,-164.949,-59.9433,-147.084,9747.45,17992.5,8907.06
68,4,-1443.52,-8006.08,15453.7,46.1938,-82.3714,29.6074,2.30847e-05,-5.14288e-06,-6.15276e-07,-22.458,-37.2074,157.573,0,-6795.42,23792.5,10686.6,11739.3,-1149.92,-114.906,-66.6165,122.299,-2.43786e-05,3.38072e-05,-6.55229e-06,-165.221,-58.4626,-147.482,10405.6,18253,9075.68
69,0,-1422.55,-8013.89,15215.3,49.9352,-83.0432,31.1369,2.34457e-05,-5.45878e-06,-2.54251e-07,-22.022,-36.984,157.822,0,-7679.13,24981.1,10455.6,11752.7,-1146.14,-111.824,-66.363,124.727,-2.4689e-05,3.35283e-05,-6.36105e-06,-165.478,-56.9733,-147.858,9338.58,18926.6,7768.41
69,1,-1378.37,-7916.27,14885,54.5203,-82.7905,32.0631,2.33726e-05,-5.70788e-06,-4.94424e-07,-21.584,-36.731,158.077,-322.424,-7548.38,23916.8,10297,11823.7,-1225.06,-108.43,-66.331,127.414,-2.51413e-05,3.33926e-05,-5.90867e-06,-165.716,-55.4755,-148.206,9214.16,19344.4,8806.84
69,2,-1428.29,-7855.95,14578.8,58.999,-81.6669,32.027,2.31639e-05,-5.93612e-06,-9.22248e-07,-21.1486,-36.4497,158.327,-177.56,-8460.31,22075,10120.5,11990.6,-1302.06,-105.119,-66.4984,130.582,-2.55937e-05,3.32569e-05,-5.4563e-06,-165.938,-53.9676,-148.528,9871.62,18425.8,8675.57
69,3,-1539.38,-7836.75,14383.3,63.1407,-79.789,31.1593,2.29382e-05,-6.16177e-06,-1.37353e-06,-20.7185,-36.142,158.569,-946.151,-7695.93,22934.2,9937.37,12171.7,-1302.35,-102.796,-67.2055,133.919,-2.58387e-05,3.31385e-05,-5.14217e-06,-166.148,-52.4433,-148.827,9039.33,18180.1,7824.14
69,4,-1638.06,-7790.67,14268.5,67.4915,-77.6787,29.2979,2.24423e-05,-5.93695e-06,-1.37435e-06,-20.2923,-35.8067,158.8,-326.74,-6543.52,22311.3,9826.98,12337.3,-1314.42,-101.288,-68.5954,137.251,-2.58403e-05,3.30403e-05,-4.99031e-06,-166.35,-50.8969,-149.104,8752.74,19610.3,8801.29
70,0,-1716.25,-7722.9,14236,71.7708,-75.6595,27.2019,2.17356e-05,-5.36086e-06,-1.02391e-06,-19.8693,-35.4452,159.022,-794.746,-6584.29,22417,9722.54,12464.1,-1368.92,-100.466,-70.4373,140.421,-2.57498e-05,3.29498e-05,-4.89983e-06,-166.551,-49.3218,-149.36,8968.26,19490.7,9114.25
70,1,-1797.82,-7630.46,14346.6,75.4549,-74.44,24.9008,2.09685e-05,-4.68394e-06,-5.72627e-07,-19.4449,-35.0617,159.234,-1453.34,-6747.14,23168.7,9599.91,12547,-1457.71,-100.346,-72.4495,143.448,-2.58326e-05,3.28492e-05,-4.74821e-06,-166.754,-47.713,-149.598,8705.82,18703.8,8956.49
70,2,-1861.33,-7503.08,14599.4,78.4109,-74.5778,22.2875,2.05088e-05,-4.20064e-06,-1.89683e-07,-19.0123,-34.6613,159.436,-539.743,-5933.97,22830.5,9516.49,12566,-1550.11,-100.631,-74.5107,146.47,-2.62584e-05,3.27283e-05,-4.47553e-06,-166.957,-46.0709,-149.819,8166.21,19030.3,9205.66
70,3,-1867.81,-7367.12,14882.4,80.937,-75.875,19.7891,2.07299e-05,-4.14599e-06,4.19741e-08,-18.5652,-34.2485,159.632,0,-5554.67,22595.5,9495.42,12506.1,-1585.04,-100.599,-76.514,149.541,-2.69369e-05,3.25926e-05,-4.11363e-06,-167.154,-44.4009,-150.021,8007.38,18660.4,8247.06
70,4,-1863.27,-7233.75,15132.6,83.2681,-78.1274,17.0248,2.11812e-05,-4.23624e-06,2.22487e-07,-18.0962,-33.8284,159.832,-46.4845,-6600.75,23080.5,9485.78,12443.5,-1525.07,-99.7671,-78.1003,152.589,-2.75971e-05,3.24333e-05,-3.76487e-06,-167.343,-42.7082,-150.202,7221.93,18159,7645.87
71,0,-1714.4,-6964.1,15427.6,84.5276,-82.0245,14.7943,2.16325e-05,-4.3265e-06,4.02999e-07,-17.5996,-33.4061,160.033,-464.845,-6929.65,24861.9,9555.88,12348.2,-1551.6,-98.4715,-79.1134,155.606,-2.81102e-05,3.20847e-05,-3.52119e-06,-167.519,-40.9974,-150.362,8835.32,18178.2,6472.62
71,1,-1719.82,-6945.53,15521.3,84.6495,-86.7257,13.1069,2.13927e-05,-4.34765e-06,3.76194e-07,-17.0704,-32.9873,160.23,599.502,-5320.58,25950.6,9665.8,12188.2,-1618.42,-97.2019,-79.5539,158.429,-2.84721e-05,3.15419e-05,-3.38547e-06,-167.677,-39.2718,-150.502,9912.31,17760.1,7092.82
71,2,-1719.87,-7041.26,15572.5,84.5275,-91.5071,10.9728,2.09649e-05,-4.35e-06,2.92988e-07,-16.5114,-32.5728,160.421,138.304,-5238.04,26608.7,9701.9,12048.5,-1656.71,-95.7469,-79.0428,161.687,-2.8834e-05,3.0999e-05,-3.24976e-06,-167.815,-37.5282,-150.628,8642.34,17493.3,7598.88
71,3,-1765.17,-7131.3,15591.9,83.8693,-96.1003,9.56973,2.05137e-05,-4.35e-06,2.02732e-07,-15.9266,-32.164,160.603,-783.174,-6043.31,25882,9738.16,11905.3,-1869.48,-93.9666,-77.5605,164.93,-2.90443e-05,3.06835e-05,-3.17088e-06,-167.928,-35.7723,-150.743,7748.73,17956.2,8535
71,4,-1857.24,-7170.45,15520,83.3105,-100.416,9.19493,2.02953e-05,-4.30342e-06,1.59059e-07,-15.3186,-31.7601,160.78,-1235.89,-7322.93,25668.4,9866.36,11796.5,-2138.13,-91.8614,-75.3274,167.452,-2.91e-05,3.06e-05,-3.15e-06,-168.008,-34.0182,-150.848,8849.44,17729.5,9023.17
72,0,-1955.54,-7256.2,15389.6,83.2963,-104.579,8.64641,2.025e-05,-4.22222e-06,1.5e-07,-14.6867,-31.3584,160.953,-657.904,-6700.5,25542.9,9976.15,11700.6,-2371.73,-89.4858,-72.4674,169.307,-2.91e-05,3.06e-05,-3.15e-06,-168.054,-32.2727,-150.946,9555.12,17706,8259.32
72,1,-2074.89,-7358.32,15134.1,83.7921,-108.481,7.8177,2.025e-05,-4.13196e-06,1.5e-07,-14.0309,-30.9571,161.126,-356.131,-5796.31,23918.6,10014,11610.2,-2485.14,-87.0147,-69.0296,170.797,-2.91557e-05,3.05777e-05,-3.17228e-06,-168.066,-30.5395,-151.038,9369.08,17446,7127.54
72,2,-2181.75,-7390.65,14732.9,84.5084,-111.846,7.04252,2.01558e-05,-3.91219e-06,3.73704e-07,-13.3537,-30.5551,161.298,-1053.76,-7030.09,22716.7,10010.8,11549.8,-2459.22,-84.6257,-64.8809,172.117,-2.93147e-05,3.05141e-05,-3.23587e-06,-168.038,-28.8242,-151.13,9713.68,17664.7,6732.25
72,3,-2197.45,-7378.45,14313,85.349,-114.338,5.86918,1.98558e-05,-3.40943e-06,1.08622e-06,-12.6598,-30.1501,161.467,-1262.38,-8157.66,24047.5,9966.08,11492,-2389.48,-82.1689,-59.8296,173.267,-2.95409e-05,3.04237e-05,-3.32635e-06,-167.963,-27.1347,-151.227,10208.7,19469.8,6891.91
72,4,-2248.21,-7361.07,13867.2,86.6,-115.356,4.49799,1.94948e-05,-2.82276e-06,1.94365e-06,-11.9571,-29.7381,161.627,-749.484,-6179.7,21110.1,9881.83,11315.2,-2341.16,-79.0277,-54.1671,174.054,-2.97842e-05,3.02787e-05,-3.41969e-06,-167.838,-25.4796,-151.328,8821.04,16968.4,7261
73,0,-2364.16,-7370.14,13415.9,87.9769,-115.041,3.07771,1.91338e-05,-2.2361e-06,2.80109e-06,-11.2527,-29.3172,161.777,-2351.87,-7561.17,21606.8,9851.76,11113.4,-2197.69,-75.162,-48.6252,174.822,-3.01651e-05,2.96984e-05,-3.53594e-06,-167.664,-23.8628,-151.431,7691.29,15332.8,6746.98
73,1,-2117.56,-7384,12901.5,89.7025,-113.258,0.68684,1.87727e-05,-2.14932e-06,2.69446e-06,-10.5542,-28.8827,161.911,-235.187,-7859.74,21857.6,9875.11,11035.9,-2090.82,-70.4911,-43.2707,175.614,-3.06627e-05,2.87484e-05,-3.67166e-06,-167.438,-22.2924,-151.532,9074.54,18157.2,7257.96
73,2,-2014.73,-7329.94,12472.5,91.3542,-109.645,-0.76212,1.84117e-05,-2.17979e-06,2.3617e-06,-9.87392,-28.4349,162.033,-84.9156,-8595.11,20705.2,9907.18,11101.8,-2017.88,-65.3514,-38.7212,176.645,-3.11604e-05,2.77984e-05,-3.80737e-06,-167.17,-20.7624,-151.624,7586.12,17172.8,6307.81
73,3,-1829.7,-7305.76,12004.6,93.6784,-104.494,-1.93142,1.80507e-05,-2.22492e-06,2.00068e-06,-9.21809,-27.97,162.149,-264.248,-6779.48,21061.8,9849.14,11166.9,-1988.99,-60.5742,-34.9224,177.725,-3.13901e-05,2.72606e-05,-3.737e-06,-166.867,-19.264,-151.706,7759.24,17004.2,7059.79
73,4,-1730.24,-7281.19,11566.8,95.9721,-97.9669,-2.92994,1.78821e-05,-2.24598e-06,1.83213e-06,-8.59513,-27.4872,162.258,34.558,-6460.75,21308.6,9721.14,11209.1,-2018.87,-56.4735,-31.948,178.522,-3.13808e-05,2.70904e-05,-3.48281e-06,-166.538,-17.7933,-151.777,8216.86,17008,8276.5
74,0,-1643.44,-7205.66,11130.8,98.5893,-90.6269,-3.78649,1.785e-05,-2.25e-06,1.8e-06,-8.00974,-26.9829,162.356,139.467,-6016.72,21058.2,9580.87,11277.4,-2068.16,-53.2544,-30.3587,179.033,-3.12903e-05,2.70452e-05,-3.16615e-06,-166.189,-16.3459,-151.833,8158.82,16812,8240.83
74,1,-1538.82,-7152.49,10682.9,101.953,-82.9487,-4.39212,1.785e-05,-2.25e-06,1.8e-06,-7.46337,-26.4529,162.447,10.5693,-5596.16,19407.5,9446.74,11363,-2163.15,-50.6041,-30.5884,179.327,-3.14054e-05,2.70725e-05,-2.93413e-06,-165.833,-14.9147,-151.868,8273.51,17538.5,7832.13
74,2,-1457.57,-7162.46,10306.5,105.436,-75.1644,-4.77625,1.78378e-05,-2.07978e-06,1.83647e-06,-6.95662,-25.8972,162.531,-65.1163,-6367.18,17383.8,9273.02,11387.7,-2320.35,-48.304,-32.6613,179.286,-3.18797e-05,2.72266e-05,-2.85e-06,-165.483,-13.4929,-151.872,8725,18463.9,7338.64
74,3,-1406.86,-7165.9,10099.6,108.216,-67.5199,-5.15251,1.77994e-05,-1.54222e-06,1.95167e-06,-6.48957,-25.3194,162.608,-222.967,-6713.03,18276.1,9035.86,11323,-2448.32,-46.6226,-36.3767,178.793,-3.25582e-05,2.74527e-05,-2.85e-06,-165.147,-12.0765,-151.841,8578.3,17569.2,5965.16
74,4,-1459,-7211.67,10010.2,111.194,-60.4549,-5.34499,1.77543e-05,-9.10424e-07,2.08705e-06,-6.05932,-24.7186,162.677,-33.9471,-6252.8,20664.9,8857.13,11272.5,-2453.99,-45.4387,-41.538,178.238,-3.32027e-05,2.75766e-05,-2.8469e-06,-164.832,-10.6611,-151.769,7847.61,17553.5,7277.94
75,0,-1547.35,-7213.97,9814.93,114.323,-54.347,-4.98242,1.77092e-05,-2.7863e-07,2.22244e-06,-5.66107,-24.0951,162.742,-339.471,-6558.32,19248.1,8816.65,11171.3,-2343.92,-44.4988,-47.855,178.339,-3.35741e-05,2.68813e-05,-2.81898e-06,-164.544,-9.23852,-151.651,5285.04,16418.9,8016.66
75,1,-1712.25,-7186.88,9755.35,116.518,-50.0288,-4.7567,1.77746e-05,-2.36581e-07,2.17353e-06,-5.28754,-23.4542,162.805,396.386,-7113.26,19576.4,8836.17,11041.5,-2239.58,-43.4492,-55.8699,178.905,-3.3755e-05,2.56147e-05,-2.77374e-06,-164.293,-7.79906,-151.471,7839.93,18089.9,7259.7
75,2,-1876.17,-7219.97,9817.7,118.002,-46.546,-4.42423,1.78621e-05,-3.12137e-07,2.08786e-06,-4.9318,-22.8028,162.866,95.6295,-7377.83,19364.8,8832.24,10922.5,-2143.06,-42.253,-63.7559,179.662,-3.3936e-05,2.4348e-05,-2.7285e-06,-164.072,-6.34649,-151.235,8271.23,17705.6,6675.75
75,3,-2083.95,-7156.55,9868.01,119.368,-44.3251,-4.0123,1.79524e-05,-4.02393e-07,1.99761e-06,-4.58679,-22.142,162.925,-985.613,-7270.46,20878.5,8919.99,10753.6,-2136.35,-40.5736,-71.3791,180.496,-3.4117e-05,2.37495e-05,-2.79462e-06,-163.884,-4.8754,-150.944,8000.72,17139.6,8177.09
75,4,-2184.56,-7051.47,9861.92,120.011,-43.2364,-3.24159,1.79682e-05,-1.20215e-07,1.93218e-06,-4.24762,-21.4773,162.981,-1172.63,-5751.32,19815.5,9064.08,10468.2,-2110.47,-38.8888,-78.5865,180.81,-3.42979e-05,2.3674e-05,-2.9479e-06,-163.728,-3.39098,-150.599,7452.96,16255,8387.45
76,0,-2252.38,-6932.14,9830.37,119.636,-42.9847,-2.31821,1.79335e-05,4.13885e-07,1.88355e-06,-3.91067,-20.8149,163.035,-959.349,-4584.86,18498,9258.4,10143.3,-1985,-37.6904,-85.0466,180.538,-3.44789e-05,2.37644e-05,-3.12885e-06,-163.599,-1.90101,-150.207,7487.64,15567.7,7452.99
76,1,-2310.21,-6790.18,9750.99,118.625,-43.3198,-0.892333,1.78884e-05,1.00055e-06,1.83842e-06,-3.57347,-20.1589,163.09,-541.798,-4579.5,18064.3,9483.92,9818.27,-1844.31,-36.8946,-90.3382,180.054,-3.46598e-05,2.39071e-05,-3.33589e-06,-163.487,-0.411398,-149.776,8315.45,15158.5,7080.27
76,2,-2304.35,-6589.97,9617.7,117.076,-44.1177,0.830884,1.76928e-05,1.38654e-06,1.89363e-06,-3.23381,-19.5131,163.148,-251.447,-5130.99,18167.8,9668.86,9510.66,-1776.99,-35.8213,-94.454,179.513,-3.48408e-05,2.41361e-05,-3.58613e-06,-163.387,1.07041,-149.312,8802.07,14336.1,7543.7
76,3,-2292.9,-6323.78,9489.8,114.734,-45.1424,1.83181,1.71761e-05,1.34449e-06,2.16286e-06,-2.89038,-18.8818,163.207,-803.69,-5802.86,19037.6,9761.76,9268.42,-1756.32,-33.6705,-97.4605,178.663,-3.50217e-05,2.44076e-05,-3.85755e-06,-163.291,2.5319,-148.817,8197.27,13702.1,7945.32
76,4,-2419.66,-6116.33,9338.78,112.387,-45.8713,2.7852,1.65895e-05,1.2091e-06,2.47876e-06,-2.54489,-18.2647,163.267,-753.455,-5973.37,17795.5,9843.53,9068.54,-1805.44,-30.1186,-98.4781,177.548,-3.52394e-05,2.46088e-05,-4.10894e-06,-163.189,3.95963,-148.298,8472.36,16259.4,8390.9
77,0,-2458.97,-6085.3,9115.64,109.759,-47.1619,4.09138,1.60028e-05,1.07372e-06,2.79465e-06,-2.1948,-17.6637,163.327,-1542.17,-5262.1,18656.6,9946.06,8989.41,-1951.4,-25.4805,-98.4044,176.629,-3.5751e-05,2.4249e-05,-4.2e-06,-163.075,5.34734,-147.759,8610.72,17042.3,6965.92
