Devices,,,,,,,,,,,,,,,,
250,,,,,,,,,,,,,,,,
,,TS-01902 - accel,,,TS-01902 - gyro,,,TS-01902 - mag,,,TS-01902 - Global Angle,,,TS-01902 - HighG,,
127,4,-124.413,-6204.78,2325.19,-29.3332,-170.928,28.2781,9.89E-06,-2.65E-05,-1.94E-05,-45.3284,13.4525,-24.7153,1004.49,-4578.6,10366.9
128,0,-195.195,-6163.59,1857.02,-35.2518,-170.347,28.1026,9.80E-06,-2.64E-05,-1.97E-05,-45.5819,12.8779,-24.2921,546.922,-4712.51,10885.8
128,1,-161.111,-6341.03,1369.29,-41.9432,-170.138,27.7065,9.93E-06,-2.64E-05,-1.99E-05,-45.8596,12.3093,-23.8689,1025.41,-5230.98,10616.4
128,2,-148.347,-6670.42,897.743,-48.0088,-169.463,26.5584,1.03E-05,-2.63E-05,-1.99E-05,-46.1593,11.7468,-23.4493,1428.6,-5179.2,9598.04
128,3,-374.296,-7035.09,365.936,-53.5454,-168.19,24.8569,1.07E-05,-2.63E-05,-1.98E-05,-46.4787,11.1908,-23.0362,364.784,-5776.08,8596.44
128,4,-743.144,-7385.55,-27.6456,-58.9685,-167.021,23.6243,1.11E-05,-2.62E-05,-1.98E-05,-46.8176,10.6416,-22.6281,-383.386,-8175.35,8652.69
129,0,-1063.08,-7326.31,-244.16,-65.9035,-167.073,23.1271,1.14E-05,-2.60E-05,-2.00E-05,-47.1821,10.097,-22.2202,-956.746,-7123.87,7602.24
129,1,-1265.32,-7533.29,-53.0363,-73.2883,-168.621,25.1205,1.18E-05,-2.58E-05,-2.03E-05,-47.5778,9.55625,-21.7992,-95.6746,-7879.27,8686.69
129,2,-1209.44,-7608.18,418.685,-82.1025,-171.973,30.2505,1.21E-05,-2.56E-05,-2.05E-05,-48.0073,9.0155,-21.3439,-239.023,-7823.25,9427.49
129,3,-894.538,-7954.4,1074.45,-93.1727,-175.107,37.6857,1.17E-05,-2.56E-05,-2.08E-05,-48.4789,8.48385,-20.851,-474.971,-7503.44,9194.04
129,4,-237.116,-8430.62,1634.64,-103.907,-176.535,45.3739,1.12E-05,-2.57E-05,-2.11E-05,-49.0428,7.97849,-20.3216,-337.386,-8347.41,9175.7
130,0,400.938,-9074.34,2051.8,-112.802,-176.002,52.7082,1.06E-05,-2.57E-05,-2.14E-05,-49.6657,7.49267,-19.7617,853.861,-9274.22,11079.6
130,1,693.567,-9639.06,2385.75,-119.762,-173.398,58.4713,1.04E-05,-2.57E-05,-2.18E-05,-50.3107,7.02552,-19.1833,2002.04,-9801.67,12897.3
130,2,665.462,-9925.47,2633.9,-125.106,-168.267,62.1955,1.05E-05,-2.53E-05,-2.21E-05,-50.9675,6.58803,-18.5985,2011.5,-9928.03,12138.3
130,3,574.025,-10074.8,2751.78,-128.804,-160.7,64.9868,1.07E-05,-2.50E-05,-2.25E-05,-51.6288,6.188,-18.0174,1665.5,-9311.09,10526
130,4,590.583,-9969.13,2807.49,-130.924,-152.487,66.5563,1.08E-05,-2.48E-05,-2.28E-05,-52.2869,5.82453,-17.4517,1557.54,-8871.61,11675.3
131,0,602.104,-9650.53,2889.28,-134.312,-145.319,68.6746,1.11E-05,-2.48E-05,-2.26E-05,-52.9449,5.4928,-16.893,1362.77,-6914.27,14721
131,1,546.923,-9223.65,3121.43,-136.674,-137.929,71.7084,1.14E-05,-2.48E-05,-2.24E-05,-53.5941,5.19907,-16.3376,2525.86,-8742.52,11460.3
131,2,125.881,-9087.02,3315.53,-138.876,-133.623,73.1636,1.16E-05,-2.49E-05,-2.22E-05,-54.2407,4.93008,-15.7789,1249.45,-7289.2,12888.2
131,3,-444.261,-8955.17,3483.86,-141.818,-130.921,72.9127,1.17E-05,-2.49E-05,-2.22E-05,-54.8892,4.68092,-15.2207,805.525,-8560.17,13912.9
131,4,-1023.84,-8612.76,3606.02,-143.29,-132.027,72.847,1.17E-05,-2.49E-05,-2.22E-05,-55.5328,4.43633,-14.6545,206.773,-8592.35,12789.9
132,0,-1638.62,-8319.68,3616.93,-144.259,-136.873,72.6205,1.17E-05,-2.49E-05,-2.22E-05,-56.1752,4.18253,-14.0714,143.75,-8585.81,12157
132,1,-2264.64,-8106.08,3453.75,-145.838,-144.603,72.0586,1.16E-05,-2.49E-05,-2.26E-05,-56.8237,3.90961,-13.4666,-280.835,-8134.44,11831.7
132,2,-2749.81,-7935.68,3260.19,-148.436,-154.474,71.3888,1.13E-05,-2.50E-05,-2.34E-05,-57.4842,3.60869,-12.8393,-1469.44,-7042.03,10947.5
132,3,-2986.72,-8016.91,3273.57,-152.912,-165.67,69.9305,1.10E-05,-2.50E-05,-2.42E-05,-58.1643,3.27047,-12.1921,-1477.67,-7816.04,11074.7
132,4,-3124.84,-8352.93,3358.86,-159.813,-177.574,66.7507,1.09E-05,-2.50E-05,-2.49E-05,-58.8747,2.88862,-11.5305,-953.56,-8372.49,11553.3
133,0,-3283.86,-8946.56,3602.99,-166.815,-188.597,63.0746,1.15E-05,-2.50E-05,-2.47E-05,-59.6136,2.4639,-10.8611,-3261.04,-7763.44,13372.6
133,1,-3343.63,-9886.34,3896.28,-174.704,-198.742,60.7461,1.21E-05,-2.50E-05,-2.46E-05,-60.368,1.92944,-10.2161,-713.093,-8051.91,13977.6
133,2,-3321.34,-10972.4,4360.56,-179.354,-209.026,60.0758,1.26E-05,-2.49E-05,-2.45E-05,-61.1403,1.35815,-9.55048,-2682.25,-10191.3,13214.3
133,3,-3189.64,-11944.2,4649.21,-181.997,-219.285,62.8958,1.28E-05,-2.44E-05,-2.49E-05,-61.9225,0.752805,-8.84323,-762.348,-12503.9,13489.4
133,4,-2811.03,-12924.1,4861.2,-180.597,-228.916,68.4333,1.28E-05,-2.39E-05,-2.54E-05,-62.6968,0.122584,-8.09083,-618.215,-12813.1,12941.1
134,0,-2322.54,-13900.8,4954.38,-176.497,-237.329,74.7716,1.29E-05,-2.34E-05,-2.59E-05,-63.4532,-0.52563,-7.29633,-2192.1,-13230.1,13253.2
134,1,-1781.64,-14569.1,5023.33,-171.066,-243.468,81.6129,1.30E-05,-2.33E-05,-2.62E-05,-64.1857,-1.18172,-6.46315,-2156.62,-14361.4,14137.8
134,2,-1202.36,-14849.3,5150.02,-164.367,-247.195,89.0522,1.32E-05,-2.37E-05,-2.65E-05,-64.8887,-1.83616,-5.59444,-310.819,-14951.5,13901.2
134,3,-613.759,-14921.1,5209.86,-156.936,-249.218,96.839,1.34E-05,-2.41E-05,-2.68E-05,-65.5594,-2.48132,-4.69257,549.838,-14784.4,12921.1
134,4,156.128,-14448.2,5187.36,-150.766,-248.516,106.765,1.35E-05,-2.44E-05,-2.71E-05,-66.2022,-3.10273,-3.75583,735.643,-14019.4,12159.4
135,0,627.09,-13856.1,5224.05,-146.355,-246.876,117.38,1.37E-05,-2.40E-05,-2.77E-05,-66.824,-3.6964,-2.78175,971.973,-11033,12027.9
135,1,944.453,-13460.2,5365.98,-142.159,-245.371,124.555,1.39E-05,-2.36E-05,-2.83E-05,-67.4238,-4.26561,-1.78235,1138.77,-13158.3,11986.9
135,2,1187.02,-13055.9,5329.8,-140.516,-243.673,130.593,1.41E-05,-2.32E-05,-2.88E-05,-68.0148,-4.81459,-0.766044,947.232,-13444.1,13544.4
135,3,978.389,-12803.5,5230.68,-138.569,-241.73,134.68,1.43E-05,-2.33E-05,-2.89E-05,-68.5942,-5.34786,0.260848,1165.37,-13299.4,14429.6
135,4,816.13,-12630.7,4944.68,-135.127,-238.79,138.164,1.45E-05,-2.35E-05,-2.88E-05,-69.1557,-5.86163,1.29365,1438.92,-12944.5,14343.6
136,0,574.889,-12605.9,4699.85,-131.116,-235.149,141.273,1.47E-05,-2.37E-05,-2.87E-05,-69.698,-6.35401,2.3289,1223.62,-12647.3,12734.2
136,1,128.875,-12746.4,4364.18,-126.649,-231.258,142.827,1.49E-05,-2.37E-05,-2.88E-05,-70.2188,-6.82797,3.36036,922.374,-12179.7,12027.3
136,2,-349.977,-12971.3,3828.53,-121.829,-226.296,142.217,1.49E-05,-2.34E-05,-2.91E-05,-70.7169,-7.28513,4.37929,728.453,-11571.9,12952.3
136,3,-672.892,-13241.5,3522.66,-117.517,-220.459,139.258,1.49E-05,-2.30E-05,-2.94E-05,-71.1935,-7.73013,5.37697,242.723,-11650,12811
136,4,-861.492,-13605.2,3703.14,-112.468,-218.805,131.721,1.50E-05,-2.28E-05,-2.96E-05,-71.6443,-8.18607,6.34608,340.767,-12647.5,13175.6
137,0,-1103.15,-13886,3713.99,-104.722,-219.322,122.491,1.57E-05,-2.27E-05,-2.93E-05,-72.058,-8.66328,7.28625,13.3346,-13374.4,10544.2
137,1,-1210.23,-13872.9,3799.92,-101.215,-220.785,113.041,1.65E-05,-2.26E-05,-2.89E-05,-72.4487,-9.16928,8.19361,431.869,-12307,13455
137,2,-1372.96,-13998.1,4021.73,-97.0948,-224.837,104.144,1.71E-05,-2.25E-05,-2.86E-05,-72.8152,-9.70959,9.08236,273.636,-12770.5,12705.8
137,3,-1311.74,-13613.8,4135.86,-90.6371,-232.177,98.1685,1.72E-05,-2.24E-05,-2.85E-05,-73.1475,-10.2875,9.974,273.978,-12453.6,12334.1
137,4,-999.945,-13075.9,4035.57,-84.4954,-241.343,94.7678,1.71E-05,-2.23E-05,-2.85E-05,-73.4479,-10.9082,10.8885,118.424,-12987,12617.3
138,0,-561.085,-12612.5,3784.81,-79.479,-250.716,92.2708,1.70E-05,-2.23E-05,-2.85E-05,-73.7205,-11.568,11.8248,478.373,-13572.1,13081.2
138,1,44.1355,-12226,3433.03,-74.5644,-259.066,89.5901,1.69E-05,-2.24E-05,-2.85E-05,-73.9653,-12.2603,12.7753,886.488,-13188.8,13436
138,2,758.706,-11884.9,3035.08,-69.3782,-265.752,86.4482,1.68E-05,-2.28E-05,-2.86E-05,-74.1814,-12.979,13.7328,1147.43,-11852.8,12905.9
138,3,1328.76,-11600.2,2601.57,-64.4507,-270.606,82.6692,1.67E-05,-2.32E-05,-2.86E-05,-74.3696,-13.7193,14.6898,1967.07,-10430.6,10977.2
138,4,1843.05,-11324.6,1907.59,-58.8475,-273.341,78.0883,1.68E-05,-2.36E-05,-2.87E-05,-74.5275,-14.4759,15.6394,1978.76,-10200,9495.25
139,0,2382.91,-10946.2,1192.35,-54.3486,-273.159,73.2883,1.72E-05,-2.37E-05,-2.87E-05,-74.6601,-15.2401,16.5729,3348.61,-7674.92,7280.34
139,1,2304.99,-10728.9,533.938,-51.4578,-271.893,68.8295,1.77E-05,-2.38E-05,-2.87E-05,-74.7731,-16.0075,17.4841,3828.53,-8898.29,10481.1
139,2,2051.89,-10754.4,131.732,-48.9272,-269.226,66.4046,1.81E-05,-2.37E-05,-2.87E-05,-74.8716,-16.7681,18.3804,2496.55,-10222.3,10389.5
139,3,1828.48,-10992.5,-119.241,-45.7784,-267.158,63.8315,1.81E-05,-2.31E-05,-2.87E-05,-74.9523,-17.5253,19.2631,1930.52,-11433.7,8736.3
139,4,1421.98,-11292,-396.347,-41.8041,-266.049,62.2853,1.80E-05,-2.23E-05,-2.87E-05,-75.0122,-18.279,20.1401,1355.14,-10773.2,8606.17
140,0,910.214,-11625.3,-745.595,-36.9607,-265.507,61.376,1.79E-05,-2.15E-05,-2.87E-05,-75.0477,-19.0313,21.0179,954.515,-10974.5,8511.97
140,1,479.726,-11950.8,-1179.11,-30.874,-266.431,60.5518,1.80E-05,-2.12E-05,-2.87E-05,-75.053,-19.7854,21.9009,755.585,-11336.1,7860.67
140,2,153.851,-12195.5,-1611.96,-24.3007,-269.334,59.7127,1.82E-05,-2.14E-05,-2.87E-05,-75.026,-20.5449,22.7916,566.325,-10632.5,7048.93
140,3,-119.553,-12431.1,-1833.38,-18.3303,-273.292,58.9913,1.84E-05,-2.15E-05,-2.86E-05,-74.9679,-21.3126,23.6925,505.995,-11204.3,6467.87
140,4,-189.637,-12937.4,-1767.84,-10.8425,-278.625,59.039,1.87E-05,-2.17E-05,-2.85E-05,-74.8728,-22.0891,24.6101,316.415,-12530.7,8786.66
141,0,-289.344,-13510.1,-1745.23,-3.2456,-284.654,58.8508,1.92E-05,-2.19E-05,-2.78E-05,-74.7391,-22.8767,25.5455,-105.687,-12986.5,8026.66
141,1,-156.113,-13590.2,-1814.26,5.00107,-291.265,59.5674,1.97E-05,-2.22E-05,-2.72E-05,-74.5601,-23.6756,26.507,247.049,-13655.4,6701.36
141,2,60.1704,-13521.2,-2047.11,11.3215,-297.51,59.8518,2.01E-05,-2.25E-05,-2.68E-05,-74.3475,-24.4877,27.4895,602.913,-13097.7,8506.41
141,3,389.529,-13434.8,-2353.88,17.8185,-304.081,60.3315,2.00E-05,-2.25E-05,-2.71E-05,-74.0994,-25.3113,28.4936,1041.95,-11499.4,6967.91
141,4,655.128,-13120.3,-2397.83,23.6567,-309.793,60.7988,1.98E-05,-2.25E-05,-2.77E-05,-73.8191,-26.1447,29.5167,1360.38,-12060.8,6465.03
142,0,841.244,-12747.1,-2359.74,27.3039,-313.677,60.8906,1.96E-05,-2.25E-05,-2.82E-05,-73.5149,-26.9893,30.5564,1595.36,-12642.2,6847.49
142,1,1034.05,-12325.1,-2293.14,29.1152,-315.706,60.8507,1.95E-05,-2.25E-05,-2.85E-05,-73.1947,-27.8404,31.6054,1769.93,-11782,6842.61
142,2,1311.41,-11759.8,-2163.98,29.7863,-316.35,61.5059,1.95E-05,-2.25E-05,-2.85E-05,-72.8657,-28.6891,32.6565,2008.03,-10291.7,6186.24
142,3,1641.1,-11189.7,-2104.09,28.9098,-315.793,63.2274,1.95E-05,-2.25E-05,-2.85E-05,-72.5368,-29.5282,33.7055,2174.9,-9429.77,5511.89
142,4,1840,-10803.3,-2078.08,26.9835,-313.711,65.0478,1.97E-05,-2.25E-05,-2.84E-05,-72.2159,-30.3523,34.7432,1329.75,-10825.6,6826.58
143,0,1950.54,-10503.1,-2066.54,23.7466,-309.842,67.2747,2.04E-05,-2.24E-05,-2.80E-05,-71.9194,-31.1699,35.7649,1534.14,-11860.3,5889.01
143,1,2085.8,-10274.4,-2061.95,20.2246,-303.767,70.2086,2.11E-05,-2.23E-05,-2.77E-05,-71.6969,-32.0107,36.7423,2447.75,-9949.51,4474.83
143,2,2285.06,-10009.1,-2017.19,16.2212,-295.411,72.9217,2.15E-05,-2.22E-05,-2.73E-05,-71.492,-32.8252,37.7005,3230.51,-9688.33,5240.31
143,3,2496.62,-9802.46,-2064.62,11.9161,-285.316,75.9524,2.11E-05,-2.19E-05,-2.68E-05,-71.309,-33.614,38.6423,2882.15,-9044.3,6590.57
143,4,2591.26,-9696.77,-2144.72,7.67303,-274.236,78.5742,2.05E-05,-2.16E-05,-2.63E-05,-71.1514,-34.3702,39.5607,3645.54,-9251.51,7418.92
144,0,2634.07,-9604.84,-2178.28,3.21047,-261.657,80.8705,2.00E-05,-2.13E-05,-2.59E-05,-71.0223,-35.0868,40.4481,4818.37,-8777.96,6972.36
144,1,2646.35,-9549.63,-2235.15,-1.35105,-247.44,83.2344,2.00E-05,-2.13E-05,-2.57E-05,-70.9259,-35.7585,41.3008,4594.17,-8859.47,6974.74
144,2,2617.74,-9600.49,-2318.31,-5.97148,-232.344,85.5118,2.06E-05,-2.15E-05,-2.57E-05,-70.8651,-36.3831,42.1163,3163.29,-9604.32,7026.06
144,3,2558.51,-9781.96,-2285.86,-11.2253,-217.101,86.9098,2.12E-05,-2.17E-05,-2.56E-05,-70.8377,-36.9592,42.8939,2322.93,-8402.53,5400.26
144,4,2347.94,-10196,-2210.05,-17.0631,-201.732,86.8896,2.15E-05,-2.19E-05,-2.55E-05,-70.8331,-37.4758,43.6402,2048.86,-9027.46,7938.5
145,0,2036.64,-10631.8,-2120.82,-22.1686,-186.926,86.5514,2.12E-05,-2.20E-05,-2.50E-05,-70.8205,-37.9056,44.3786,2870.24,-10396.6,7781.55
145,1,1644.75,-11129.3,-2088.7,-25.8297,-173.545,85.5772,2.09E-05,-2.21E-05,-2.45E-05,-70.8375,-38.2964,45.0701,717.56,-11405.5,7423.71
145,2,1257.69,-11844.4,-1992.71,-28.2775,-161.933,85.5587,2.05E-05,-2.22E-05,-2.42E-05,-70.8754,-38.6542,45.7301,1243.77,-10752.7,7440.93
145,3,920.597,-12351.7,-1814.62,-28.6187,-152.4,86.9107,2.02E-05,-2.22E-05,-2.44E-05,-70.9258,-38.98,46.3725,3142.8,-10518.7,7530.7
145,4,625.183,-12778.2,-1666.68,-27.8553,-144.285,88.9937,1.99E-05,-2.22E-05,-2.47E-05,-70.9856,-39.2738,47.0024,2431.32,-11939.6,5639.01
146,0,375.088,-13088.7,-1520.31,-26.0892,-137.731,91.5296,1.97E-05,-2.23E-05,-2.50E-05,-71.0506,-39.5361,47.6244,1088.04,-12377.3,5308.72
146,1,188.135,-13367.2,-1346.26,-23.1307,-132.675,94.184,1.98E-05,-2.25E-05,-2.50E-05,-71.116,-39.7667,48.241,900.002,-11617.8,7402.58
146,2,50.6337,-13604.7,-1180.89,-19.4615,-128.497,96.8507,2.03E-05,-2.29E-05,-2.47E-05,-71.1788,-39.9664,48.8545,832.661,-11429.2,7980.71
146,3,-50.7428,-13575.4,-1059.41,-16.0655,-124.635,99.6273,2.08E-05,-2.33E-05,-2.44E-05,-71.2389,-40.139,49.4688,5.96413,-12225.9,5248.27
146,4,-42.9934,-13370.3,-953.306,-13.4672,-120.928,101.783,2.13E-05,-2.34E-05,-2.42E-05,-71.2977,-40.2886,50.0824,11.2243,-13765.9,5146.88
147,0,-58.3221,-13054.7,-816.06,-12.3953,-116.437,103.182,2.15E-05,-2.31E-05,-2.43E-05,-71.3599,-40.4187,50.6908,-156.143,-13072.2,7341.69
147,1,-6.32424,-12622.5,-661.84,-11.5216,-112.183,103.758,2.18E-05,-2.28E-05,-2.44E-05,-71.4238,-40.5339,51.2951,127.515,-12405.4,8053.28
147,2,-121.729,-12260.2,-500.521,-11.8284,-107.721,104.801,2.20E-05,-2.24E-05,-2.44E-05,-71.4964,-40.6331,51.891,327.035,-11738.5,8750.13
147,3,-115.345,-12028.5,-438.194,-12.2945,-102.793,106.138,2.22E-05,-2.17E-05,-2.42E-05,-71.5793,-40.7137,52.4777,164.349,-11460.1,7801.57
147,4,-135.998,-11756.9,-330.264,-13.0946,-97.8523,107.384,2.24E-05,-2.10E-05,-2.39E-05,-71.6735,-40.7776,53.055,-6.86837,-11219.6,8079.21
148,0,-182.372,-11493.3,-182.239,-14.1889,-93.2825,108.404,2.25E-05,-2.05E-05,-2.37E-05,-71.7791,-40.8268,53.6224,38.3131,-11558.3,8525.5
148,1,-290.776,-11302.9,-86.036,-15.2916,-89.2387,109.534,2.24E-05,-2.06E-05,-2.36E-05,-71.8956,-40.8627,54.1822,96.0752,-11983.3,8502.06
148,2,-458.342,-11124.8,-74.0386,-16.1469,-85.5532,110.914,2.19E-05,-2.13E-05,-2.38E-05,-72.0214,-40.8873,54.7385,-260.402,-11724.3,8673.17
148,3,-579.95,-10919.4,-59.3458,-16.7453,-81.921,112.202,2.16E-05,-2.20E-05,-2.39E-05,-72.1553,-40.9015,55.2926,-472.306,-10450.2,8811.43
148,4,-720.32,-10859.3,62.3033,-17.2921,-78.4852,113.453,2.14E-05,-2.25E-05,-2.41E-05,-72.2988,-40.9034,55.8408,1263.64,-7609.75,8390.53
149,0,-810.248,-10811.7,45.6815,-17.3938,-76.0577,114.843,2.16E-05,-2.25E-05,-2.45E-05,-72.4572,-40.8971,56.382,0,-10817.9,10154.8
149,1,-912.002,-10715,51.9733,-18.3248,-74.3808,115.294,2.18E-05,-2.25E-05,-2.49E-05,-72.6502,-40.8945,56.9034,-290.342,-9692.5,8695.03
149,2,-1040.47,-10688.1,38.9421,-19.4649,-72.7062,114.814,2.20E-05,-2.24E-05,-2.50E-05,-72.8492,-40.8875,57.4166,700.877,-9457.14,7693.55
149,3,-1238.77,-10689.7,14.2199,-20.5736,-71.8605,114.196,2.19E-05,-2.21E-05,-2.48E-05,-73.0449,-40.8748,57.9266,156.099,-10443.4,9189.92
149,4,-1492.36,-10823.9,23.0446,-21.5085,-71.5918,113.567,2.18E-05,-2.17E-05,-2.44E-05,-73.223,-40.8514,58.4364,-20.1587,-10638.4,8847.87
150,0,-1740.87,-11081.8,57.3554,-22.0666,-72.1529,112.599,2.17E-05,-2.12E-05,-2.40E-05,-73.3904,-40.8264,58.9453,45.5465,-10348,8746.1
150,1,-1938.84,-11343.7,159.801,-22.6529,-73.8242,111.441,2.20E-05,-2.08E-05,-2.38E-05,-73.5542,-40.8091,59.4542,-434.086,-10740.5,9442.9
150,2,-2098.54,-11578.3,297.832,-23.2208,-76.2095,110.5,2.25E-05,-2.04E-05,-2.38E-05,-73.713,-40.8014,59.9667,-1535.02,-11401.2,9534.72
150,3,-2262.8,-11891.3,328.355,-22.8911,-78.7627,109.856,2.30E-05,-2.01E-05,-2.37E-05,-73.8633,-40.8029,60.487,-2067.39,-11185.3,8812.69
150,4,-2429.82,-12270.4,285.033,-21.7749,-81.9726,109.413,2.34E-05,-2.00E-05,-2.37E-05,-74.0013,-40.8146,61.02,-73.2119,-11479.8,6521.56
151,0,-2583.03,-12540.2,298.172,-19.7922,-84.96,109.018,2.37E-05,-2.03E-05,-2.38E-05,-74.1254,-40.8309,61.5626,-743.45,-11481,9143.96
151,1,-2579.68,-12705.9,235.454,-17.7276,-88.3254,109.472,2.40E-05,-2.07E-05,-2.39E-05,-74.2343,-40.8517,62.1213,-786.452,-12209.4,10623.6
151,2,-2431.02,-12875.5,238.175,-15.3586,-91.3229,110.825,2.43E-05,-2.10E-05,-2.41E-05,-74.3305,-40.8738,62.6985,-1430.95,-12016.7,10336.6
151,3,-2272.74,-12899.9,317.16,-12.7859,-93.6311,112.663,2.44E-05,-2.11E-05,-2.43E-05,-74.4162,-40.8913,63.2912,-544.156,-12927.1,9797.8
151,4,-2165.94,-12873.8,342.21,-10.4492,-95.2137,114.374,2.44E-05,-2.11E-05,-2.46E-05,-74.4933,-40.9021,63.8953,212.679,-12871.6,9692.99
152,0,-2100.26,-12809.5,300.33,-8.41212,-95.7844,115.528,2.45E-05,-2.11E-05,-2.47E-05,-74.5639,-40.9047,64.5053,-463.65,-12593.5,9598.23
152,1,-2024.64,-12685.4,211.93,-6.59479,-95.4313,116.33,2.46E-05,-2.12E-05,-2.46E-05,-74.6297,-40.8978,65.1173,-1454.35,-12907.4,8983.09
152,2,-1957.01,-12519.8,152.211,-5.08966,-94.4475,117.028,2.49E-05,-2.12E-05,-2.42E-05,-74.6928,-40.8804,65.729,-1447.65,-12883.9,8609.88
152,3,-1960.28,-12356.9,203.139,-4.12314,-93.0905,117.475,2.51E-05,-2.12E-05,-2.38E-05,-74.7553,-40.8525,66.3368,-1026.62,-11793.8,9321.03
152,4,-1967.05,-12209.6,244.34,-3.71438,-91.952,117.68,2.52E-05,-2.12E-05,-2.36E-05,-74.8186,-40.8158,66.9394,-909.353,-11684.9,9055.14
153,0,-2089.4,-12090.9,278.747,-3.6438,-90.859,117.163,2.52E-05,-2.12E-05,-2.36E-05,-74.8817,-40.7748,67.5361,-730.428,-13272.7,8749.61
153,1,-2366.96,-12034.6,302.409,-3.53031,-89.4593,116.565,2.52E-05,-2.12E-05,-2.36E-05,-74.9443,-40.7306,68.1278,-486.538,-11849.8,8590.53
153,2,-2560.4,-11979.2,313.471,-3.58368,-88.7078,115.439,2.54E-05,-2.11E-05,-2.35E-05,-75.0037,-40.6902,68.7181,-1892.84,-9631.98,7500.13
153,3,-2795.62,-12055.6,356.05,-3.572,-88.7865,114.316,2.58E-05,-2.11E-05,-2.33E-05,-75.0589,-40.6525,69.3063,-3308.48,-11060.9,8197.09
153,4,-2958.68,-12137.8,386.859,-3.53522,-89.2387,113.495,2.64E-05,-2.11E-05,-2.32E-05,-75.1101,-40.6164,69.8932,-2607.56,-11404.3,8565.54
154,0,-3085.41,-12176.8,441.607,-3.65159,-90.1391,112.723,2.67E-05,-2.09E-05,-2.30E-05,-75.1567,-40.5846,70.4807,-2593.41,-11096.1,8644.52
154,1,-3205.72,-12200.3,578.164,-3.93867,-91.6585,111.749,2.64E-05,-2.06E-05,-2.30E-05,-75.1972,-40.5609,71.0714,-2891.07,-11102.9,9262.04
154,2,-3312.89,-12269.3,765.714,-4.30705,-93.4624,110.777,2.58E-05,-2.02E-05,-2.31E-05,-75.2313,-40.5461,71.6659,-2667.68,-11227.9,9840.03
154,3,-3420.59,-12398.5,910.958,-4.89679,-95.1365,110.041,2.51E-05,-1.98E-05,-2.32E-05,-75.261,-40.5382,72.2622,-3566.56,-11999.6,9603.35
154,4,-3493.22,-12481.2,1021.75,-6.10613,-97.2538,109.081,2.48E-05,-1.96E-05,-2.33E-05,-75.2869,-40.5397,72.8594,-2960.42,-13625.5,10380.7
155,0,-3387.55,-12619.8,1105.34,-7.27133,-99.7789,108.761,2.48E-05,-1.98E-05,-2.34E-05,-75.3094,-40.5494,73.4602,-4031.7,-12437.7,10387.4
155,1,-3227.23,-12773.9,1217.01,-7.70172,-101.872,109.001,2.49E-05,-1.99E-05,-2.35E-05,-75.3276,-40.5646,74.0675,-2145.56,-10946,9659.58
155,2,-3261.63,-12940.3,1245.92,-7.93889,-104.016,109.444,2.51E-05,-2.01E-05,-2.34E-05,-75.3413,-40.5831,74.6813,-1717.06,-11704.4,12109.8
155,3,-3297.37,-13109.6,1310.18,-8.06265,-106.129,110.054,2.55E-05,-2.04E-05,-2.30E-05,-75.3508,-40.6036,75.3014,-2197.64,-13564.8,10830.2
155,4,-3353.62,-13215.2,1471.78,-7.47906,-108.251,110.557,2.61E-05,-2.06E-05,-2.26E-05,-75.3529,-40.6249,75.9287,-1599.1,-13757.8,9349.25
156,0,-3476.74,-13235.9,1706.4,-6.52234,-110.687,111.172,2.65E-05,-2.07E-05,-2.22E-05,-75.3456,-40.6484,76.567,-1480.31,-12188.5,10474.7
156,1,-3592.09,-13188.4,1973.45,-5.92704,-113.324,111.902,2.68E-05,-2.07E-05,-2.21E-05,-75.3294,-40.6776,77.2189,-2840.07,-11740,12184.6
156,2,-3624.28,-13083.3,2201.94,-6.1076,-115.832,112.566,2.69E-05,-2.06E-05,-2.21E-05,-75.3069,-40.7142,77.8829,-3458.15,-12581.6,12315.2
156,3,-3617.61,-12931.7,2311.89,-6.76329,-118.111,113.335,2.71E-05,-2.05E-05,-2.21E-05,-75.2806,-40.7563,78.5558,-1995.57,-11832.8,12294.8
156,4,-3605.83,-12801.3,2341.96,-7.03638,-120.006,114.549,2.72E-05,-2.03E-05,-2.21E-05,-75.2512,-40.8003,79.2377,-3157.26,-11850.7,12771.2
157,0,-3512.71,-12746.4,2352.33,-7.2913,-121.011,115.136,2.72E-05,-2.01E-05,-2.21E-05,-75.2194,-40.8455,79.9243,-1435.12,-10873.3,10676.1
157,1,-3392.72,-12688.5,2304.85,-7.26419,-120.365,115.68,2.72E-05,-1.98E-05,-2.21E-05,-75.1885,-40.8855,80.6102,-3119.98,-12759.3,10146.1
157,2,-3316.91,-12669.6,2279.39,-6.81414,-118.871,116.363,2.71E-05,-1.97E-05,-2.20E-05,-75.1596,-40.9166,81.2933,-1544.35,-14192.2,10877.8
157,3,-3313.26,-12686.6,2316.9,-6.24747,-116.634,116.999,2.69E-05,-1.97E-05,-2.19E-05,-75.134,-40.9369,81.9717,-1339.19,-12054.7,9688.5
157,4,-3372.12,-12719.1,2313.55,-5.601,-113.819,117.825,2.67E-05,-1.97E-05,-2.18E-05,-75.1133,-40.9446,82.6449,-1500.41,-12697.3,12763.6
158,0,-3394.72,-12747.6,2328.59,-4.68063,-110.676,118.7,2.66E-05,-1.97E-05,-2.16E-05,-75.0976,-40.9378,83.3119,-1513.59,-13079.3,11752.2
