

Devices
250
,,TS-01902 - accel,,,TS-01902 - gyro,,,TS-01902 - mag,,,TS-01902 - Global Angle,,,TS-01902 - HighG,,,
Frame,Sub Frame,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
15,3,424.743,9789.67,179.054,-3.90379,-0.744633,1.42385,1.79828e-05,1.92131e-05,-1.97112e-05,74.2445,61.2572,64.8873,1252.03,10010.3,9783.58
15,4,440.508,9767.05,137.447,-3.343,-0.442384,1.75616,1.7957e-05,1.91228e-05,-1.96544e-05,74.2488,61.2437,64.8874,1123.03,9540.13,9281.93
16,0,424.02,9751.42,179.135,-3.24749,-0.444133,1.8791,1.77314e-05,1.90325e-05,-1.98349e-05,74.254,61.2263,64.884,1018.83,10371.3,9361.97
16,1,402.964,9745.86,237.502,-3.1552,-0.684316,1.62698,1.75236e-05,1.89566e-05,-1.99868e-05,74.2576,61.2106,64.8779,593.445,11029.5,10133.9
16,2,413.175,9755.14,231.191,-2.67139,-0.752384,1.11806,1.74e-05,1.8948e-05,-2.0004e-05,74.2605,61.1997,64.8704,688.232,10262,10489.2
16,3,430.354,9808.07,241.326,-2.55687,-0.857324,0.711952,1.74e-05,1.90382e-05,-1.98235e-05,74.2627,61.19,64.8646,758.6,9926.89,10502.7
16,4,461.059,9800.28,205.68,-2.43463,-0.789913,0.596331,1.74028e-05,1.91388e-05,-1.96467e-05,74.2658,61.1807,64.8593,1534.05,10385.1,9259.74
17,0,492.624,9772.87,192.435,-1.94887,-0.472939,0.286108,1.74282e-05,1.9322e-05,-1.95e-05,74.2694,61.1713,64.8544,1837.7,11807.7,9164.88
17,1,563.938,9919,183.617,-2.16147,-0.619995,0.645764,1.75636e-05,1.99087e-05,-1.95e-05,74.2745,61.1607,64.8499,-544.079,9494.18,7778.42
17,2,500.41,9797.52,123.525,-2.20225,-0.536686,0.584347,1.7699e-05,2.04955e-05,-1.95e-05,74.2807,61.1497,64.8417,220.954,9010.69,9296.23
17,3,500.602,9797.71,47.6482,-2.53909,-0.505162,0.765697,1.77931e-05,2.08552e-05,-1.95138e-05,74.2886,61.139,64.8323,-26.4651,9380.06,9273.23
17,4,513.117,9803.8,-31.0647,-3.2251,-0.237543,0.919968,1.77303e-05,2.03517e-05,-1.95798e-05,74.2975,61.128,64.8232,221.055,9309.66,8305.62
18,0,446.324,9829.99,-73.3679,-3.94793,-0.0116472,1.28236,1.75949e-05,1.94491e-05,-1.96701e-05,74.3043,61.1142,64.8163,982.714,9634.2,8889.01
18,1,374.863,9836.43,-81.7766,-4.40691,0.233561,2.00264,1.74841e-05,1.86573e-05,-1.97604e-05,74.3096,61.0979,64.8132,892.359,9938.33,9599.24
18,2,378.4,9797.4,-3.29636,-4.71294,0.662762,2.83658,1.74759e-05,1.83272e-05,-1.98506e-05,74.314,61.0791,64.8153,463.547,9959.07,9254.67
18,3,390.232,9793.15,182.898,-5.20408,1.04,3.32498,1.76113e-05,1.86431e-05,-1.99409e-05,74.3145,61.057,64.8226,1379.13,10548.5,10175
18,4,373.543,9784.91,182.512,-5.72261,1.30364,3.18389,1.77392e-05,1.89537e-05,-2.00365e-05,74.3121,61.0353,64.8313,1404.62,10142.6,11229.9
19,0,281.511,9809.05,210,-6.00608,1.47327,3.76993,1.78072e-05,1.92214e-05,-2.01749e-05,74.3084,61.0129,64.8418,1040.71,10834.7,8073.8
19,1,259.681,9819.93,236.637,-5.97328,1.384,4.343,1.76267e-05,1.93117e-05,-2.04908e-05,74.3056,60.9894,64.854,104.071,9302.22,8460.58
19,2,326.666,9943.92,270.645,-5.66249,1.54507,4.49857,1.74461e-05,1.94019e-05,-2.08068e-05,74.3036,60.9673,64.8692,1171.25,11011.2,9377.84
19,3,284.988,10002.3,254.12,-5.69526,1.25936,4.72622,1.73358e-05,1.95546e-05,-2.10681e-05,74.3019,60.945,64.8835,926.894,11968.6,10743.3
19,4,312.491,9954.9,261.716,-5.33924,1.0167,5.04345,1.74562e-05,1.99123e-05,-2.115e-05,74.3026,60.9227,64.8989,1021.62,12046.7,10251.5
20,0,374.069,9832.58,226.877,-4.98307,0.922454,5.49231,1.76818e-05,2.03636e-05,-2.115e-05,74.306,60.9024,64.9179,1540.52,10984.9,8828.8
20,1,407.548,9779.44,132.901,-4.93133,0.896096,5.67142,1.78889e-05,2.07408e-05,-2.11315e-05,74.3107,60.8848,64.9387,1189.73,9506.61,8365.32
20,2,460.636,9829.69,46.8388,-5.0916,0.794003,5.43145,1.80266e-05,2.08402e-05,-2.10435e-05,74.3162,60.8679,64.9593,668.48,9321.02,8757.81
20,3,570.744,9837.02,-0.0703126,-5.49204,0.625512,5.24405,1.80718e-05,2.05695e-05,-2.0863e-05,74.3224,60.8495,64.9807,1835.18,10688.2,8492.37
20,4,623.866,9810.73,-57.083,-6.13514,0.883549,5.06746,1.81145e-05,2.03011e-05,-2.06885e-05,74.3271,60.8309,65.0039,2020,10715.2,8232.86
21,0,702.56,9789.8,-171.786,-6.46106,0.700553,4.77658,1.8138e-05,2.00519e-05,-2.0562e-05,74.333,60.8128,65.0267,183.284,9638.94,10157.6
21,1,722.865,9786.91,-148.099,-7.21552,0.837431,4.61135,1.80928e-05,1.98714e-05,-2.06072e-05,74.3352,60.7927,65.0514,3399.81,11259.1,7106.07
21,2,759.768,9752.95,-187.271,-8.09737,0.940306,4.44611,1.80477e-05,1.96909e-05,-2.06523e-05,74.3357,60.7705,65.0769,1899.41,10802.8,7954.92
21,3,769.393,9754.4,-181.62,-8.69279,0.854443,4.24895,1.79328e-05,1.96673e-05,-2.06974e-05,74.3349,60.745,65.1006,1828.88,9890.35,7931.59
21,4,707.786,9813.83,-205.645,-9.21062,1.03799,4.07061,1.76171e-05,2.00957e-05,-2.07425e-05,74.3317,60.7195,65.1231,2365.38,10914,7865.96
22,0,615.974,9808.56,-209.737,-9.62218,1.4349,4.00223,1.72109e-05,2.07275e-05,-2.07877e-05,74.3251,60.6952,65.1458,1368.29,10836.7,8761.6
22,1,577.253,9788.48,-151.392,-10.2681,1.73391,3.75441,1.68873e-05,2.12407e-05,-2.07606e-05,74.3138,60.6703,65.1698,751.41,9080.29,9133.69
22,2,569.114,9804.98,-78.053,-10.9638,1.8289,3.45021,1.68456e-05,2.13485e-05,-2.04868e-05,74.2981,60.644,65.1949,1520.36,8279.99,8198.93
22,3,527.078,9772.03,-23.9276,-10.9692,1.80301,3.51455,1.71615e-05,2.09423e-05,-1.99e-05,74.2812,60.6174,65.22,1311.9,9506.15,7909.35
22,4,597.84,9795.62,99.433,-10.9947,1.56699,3.05765,1.74681e-05,2.05482e-05,-1.93307e-05,74.2625,60.5888,65.245,2127.46,11013.7,8928.84
23,0,584.825,9807.61,152.269,-10.6907,1.39123,2.88829,1.77e-05,2.025e-05,-1.89e-05,74.2436,60.5604,65.2688,2772.23,11665.3,9959.49
23,1,617.079,9863.89,124.805,-9.95097,0.80432,3.03042,1.77e-05,2.025e-05,-1.89e-05,74.2299,60.5323,65.2899,304.552,11478.9,7898.19
23,2,622.832,9799.15,150.066,-9.67347,0.396395,2.71732,1.77e-05,2.025e-05,-1.89e-05,74.2172,60.502,65.3067,862.022,11073.2,8422.4
23,3,605.86,9797.43,196.779,-9.12234,-0.142133,2.03535,1.77675e-05,2.025e-05,-1.89e-05,74.2074,60.4674,65.3134,684.401,10784.6,9155.85
23,4,615.023,9839.54,285.019,-8.56431,-0.887112,1.42734,1.8007e-05,2.025e-05,-1.89e-05,74.199,60.4297,65.3137,679.478,9529.86,8932.07
24,0,597.385,9841.12,325.025,-8.11415,-1.41859,1.18589,1.8323e-05,2.025e-05,-1.89e-05,74.1918,60.3917,65.3106,417.369,9327.24,8331.35
24,1,595.136,9807.6,287.489,-7.69914,-1.81449,1.01766,1.86275e-05,2.02216e-05,-1.89284e-05,74.187,60.3544,65.3047,480.382,9716.65,7982.74
24,2,636.99,9792.82,194.704,-7.45887,-2.12005,0.613877,1.88963e-05,2.01037e-05,-1.90463e-05,74.1842,60.3191,65.2965,1125.72,9430.06,8308.03
24,3,675.235,9791.98,67.9729,-7.58424,-1.97122,0.120969,1.9122e-05,1.98781e-05,-1.9272e-05,74.1818,60.2865,65.2874,979.63,9404.36,9296.39
24,4,815.097,9767.35,-1.603,-7.6791,-1.73558,-0.364988,1.9311e-05,1.96524e-05,-1.94859e-05,74.1802,60.255,65.2794,762.384,9507.33,9521.07
25,0,873.643,9798.81,-74.5469,-8.1977,-1.4466,-0.656476,1.92069e-05,1.94267e-05,-1.9606e-05,74.1771,60.225,65.2735,3844.39,11167.8,9941.47
25,1,775.446,9756.08,-94.1641,-8.8334,-1.16394,-1.01946,1.83043e-05,1.92011e-05,-1.94706e-05,74.1676,60.1995,65.2697,1679.36,10589.7,9602.65
25,2,805.983,9717.83,-49.7905,-9.59137,-0.64622,-1.48065,1.74017e-05,1.89754e-05,-1.93352e-05,74.153,60.1738,65.2689,1773.95,9885.38,10246.9
25,3,852.606,9723.29,-43.8974,-9.73741,-0.442707,-1.97557,1.6816e-05,1.88765e-05,-1.93161e-05,74.1378,60.1482,65.2671,1636.84,8908.82,9673.74
25,4,852.639,9745.55,84.6395,-9.63061,-0.104108,-2.34383,1.69518e-05,1.90662e-05,-1.95614e-05,74.1203,60.1205,65.2638,2051.99,9354.84,8332.79
26,0,789.859,9742.68,207.905,-9.54764,0.150025,-2.56735,1.7403e-05,1.93821e-05,-1.99224e-05,74.1003,60.0919,65.2589,1168.56,9699.1,8950.86
26,1,697.586,9753.94,299.531,-9.54826,0.180838,-2.76394,1.77674e-05,1.96297e-05,-2.01779e-05,74.0767,60.0644,65.2535,691.87,10259.3,10490.3
26,2,627.577,9777.77,400.627,-9.37367,0.0116655,-2.99706,1.78778e-05,1.96778e-05,-2.0125e-05,74.0496,60.0397,65.2492,1988.54,11655.3,10172.8
26,3,606.498,9738.7,463.601,-8.769,-0.430098,-3.22758,1.76973e-05,1.94973e-05,-1.97188e-05,74.0215,60.0191,65.246,2146.21,11901.1,8648.65
26,4,621.239,9709.58,548.334,-8.18922,-0.938304,-3.49141,1.75231e-05,1.93407e-05,-1.93382e-05,73.994,59.9985,65.2411,1099.24,10186,9015.75
27,0,650.518,9704.48,518.469,-7.58332,-1.1736,-3.63911,1.74e-05,1.93754e-05,-1.91616e-05,73.9703,59.9775,65.2326,846.011,9089.09,10302.7
27,1,598.496,9632.82,503.855,-7.46779,-1.61214,-3.85531,1.74e-05,1.98718e-05,-1.94775e-05,73.9496,59.9517,65.2157,927.177,9936.29,8386.37
27,2,572.956,9641.94,460.335,-6.97423,-1.92852,-4.19172,1.74e-05,2.03682e-05,-1.97934e-05,73.9311,59.9274,65.1944,2303.55,10023.6,9288.66
27,3,565.064,9685.99,467.834,-6.70104,-2.08989,-4.38433,1.74344e-05,2.06469e-05,-1.9926e-05,73.9131,59.9033,65.1715,2560.68,10610.5,9855.94
27,4,551.019,9684.84,497.501,-6.26701,-2.42712,-4.44637,1.75394e-05,2.04784e-05,-1.96819e-05,73.8959,59.8804,65.1479,2544.9,10772.7,8671.18
28,0,540.209,9670.24,517.049,-5.76684,-2.53286,-4.36322,1.76747e-05,2.01174e-05,-1.92758e-05,73.8789,59.861,65.1263,1696.55,10557.3,9339.63
28,1,509.89,9692.08,490.014,-5.23561,-2.5224,-4.27181,1.77161e-05,1.98705e-05,-1.89838e-05,73.8628,59.8458,65.1054,554.08,10468.7,10217.2
28,2,477.306,9738.61,436.789,-4.83299,-2.68107,-4.30809,1.74998e-05,1.99365e-05,-1.90047e-05,73.8486,59.8321,65.0823,191.895,10161.4,9120.59
28,3,485.479,9770.82,425.518,-4.90726,-2.72858,-4.32633,1.70034e-05,2.03427e-05,-1.93657e-05,73.8358,59.8159,65.0568,716.257,9199.83,9498.05
28,4,424.501,9809.28,437.048,-5.11668,-2.54583,-4.052,1.65191e-05,2.07316e-05,-1.97112e-05,73.8236,59.796,65.0287,2208.22,9183.58,11637.2
29,0,376.108,9841.18,500.125,-5.36976,-2.23263,-3.9263,1.61311e-05,2.09828e-05,-1.99328e-05,73.8093,59.7751,65.0013,1669.32,9440.39,8737.79
29,1,422.297,9817.59,455.026,-5.31253,-1.99971,-3.7334,1.59506e-05,2.09377e-05,-1.98877e-05,73.796,59.7561,64.9771,1868.37,10846.4,7803.76
29,2,439.074,9834.17,339.581,-5.38154,-2.09117,-3.22708,1.57701e-05,2.08925e-05,-1.98425e-05,73.7849,59.7398,64.9562,1526.19,8311.06,8121.15
29,3,444.511,9854.6,320.926,-5.64779,-2.19897,-2.72822,1.5849e-05,2.06992e-05,-1.97233e-05,73.774,59.7223,64.9379,1236.92,10103.8,8635.22
29,4,396.148,9884.07,321.325,-5.6413,-2.04665,-2.22172,1.64114e-05,2.02295e-05,-1.94659e-05,73.7637,59.705,64.9208,1816.58,11743.7,8977.62
30,0,385.828,9916.37,315.895,-5.52274,-1.75228,-2.00512,1.71786e-05,1.96429e-05,-1.915e-05,73.754,59.6881,64.9042,1197.31,10917.4,9190.32
30,1,411.44,9928.36,285.824,-5.55746,-1.58786,-2.02996,1.78229e-05,1.92441e-05,-1.89353e-05,73.745,59.6713,64.8877,609.29,10222.5,9517.03
30,2,402.918,9929.42,262.575,-5.63484,-1.70031,-2.0474,1.815e-05,1.93305e-05,-1.89818e-05,73.7364,59.6538,64.8701,1512.76,10960.1,10170.5
30,3,369.708,9943.86,308.375,-5.54869,-1.97607,-2.02537,1.815e-05,1.99171e-05,-1.92977e-05,73.7282,59.6343,64.8502,1759.93,10648,10355.4
30,4,354.769,9908.58,330.381,-5.61265,-2.09137,-1.83385,1.81445e-05,2.04723e-05,-1.96117e-05,73.721,59.6118,64.8288,981.439,9929.48,8270.93
31,0,325.947,9808.09,320.441,-5.92809,-1.89406,-0.897594,1.80945e-05,2.0776e-05,-1.9911e-05,73.7149,59.587,64.8105,1203.68,11126,9336.02
31,1,365.453,9785.76,360.667,-5.93938,-1.6787,-0.51419,1.79591e-05,2.05955e-05,-2.01817e-05,73.7094,59.5609,64.7952,583.063,8479.95,8284.87
31,2,381.379,9803.43,348.819,-5.94109,-1.65492,-0.667708,1.78237e-05,2.0415e-05,-2.04525e-05,73.7029,59.5371,64.7809,1493.24,8978.65,9631.87
31,3,394.034,9864.1,341.954,-5.55736,-1.5863,-0.427392,1.76884e-05,2.02477e-05,-2.06438e-05,73.6971,59.5172,64.7704,1468.72,11395.2,9760.77
31,4,449.635,9895.9,340.68,-5.62504,-1.56411,-0.0236224,1.7553e-05,2.0103e-05,-2.07e-05,73.692,59.4968,64.7634,1617.73,11719.3,10465.2
