

Devices
250
,,TS-01902 - accel,,,TS-01902 - gyro,,,TS-01902 - mag,,,TS-01902 - Global Angle,,,TS-01902 - HighG,,,
Frame,Sub Frame,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
10,0,-7908.49,36.4839,5705.74,-5.91782,-25.8873,-2.34559,3.39531e-05,6.44432e-07,-2.24113e-05,-30.7808,48.6875,61.1804,-7364.99,-1058.83,14047.9
10,1,-7891.41,51.5528,5676.48,-5.72752,-25.3295,-2.2872,3.39696e-05,7.66014e-07,-2.23124e-05,-30.7354,48.5872,61.189,-6505.93,-424.42,14175.7
10,2,-7848.18,87.0525,5677.41,-6.15471,-24.9172,-2.24983,3.38342e-05,5.40369e-07,-2.19965e-05,-30.6946,48.4868,61.2046,-7427.05,122.206,14724.8
10,3,-7922.74,172.846,5704,-6.58411,-24.3451,-1.97697,3.3706e-05,3.23328e-07,-2.16964e-05,-30.6559,48.3892,61.2234,-7472.94,-399.896,15097
10,4,-7928.66,124.537,5764.73,-6.77327,-24.5767,-2.05294,3.36244e-05,1.62184e-07,-2.14987e-05,-30.6179,48.2892,61.2425,-8317.78,-117.923,15299.9
11,0,-7932.64,198.07,5674.6,-6.46375,-25.1492,-2.16992,3.37146e-05,2.07313e-07,-2.16793e-05,-30.5772,48.1903,61.2606,-5681.39,59.0884,15874.9
11,1,-7996.92,140.862,5619.04,-7.45048,-25.3272,-1.9883,3.38049e-05,2.52442e-07,-2.18598e-05,-30.5387,48.0912,61.2749,-5156.11,-353.975,16084.4
11,2,-8002.45,163.228,5698.29,-7.84642,-26.1006,-1.7679,3.38891e-05,3.34049e-07,-2.19795e-05,-30.4973,47.9884,61.2908,-7395.39,-79.9742,14300.6
11,3,-8044.43,95.2673,5692.79,-8.17191,-26.803,-1.82689,3.39427e-05,5.98899e-07,-2.17938e-05,-30.4576,47.8826,61.3066,-6744.13,-257.289,14406.7
11,4,-8081.54,104.762,5686.29,-8.68461,-27.5102,-2.21971,3.39878e-05,9.14802e-07,-2.1523e-05,-30.4194,47.7735,61.3239,-6596.75,-147.022,14378.2
12,0,-8112.86,159.91,5686.09,-9.26591,-28.4467,-2.46142,3.40169e-05,1.17851e-06,-2.12763e-05,-30.3813,47.6607,61.3435,-7632.76,669.087,15183.7
12,1,-8094.93,156.444,5706.12,-9.78074,-29.5681,-2.40296,3.39657e-05,1.18148e-06,-2.115e-05,-30.3425,47.5426,61.3658,-7649.93,1376.95,16341.7
12,2,-8088.03,100.621,5726.1,-10.3393,-30.8005,-2.28036,3.38304e-05,9.10706e-07,-2.115e-05,-30.3043,47.4186,61.3916,-6776.9,866.605,16793.9
12,3,-8207.56,68.13,5685.57,-10.7745,-32.221,-2.26564,3.37085e-05,6.50083e-07,-2.11568e-05,-30.2674,47.2901,61.421,-7470,-367.944,16924.8
12,4,-8225.25,24.2453,5665.69,-10.1719,-33.675,-2.3505,3.36674e-05,4.5e-07,-2.12039e-05,-30.2268,47.1579,61.4502,-7601.97,-1.38722,15576.8
13,0,-8116.85,-7.45249,5654.25,-10.4534,-34.9451,-2.09569,3.3893e-05,4.5e-07,-2.13844e-05,-30.1835,47.0204,61.4809,-7133.98,-13.8722,14788
13,1,-8054.98,67.67,5726.23,-10.2908,-36.6376,-2.18662,3.41187e-05,4.5e-07,-2.15649e-05,-30.131,46.877,61.509,-6310.36,1636,14994.9
13,2,-7979.19,87.0472,5671.14,-10.4575,-37.8568,-2.17067,3.42519e-05,4.28666e-07,-2.16743e-05,-30.0762,46.7302,61.5376,-5997.93,142.942,15691.8
13,3,-8058.8,80.2106,5860.94,-10.9868,-39.1435,-2.01248,3.39981e-05,3.18032e-07,-2.14861e-05,-30.0192,46.5763,61.5693,-7810.31,-200.52,15908
13,4,-8057.57,101.096,5908.82,-11.3532,-40.2293,-1.80785,3.36371e-05,1.82645e-07,-2.12153e-05,-29.9609,46.4184,61.6046,-7498.66,-67.2424,15305.2
14,0,-7973.86,84.6929,5903.4,-11.0979,-41.501,-1.8756,3.33413e-05,1.12491e-07,-2.09818e-05,-29.8992,46.2556,61.6408,-6703.26,406.393,15002.8
14,1,-7881.71,87.9596,5915.12,-10.4902,-42.8152,-2.12235,3.33263e-05,3.2314e-07,-2.09088e-05,-29.8324,46.0887,61.6764,-6913.98,874.479,13849.2
14,2,-7826.69,104.032,5922.05,-10.0496,-43.7512,-2.39612,3.3597e-05,8.19559e-07,-2.0999e-05,-29.7621,45.9191,61.7108,-7225.63,548.337,12783.3
14,3,-7836.15,15.4862,5989.76,-9.91549,-44.4459,-2.75288,3.38386e-05,1.26918e-06,-2.10639e-05,-29.6905,45.746,61.7418,-6981.68,-417.294,14835
14,4,-7864.65,22.2826,6054.9,-10.0116,-45.1833,-2.88425,3.39171e-05,1.45808e-06,-2.09876e-05,-29.6157,45.5708,61.7692,-6792.31,-429.869,15164.9
15,0,-7811.93,43.0956,6003.61,-9.70218,-45.9087,-3.39296,3.3511e-05,8.71401e-07,-2.04912e-05,-29.5386,45.3942,61.794,-6691.83,-949.548,14353
15,1,-7773.05,43.961,6043.37,-9.63601,-46.9439,-3.40412,3.31048e-05,2.84725e-07,-1.99948e-05,-29.4592,45.2128,61.8217,-6498.96,300.492,15713.2
15,2,-7771.44,34.6352,6086.21,-9.37469,-47.3029,-3.69683,3.27394e-05,-2.28665e-07,-1.96531e-05,-29.3827,45.0289,61.8557,-5539.26,504.646,14722
15,3,-7698.36,-7.65824,6139.12,-9.29611,-47.398,-3.66265,3.25189e-05,-4.81116e-07,-1.98622e-05,-29.3069,44.843,61.8924,-7284.05,1068.92,15046.5
15,4,-7623.41,-10.843,6200.36,-9.28761,-47.4662,-4.05132,3.23384e-05,-6.61632e-07,-2.02233e-05,-29.23,44.6555,61.9262,-7718.09,1042.29,16950.2
16,0,-7554.48,10.0302,6209.25,-8.67318,-47.5931,-4.67046,3.22586e-05,-7.57279e-07,-2.05153e-05,-29.147,44.4698,61.9489,-7308.76,433.986,16740.1
16,1,-7506.5,12.7022,6241.12,-7.81356,-47.3695,-4.94052,3.256e-05,-5.32008e-07,-2.05467e-05,-29.0587,44.2872,61.9626,-7229.58,-245.334,15178.3
16,2,-7491.13,1.64997,6313.2,-7.21863,-46.6117,-4.93606,3.32369e-05,9.53933e-09,-2.0321e-05,-28.9692,44.1082,61.973,-7018.29,-321.07,14958.3
16,3,-7445.79,-1.14496,6309.15,-6.62267,-45.7628,-5.12227,3.38807e-05,5.24594e-07,-2.01064e-05,-28.8795,43.9333,61.9802,-6230.18,480.055,15086.2
16,4,-7287.44,-39.2893,6346.07,-6.32141,-44.9077,-5.1222,3.435e-05,9e-07,-1.995e-05,-28.7896,43.7601,61.985,-5756.45,861.072,14317.6
17,0,-7205.66,-87.2625,6397.56,-6.1566,-43.769,-5.52552,3.435e-05,9e-07,-1.995e-05,-28.7023,43.5891,61.9868,-5314.52,0,16690.6
17,1,-7025.69,-110.137,6526.79,-6.36446,-42.0296,-5.27849,3.435e-05,9e-07,-1.995e-05,-28.6192,43.4204,61.9919,-6876.52,-635.139,14698.1
17,2,-6962.78,-150.84,6574.84,-6.33282,-40.0026,-4.80503,3.43225e-05,9.09175e-07,-1.99225e-05,-28.5441,43.2568,62.0058,-5628.69,36.7145,14554.2
17,3,-6932.91,-120.973,6610.16,-5.68651,-37.9529,-4.78549,3.42103e-05,9.46569e-07,-1.98103e-05,-28.4717,43.1014,62.0199,-6413.46,-124.771,14370.2
17,4,-6909.09,-167.372,6650.81,-5.1166,-36.0294,-4.71247,3.40749e-05,9.91698e-07,-1.96749e-05,-28.4026,42.9527,62.0326,-7353.21,-143.868,15707.4
18,0,-6912.72,-200.324,6696.81,-5.10873,-33.9223,-4.65931,3.39157e-05,1.00708e-06,-1.9605e-05,-28.3389,42.811,62.0439,-7574.64,-187.377,15702.4
18,1,-6921.43,-174.418,6720.93,-5.0974,-31.6775,-4.66045,3.36763e-05,9.22178e-07,-1.97556e-05,-28.2797,42.6778,62.0537,-7176.08,42.4025,15362.5
18,2,-6858.55,-149.97,6724.71,-4.69664,-29.4573,-4.43992,3.33604e-05,7.41662e-07,-2.01167e-05,-28.223,42.5532,62.0622,-6764.71,208.997,16211.1
18,3,-6753.59,-145.365,6715.24,-4.41307,-27.2092,-3.98814,3.30667e-05,5.5868e-07,-2.04604e-05,-28.1692,42.437,62.0703,-6473.71,-331.918,15974.1
18,4,-6849.24,-127.828,6612.01,-4.10856,-25.2267,-3.96117,3.28847e-05,3.63288e-07,-2.07173e-05,-28.1201,42.3314,62.0756,-5015.18,750.249,15639.8
19,0,-6878.59,-181.969,6649.9,-3.4482,-23.4626,-4.05789,3.29749e-05,1.37643e-07,-2.07625e-05,-28.0729,42.2331,62.0757,-8032.91,-1368.83,14995.3
19,1,-6847.55,-174.469,6647.75,-2.58157,-22.5669,-3.75373,3.30652e-05,-8.80019e-08,-2.08076e-05,-28.0239,42.1408,62.0746,-7134.26,-870.884,15580.1
19,2,-6982.19,-209.464,6668.95,-2.0073,-21.5656,-2.99893,3.32371e-05,-2.62615e-07,-2.072e-05,-27.9758,42.0556,62.0735,-6613.51,-729.119,15774.2
19,3,-7164.84,-244.798,6720.01,-1.61628,-21.0819,-2.58999,3.36286e-05,-3e-07,-2.02757e-05,-27.9277,41.9748,62.0701,-6471.02,-292.825,15372.7
19,4,-7169.04,-172.265,6729.34,-1.4754,-20.6121,-2.73346,3.40799e-05,-3e-07,-1.97342e-05,-27.8788,41.8968,62.0653,-7150.92,-325.239,14701.1
20,0,-7110.94,-79.4705,6700.77,-0.848571,-20.0297,-2.75111,3.44059e-05,-2.93406e-07,-1.93113e-05,-27.8273,41.8234,62.0595,-6869.34,-232.665,14793.4
20,1,-7090.66,-34.8616,6650.87,-0.396695,-19.4533,-2.55074,3.43508e-05,-2.66755e-07,-1.92495e-05,-27.7752,41.7541,62.0534,-6434.42,-162.439,15086.5
20,2,-7096.84,-37.2593,6587.78,-0.475123,-18.9754,-2.4044,3.39446e-05,-2.21626e-07,-1.95202e-05,-27.7249,41.6877,62.0471,-6789.18,-485.002,14600.2
20,3,-7108.24,-77.8035,6548.54,-0.0135331,-18.7026,-2.27157,3.35603e-05,-1.49261e-07,-1.97665e-05,-27.6747,41.6236,62.0398,-6982.54,-511.595,14178.6
20,4,-7080.23,-106.869,6594.22,0.278268,-18.7802,-2.28743,3.32814e-05,5.49528e-08,-1.98941e-05,-27.6234,41.5588,62.0321,-8349.06,101.734,15384.1
21,0,-7150.4,-81.1845,6666.42,-0.315734,-18.5546,-2.1038,3.32362e-05,5.51371e-07,-1.97587e-05,-27.5742,41.4941,62.0262,-4354.17,-48.8156,16069.4
21,1,-7135.55,-99.0527,6687.82,-0.410151,-18.1079,-2.37038,3.31911e-05,1.04779e-06,-1.96233e-05,-27.5271,41.4302,62.0191,-6759.29,-287.233,14381.8
21,2,-7069.82,-40.5304,6657.14,-0.735695,-17.6844,-2.14741,3.31572e-05,1.33068e-06,-1.94655e-05,-27.4806,41.3679,62.0139,-6975.01,-274.672,15385.6
21,3,-7005.09,-65.2333,6619.13,-0.694037,-17.5489,-1.88302,3.315e-05,1.10682e-06,-1.92543e-05,-27.435,41.3056,62.011,-5698.32,368.872,16203.8
21,4,-6965.26,-46.1003,6663.59,-1.21401,-17.2266,-1.68674,3.315e-05,7.45785e-07,-1.90286e-05,-27.393,41.2421,62.0145,-5506.96,1967.3,15477.9
22,0,-6931.16,-43.7437,6697.51,-1.61811,-16.6396,-1.79504,3.32224e-05,4.42663e-07,-1.88392e-05,-27.3546,41.1788,62.0205,-6292.03,1536.6,15333.7
22,1,-6979.31,-48.4752,6687.29,-1.83599,-15.9922,-1.77065,3.34953e-05,3e-07,-1.875e-05,-27.3189,41.1184,62.0263,-6905.27,-473.983,15616.4
22,2,-7109.5,-33.357,6690.31,-2.11842,-15.4195,-1.39797,3.39466e-05,3e-07,-1.875e-05,-27.2845,41.0622,62.0301,-7201.72,-1016.4,14975.4
22,3,-7154.19,-92.4508,6716.18,-1.98179,-15.037,-1.28883,3.43413e-05,3.02982e-07,-1.8753e-05,-27.2497,41.0081,62.0291,-7464.04,121.284,14316.9
22,4,-7087.49,-229.589,6710.24,-1.43421,-15.1761,-1.42364,3.44707e-05,3.19922e-07,-1.87699e-05,-27.2143,40.9525,62.0251,-6564.53,12.8975,14940.3
23,0,-7040.39,-214.452,6735.28,-0.602415,-15.2366,-1.21978,3.40645e-05,3.65053e-07,-1.88151e-05,-27.1753,40.8981,62.0213,-6154.36,128.975,16329.2
23,1,-7047.34,-161.802,6713.8,0.383948,-14.9145,-0.735767,3.36584e-05,4.10183e-07,-1.88602e-05,-27.133,40.8487,62.0199,-7002.86,-142.383,15494.7
23,2,-7034.95,-167.53,6787.48,0.586318,-14.0315,-0.433176,3.33258e-05,4.79863e-07,-1.89544e-05,-27.0918,40.8019,62.0191,-5905.12,-350.975,16158.4
23,3,-6968.04,-177.344,6814.7,0.928271,-13.1412,-0.216,3.31487e-05,6.01334e-07,-1.91522e-05,-27.0506,40.7581,62.0179,-5972.51,-579.182,13464.2
23,4,-6875.77,-82.7234,6800.19,1.05298,-12.2519,-0.126234,3.30133e-05,7.36725e-07,-1.93779e-05,-27.0085,40.7182,62.0166,-5884.95,564.985,13535.1
24,0,-6780.58,-22.7106,6789.94,1.22588,-11.0347,-0.424562,3.28937e-05,7.85337e-07,-1.94931e-05,-26.9675,40.6824,62.013,-5844.17,690.109,14089.8
24,1,-6727.64,-10.1361,6805.57,1.34106,-9.66001,-1.04114,3.28142e-05,6.13311e-07,-1.93275e-05,-26.9296,40.6501,62.0067,-5782.13,-97.592,14109.8
24,2,-6751.8,-11.5282,6851.85,1.24113,-8.39352,-1.53829,3.2769e-05,2.52267e-07,-1.89213e-05,-26.896,40.6211,61.9992,-5493.28,-170.786,15357.3
24,3,-6821.47,-84.6021,6907.9,1.25116,-7.08154,-1.51827,3.27369e-05,-5.36525e-08,-1.85767e-05,-26.8672,40.5959,61.9919,-5428.72,180.194,16993.3
24,4,-6862.97,-122.304,6891.74,1.28192,-5.76719,-1.05603,3.27637e-05,-1.08951e-07,-1.85123e-05,-26.8421,40.5761,61.9853,-5255.4,906.291,16338.6
25,0,-6895.84,-167.861,6871.36,1.0784,-4.89068,-1.23923,3.28991e-05,2.97224e-07,-1.89636e-05,-26.8211,40.5589,61.9774,-4944.05,954.163,13953
25,1,-6840.79,-91.9826,6859.98,0.987071,-3.9857,-1.16954,3.30345e-05,7.03399e-07,-1.94149e-05,-26.7997,40.546,61.9671,-4969.15,-426.885,13033.9
25,2,-6853.78,-16.683,6801.2,0.618766,-3.72242,-0.915609,3.30899e-05,8.03245e-07,-1.96664e-05,-26.7768,40.5364,61.9528,-6443.47,-626.985,15506.8
25,3,-6921.3,-69.4803,6736.61,0.173755,-3.53986,-1.1105,3.29948e-05,3.25502e-07,-1.95413e-05,-26.7576,40.5274,61.9355,-6835.17,-630.159,14942.9
25,4,-7002,-119.688,6768.12,0.179222,-3.62495,-1.2204,3.28594e-05,-3.06325e-07,-1.93156e-05,-26.74,40.5177,61.9195,-5936.18,-783.89,14010.6
26,0,-7082.63,-90.7107,6829.76,0.337219,-3.74307,-1.16828,3.27752e-05,-6.7336e-07,-1.90729e-05,-26.7234,40.5077,61.9091,-6013.64,202.149,14876.1
26,1,-7152.83,-49.0895,6817.2,0.393168,-3.86333,-1.07787,3.28114e-05,-4.18595e-07,-1.879e-05,-26.7081,40.4983,61.9034,-6871.17,593.214,15368.7
26,2,-7204.54,-52.1042,6761.17,0.311887,-4.29925,-1.08041,3.29468e-05,3.48624e-07,-1.84741e-05,-26.6928,40.4884,61.8972,-6571.09,-104.764,15170.6
26,3,-7244.26,-76.2141,6772.09,0.258632,-5.3057,-1.2033,3.30787e-05,1.02825e-06,-1.81722e-05,-26.674,40.4757,61.886,-5463.23,570.536,16545.8
26,4,-7271.13,-160.043,6786.8,0.899661,-6.8084,-1.14059,3.31951e-05,1.31974e-06,-1.79324e-05,-26.6478,40.4598,61.8667,-6377.59,-10.9935,14845.8
27,0,-7218.88,-177.979,6713.65,1.36035,-8.19158,-1.19187,3.32853e-05,9.58691e-07,-1.7797e-05,-26.6169,40.4405,61.8454,-7366.48,0,15212.1
27,1,-7096.09,-83.7413,6738.7,1.07416,-9.12382,-1.27323,3.33756e-05,5.97647e-07,-1.76616e-05,-26.5837,40.4152,61.8304,-6637.04,988.183,14317.4
27,2,-7071.82,-29.6814,6723.79,0.679106,-9.01767,-0.982465,3.34371e-05,3.51506e-07,-1.75693e-05,-26.5547,40.3896,61.8256,-6303.06,718.675,14058.2
27,3,-7046.41,1.00636,6762.71,0.42177,-9.0377,-1.01831,3.345e-05,3e-07,-1.755e-05,-26.5267,40.3624,61.8237,-5678.07,268.918,13990.4
27,4,-7009.46,4.49492,6802.52,0.393963,-9.22222,-0.99578,3.345e-05,3e-07,-1.755e-05,-26.4972,40.3338,61.8213,-7132.61,-408.043,14578.6
28,0,-7038.86,-52.9395,6841.41,0.813632,-9.14093,-1.15207,3.35052e-05,4.10333e-07,-1.76787e-05,-26.4663,40.3063,61.8136,-6523.27,97.038,15227
28,1,-7034.2,-130.555,6850.14,1.21703,-8.78333,-1.29384,3.36807e-05,7.61362e-07,-1.80883e-05,-26.4353,40.2802,61.8016,-4655.81,571.21,15854.5
28,2,-6920.68,-153.11,6854.74,1.21998,-8.28869,-0.944626,3.39515e-05,1.30293e-06,-1.87201e-05,-26.4041,40.2547,61.7902,-4959.16,-224.544,16581.7
28,3,-6823.58,-123.234,6932.83,1.2036,-7.49266,-0.348733,3.41582e-05,1.75414e-06,-1.92954e-05,-26.3729,40.2307,61.7822,-5944.2,-693.65,16625.1
28,4,-6757.59,-126.747,6974.46,1.3424,-6.38293,-0.414532,3.40878e-05,1.81394e-06,-1.96262e-05,-26.3453,40.2086,61.7787,-5369,-511.345,15366.7
29,0,-6699.97,-166.265,6939.06,1.82013,-5.42865,-0.837429,3.35913e-05,1.27237e-06,-1.9581e-05,-26.3232,40.1879,61.7813,-6331.08,-844.519,15786.3
29,1,-6760.67,-71.0034,6899.31,2.66457,-4.61016,-0.674909,3.30949e-05,7.30806e-07,-1.95359e-05,-26.2999,40.1749,61.7851,-5799.54,742.816,14596.1
29,2,-6796.37,-81.6596,6858.73,3.25933,-3.75397,-0.641954,3.2845e-05,4.97384e-07,-1.946e-05,-26.2759,40.1675,61.7832,-5214.74,303.667,14373.7
29,3,-6832.02,-73.1169,6901.53,3.45517,-3.14138,-0.632635,3.29718e-05,7.34884e-07,-1.93369e-05,-26.2493,40.1636,61.7734,-4014.64,627.284,15603.3
29,4,-6836.78,-10.6272,6967.36,3.23275,-2.09826,-0.607209,3.31975e-05,1.09593e-06,-1.92015e-05,-26.2232,40.1636,61.761,-4085.76,1648.06,16629
30,0,-6811.33,18.3257,7026.55,2.81084,-0.732109,-0.483593,3.33049e-05,1.29942e-06,-1.90957e-05,-26.2007,40.1667,61.7499,-4003.88,1358.2,16674.3
