

Devices
250
,,TS-01902 - accel,,,TS-01902 - gyro,,,TS-01902 - mag,,,TS-01902 - Global Angle,,,TS-01902 - HighG,,,
Frame,Sub Frame,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
,,mm/s²,mm/s²,mm/s²,deg/s,deg/s,deg/s,T,T,T,deg,deg,deg,mm/s²,mm/s²,mm/s²
198,2,3191.16,-946.407,10625.4,22.4995,48.6987,23.2482,1.25451e-05,7.12872e-06,2.91233e-06,12.1237,-12.5583,120.062,3530.72,-549.123,19544.6
198,3,3071.66,-1020.38,10720.1,27.1371,51.315,22.4995,1.27868e-05,7.31207e-06,2.55286e-06,11.973,-12.3252,120.188,3736.82,-404.867,19184
198,4,2807.5,-1076.31,10951.4,30.5726,50.906,20.1986,1.30125e-05,7.44749e-06,1.65008e-06,11.8328,-12.0778,120.306,4802.99,1308.14,20475.9
199,0,2504.27,-1475.16,11496.1,28.3035,44.3928,12.0398,1.32382e-05,7.58291e-06,7.47299e-07,11.7164,-11.8503,120.389,2593.71,-971.684,19628.2
199,1,2293.64,-1907.73,12283.1,20.9718,30.3243,5.32896,1.36389e-05,7.39319e-06,5.94835e-07,11.6484,-11.6901,120.434,3925.89,-2458.15,22198
199,2,1974.82,-1771.09,11748.4,17.3538,23.3156,4.50448,1.4165e-05,6.97087e-06,9.79129e-07,11.5987,-11.5573,120.476,3493.67,-1265.72,20236
199,3,1732.98,-1301.13,11314.7,16.665,20.9139,6.07691,1.47066e-05,6.51948e-06,1.43052e-06,11.5557,-11.4316,120.524,2409.16,-1282.48,21175.6
199,4,1807.76,-862.455,11442.3,16.776,17.5436,7.23749,1.48245e-05,6.25456e-06,1.69544e-06,11.5278,-11.3145,120.576,1422.13,-1027.32,21115.1
200,0,2114.32,-629.15,11612.8,17.4339,14.1148,7.05741,1.44567e-05,6.20333e-06,1.74667e-06,11.5149,-11.2024,120.622,2415.71,-884.207,20762.7
200,1,2398.28,-554.036,11581.8,18.4593,12.4142,6.44213,1.38699e-05,6.24847e-06,1.70153e-06,11.5101,-11.0898,120.658,3190.1,-774.896,20922.9
200,2,2535.48,-537.161,11501.2,19.2974,12.4078,6.38569,1.33951e-05,6.25915e-06,1.72531e-06,11.5064,-10.974,120.689,2656.13,-306.763,20747.6
200,3,2604.07,-558.246,11436.4,19.865,13.5122,7.06739,1.32e-05,6.18376e-06,1.92123e-06,11.499,-10.8537,120.722,3533.64,-100.516,20232.4
200,4,2662.66,-616.79,11417.7,20.5252,15.0555,8.92221,1.32e-05,6.04834e-06,2.2372e-06,11.4863,-10.7279,120.763,3424.69,-264.258,20683.9
201,0,2763.15,-628.225,11456.8,21.2327,16.5516,10.9987,1.32e-05,5.91293e-06,2.55317e-06,11.469,-10.5965,120.817,2706.05,164.192,23111.9
201,1,2945.02,-517.115,11593.5,21.6054,17.8697,12.7334,1.33576e-05,6.43403e-06,2.44897e-06,11.4466,-10.4607,120.883,3235.19,-509.459,20058.5
201,2,2994.36,-443.472,11728.7,21.8796,18.9873,13.9612,1.36158e-05,7.37465e-06,2.07628e-06,11.42,-10.3217,120.954,3714.82,-880.405,21544.3
201,3,2985.19,-491.975,11830.9,22.1194,19.4397,14.8852,1.38866e-05,8.3677e-06,1.67003e-06,11.3921,-10.1813,121.027,4597.29,-543.791,22441.3
201,4,2905.71,-551.432,11843.4,22.329,19.5629,15.6361,1.39974e-05,8.70271e-06,1.4772e-06,11.3639,-10.0403,121.102,2915.65,-458.582,22649.1
202,0,2801.15,-625.987,11797.7,22.8484,19.5746,16.3856,1.39358e-05,8.32922e-06,1.51416e-06,11.3366,-9.89724,121.179,2611.85,-913.702,21791.6
202,1,2730.65,-711.258,11744,23.6478,19.5538,16.8853,1.38004e-05,7.65213e-06,1.64957e-06,11.3117,-9.75085,121.262,3738.74,-784.981,20484.4
202,2,2684.53,-782.494,11693,24.4348,19.5091,16.7743,1.36831e-05,7.2189e-06,1.76693e-06,11.2897,-9.60064,121.352,3322.19,84.8247,20070.5
202,3,2619.28,-854.9,11634.3,25.2949,19.4432,16.0922,1.36099e-05,7.38163e-06,1.84014e-06,11.2708,-9.4461,121.445,2530.89,226.199,20769.4
202,4,2581.76,-922.248,11581.9,26.7288,19.402,15.1821,1.35647e-05,7.9233e-06,1.88527e-06,11.2557,-9.28509,121.536,4199.97,-143.512,21176
203,0,2510.87,-858.674,11503.7,28.4131,18.9327,14.5813,1.35196e-05,8.46496e-06,1.93041e-06,11.2458,-9.11811,121.619,1690.28,-1435.12,20006.6
203,1,2438.19,-972.472,11444.7,29.9771,17.3464,13.7688,1.3502e-05,8.6765e-06,1.94804e-06,11.2469,-8.94775,121.693,3341.91,-574.048,20832
203,2,2357.87,-1081.92,11441.9,31.222,15.4483,12.4703,1.35e-05,8.7e-06,1.95e-06,11.2591,-8.77617,121.76,1533.99,-127.429,22889.3
203,3,2338.54,-1048.18,11440.2,32.9731,13.271,11.3278,1.35e-05,8.7e-06,1.95e-06,11.2854,-8.60116,121.827,2051,-747.483,21814
203,4,2379.44,-935.517,11424.7,34.8071,11.1423,10.5304,1.34255e-05,8.66276e-06,2.06171e-06,11.3255,-8.42264,121.896,2574.71,-855.967,21082.6
204,0,2481,-806.087,11385.1,36.1047,9.47869,10.047,1.32756e-05,8.58778e-06,2.28665e-06,11.3755,-8.24222,121.964,2579.76,-152.196,21073.9
204,1,2655.32,-681.412,11333.4,36.9492,8.46878,9.80303,1.3095e-05,8.49751e-06,2.55748e-06,11.4316,-8.0603,122.032,2683.89,273.416,20579.8
204,2,2850.19,-576.655,11272.8,37.6349,8.18968,9.87953,1.29522e-05,8.37888e-06,2.70549e-06,11.4902,-7.87609,122.099,2936.2,-82.969,19713.5
204,3,2950.05,-512.722,11199.9,38.0008,8.68834,10.3807,1.29e-05,8.19238e-06,2.55933e-06,11.5473,-7.6894,122.169,3046.54,-354.707,19585.7
204,4,2931.37,-478.207,11166,37.8458,9.70883,10.9767,1.29e-05,7.96668e-06,2.24335e-06,11.5995,-7.50124,122.24,3288.76,-285.479,19864.6
205,0,2890.03,-447.946,11150,37.3057,11.0551,11.2831,1.29e-05,7.74099e-06,1.92738e-06,11.6447,-7.31233,122.313,2750.13,-1135.88,20390.9
205,1,2879.05,-373.621,11042.7,36.3288,12.0862,12.2556,1.31013e-05,7.77414e-06,1.64017e-06,11.6821,-7.12599,122.386,3783.09,-910.87,19515.7
205,2,2897.51,-336.022,11058.6,35.0038,13.0744,13.2292,1.34046e-05,7.93832e-06,1.36752e-06,11.7118,-6.94368,122.462,2077.17,-207.074,19986.9
205,3,2840.65,-336.374,11044.3,33.7909,13.5709,14.3334,1.37205e-05,8.11888e-06,1.09668e-06,11.7368,-6.76592,122.54,3194.53,-113.152,20350.6
205,4,2735.84,-372.53,11056.2,33.1914,13.7246,15.2047,1.39976e-05,8.31889e-06,8.84206e-07,11.7599,-6.59044,122.622,3368.96,-362.909,20063.3
206,0,2638.45,-440.662,11082.6,33.241,13.3119,15.8455,1.42375e-05,8.53749e-06,7.27508e-07,11.785,-6.41587,122.705,3257.11,-312.001,20247.3
206,1,2527.45,-553.561,11068.6,33.5551,11.8658,16.3251,1.44632e-05,8.76318e-06,5.92091e-07,11.8173,-6.24364,122.789,3978.09,-455.637,20062.5
206,2,2402.12,-670.636,11019.8,34.0016,9.53402,16.4791,1.46987e-05,8.85077e-06,4.96134e-07,11.8606,-6.07475,122.873,4163.66,-1045.69,20240.5
206,3,2346.74,-708.509,10982.5,34.9009,6.81338,16.2073,1.49575e-05,8.61377e-06,4.92914e-07,11.9178,-5.90802,122.956,2739.03,-1179.02,21997.4
206,4,2366.61,-698.662,10909.3,36.1843,3.16347,15.9532,1.52283e-05,8.20752e-06,5.38053e-07,11.9934,-5.74397,123.037,2330.76,-972.263,18777.4
207,0,2308.38,-680.035,10842.7,37.1791,-0.295716,15.4607,1.54992e-05,7.80127e-06,5.83192e-07,12.0861,-5.58329,123.115,2553.47,-1111.92,20085.2
207,1,2191.66,-668.468,10799.4,37.7306,-4.22273,15.2573,1.55599e-05,8.02527e-06,6.58343e-07,12.1984,-5.43049,123.183,2025.5,32.8486,18991.5
207,2,2141.67,-699.273,10825.5,39.034,-8.38018,14.8585,1.55265e-05,8.53164e-06,7.4694e-07,12.3313,-5.28146,123.244,1629.31,-1661.87,17563.8
207,3,2045.58,-741.98,10804.7,40.4563,-12.6536,14.4227,1.54814e-05,9.0733e-06,8.37217e-07,12.4856,-5.13603,123.3,1924.9,-749.413,19578
207,4,2029.01,-695.359,10735.8,41.6416,-16.9253,13.7589,1.53957e-05,9.37154e-06,8.86924e-07,12.6608,-4.9951,123.351,2231.55,-1453.54,20822.8
208,0,2096.15,-577.685,10605.3,42.5614,-20.6669,13.0911,1.52734e-05,9.45e-06,9e-07,12.8518,-4.86457,123.402,3027.85,-1585.92,20636.5
208,1,2146.84,-427.711,10458.2,43.2602,-23.347,12.6135,1.5138e-05,9.45e-06,9e-07,13.0533,-4.74275,123.455,4135.19,43.9577,20202.5
208,2,2201.7,-300.545,10360.1,43.7026,-24.7144,12.334,1.49924e-05,9.46026e-06,8.79472e-07,13.2623,-4.62364,123.508,4651,1302.38,20762.7
208,3,2391.01,-210.919,10336.2,43.9335,-24.837,12.2446,1.4823e-05,9.49424e-06,8.11519e-07,13.4766,-4.50417,123.56,4253.95,955.806,22012.4
208,4,2618.46,-1.18868,10395.9,44.2385,-24.0837,12.3777,1.46425e-05,9.53937e-06,7.2127e-07,13.6945,-4.38012,123.613,3442.52,406.887,20465.1
209,0,2797.5,107.165,10404.2,44.1278,-23.0166,12.8082,1.4462e-05,9.58449e-06,6.31021e-07,13.9119,-4.25436,123.667,2489.78,0,19521
209,1,2934.84,124.766,10404.1,43.1716,-21.2303,12.2554,1.45309e-05,9.47379e-06,7.27762e-07,14.1114,-4.1189,123.719,4554.34,0,20432.9
209,2,3045.51,212.545,10368.8,42.0903,-19.4434,11.6374,1.4699e-05,9.30105e-06,8.98953e-07,14.2977,-3.97949,123.769,4992.59,-382.699,21803.9
209,3,3104.53,283.336,10368.1,40.3764,-17.5227,10.6187,1.48795e-05,9.12055e-06,1.07945e-06,14.4713,-3.84209,123.816,4571.77,-984.295,20960.8
209,4,3027.25,365.801,10380.3,38.9343,-15.8597,9.82627,1.5081e-05,9.08723e-06,1.07072e-06,14.6347,-3.70646,123.861,3182.74,-594.108,20814.4
210,0,2924.59,363.647,10409.6,37.5994,-14.633,9.41779,1.53006e-05,9.18033e-06,8.99443e-07,14.7898,-3.57395,123.901,3028.24,27.0545,21003.5
210,1,2862.28,310.456,10433.1,36.375,-14.102,8.61922,1.55262e-05,9.31571e-06,6.73821e-07,14.9398,-3.44536,123.934,2624.79,146.126,19156.8
210,2,2818.44,284.324,10434.3,35.3394,-14.4122,7.12122,1.57412e-05,9.37662e-06,4.482e-07,15.0887,-3.32138,123.958,1176.06,-287.024,16927.9
210,3,2775.1,248.185,10436.3,34.3341,-15.2955,5.48799,1.59319e-05,9.26806e-06,2.22578e-07,15.2395,-3.2051,123.974,1819.57,-619.251,18636.4
210,4,2703.57,203.598,10418,33.8993,-16.3511,3.3394,1.61124e-05,9.08756e-06,-3.04424e-09,15.3954,-3.10058,123.981,3129.98,690.063,20741.6
211,0,2610.98,188.113,10311.4,33.4909,-17.2954,1.01832,1.62929e-05,8.90707e-06,-2.28666e-07,15.5539,-3.00215,123.978,1083.29,324.032,17980.7
211,1,2543.75,149.77,10298.7,33.2949,-18.2948,-1.55483,1.6086e-05,9.11398e-06,-2.92867e-07,15.7136,-2.90608,123.963,2359.77,98.2471,19847.7
211,2,2403.54,157.369,10276.6,33.3649,-18.7028,-3.71179,1.57421e-05,9.45786e-06,-3e-07,15.8713,-2.80762,123.939,2103.09,14.632,19319
211,3,2320.37,197.857,10149.7,33.8252,-19.0671,-5.66672,1.53812e-05,9.81885e-06,-3e-07,16.0304,-2.70582,123.905,1548.18,588.453,19977
211,4,2316.62,198.453,10063,34.4633,-19.2294,-7.72193,1.5129e-05,1.0071e-05,-2.78228e-07,16.1909,-2.6013,123.86,2630.98,152.453,18777.7
212,0,2430.93,199.448,10031.9,35.1976,-19.616,-9.89093,1.49659e-05,1.02341e-05,-2.38645e-07,16.3568,-2.49524,123.805,2937.4,-153.172,18818.8
212,1,2496.17,258.512,10025.4,36.0164,-20.0541,-11.6652,1.48306e-05,1.03694e-05,-1.93521e-07,16.5273,-2.38488,123.746,2877.22,0,19055.5
212,2,2428.47,361.744,10059.6,36.7801,-20.2402,-12.7982,1.47502e-05,1.04718e-05,-2.72841e-08,16.6995,-2.2679,123.687,3247.48,-97.7524,18055.1
212,3,2426.46,469.28,10143.2,37.4113,-20.3169,-13.552,1.47935e-05,1.05e-05,4.10739e-07,16.8736,-2.14566,123.628,2278.36,-312.817,18908.1
212,4,2538.5,589.348,10183,38.342,-19.9574,-13.6658,1.48837e-05,1.05e-05,9.52232e-07,17.051,-2.01776,123.569,1927.92,-212.754,19919.9
213,0,2628.05,454.107,10199.1,39.6321,-19.9059,-13.3525,1.4974e-05,1.05e-05,1.49372e-06,17.2309,-1.88853,123.514,3608.05,218.935,20720
213,1,2719.59,473.372,10165.2,40.6418,-20.3158,-13.5379,1.50308e-05,1.05668e-05,1.56757e-06,17.4171,-1.75656,123.458,4666.16,21.8935,19295.7
213,2,2761.01,558.257,10286.6,41.5009,-21.3476,-12.8825,1.50772e-05,1.06545e-05,1.49555e-06,17.6102,-1.62288,123.405,2699.19,720.469,19221
213,3,2753.84,691.296,10419.1,42.0744,-22.8777,-11.9738,1.51224e-05,1.07447e-05,1.4053e-06,17.8102,-1.48354,123.351,2260.26,1023,20137.9
213,4,2675.48,803.627,10499.2,42.1674,-24.6026,-11.7016,1.5145e-05,1.07899e-05,1.36009e-06,18.0169,-1.34399,123.294,2446.37,430.187,19580.9
214,0,2562.12,843.928,10567,42.0578,-26.6637,-11.4168,1.515e-05,1.08e-05,1.35e-06,18.2321,-1.20901,123.235,2206.77,0,19860.3
214,1,2496.03,894.633,10601.3,41.9539,-28.8399,-10.9506,1.515e-05,1.08e-05,1.35e-06,18.4562,-1.07974,123.176,2601.72,0,20688.2
214,2,2516.34,1013.15,10538.7,41.6582,-30.617,-10.7236,1.51728e-05,1.07545e-05,1.2134e-06,18.6867,-0.956485,123.117,3361.5,203.362,20393.7
214,3,2574.42,1106.65,10442,40.9228,-31.7526,-10.8393,1.52459e-05,1.06081e-05,7.74336e-07,18.9197,-0.839744,123.056,2366.87,733.648,19837.6
214,4,2606.48,1122.07,10509.2,40.1164,-32.297,-11.3848,1.53362e-05,1.04276e-05,2.32843e-07,19.1534,-0.726461,122.991,1649.2,898.084,19092
215,0,2596.16,1148.65,10455.9,39.9071,-32.4016,-12.1716,1.54264e-05,1.02471e-05,-3.08649e-07,19.387,-0.613487,122.922,2191.09,370.124,17591.6
215,1,2644,1104.87,10377.9,39.0221,-32.4438,-12.6184,1.55512e-05,1.05154e-05,-5.73957e-07,19.616,-0.5091,122.849,2844.59,2592.05,18966.5
215,2,2681.28,1132.94,10370.6,38.4597,-32.2342,-13.4504,1.56854e-05,1.09062e-05,-7.63878e-07,19.842,-0.406608,122.771,2028.76,1418.66,19784.5
215,3,2724.98,1130.19,10336,37.4595,-31.9567,-14.6909,1.58208e-05,1.13123e-05,-9.44376e-07,20.0642,-0.308396,122.688,2053.88,156.656,20719.1
215,4,2721.37,1146.35,10284.4,36.8443,-31.734,-15.8945,1.57468e-05,1.12299e-05,-8.45703e-07,20.2834,-0.210669,122.602,1565.43,-131.155,19906.5
216,0,2743.32,1177.89,10298.4,36.4424,-30.9402,-16.6234,1.55169e-05,1.07839e-05,-5.39259e-07,20.499,-0.109184,122.516,2288.85,-31.9522,19334.3
216,1,2781.22,1178.62,10293,36.144,-29.8263,-17.0226,1.52462e-05,1.02424e-05,-1.78264e-07,20.7094,-0.00629486,122.43,3450.78,702.823,19559.4
216,2,2799.64,1167.19,10230.8,36.1776,-28.9662,-17.6029,1.50577e-05,9.86549e-06,1.59219e-07,20.9149,0.0954596,122.34,3503.55,1229.94,19270.4
216,3,2855.4,1206.02,10254.8,36.553,-28.2717,-18.3905,1.50492e-05,9.84843e-06,4.45295e-07,21.118,0.200225,122.242,3556.08,404.861,18816.6
216,4,2942.52,1226.06,10319.3,37.0766,-27.8076,-18.6052,1.50943e-05,9.93868e-06,7.16041e-07,21.3212,0.31177,122.139,3788.04,1796.71,20065.5
217,0,2843.32,1178.71,10315.5,37.919,-27.3788,-18.9836,1.51395e-05,1.00289e-05,9.86787e-07,21.5206,0.422811,122.036,3097.02,-251.589,18832.5
217,1,2775.6,1274.34,10361.2,38.8987,-27.1992,-19.1747,1.49707e-05,1.01192e-05,7.22896e-07,21.7248,0.544053,121.929,3695.32,1266.45,20337.6
217,2,2842.33,1322.62,10290,39.035,-27.2366,-19.255,1.47514e-05,1.02094e-05,3.3258e-07,21.9278,0.661487,121.822,3790.98,1660.37,21097.2
217,3,2807.26,1385.59,10325.8,39.3816,-27.6432,-19.2104,1.45258e-05,1.02997e-05,-7.35393e-08,22.1349,0.782202,121.713,3483.51,1854.45,20625.7
217,4,2793.88,1428.78,10427.7,39.9017,-28.098,-18.965,1.44923e-05,1.02219e-05,-2.63565e-07,22.3463,0.906342,121.608,3065.49,1347.25,20486.1
218,0,2801.69,1459.57,10489,40.0163,-28.1846,-18.9718,1.45953e-05,1.00246e-05,-3e-07,22.5583,1.03153,121.504,2388.6,-665.438,19161
218,1,2845.57,1495.32,10457.2,40.0984,-28.2285,-18.9669,1.47306e-05,9.79895e-06,-3e-07,22.7708,1.15705,121.4,2862.42,-1380.38,18458.4
218,2,2948.44,1519.98,10428.1,40.3669,-28.3791,-19.0049,1.49145e-05,9.81592e-06,-3.60648e-07,22.9842,1.28318,121.296,4186.87,122.005,20102.8
218,3,3031.58,1522.89,10469.9,40.2958,-28.0966,-19.6865,1.52032e-05,1.03569e-05,-5.52298e-07,23.1959,1.40984,121.187,3702.38,449.957,20813.5
218,4,3001.67,1558.94,10343.4,40.6012,-27.6136,-19.8766,1.55191e-05,1.10338e-05,-7.7792e-07,23.4058,1.53804,121.074,2809.76,662.291,18155.2
219,0,3029.96,1524.7,10407.2,41.0865,-27.4207,-20.1793,1.5835e-05,1.17106e-05,-1.00354e-06,23.6157,1.66834,120.958,2265.44,1015.4,17749.4
219,1,3067.74,1524.85,10455.9,41.3578,-26.817,-20.6994,1.55994e-05,1.12479e-05,-5.6745e-07,23.8231,1.80157,120.839,2557.53,-581.228,20673.9
219,2,3124.64,1426.49,10463.1,44.3848,-26.1136,-19.8061,1.52523e-05,1.05547e-05,2.44229e-09,24.0361,1.95086,120.731,2561.84,996.369,21173
219,3,3417.06,1327.42,10162.4,46.1606,-23.5005,-17.5764,1.48913e-05,9.8327e-06,5.89059e-07,24.2447,2.09721,120.64,4115.94,1361.2,20615.3
219,4,3387.55,1448.9,9897.17,44.8722,-21.2581,-15.364,1.48769e-05,9.77914e-06,6.55786e-07,24.4405,2.23927,120.559,3823.85,1554.76,19723.3
220,0,2904.05,1702.94,9687.08,41.8843,-20.053,-12.9127,1.5098e-05,1.01796e-05,3.69358e-07,24.6181,2.37788,120.482,3740.32,2052.3,17555.1
220,1,2258.34,1848.1,9496.22,38.7423,-20.0823,-10.0456,1.53687e-05,1.0676e-05,8.36312e-09,24.7791,2.50899,120.407,4178.17,2205.2,16903.6
220,2,1825.16,1796.91,9381.81,36.2403,-21.6261,-7.19392,1.55269e-05,1.09723e-05,-2.02599e-07,24.9335,2.6264,120.339,3450.85,1956.88,18500.7
220,3,1742.54,1678.09,9371.89,34.8725,-24.5597,-4.68454,1.54449e-05,1.08415e-05,-9.31865e-08,25.0949,2.72745,120.277,2089.99,1963.51,18581.5
220,4,1775.96,1580.09,9418.87,34.4705,-28.7005,-2.56273,1.53095e-05,1.06159e-05,8.7311e-08,25.2722,2.81381,120.226,1847.27,1653.2,19299.8
221,0,1632.47,1510.33,9605.31,34.5177,-34.5356,-0.792637,1.51741e-05,1.03902e-05,2.67809e-07,25.4689,2.88557,120.179,2600.48,2266.7,19176.6
221,1,1544.6,1431,9567.44,35.46,-41.3506,-0.241229,1.48493e-05,1.08844e-05,2.58895e-07,25.6967,2.94252,120.127,4015.23,346.307,19521.6
221,2,1492.78,1478.61,9593.17,36.2963,-48.9353,0.319882,1.44923e-05,1.15009e-05,2.1779e-07,25.9567,2.98546,120.067,2085.84,1004.64,20361.9
221,3,1539.54,1358.81,9542.1,37.9475,-56.3623,1.09695,1.41313e-05,1.21328e-05,1.7266e-07,26.2508,3.01364,120.002,2280.44,366.769,19898
221,4,1688.54,1379.2,9450.74,38.6646,-62.6956,1.55925,1.39999e-05,1.21267e-05,4.84757e-07,26.5753,3.02817,119.931,3121.52,1462.55,18203.2
222,0,1900.7,1554,9351.33,38.2365,-67.5669,1.79896,1.40176e-05,1.17064e-05,1.02879e-06,26.9241,3.03038,119.855,2279.69,2383.46,17959.8
222,1,2133.9,1695.15,9255.21,37.4971,-70.8745,2.43253,1.40627e-05,1.121e-05,1.61547e-06,27.2904,3.02263,119.781,1605.82,1619.14,18936
222,2,2402.26,1729.03,9116.72,37.0159,-72.3981,3.39522,1.40821e-05,1.08296e-05,1.8413e-06,27.6681,3.00822,119.715,2607.73,387.689,18498.1
222,3,2729.94,1765.69,8928.76,36.6949,-71.6313,3.6924,1.4047e-05,1.0694e-05,1.30519e-06,28.0489,2.99191,119.653,3323.6,276.321,16860.6
222,4,3012.66,1839.33,8880.29,36.3706,-68.1633,3.09334,1.40019e-05,1.06038e-05,6.28243e-07,28.4195,2.98063,119.59,4178.25,1379.52,17932.5
223,0,3197.31,1734.99,8731.25,36.4124,-63.5084,2.88446,1.39568e-05,1.05135e-05,-4.86997e-08,28.773,2.97337,119.52,4231,1360.76,14524.7
223,1,3220.07,1727.54,8722.87,36.8561,-58.7644,2.67903,1.4185e-05,1.08528e-05,1.72542e-07,29.1044,2.97868,119.449,3306.56,1708.1,18018.2
223,2,3259.27,1788.25,8720.63,37.3885,-53.5171,2.75779,1.4451e-05,1.12516e-05,5.18046e-07,29.4156,2.99864,119.383,3320.61,1422.23,16770.1
223,3,3252.73,1823.16,8690.6,38.7582,-47.8406,3.54581,1.47218e-05,1.16577e-05,8.79082e-07,29.7069,3.03804,119.328,3389.17,1277.46,16713.3
223,4,3397,1772.57,8699.4,39.6665,-41.9573,4.35038,1.46245e-05,1.16432e-05,1.08236e-06,29.9778,3.09046,119.283,3861.14,1361.15,16960.5
224,0,3421.05,1658.81,8588.34,40.773,-35.5593,4.52648,1.42988e-05,1.13677e-05,1.18779e-06,30.2245,3.1599,119.247,4071.31,793.112,16682.5
224,1,3328.94,1512.74,8426.83,42.2175,-29.4924,4.14817,1.39378e-05,1.10518e-05,1.27805e-06,30.4475,3.2472,119.216,4066.81,723.096,16559.8
224,2,3273.41,1403.97,8442.93,43.9408,-25.0284,3.86984,1.3683e-05,1.08289e-05,1.34175e-06,30.6537,3.35035,119.19,3868.25,1958.85,17190.5
224,3,3146.86,1418.24,8611.42,46.0209,-22.9395,3.77293,1.365e-05,1.08e-05,1.35e-06,30.852,3.46769,119.167,3214.91,2779.52,17832
224,4,2875.83,1474.59,8706.86,46.103,-25.1092,1.95574,1.365e-05,1.08e-05,1.35e-06,31.0523,3.58536,119.133,3611.72,2379.97,17642.4
225,0,2280.22,1353.78,9400.56,42.802,-35.4671,-4.5627,1.365e-05,1.08e-05,1.35e-06,31.2629,3.67484,119.06,2846.69,972.445,18170.3
225,1,1240.12,1322.34,10005.7,36.996,-51.7806,-15.3045,1.37707e-05,1.12022e-05,1.35e-06,31.4957,3.71896,118.918,986.117,777.708,18809.5
225,2,1416.57,1416.79,9465.37,38.7541,-63.0223,-21.4919,1.39044e-05,1.1648e-05,1.35e-06,31.7884,3.75408,118.741,1853.49,1279.67,18848.5
225,3,3169.19,1451.36,8836.5,47.914,-64.098,-22.9084,1.40398e-05,1.20993e-05,1.35e-06,32.1462,3.8091,118.561,2867.47,1314.59,18476.2
225,4,5288.01,1515.29,8478.67,57.726,-56.1495,-22.0996,1.39857e-05,1.21716e-05,1.26879e-06,32.535,3.90012,118.398,4592.47,1753.73,17566.3
226,0,6428.26,1686.09,8175.4,63.8244,-42.8343,-21.3794,1.38192e-05,1.20192e-05,1.13943e-06,32.9059,4.03714,118.256,5450.5,1119.03,17279.5
226,1,6236.97,1897.26,7827.99,66.1538,-28.3072,-21.951,1.36387e-05,1.18387e-05,1.00404e-06,33.2226,4.22412,118.127,5844.91,489.441,16693.6
226,2,5247.86,2054.12,7582.71,66.226,-16.0374,-23.2784,1.35129e-05,1.18905e-05,9.36978e-07,33.4738,4.45448,118.005,6104.93,1521.34,15579.9
226,3,4197.09,2186.41,7522.77,64.8314,-7.86207,-23.6455,1.35e-05,1.24225e-05,1.01116e-06,33.6692,4.71321,117.89,4829.07,2503.07,16185.4
226,4,3644.42,2385.76,7537.13,62.8758,-3.40178,-22.3782,1.35e-05,1.30092e-05,1.10142e-06,33.8296,4.98609,117.781,4059.69,1227.83,17350.3
227,0,3674.29,2499.53,7671.8,60.3441,-1.16477,-20.4979,1.35e-05,1.35959e-05,1.19168e-06,33.9801,5.2473,117.681,5262.1,99.9593,13467.1
227,1,3780.54,2535.9,7830.63,58.1089,1.63044,-18.9237,1.34172e-05,1.38515e-05,8.26717e-07,34.1142,5.50336,117.599,5270.45,1943.23,17382.1
227,2,3683.47,2474.97,7958.63,56.8928,1.42521,-18.1884,1.33278e-05,1.40805e-05,4.2513e-07,34.2436,5.75226,117.52,4230.35,3152.42,18625.1
227,3,3467.79,2466.19,8111.35,55.6427,-0.614206,-17.699,1.32375e-05,1.43061e-05,1.89644e-08,34.3726,5.99182,117.439,4438.33,3629.57,17936.7
227,4,3161.25,2456.91,8186.48,54.7371,-4.51785,-16.9497,1.35093e-05,1.43647e-05,2.25454e-07,34.5097,6.22158,117.361,4925.17,2064.63,17024
228,0,2878.82,2585.93,8232.88,53.7419,-9.54889,-16.2855,1.39863e-05,1.43285e-05,7.79308e-07,34.6604,6.44097,117.281,4567.36,550.022,17184.9
228,1,2841.86,2722.51,8202.4,52.4765,-14.5575,-15.9163,1.44828e-05,1.42834e-05,1.36599e-06,34.8291,6.64535,117.195,3750.7,1999.47,17269.6
228,2,3065.04,2703.43,8086.33,51.2429,-19.08,-15.5487,1.45997e-05,1.42664e-05,1.68566e-06,35.0175,6.82904,117.1,3177.3,4066.17,16516.5
228,3,3280.3,2712.01,8037.15,50.0103,-23.2051,-15.1053,1.394e-05,1.43069e-05,1.45876e-06,35.2231,6.99226,116.994,2845.39,2421.81,16918
228,4,3405.36,2920.18,8041.95,48.2473,-26.3,-15.2879,1.32179e-05,1.4352e-05,1.18798e-06,35.4399,7.14225,116.878,3235.59,2287.43,19156.7
229,0,3566.47,2975.63,7986.12,46.9441,-29.2257,-15.201,1.24959e-05,1.43971e-05,9.17202e-07,35.6686,7.27828,116.757,4305.36,0,15786.3
229,1,3461.81,2908.85,7994.88,45.5216,-32.1447,-14.7274,1.19014e-05,1.45274e-05,7.74073e-07,35.9029,7.39847,116.634,3013.75,2273.47,17387.7
229,2,3636.85,3035.91,7876.6,43.998,-33.9528,-14.7434,1.13139e-05,1.46622e-05,6.37824e-07,36.1463,7.51127,116.513,4018.33,3745.31,18060.8
229,3,3667.2,3012.36,7774.12,42.7823,-35.4441,-14.5212,1.07272e-05,1.47976e-05,5.02435e-07,36.393,7.61503,116.392,3970.5,3403.11,16104.4
229,4,3702.94,2968.6,7726.32,41.7081,-36.6345,-14.4777,1.07989e-05,1.49902e-05,4.52922e-07,36.6417,7.71009,116.271,4401.03,2995.99,16178.1
