Devices,,,,,,,,,,,,,,,,
250,,,,,,,,,,,,,,,,
,,TS-01902 - accel,,,TS-01902 - gyro,,,TS-01902 - mag,,,TS-01902 - Global Angle,,,TS-01902 - HighG,,
85,3,-2264.22,-3620.92,9779.27,-46.3003,41.3747,273.455,2.40E-05,7.83E-06,-1.46E-06,4.74442,12.1289,93.6639,-549.326,-2916.47,18227.6
85,4,-1995.65,-3766.1,9879.98,-47.6632,37.6004,273.074,2.36E-05,8.01E-06,-1.19E-06,4.57172,12.0553,94.7667,-527.363,-2585.52,18511.9
86,0,-1620.7,-3843.84,10027.1,-48.591,33.8698,273.462,2.33E-05,8.00E-06,-1.25E-06,4.44513,11.9903,95.8708,-439.469,-2185.89,18712.6
86,1,-1192.96,-3891.01,10160.5,-49.1576,30.4146,274.297,2.31E-05,7.83E-06,-1.58E-06,4.33106,11.914,96.9766,191.349,-1760.61,18870.3
86,2,-748.272,-4008.04,10250.6,-49.6699,27.254,274.831,2.30E-05,7.65E-06,-1.95E-06,4.2253,11.8255,98.0839,478.373,-1771.59,19616.4
86,3,-379.136,-4192.53,10219.4,-49.7404,24.434,274.518,2.29E-05,7.49E-06,-2.22E-06,4.12763,11.7274,99.1908,382.699,-1966.14,20539.4
86,4,-23.7944,-4308.36,10202.8,-49.4684,22.0885,274.338,2.32E-05,7.40E-06,-2.20E-06,4.03783,11.622,100.296,15.4518,-4030.03,19538.4
87,0,269.948,-4404.42,9983.44,-48.6247,20.1878,274.173,2.35E-05,7.31E-06,-2.15E-06,3.95621,11.5127,101.399,154.518,-3488.31,17361.1
87,1,498.185,-4425.9,9938.14,-46.7536,19.4616,272.913,2.38E-05,7.22E-06,-2.11E-06,3.88229,11.4068,102.493,752.864,-3014.49,19553
87,2,628.531,-4414.5,9924.25,-45.3896,18.4682,271.924,2.32E-05,7.28E-06,-1.99E-06,3.81465,11.3012,103.581,2158.05,-1478.41,18884.5
87,3,751.775,-4304.82,9950.5,-44.6454,17.6708,270.412,2.24E-05,7.37E-06,-1.85E-06,3.75037,11.1944,104.661,2851.56,-2770.87,19111.6
87,4,747.626,-4268.73,10043.6,-44.2584,17.335,268.998,2.17E-05,7.46E-06,-1.72E-06,3.68716,11.0866,105.733,1677.38,-4263.72,19302.4
88,0,609.555,-4300.82,10089.1,-44.2119,17.1834,266.726,2.14E-05,7.69E-06,-1.65E-06,3.62312,10.9769,106.792,2041.63,-3677.1,18888.8
88,1,420.984,-4379.11,10198.2,-44.7663,16.3847,263.49,2.15E-05,8.04E-06,-1.65E-06,3.55876,10.8611,107.837,2166.06,-3448.01,18955.4
88,2,237.619,-4502.35,10371.2,-45.6839,15.0017,260.241,2.16E-05,8.41E-06,-1.65E-06,3.4949,10.7371,108.87,632.135,-4770.14,19710.5
88,3,69.5286,-4625.75,10372,-46.2566,13.7611,257.425,2.17E-05,8.69E-06,-1.65E-06,3.43217,10.6063,109.895,840.101,-4590.52,19955.9
88,4,-34.3478,-4726.65,10417.5,-46.7081,11.5133,254.747,2.18E-05,8.70E-06,-1.65E-06,3.375,10.4664,110.91,157.334,-4017.93,20436
89,0,-117.136,-4930.34,10498.4,-47.6273,8.98834,252.687,2.18E-05,8.70E-06,-1.65E-06,3.32368,10.3148,111.917,-558.34,-5820.44,19187.8
89,1,40.1465,-5049.59,10639.3,-48.8312,5.91966,251.398,2.18E-05,8.70E-06,-1.65E-06,3.28065,10.1478,112.922,1127.39,-5252.91,20236.7
89,2,405.799,-5207.76,10759.3,-49.8511,3.21887,249.747,2.15E-05,8.23E-06,-1.38E-06,3.24423,9.96843,113.92,2108.73,-4661.83,20617.9
89,3,654.227,-5394.71,10813.7,-50.8018,0.865984,248.126,2.12E-05,7.69E-06,-1.06E-06,3.21348,9.77771,114.911,2359.47,-4579.22,19400.2
89,4,980.251,-5569.19,10851.7,-51.8104,-0.783008,246.852,2.10E-05,7.15E-06,-7.46E-07,3.18557,9.5772,115.896,1602.25,-5435.36,19564.6
90,0,1504.47,-5710.08,10928.3,-52.5249,-2.32349,245.867,2.08E-05,6.91E-06,-6.77E-07,3.16184,9.368,116.872,1942.58,-4839.28,19382.6
90,1,2073.55,-5746.27,10999.7,-52.923,-2.74814,245.128,2.06E-05,6.90E-06,-8.08E-07,3.13789,9.15444,117.841,2813.23,-3759.17,19162.1
90,2,2577.56,-5710.24,11066.3,-53.1637,-1.3825,244.484,2.05E-05,6.90E-06,-9.43E-07,3.10719,8.94143,118.805,3235.67,-4877.66,20331.3
90,3,3143.93,-5768.62,11173.1,-53.0149,0.532713,243.636,2.04E-05,7.00E-06,-9.59E-07,3.06821,8.73201,119.765,3921.51,-6699.38,21128.6
90,4,3777.97,-5903.73,11138.5,-52.0556,3.09681,242.506,2.06E-05,7.45E-06,-5.57E-07,3.01993,8.53107,120.722,3032.57,-4563.69,19716.1
91,0,4202.85,-5951.83,11056.7,-50.4079,6.39642,239.817,2.07E-05,7.90E-06,-1.51E-07,2.96034,8.34313,121.669,4493.51,-4561.56,21338.6
91,1,4492.79,-6064.01,11194.3,-48.8106,10.195,236.185,2.08E-05,8.35E-06,2.55E-07,2.88504,8.17117,122.599,5176.72,-6055.25,21064.7
91,2,4701.53,-6141.45,11175.6,-46.5763,14.8254,232.107,2.10E-05,8.16E-06,3.40E-07,2.79267,8.01879,123.518,4962.59,-5964.09,20067.6
91,3,4835.53,-6107.59,11294.1,-43.9608,19.0894,226.988,2.11E-05,7.89E-06,3.85E-07,2.68592,7.88611,124.417,5082.96,-6593.07,21133.3
91,4,4814.23,-6091.37,11345.7,-40.8969,23.1045,221.187,2.12E-05,7.62E-06,4.30E-07,2.56635,7.77466,125.293,5214.75,-6310.64,21112.2
92,0,4791.86,-6049.77,11346.2,-37.9269,26.565,215.239,2.10E-05,7.50E-06,3.99E-07,2.43616,7.68232,126.141,4799.36,-5832.38,20647.3
92,1,4702.47,-6004.74,11355.3,-35.315,28.7808,208.879,2.05E-05,7.50E-06,3.09E-07,2.29991,7.60486,126.96,4433.44,-5332.64,21078.4
92,2,4497.14,-6008.77,11416.1,-32.5042,29.9461,202.166,1.99E-05,7.50E-06,2.18E-07,2.16196,7.54162,127.751,4521.9,-4474.51,21614.1
92,3,4348.41,-6005,11528.8,-29.2836,30.7262,195.862,1.96E-05,7.52E-06,1.07E-07,2.02488,7.49331,128.518,4476.35,-4211.75,20942.2
92,4,4139.18,-5960.92,11497.5,-27.1433,29.9986,189.48,2.02E-05,7.61E-06,-7.40E-08,1.89271,7.45253,129.264,4695.71,-5410.42,20451.7
93,0,3830.72,-6028.73,11429.2,-24.3102,28.4418,183.142,2.07E-05,7.70E-06,-2.54E-07,1.77084,7.4205,129.985,5382.99,-4962.47,21169.3
93,1,3828.88,-6218.64,11400.1,-22.7846,26.163,176.597,2.12E-05,7.80E-06,-4.34E-07,1.6613,7.39013,130.677,4430.53,-7658.65,21043.1
93,2,3770.54,-6106.8,11413.5,-19.9281,21.292,170.384,2.11E-05,8.34E-06,-5.74E-07,1.57918,7.36203,131.342,2422.84,-6464.27,20866.8
93,3,3929.02,-6113.82,11477.1,-17.1021,17.0793,165.667,2.09E-05,8.92E-06,-7.09E-07,1.51993,7.33753,131.983,3767.08,-5679.82,19138.3
93,4,4288.8,-5988.59,11698.3,-15.1495,12.7153,162.391,2.06E-05,9.50E-06,-8.35E-07,1.48354,7.31195,132.608,4657.15,-5183.31,20441.5
94,0,4796.49,-5948.86,11780.3,-13.5905,8.91785,159.464,2.04E-05,9.70E-06,-7.13E-07,1.46625,7.28562,133.219,5713.92,-5103.84,21635.5
94,1,5371.45,-5999.57,11731.4,-12.3184,6.67601,156.037,2.00E-05,9.61E-06,-3.97E-07,1.45983,7.26044,133.821,6449.83,-5562.66,21914.3
94,2,5887.65,-6007.48,11687.4,-11.262,5.80322,151.893,1.97E-05,9.52E-06,-8.67E-08,1.45784,7.23833,134.413,6578.85,-5843.88,22255.7
94,3,6294.63,-5992.62,11529.9,-9.62612,5.82633,147.358,1.95E-05,9.45E-06,1.26E-07,1.45734,7.22367,134.988,7485.82,-5559.76,21577
94,4,6720.01,-5787.93,11274.2,-7.00365,7.66951,143.143,1.96E-05,9.45E-06,3.55E-08,1.45205,7.22444,135.546,6546,-6051.18,21718.6
95,0,6788.36,-5719.41,10989.6,-3.86473,10.5883,138.123,1.97E-05,9.45E-06,-5.48E-08,1.43753,7.24519,136.087,7446.22,-3411.49,21183.7
95,1,6674.74,-5556.6,10666.8,0.422873,13.4463,131.864,1.98E-05,9.44E-06,-1.20E-07,1.41501,7.29427,136.599,8137.64,-5322.8,20594.5
95,2,6692.3,-5056.32,10935.1,5.31645,15.2891,126.045,1.99E-05,9.32E-06,2.34E-07,1.39203,7.36976,137.087,7479.97,-4980.47,20059.3
95,3,6843.29,-4573.85,11101.1,7.38679,17.0431,122.042,2.01E-05,9.19E-06,6.40E-07,1.36284,7.4565,137.559,7646.52,-3542.81,20716.5
95,4,7096.14,-4557.9,11115.1,8.36445,17.5107,118.141,2.02E-05,9.06E-06,1.02E-06,1.33278,7.54822,138.014,8151.68,-2342.54,21755.9
96,0,7212.09,-4700.49,11172.4,9.35639,16.1537,113.313,2.01E-05,9.11E-06,1.03E-06,1.31029,7.64188,138.448,8019.97,-3109.43,21877.1
96,1,7253.98,-4779.4,11297.2,10.1644,13.1909,107.815,1.98E-05,9.29E-06,7.61E-07,1.30228,7.73343,138.858,7758.83,-4156.52,20803.9
96,2,7370.86,-4801.09,11423,10.8093,9.14485,102.256,1.96E-05,9.46E-06,4.90E-07,1.31362,7.82054,139.241,7632.03,-3886.87,20168.2
96,3,7474.57,-4694.46,11544.9,11.7925,4.48611,96.7585,1.94E-05,9.53E-06,2.20E-07,1.34768,7.90369,139.601,7065.45,-3501.26,21277.4
96,4,7571.29,-4460.19,11583.1,12.4757,-0.597761,91.1367,1.96E-05,9.31E-06,-5.11E-08,1.40598,7.9808,139.937,7574.53,-2410.2,21595
97,0,7781.63,-4348.92,11660.7,13.2458,-6.01389,85.4793,1.99E-05,9.08E-06,-3.22E-07,1.49029,8.05176,140.249,8381.58,-2575.17,22208.6
97,1,8081.54,-4361.56,11770.4,13.3258,-10.8416,79.1783,2.00E-05,8.89E-06,-5.55E-07,1.59874,8.11347,140.539,9879.41,-2636.91,20190
97,2,8344.92,-4378.16,11669.8,13.7501,-14.2739,71.4137,1.95E-05,9.11E-06,-3.81E-07,1.72159,8.17131,140.797,9143.02,-3099.79,19977.8
97,3,8537.78,-4470.8,11597.7,14.9815,-17.4962,63.2456,1.89E-05,9.38E-06,-1.55E-07,1.86011,8.22947,141.021,9256.53,-3469.19,19585.1
97,4,8874,-4569.16,11448.5,16.5293,-19.5395,54.3365,1.83E-05,9.64E-06,5.06E-08,2.00825,8.29117,141.204,9287.65,-4141.5,20755.7
98,0,9198.83,-4687.94,11320.4,17.8559,-20.4382,44.4781,1.83E-05,9.72E-06,6.22E-08,2.15989,8.35697,141.344,9867.85,-3484.01,21309.2
98,1,9424.04,-4865.51,11206.5,19.5517,-20.4302,34.4068,1.88E-05,9.68E-06,-7.32E-08,2.3112,8.43089,141.443,11046.8,-2604.44,20455.7
98,2,9573.3,-5091.59,11071.1,22.1558,-19.8801,24.5846,1.93E-05,9.63E-06,-2.03E-07,2.46093,8.51824,141.508,11295.3,-3490.27,19020.6
98,3,9661.47,-5295.73,10972.7,24.9709,-19.0583,14.6925,1.95E-05,9.61E-06,-2.85E-07,2.60744,8.62069,141.541,10269.9,-4765.93,17727
98,4,9822.18,-5404.48,10818.2,27.3407,-17.1074,5.11301,1.89E-05,9.66E-06,-2.40E-07,2.74519,8.73767,141.537,11063.6,-3896.8,18749.4
99,0,9816.21,-5551.83,10752.7,30.1452,-15.4738,-5.32495,1.83E-05,9.70E-06,-1.95E-07,2.87616,8.87056,141.491,10139.3,-5262.1,18679.9
99,1,9605.37,-5678.74,10601,32.5085,-12.9623,-15.0453,1.78E-05,9.75E-06,-1.55E-07,2.99453,9.02019,141.394,11039.2,-4477.93,20381
99,2,9476.5,-5618.53,10459.7,35.5715,-10.2221,-24.9859,1.77E-05,9.75E-06,-1.50E-07,3.10124,9.18923,141.256,11173.7,-5315.15,20103.9
99,3,9378.45,-5574.57,10413.5,37.6533,-7.78579,-34.872,1.77E-05,9.75E-06,-1.50E-07,3.1959,9.37123,141.078,8835.22,-5314.01,19848.2
99,4,9127.44,-5477.95,10314.1,39.172,-5.90393,-44.1761,1.77E-05,9.71E-06,-1.43E-07,3.28027,9.56334,140.87,9533.68,-4708.93,19691
100,0,8916.23,-5334.08,10202.7,40.289,-4.36808,-53.4019,1.80E-05,9.35E-06,-8.89E-08,3.3552,9.76287,140.63,10533.7,-4556.68,20449.6
100,1,8733.82,-5175.43,10083.2,40.6602,-3.60272,-62.6012,1.84E-05,8.77E-06,1.32E-09,3.4236,9.96431,140.353,9632.36,-4496.53,20156
100,2,8428.23,-5010.64,9974.71,40.3289,-3.38907,-71.1113,1.88E-05,8.21E-06,7.57E-08,3.48675,10.1637,140.044,8354.25,-4571.8,18520.8
100,3,8085.71,-4848.42,9960.13,39.8453,-2.9103,-78.6936,1.89E-05,7.90E-06,3.86E-08,3.54404,10.3603,139.7,8052.12,-5271.11,18601.5
100,4,7872.87,-4708.05,9916.11,39.0922,-3.6204,-86.1413,1.86E-05,8.17E-06,-2.77E-07,3.60106,10.5503,139.316,8021.66,-3926.07,18510.8
101,0,7495.47,-4508.38,9774.63,38.0246,-4.74129,-93.0058,1.83E-05,8.44E-06,-5.93E-07,3.65878,10.732,138.902,7656.67,-3830.58,18186.3
101,1,7270.8,-4453.8,9608.23,37.1777,-6.35188,-99.249,1.81E-05,8.71E-06,-8.47E-07,3.7203,10.9049,138.461,7460.02,-2924.18,18081.9
101,2,7103.82,-4391.82,9438.78,36.1962,-7.67423,-104.911,1.85E-05,8.98E-06,-7.14E-07,3.78296,11.0704,138.005,8722.93,-2586.11,18886
101,3,6973.21,-4379.26,9341.49,35.1436,-8.77955,-110.289,1.90E-05,9.25E-06,-5.34E-07,3.8461,11.2281,137.53,8405.88,-2674.03,20139.9
101,4,6878.84,-4362.66,9307.39,33.9798,-9.86998,-115.339,1.95E-05,9.51E-06,-3.57E-07,3.90979,11.3772,137.036,7637.62,-4146.36,19924.6
102,0,6758.01,-4401.83,9196.29,32.7641,-10.9676,-120.593,1.96E-05,9.73E-06,-2.05E-07,3.97394,11.5175,136.518,6349.69,-3596.76,18622.8
102,1,6533.39,-4507.07,9058.49,31.5751,-11.8558,-125.553,1.96E-05,9.91E-06,-6.92E-08,4.03762,11.6495,135.98,6365.95,-2604.06,18626
102,2,6253.7,-4632.17,8993.39,30.6477,-12.4514,-129.82,1.95E-05,1.01E-05,5.33E-08,4.10015,11.7753,135.424,7599.01,-3837.96,19271.5
102,3,6055.76,-4756.2,8932.01,30.1279,-12.998,-133.995,1.95E-05,1.02E-05,9.85E-08,4.16194,11.8967,134.853,7183.48,-4688.43,17515.4
102,4,5887.77,-4861.38,8822.79,29.5082,-13.7106,-137.698,1.94E-05,1.01E-05,-3.69E-08,4.22366,12.0132,134.269,7464.78,-3699.14,16558.8
103,0,5588.93,-4973.27,8667.07,29.2104,-14.7651,-140.768,1.94E-05,1.01E-05,-1.72E-07,4.28785,12.1255,133.674,5762.04,-5283.67,16850.9
103,1,5211.15,-5106.59,8756.35,29.1502,-15.9331,-144.056,1.93E-05,1.01E-05,-3.01E-07,4.35581,12.234,133.064,5977.29,-3542.12,16596.7
103,2,4971.17,-5225.43,8717.51,29.2564,-17.4339,-147.246,1.91E-05,1.05E-05,-3.95E-07,4.42914,12.3393,132.442,5601.29,-4879.41,18621.6
103,3,4812.43,-5287.89,8742.78,28.9646,-19.0098,-150.432,1.89E-05,1.10E-05,-4.86E-07,4.50699,12.439,131.806,6338.45,-4927.24,19287.2
103,4,4587.87,-5315.74,8943.15,28.4661,-20.756,-154.103,1.87E-05,1.13E-05,-5.81E-07,4.58952,12.532,131.156,4701.02,-5109.64,17355.4
104,0,4323.74,-5272.8,9135.95,27.8002,-22.6381,-158.415,1.88E-05,1.12E-05,-6.99E-07,4.67643,12.6173,130.489,3881.39,-5186.12,17078.7
104,1,4065.98,-5206.44,9276.98,26.453,-24.6511,-162.717,1.90E-05,1.08E-05,-8.35E-07,4.76638,12.6917,129.811,4461.33,-5263.58,18342.6
104,2,3853.85,-5105.9,9419.23,24.4725,-26.6746,-166.787,1.92E-05,1.03E-05,-9.47E-07,4.85806,12.7527,129.122,4212.43,-4905.56,18839.4
104,3,3722.23,-4906.04,9526.07,22.5813,-28.6206,-171.288,1.94E-05,1.01E-05,-9.39E-07,4.95147,12.8006,128.416,3382.49,-3454.26,19214
104,4,3599.85,-4802.02,9605.53,20.3231,-30.935,-176.023,1.95E-05,1.02E-05,-6.68E-07,5.04742,12.8328,127.691,3331,-4250.32,18562
105,0,3544.51,-4539.5,9464.16,17.9284,-32.9056,-180.525,1.97E-05,1.04E-05,-3.97E-07,5.14463,12.8489,126.94,3172.5,-6086.77,14571.3
105,1,3575.53,-4464.48,9487.3,15.719,-34.6462,-184.455,1.98E-05,1.05E-05,-1.75E-07,5.2422,12.8493,126.171,3157.66,-3484.88,18403.5
105,2,3593.74,-4384.53,9627.68,13.6489,-36.6075,-188.811,1.97E-05,1.04E-05,-1.50E-07,5.34092,12.836,125.385,4392.53,-3664.83,19217.4
105,3,3551.95,-4331.72,9670.5,11.327,-37.8538,-194.463,1.96E-05,1.03E-05,-1.50E-07,5.43568,12.8096,124.577,3235.92,-4515.87,19188.8
105,4,3485.92,-4356.44,9740.49,8.89302,-38.2534,-200.128,1.96E-05,1.02E-05,-1.89E-07,5.52271,12.7718,123.748,2765.76,-5372.3,18850
106,0,3324.52,-4354.91,9857.74,6.86121,-38.558,-205.963,2.00E-05,1.00E-05,-3.91E-07,5.60291,12.7247,122.897,3199.65,-4595.94,17756.4
106,1,3109.77,-4287.54,9894.05,5.75858,-39.0679,-211.548,2.07E-05,9.80E-06,-7.07E-07,5.67939,12.672,122.024,3751.68,-3726.3,17678.2
106,2,2941.09,-4227.61,9887.77,4.93687,-39.467,-216.523,2.13E-05,9.57E-06,-9.91E-07,5.75216,12.6146,121.133,3623.72,-3509.22,18113.4
106,3,2814.03,-4259.77,10025.9,3.31155,-39.5961,-221.619,2.17E-05,9.31E-06,-1.12E-06,5.81842,12.5501,120.222,2765.93,-2338.33,17010.1
106,4,2668.81,-4407.45,10129.9,2.09605,-39.7586,-226.919,2.17E-05,9.00E-06,-9.40E-07,5.87927,12.4801,119.289,3593.59,-3513.79,20175.3
107,0,2397.34,-4505.02,10187.1,0.850929,-39.628,-232.766,2.16E-05,8.68E-06,-7.59E-07,5.93358,12.4047,118.326,3016.15,-4238.87,20928.4
107,1,2127.09,-4551,10245.9,-0.616266,-40.3566,-237.626,2.15E-05,8.54E-06,-6.53E-07,5.98388,12.3206,117.342,3128.11,-3667.65,20993.7
107,2,1876.1,-4591.92,10240.1,-2.2426,-41.1969,-242.659,2.12E-05,9.00E-06,-8.02E-07,6.03038,12.228,116.339,2386.18,-4703.25,21421.6
107,3,1521.83,-4553.45,10375.5,-3.47878,-41.7701,-247.374,2.09E-05,9.55E-06,-9.82E-07,6.07315,12.1294,115.318,1388.83,-5822.45,19876.6
107,4,1153.04,-4549.42,10409.5,-4.86183,-42.7472,-251.682,2.07E-05,9.98E-06,-1.10E-06,6.11396,12.0226,114.277,1838.01,-4811.92,18833.7
108,0,800.639,-4559.83,10442.2,-6.34753,-44.121,-256.162,2.07E-05,1.00E-05,-1.02E-06,6.15374,11.9066,113.218,2355.14,-3515.72,18806.4
108,1,437.305,-4588.71,10494.7,-8.09972,-45.4174,-260.649,2.10E-05,9.80E-06,-7.95E-07,6.19093,11.7809,112.143,1595,-3414.27,19245.6
108,2,58.4685,-4654.77,10485.3,-9.91752,-46.6202,-264.596,2.12E-05,9.59E-06,-6.00E-07,6.22518,11.6461,111.059,945.068,-3859.59,19754.4
108,3,-267.306,-4668.84,10447.2,-11.1428,-48.224,-268.061,2.12E-05,9.47E-06,-5.35E-07,6.25935,11.5035,109.97,1633.71,-4004.55,19744.7
108,4,-456.343,-4513.75,10422.1,-12.361,-50.1744,-271.363,2.11E-05,9.52E-06,-7.15E-07,6.2953,11.3519,108.871,3.35934,-4328.83,18425.7
109,0,-661.98,-4465.01,10427.9,-13.4878,-52.4909,-274.36,2.10E-05,9.56E-06,-8.96E-07,6.33484,11.1904,107.759,33.5934,-4182.81,19046
109,1,-829.588,-4278.18,10618.3,-14.6359,-55.0752,-276.842,2.10E-05,9.61E-06,-9.93E-07,6.38,11.0164,106.632,537.303,-3684.59,18919.2
109,2,-1051.54,-4097.07,10611.1,-15.8368,-57.3323,-278.673,2.15E-05,9.65E-06,-8.43E-07,6.42841,10.8325,105.498,1266.75,-2639.34,19471.7
109,3,-1285.68,-3903.54,10593.3,-17.7331,-59.5203,-280.349,2.21E-05,9.70E-06,-6.63E-07,6.47763,10.6361,104.358,721.287,-4048.16,18829.3
109,4,-1401.14,-3824.43,10570,-19.5968,-61.4881,-281.76,2.26E-05,9.73E-06,-5.11E-07,6.52714,10.4285,103.215,166.144,-3652.81,17608
110,0,-1481.88,-3630.82,10551.9,-20.8976,-63.2112,-282.7,2.28E-05,9.75E-06,-4.50E-07,6.57788,10.2127,102.071,-956.746,-2175.57,18977.7
110,1,-1551.99,-3380.44,10551.7,-22.1447,-64.7377,-283.216,2.28E-05,9.75E-06,-4.50E-07,6.62919,9.98876,100.926,-937.384,-1310.4,20685.3
110,2,-1586.97,-3214.22,10549.6,-23.5192,-66.0742,-283.169,2.28E-05,9.66E-06,-4.54E-07,6.68047,9.75711,99.7809,592.06,-1551.83,20258.3
110,3,-1642.89,-3029.23,10520.4,-24.3419,-67.1432,-282.287,2.26E-05,9.21E-06,-4.73E-07,6.73257,9.52025,98.6398,690.132,-2424.05,20327
110,4,-1739.59,-2927.66,10496.6,-25.1079,-67.7699,-281.21,2.21E-05,8.13E-06,-5.18E-07,6.78403,9.27971,97.5042,436.964,-1998.03,20946.3
111,0,-1773.96,-2984.72,10490.3,-26.6901,-67.7053,-280.536,2.16E-05,7.04E-06,-5.63E-07,6.83002,9.03484,96.3731,111.42,-2758.82,19980.3
111,1,-1916.03,-2904.14,10543.4,-27.8254,-67.9433,-279.857,2.12E-05,6.30E-06,-5.03E-07,6.8729,8.78532,95.2414,-1512.8,-3125.57,20244.6
111,2,-2045.61,-2927.91,10634,-28.5222,-67.3566,-278.979,2.14E-05,6.42E-06,-1.75E-07,6.91199,8.53536,94.1,-1654.74,-2427.28,18692.6
111,3,-2248.5,-2909.89,10606.8,-29.5056,-66.6262,-278.393,2.16E-05,6.64E-06,1.86E-07,6.94522,8.2848,92.958,-635.458,-2012.2,19161.7
111,4,-2471.98,-2876.78,10616.4,-30.5492,-65.8499,-278.015,2.18E-05,6.75E-06,4.18E-07,6.97217,8.03414,91.8186,-737.049,-2610.39,19088.7
112,0,-2744.98,-2842.27,10637.9,-31.946,-64.9704,-277.965,2.18E-05,6.52E-06,2.92E-07,6.99107,7.78272,90.6827,-1175.66,-2671.29,19141
112,1,-3094.37,-2781.16,10690.1,-33.4793,-64.252,-278.13,2.17E-05,6.06E-06,-6.89E-08,7.00233,7.52978,89.5493,-908.856,-1782.93,19690.4
112,2,-3493.34,-2699.67,10787.9,-34.9892,-63.8371,-278.3,2.16E-05,5.66E-06,-3.72E-07,7.00687,7.27437,88.4166,-606.783,-1033.36,20259
112,3,-3890.98,-2614.41,10841.1,-36.9512,-63.5714,-278.466,2.15E-05,5.45E-06,-4.57E-07,7.00393,7.01453,87.2824,-1282.05,-1066.56,20179.2
112,4,-4262.9,-2439.58,10861.8,-39.2062,-63.7918,-278.52,2.13E-05,5.54E-06,-1.86E-07,6.99425,6.74782,86.1446,-2181.41,-1385.77,17620.9
113,0,-4691.95,-2282.18,10916.6,-41.096,-64.5967,-278.106,2.10E-05,5.63E-06,8.49E-08,6.98057,6.47383,85.0089,-4592.69,-1167.35,19861.5
113,1,-4849.56,-2192.13,10988.9,-43.1409,-66.6735,-277.217,2.10E-05,5.64E-06,2.40E-07,6.96612,6.18659,83.8784,-3897.26,-1414.64,19201.3
113,2,-4950.44,-2083.29,11073.9,-45.8918,-69.3324,-276.55,2.13E-05,5.48E-06,1.37E-07,6.95006,5.88342,82.7518,-4434.65,-1077.16,19922.3
113,3,-5180.15,-2106.93,11198.9,-48.3649,-72.2388,-275.588,2.16E-05,5.30E-06,1.35E-09,6.93424,5.56491,81.6301,-3398.32,-1300.36,21970.3
113,4,-5384.98,-2141.39,11323,-50.6579,-74.8466,-274.223,2.18E-05,5.12E-06,-1.16E-07,6.91806,5.23265,80.5146,-3723.67,-2009.17,21214.6
114,0,-5483.99,-2144.06,11363,-52.4348,-77.1809,-272.366,2.16E-05,4.94E-06,-1.90E-07,6.9027,4.88893,79.4066,-4353.05,-2292.11,20076.9
114,1,-5555.52,-2131.42,11303.7,-53.1581,-79.6259,-270.016,2.11E-05,4.76E-06,-2.35E-07,6.89207,4.53619,78.3081,-4543.38,-2136.11,20198.2
114,2,-5607.2,-2105.27,11244.5,-52.7968,-81.933,-266.793,2.07E-05,4.59E-06,-2.85E-07,6.88906,4.1778,77.2232,-4919.48,-2205.42,20941.6
114,3,-5554.73,-2044.97,11268.7,-51.7464,-83.2369,-262.401,2.05E-05,4.45E-06,-3.50E-07,6.89344,3.81854,76.1564,-5350.6,-2424.36,21610.6
114,4,-5538.76,-1952.15,11262,-50.0222,-83.5456,-258.088,2.06E-05,4.36E-06,-4.41E-07,6.9047,3.46322,75.1057,-5236.81,-1935.11,20575.1
115,0,-5401.32,-1864.94,11248.4,-48.4452,-82.9478,-253.703,2.07E-05,4.27E-06,-5.31E-07,6.92005,3.11416,74.0696,-5437.12,-2557.54,21048.4
115,1,-5436.35,-1769.18,11283.6,-46.1939,-81.6065,-249.48,2.09E-05,4.21E-06,-5.65E-07,6.94039,2.77691,73.0531,-6234.14,-1739.26,20763.1
115,2,-5508.7,-1753.36,11358.5,-43.833,-79.1155,-245.028,2.10E-05,4.20E-06,-4.88E-07,6.96235,2.45482,72.0557,-5307.15,-1811.92,22014.6
115,3,-5583.49,-1708.36,11516.5,-41.4983,-75.8899,-241.172,2.11E-05,4.20E-06,-3.98E-07,6.98415,2.15006,71.0747,-3872.26,-571.165,21099.6
115,4,-5773.98,-1626.29,11632.9,-39.0188,-71.6822,-237.669,2.11E-05,4.12E-06,-2.69E-07,7.00398,1.86648,70.1096,-4201.29,-144.569,20199.7
116,0,-6042.91,-1513.59,11692.8,-36.7066,-66.8225,-234.323,2.12E-05,3.87E-06,-5.31E-08,7.01983,1.60546,69.1602,-4899.1,-480.562,19987.8
116,1,-6333.85,-1420.96,11710,-34.5474,-61.9736,-231.125,2.12E-05,3.51E-06,2.18E-07,7.03162,1.36641,68.226,-5128.92,-1161.46,20036.1
116,2,-6622.1,-1362.63,11695.4,-32.183,-57.3593,-227.998,2.11E-05,3.16E-06,4.39E-07,7.04078,1.14906,67.3069,-5297.02,-1284.32,20388.7
116,3,-6886.24,-1274.04,11703.7,-29.7214,-52.7896,-224.789,2.11E-05,2.87E-06,4.94E-07,7.0478,0.953174,66.4023,-5614.22,-76.0681,20814.8
116,4,-7148.5,-1125.35,11798,-28.0176,-48.6842,-221.557,2.10E-05,2.64E-06,3.13E-07,7.05133,0.775173,65.5104,-6660.61,-176.565,19602
117,0,-7515.89,-868.312,11792.2,-26.6406,-45.6747,-218.029,2.09E-05,2.42E-06,1.33E-07,7.05283,0.610276,64.6296,-7591.28,-1135.56,21285.3
