

Devices
250
,,TS-01902 - accel,,,TS-01902 - gyro,,,TS-01902 - mag,,,TS-01902 - Global Angle,,,TS-01902 - HighG,,,TS-01874 - accel,,,TS-01874 - gyro,,,TS-01874 - mag,,,TS-01874 - Global Angle,,,TS-01874 - HighG,,,
Frame,Sub Frame,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
,,mm/s²,mm/s²,mm/s²,deg/s,deg/s,deg/s,T,T,T,deg,deg,deg,mm/s²,mm/s²,mm/s²,mm/s²,mm/s²,mm/s²,deg/s,deg/s,deg/s,T,T,T,deg,deg,deg,mm/s²,mm/s²,mm/s²
6,4,-1531.78,9638.77,926.516,-2.00887,-0.0898519,0.69231,2.01764e-05,1.88415e-05,-1.7883e-05,69.6052,52.7403,44.9683,611.019,10399.6,9232.6,2477.86,9355.12,689.85,-1.53226,0.137167,-0.381418,-1.91024e-05,2.81497e-05,-9.73126e-06,-41.6501,156.775,151.978,1800.1,16940.7,9827.3
7,0,-1618.15,9636.37,891.32,-1.91007,-0.12918,0.550663,2.06029e-05,1.87941e-05,-1.77882e-05,69.6064,52.74,44.9657,-627.175,9836.78,9028.83,2425.6,9412.64,658.742,-2.01173,-0.188859,-0.490093,-1.87691e-05,2.85016e-05,-9.59841e-06,-41.6539,156.776,151.976,2188.54,16814.8,10261
7,1,-1633.55,9586.21,930.584,-1.93162,-0.464411,0.782854,2.08835e-05,1.87928e-05,-1.77472e-05,69.606,52.7404,44.9642,85.1812,10038.1,10092,2365.58,9369.98,734.016,-1.94637,-0.350423,-0.531097,-1.93119e-05,2.85468e-05,-9.55317e-06,-41.651,156.772,151.977,954.005,15941.9,10193.3
7,2,-1609.79,9626.48,907.454,-2.02045,-0.667396,0.593707,2.04935e-05,1.90032e-05,-1.79532e-05,69.6065,52.741,44.9633,608.347,10096.2,10319,2326.71,9248.32,744.613,-1.65498,-0.407143,-0.263883,-1.98548e-05,2.85921e-05,-9.50794e-06,-41.6467,156.768,151.978,1632.96,15216.3,10839.2
7,3,-1631.84,9630.75,908.221,-2.35818,-0.674927,0.597697,2.00197e-05,1.92402e-05,-1.81902e-05,69.6065,52.7419,44.962,215.805,10733.4,11475.4,2410.01,9245.86,719.302,-1.52478,-0.261306,-0.390352,-2.03626e-05,2.8634e-05,-9.47436e-06,-41.6405,156.766,151.978,1220.82,15893.8,10323.7
7,4,-1622.45,9652.37,895.012,-2.6565,-0.437857,0.383929,1.95952e-05,1.9398e-05,-1.83282e-05,69.6071,52.7428,44.961,-180.74,10428.5,10508.3,2414.97,9328.5,754.906,-1.20681,-0.322555,-0.305099,-2.02572e-05,2.86175e-05,-9.64523e-06,-41.6432,156.765,151.98,986.935,16108.5,8952.88
8,0,-1634.23,9686.14,832.359,-2.82465,-0.302424,0.25232,1.9286e-05,1.93716e-05,-1.8236e-05,69.6086,52.7449,44.9596,-150.617,9885.21,9904.78,2337.05,9335.67,708.88,-1.31547,-0.229111,-0.28296,-1.985e-05,2.85722e-05,-9.91665e-06,-41.6537,156.765,151.98,787.837,14874.4,9560.92
8,1,-1664.1,9664.44,846.339,-2.98216,-0.474304,0.308475,1.9049e-05,1.92294e-05,-1.7999e-05,69.6086,52.7464,44.9578,47.1161,10424.2,10470.9,2361.07,9303.59,660.23,-1.44609,0.00621761,-0.425365,-1.94594e-05,2.85333e-05,-1.01792e-05,-41.6646,156.768,151.978,1014.5,14102.3,10672.1
8,2,-1637.3,9605.63,966.974,-3.20836,-0.658948,0.276246,1.88634e-05,1.91312e-05,-1.78941e-05,69.6056,52.744,44.956,86.2953,11472.1,10835,2478.28,9326.34,700.033,-1.30268,-0.0385067,-0.567178,-1.9273e-05,2.8573e-05,-1.03318e-05,-41.6727,156.772,151.978,1969.68,14778.5,10542.9
8,3,-1558.3,9614.57,1012.6,-3.39511,-0.471603,0.128833,1.88199e-05,1.91549e-05,-1.81545e-05,69.6019,52.7369,44.9538,28.6809,11334.7,10904.9,2483.06,9348.87,702.53,-1.53806,-0.280923,-0.674541,-1.94539e-05,2.87539e-05,-1.02865e-05,-41.677,156.775,151.978,2128.22,14990.3,10912.7
8,4,-1552.8,9652.93,988.782,-3.38048,-0.242142,0.262993,1.89147e-05,1.92971e-05,-1.87705e-05,69.6009,52.7289,44.9493,-29.5276,10736.6,10514.4,2501.06,9345.7,737.231,-1.3817,-0.0880351,-0.538946,-1.96301e-05,2.89301e-05,-1.02397e-05,-41.6691,156.774,151.979,238.864,14629.4,10523.2
9,0,-1629.34,9650.57,994.054,-3.1903,-0.403417,0.44625,1.90095e-05,1.94392e-05,-1.93866e-05,69.6014,52.7215,44.9429,-1124.86,10158.9,9596.51,2364.33,9385.51,711.578,-1.26694,-0.515389,-0.79326,-1.97683e-05,2.90683e-05,-1.01802e-05,-41.6625,156.769,151.979,1580.45,14351.2,10156.9
9,1,-1631.29,9618.6,1011.75,-3.19545,-0.809194,0.448309,1.89877e-05,1.93482e-05,-1.91864e-05,69.5989,52.7142,44.9397,-905.527,9739.93,8709.3,2357.88,9340.44,692.099,-1.12912,-0.184545,-0.79326,-1.94064e-05,2.87064e-05,-9.95401e-06,-41.6556,156.765,151.977,1147.65,15255.1,8765.33
9,2,-1572.57,9607.39,968.879,-2.65717,-0.821667,0.105807,1.8901e-05,1.91275e-05,-1.85324e-05,69.597,52.716,44.9431,-827.631,10244,10988.3,2414.93,9353.11,695.159,-1.27416,-0.362516,-0.767002,-1.90445e-05,2.83445e-05,-9.72783e-06,-41.6502,156.763,151.977,219.913,14972.7,11188.5
9,3,-1566.77,9587.88,983.724,-2.67841,-0.655885,0.0649779,1.88062e-05,1.88905e-05,-1.78216e-05,69.594,52.7196,44.9483,-866.769,8279.12,10219.3,2470.37,9307,705.04,-1.50295,-0.350593,-0.55551,-1.87292e-05,2.80126e-05,-9.53157e-06,-41.6441,156.763,151.976,780.617,15569,10080.8
9,4,-1566.69,9602.82,1034.52,-2.54801,-0.393511,0.300278,1.86388e-05,1.8702e-05,-1.74255e-05,69.5911,52.7209,44.952,-1549.7,8117.63,9390.66,2454.69,9364.54,658.426,-1.23033,-0.403546,-0.699642,-1.88095e-05,2.79349e-05,-9.58963e-06,-41.6395,156.763,151.974,848.972,16105,10132
10,0,-1551.2,9607.29,1039.75,-2.19418,-0.212892,0.356367,1.84167e-05,1.855e-05,-1.72667e-05,69.5911,52.7174,44.9503,-390.257,9445.61,9880.52,2474.35,9373.34,658.983,-1.08667,-0.329979,-0.867151,-1.90809e-05,2.79801e-05,-9.77058e-06,-41.6342,156.764,151.972,1053.31,15753.2,10422.6
10,1,-1534.2,9609.5,1005,-1.99879,-0.188276,0.355413,1.81798e-05,1.84079e-05,-1.71719e-05,69.5938,52.7105,44.9445,725.685,10832.1,10513.5,2504.85,9363.86,701.665,-1.21716,-0.262462,-0.959248,-1.93368e-05,2.80387e-05,-9.92272e-06,-41.628,156.764,151.972,1076.62,14826.1,10376.1
10,2,-1529.98,9621.01,958.456,-2.10394,-0.325634,0.443606,1.81456e-05,1.83671e-05,-1.7222e-05,69.5981,52.703,44.9371,-14.824,11977.2,10087.6,2469.26,9396.46,697.459,-1.1227,-0.326419,-1.05261,-1.94794e-05,2.81943e-05,-9.86442e-06,-41.6231,156.763,151.971,1182.09,14421.9,11327.1
10,3,-1534.5,9610.72,894.093,-2.22255,-0.610986,0.294038,1.85294e-05,1.85353e-05,-1.75706e-05,69.6038,52.6952,44.928,-71.6413,12295.6,9276.17,2417.08,9351.52,675.869,-0.811214,-0.29472,-1.10147,-1.94341e-05,2.8511e-05,-9.45729e-06,-41.6209,156.761,151.967,2466.21,15057.5,12513.8
10,4,-1540.62,9638.67,876.09,-2.07843,-0.815954,0.068451,1.89508e-05,1.87205e-05,-1.79479e-05,69.6108,52.6861,44.9169,-195.38,10567.1,9810.68,2387.37,9351.08,753.796,-0.947234,-0.40316,-1.50027,-1.93921e-05,2.88156e-05,-9.05965e-06,-41.623,156.756,151.961,1536.97,15397.4,11181.6
11,0,-1597.03,9622.4,830.09,-1.94883,-0.634362,-0.132215,1.9332e-05,1.88713e-05,-1.83108e-05,69.618,52.678,44.9044,-508.823,10231.1,10554.7,2435.54,9355.51,795.422,-0.602478,-0.320543,-1.19027,-1.93753e-05,2.9024e-05,-8.73799e-06,-41.624,156.755,151.955,975.456,13985.1,11443.5
11,1,-1548.32,9615.22,846.721,-2.0581,-0.388953,-0.103363,1.90951e-05,1.84922e-05,-1.84529e-05,69.6246,52.6682,44.8908,-50.8823,11447.9,9743.6,2456.63,9434.91,770.208,-0.525554,-0.402003,-1.38938,-1.95563e-05,2.84812e-05,-9.00941e-06,-41.6268,156.754,151.946,1039.08,16696.7,9795.3
11,2,-1527.81,9618.96,884.523,-2.45064,-0.847498,-0.332501,1.88582e-05,1.81131e-05,-1.85951e-05,69.6288,52.658,44.8778,0,10236.7,10233.4,2463.35,9418,768.807,-0.354173,-0.312907,-1.4405,-1.97372e-05,2.79383e-05,-9.28083e-06,-41.6354,156.755,151.937,1184.35,15769.2,10724.5
11,3,-1572.17,9608.66,897.943,-2.64691,-1.35813,-0.256637,1.86859e-05,1.78714e-05,-1.86403e-05,69.6301,52.6502,44.8682,0,8419.5,9156.31,2412.41,9395.98,740.233,-0.283438,-0.214653,-1.39227,-1.98783e-05,2.74753e-05,-9.51736e-06,-41.6474,156.756,151.927,1155.46,16143.9,10162.2
11,4,-1571.01,9623.11,868.959,-2.7201,-1.63429,-0.355651,1.87294e-05,1.80882e-05,-1.83618e-05,69.631,52.644,44.8598,-632.799,8702.29,9867.71,2374.06,9455.26,727.837,0.0586177,-0.150631,-1.48432,-1.98009e-05,2.74491e-05,-9.56272e-06,-41.663,156.758,151.915,1458.45,15895.1,9797.11
12,0,-1521.45,9652.54,846.07,-2.67068,-1.47183,-0.39376,1.88716e-05,1.85147e-05,-1.79353e-05,69.6324,52.6386,44.8531,-404.047,9933.79,9318,2362.72,9409.5,716.123,0.246706,0.00836478,-1.69354,-1.96199e-05,2.76301e-05,-9.51748e-06,-41.6813,156.76,151.901,1976.07,16048.7,9801.56
12,1,-1487.2,9693.88,848.182,-2.65848,-1.15123,-0.297675,1.902e-05,1.88041e-05,-1.76459e-05,69.6341,52.6338,44.8483,34.6719,10159.2,8388.8,2383.7,9314.33,662.183,0.422097,0.0900603,-1.96506,-1.94327e-05,2.78205e-05,-9.45642e-06,-41.7018,156.764,151.884,1984.84,15724.9,9903.88
12,2,-1513.01,9722.57,864.091,-2.87046,-0.981766,-0.277488,1.91845e-05,1.87474e-05,-1.77026e-05,69.6342,52.6293,44.8442,-187.243,10075.6,9384.99,2406.64,9351.54,630.498,0.717281,0.102445,-2.20603,-1.92121e-05,2.80609e-05,-9.31206e-06,-41.7254,156.769,151.865,1229.74,14990.9,10157.4
12,3,-1573.33,9688.46,903.404,-3.17575,-0.855314,-0.36687,1.9365e-05,1.83412e-05,-1.81088e-05,69.632,52.6251,44.8396,-11.741,11059.2,9805.64,2396.29,9447.32,682.102,0.639565,0.28745,-2.18619,-1.89406e-05,2.83776e-05,-9.04064e-06,-41.7502,156.773,151.849,484.485,16032.8,10068.6
12,4,-1577.99,9628.56,976.802,-3.18128,-0.684078,-0.453918,1.9536e-05,1.79788e-05,-1.84903e-05,69.6301,52.6199,44.8339,-184.617,10260.7,8491.27,2458.5,9416.5,597.033,0.477992,0.128914,-1.84273,-1.86779e-05,2.86847e-05,-8.77966e-06,-41.77,156.78,151.83,480.119,15324.5,8805.56
