-4503.33,9550.92,17040
-3602.98,9565.81,19071.3
-4318.77,10506.8,19376.1
-3753.17,10129,19354.5
-3232.33,9974.08,18238.7
-3735.78,9453.42,17800.7
-3978.78,9727.33,18854.7
-3802.6,9892.43,20699.4
-4564.42,7959.26,21990.5
-3972.33,10607.4,20573.3
-5280.47,8745.69,20533.3
-5215.95,9246.02,19705.3
-5199.39,9235.7,19778.6
-5577.45,9412.61,19572.1
-6155.64,10037.5,19064
-6369.25,9744,19712.1
-6067.8,8897.74,20975.6
-5989.19,8260.55,21622.4
-6621.56,7713.23,21610.4
-6742.33,8582.61,20571.1
-8484.72,6697.22,22212.9
-6495.28,8278.87,22306.9
-6839.14,8440.48,23215.7
-6708.02,8493.41,23105.4
-8049.27,7834.51,23741.6
-8299.7,7755.73,22919.3
-8013.6,8447.47,22727.6
-8793.47,9042.38,24048.8
-9033.99,9143.62,23378.4
-8944.71,8441.87,24440.8
-10125.1,8747.83,24180.7
-8762.15,8341.57,22929.9
-8767.44,9225.79,24988.8
-8533.83,7299.16,23055.8
-8270.69,6867.17,22573.9
-8750.9,6906.5,23400.5
-9288.32,7605.82,23543.7
-8696.32,8802.07,23073.8
-7826.82,8235.22,22751.2
-9113.75,8739.57,21884.8
-7345.16,9575.04,23440.3
-7192.55,9536.2,23162.8
-7906.12,8760.07,22265.4
-8778.07,8230.03,23357.7
-9477.42,9216.86,23389.5
-9044.73,9329.11,24061.3
-8413.13,9112.91,23739.5
-8199.37,9680.51,22296
-7810.2,9333.96,23341.9
-9001.68,8706.39,22210.8
-6912.49,9567.46,22758.6
-7667.01,10728.3,23459.3
-7690.55,10208.1,24981.9
-9571.67,11287.4,25252.6
-8249.54,11538.9,24933.3
-7334.33,11365.5,25340.1
-8043.99,11703.6,25688.5
-7667.71,12183.4,25135.4
-6110.81,12345.5,24901.2
-6234.83,13096.1,25737.3
-6378.69,13447.7,26151.8
-5384.41,12113.5,26289.3
-6360.48,12551.5,26465.6
-5512.26,13855.3,27112.7
-4839.92,13753.6,26912.3
-4030.13,13621,26340.1
-3560.42,13951.8,27055.3
-4187.74,13852.9,28508.5
-4681.91,13693.1,28239.3
-3631.06,14786.8,27414.9
-2390.79,13879.3,28220.8
-1262.86,16077,26233.7
-1854.31,17233,27016
-1239.47,15534.2,27686.7
-648.313,16357.3,27221.6
-421.877,17371.8,27268.6
-217.611,16927,27647.9
37.7758,17135.7,27057.2
193.396,18268.3,26076.7
279.002,15871.1,26418.2
-1379.7,16431,27489
947.33,19416.1,28477.9
1250.23,17378.5,26278.7
704.592,18584.7,25964.7
409.818,18745.3,26951.2
361.874,18131.4,26141
-227.619,17451.7,24716.3
-626.355,17035.2,24873.9
461.37,17693.3,25374
341.1,17560.9,25477.8
-439.101,17221.4,25683.1
-43.9101,17424.9,24551.3
965.569,17796.6,24750.1
629.52,18357.3,23121.6
984.519,18351.4,22970
