-4783.73,4418.1,24323.9
-6899.52,5608.24,20576.4
-4415.23,4665.66,20671.2
-3913.31,3736.8,21422.3
-3525.13,3776.58,22165.9
-4141.7,3909.35,22356.4
-4720.57,4053.91,22132.9
-4437.18,3977.65,21497.5
-4995.49,2993.6,20345.6
-5036.21,2898.78,20434.9
-5262.1,2473.52,21477.8
-4439.85,4358.61,21991.2
-4942.91,3728.97,21302.8
-5200,3524.16,22073.4
-5431.17,3223.18,22791.8
-5605.58,3283.55,22922.7
-6014.36,4041.09,22264.4
-6907.42,4350.91,21237.4
-7719.03,3445.8,20656.4
-7397.69,3925.2,19936.5
-5262.1,4467.22,21648.2
-6553.71,3820.22,20247.3
-6952.51,5597.78,21878.6
-6582.15,6076.1,21162.9
-7058.16,6044.14,21756
-7381.03,5428.21,22075.8
-7610.44,5034.96,22978.3
-7981.99,5870.13,24212.3
-8173.32,6675.33,22810.7
-10178.3,4954.61,23911.9
-8706.44,5836.2,22866.2
-10481.9,4749.49,22673.4
-9578.51,5306.83,22557.1
-10493.6,4799.32,23503.1
-10341.6,5909.36,23282.2
-8863.44,6683.68,22321.8
-8331.63,6391.43,21725.5
-9203.64,6056.38,21612.3
-9225.73,5622.28,21416.1
-8248.76,5103.1,20879.8
-8283.05,4685.57,21199.1
-7769.48,6390.85,20685.6
-7234.9,5143.05,21299.1
-7347.32,5683.39,21298.9
-7051.38,5654.37,20956.7
-7189.55,5335.72,21806.5
-7075.76,5483.43,22853.2
-6982.21,5707.71,22250.8
-8576.64,5696.7,20685
-8740.36,6164.31,20361
-9907.17,5673.46,21115.4
-8356.18,5833.16,19763.5
-7883.28,5639.22,18847.9
-6023.24,6095.53,19323.6
-6057.48,6543.84,19920.2
-7384.92,6661.81,20815.3
-7652.93,6297.63,20971.7
-6840.29,5482.67,20033.2
-6633.4,4988.9,19589.8
-6159.34,6041.89,19134.9
-7436.25,6261.79,19134.9
-7626.79,6228.55,19993.3
-7032,5216.59,18943
-7058.37,5088.97,20581.9
-7400.26,5489.61,18918.8
-7736.62,5009.83,19036.4
-7582.26,4956.37,20057.2
-7358.11,5544.83,18784.7
-7820.83,4560.29,18704
-7330.16,4478.82,19533.6
-7032.56,5730.63,18197.9
-6881.9,5832.62,17784.7
-6036.16,6909.27,18855.7
-5484.8,5857.21,18831.7
-5777.07,6907.12,16932.9
-6528.2,7579.67,17828
-7064.88,6101.68,19249.7
-7467.79,4435.17,18084.1
-8003.26,4396.49,17716.3
-7318.34,4737.02,18070.8
-5800.92,4520.89,18811.6
-8111.48,4844.75,19963.7
-5883.32,4820.35,18186.8
-6266.69,4651.38,18658.6
-7193.7,4572.53,17702.9
-7205.23,4673.83,17153.1
-7073.25,5251.77,17381.5
-6645.31,5971.27,17156.6
-5236.25,5884.42,16994.7
-6426.37,5394.95,16466.7
-8294,5582.12,14987.9
-6013.31,2751.68,17050.5
-6614.94,5515.11,16625.5
-6896.53,5641.22,17750.8
-6325.08,5369.37,17411.7
-6428.41,5438.79,17628.2
-7119.09,5095.75,18787.6
-7444.92,4350.65,19009.6
-7425.65,3979.85,18090.3
-7092.72,3534.66,17507.6
-8597.58,1931.01,20082.9
-6136.8,4178.54,17827.5
-7388.84,1947.92,18336.9
-6475.38,3538.08,18909.4
-5525.39,4233.69,17531.5
-5472.56,4574.08,17071
-5661.09,4245.68,17090.6
-5860.51,3079.78,16304.4
-6176.43,3489.62,16364.5
-5365.32,4288.27,16398.6
-6218.85,4191.02,17528.3
-6649.39,4189.14,16926.4
-6595.63,2930.79,16805.3
-6823.59,1624.99,16416.9
-6482.62,2268.24,15687.3
