-3863.53,-1542.12,11658.2
-3941.01,-1758.54,11660.4
-3881.29,-1816.29,11661.3
-3860.04,-1874.18,11753.8
-3868.71,-1989.79,11761.1
-3875.23,-2079.83,11761.1
-3900.67,-2135.13,11793.6
-3968.74,-2191.44,11855.4
-4100.19,-2239.74,11962.2
-4364.68,-2281.37,11971.7
-4466.97,-2096.97,12008.7
-4743.74,-1929.31,12014.3
-4903.71,-1846.12,12001.5
-5011.82,-1732.8,11984.7
-5066.64,-1746.55,11950.4
-5115.92,-1747.63,11961.8
-5164.75,-1742.71,11925.2
-5218.54,-1770.51,11826.5
-5334.07,-1718.72,11828.8
-5511.12,-1671.92,11831.8
-5642.37,-1551.69,11934.3
-5737.28,-1432.48,12014.2
-5885.97,-1406.25,11970.6
-6087.09,-1236.92,12119.2
-6333.9,-1157.43,12230.4
-6617.19,-1026.5,12355
-6913.14,-901.332,12445
-7184.77,-850.639,12477.9
-7456.02,-725.336,12629.2
-7852.51,-673.072,12834.8
-8143.23,-427.21,12848.1
-8388.71,-388.848,12764
-8507.44,-305.319,12808.6
-8619.79,-220.746,12801.4
-8547.76,-127.359,12581
-8381.97,-140.984,12322.2
-8243.8,-181.43,12054.1
-8080.11,-196.217,11762.3
-7779.81,-328.039,11552.4
-7432.24,-491.181,11328.2
-7155.64,-589.8,11296.7
-7003.66,-672.592,11237.6
-6922.93,-740.046,11195.7
-6853.06,-798.592,11215.6
-6902.38,-756.129,11239.7
-6968.27,-678.872,11280.9
-7018.39,-567.944,11360.2
-7202.15,-391.205,11416.5
-7494.29,-193.596,11372.4
-7401.37,3.82064,11296.1
-7388.38,120.01,11132.7
-7373.01,149.299,11095.3
-7211.8,111.24,10888
-7128.78,-61.8764,10703.1
-6981.28,-304.4,10551.3
-6814.77,-472.775,10438.7
-6698.48,-623.655,10310.4
-6598.16,-765.689,10143.6
-6473.61,-771.797,9996.01
-6406.97,-855.796,9854.59
-6375.51,-1015.68,9767.03
-6176.24,-950.552,9596.74
-5990.34,-949.873,9523.98
-5975.37,-1024.59,9420.94
-6040.41,-961.622,9364.7
-6174.49,-884.07,9389.75
-6384.27,-811.125,9441.43
-6586.38,-675.565,9471.03
-6668.75,-530.502,9500.79
-6667.25,-396.034,9538.93
-6598.71,-361.183,9440
-6700.02,-226.201,9463.68
-6594.52,-230.552,9253.93
-6516.33,-344.288,9285.58
-6499.09,-396.12,9254.94
-6449.89,-477.589,9080.81
-6322.36,-580.08,8855.51
-6202.46,-674.454,8720.16
-6174.72,-827.859,8719.47
-6108.78,-910.204,8626.79
-5997.13,-973.649,8521.58
-5887.55,-1092.63,8463.47
-5859.66,-1079.64,8322
-5779.99,-1124.92,8222.75
-5732.76,-1072.33,8199.12
-5758.88,-1002.75,8133.12
-5792.1,-886.593,8029.36
-5797.28,-733.511,7995.02
-5890.51,-722.071,8018.72
-6189,-748.983,7945.91
-6298.38,-696.83,7937.75
-6268.33,-792.1,7856.7
-6351.48,-791.882,7801.71
-6489.49,-741.756,7761.14
