860.598,-7703.43,5575.52
964.167,-7523.17,5509.8
1051.91,-7305.59,5416.51
1084.42,-7190.13,5321.99
1180.61,-7134.63,5212.52
1269.92,-7036.19,5080.01
1338.69,-6921.82,4907.17
1408.66,-6802.29,4706.43
1429.63,-6596.42,4532.4
1426.25,-6402.69,4396.42
1510.44,-6320.47,4224.75
1483.06,-6246.52,4152.18
1525.26,-6150.3,4026.15
1422.58,-5991.8,3865.72
1338.52,-5820.49,3729.06
1221.89,-5669.14,3547.45
1080.74,-5563.48,3337.26
962.915,-5463.12,3176.11
866.67,-5294.37,3040.79
914.47,-5111.86,2827.47
957.767,-4832.3,2608.64
1011.13,-4619.71,2243.42
1083.64,-4458.69,1941.56
1266.92,-4415.72,1710.99
1537.79,-4325.14,1393.48
1862.82,-4202.23,1014.22
2175.1,-4103.49,610.749
2509.53,-4051.43,254.764
2952.58,-4030.25,-14.6057
3328.86,-3953.41,-435.367
3711.93,-3901.41,-653.818
3889.89,-3883.35,-859.641
4090.08,-3904.14,-1050.85
4348.35,-3925.8,-1418.84
4635.13,-3896.71,-1678.72
4990.86,-3888.01,-1803.93
5286.68,-3902,-1979.6
5499.55,-3872.75,-2255.46
5770.74,-3846.28,-2473.29
5866.75,-4002.07,-2618.73
5983.7,-4060.46,-2803.3
5836.49,-4061.17,-2942.31
5877.55,-3991.68,-3092.59
5851.92,-3975.82,-3097.32
5773.08,-3834.53,-3145.28
5670.91,-3764.07,-3233.76
5561.65,-3737.41,-3281.99
5444.62,-3625.94,-3293.86
5315.47,-3513.36,-3280.42
5196.47,-3376.84,-3121.41
5021.05,-3241.88,-3171.23
4771.55,-3205.74,-3430.95
4617.32,-3118.96,-3365.06
4549.94,-3044.09,-3331.13
4541.82,-2982.74,-3332.5
4451.03,-3048.15,-3296.96
4295.85,-3189.92,-3222.81
4139.39,-3317.32,-3147.29
3961.27,-3427.82,-3080.8
3846.62,-3404.78,-3029.31
3592.86,-3504.13,-2996.59
3461.87,-3387.94,-2821.07
3252.2,-3428.45,-2897.92
3099.73,-3228.32,-2692.83
3043.93,-3105.9,-2535.84
3031.82,-3099.49,-2504.02
2994.28,-3027.61,-2474.64
2918.72,-2872.79,-2443.32
2784.68,-2792.55,-2518.11
2478.2,-2695.54,-2612.61
2356.75,-2553.97,-2768.84
2230.65,-2414.98,-2574.97
2091.13,-2432.65,-2450.16
2009.69,-2396.49,-2395.39
1770.85,-2407.04,-2240.24
1448.86,-2405.69,-2091.8
1168.39,-2328.58,-1895.58
917.472,-2245.86,-1545.08
610.279,-2199.28,-1149.43
245.793,-1995.04,-793.913
-23.8809,-1942.5,-405.112
-203.76,-1975.24,-79.5358
-514.669,-1875.98,388.601
-855.741,-1900.89,765.601
-972.847,-1892.39,1038.83
-1052.88,-1792.35,1335.46
-1136.68,-1631.09,1630.87
-1144.43,-1460.52,1856.48
-1171.15,-1311.16,2073.59
-1280.39,-1127.95,2319.89
-1301.47,-779.168,2558.23
-1406.96,-553.343,2803.71
-1590.11,-221.729,2841.89
-1737.17,-29.9587,3092.54
-1860.07,165.244,3283.2
-2109.84,342.16,3350.04
-2418.31,577.077,3409.67
-2688.24,925.388,3810.95
-3027.25,1246.16,4682.59
-3476.34,1486.18,5147.62
-4018.98,1796.4,5478.18
-4162.31,1878.41,5720.15
-4358.53,1992.62,6562.7
-4564.76,1943.7,7141.49
-4856.97,1913.54,7522.23
-5160.86,1894.54,7798.47
-5319.56,2023.81,8073.7
-5410.29,2236.74,8427.88
-5676.37,2163.3,8876.85
-5994.71,2011.7,9428.25
-6453.48,2320.84,9618.84
-6800.56,2217.03,10488.2
-7356.04,2588.77,10711.6
-7981.71,2966.05,11001.5
-8481.54,3139.76,11211.6
-8815.76,3230.78,11424.7
-9093.45,3337.94,11659
-9316.94,3497.56,11807.7
-9400.66,3705.37,11861
